# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_pit
# Exported by: Josh Mate
setting:	replacespawns 0
ent_jm_carepackage_spawn	-1627.431885 884.189392 -1015.640320	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-1570.960449 198.857147 -1015.646851	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-1908.052734 105.068047 -991.623901	0.002 0.000 0.001
ent_jm_carepackage_spawn	-1764.443115 471.457031 -1015.670776	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-1956.440918 920.239624 -991.650757	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1970.199341 500.094910 -1015.615295	0.003 0.000 0.001
ent_jm_carepackage_spawn	-1322.182739 538.357056 -1015.545288	-0.007 -0.011 0.006
ent_jm_carepackage_spawn	-1519.988770 311.450775 -1015.628174	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-1514.627686 675.546570 -1015.642456	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-1387.494141 739.443909 248.355881	-0.013 0.016 -0.019
ent_jm_carepackage_spawn	-1640.816650 797.550781 248.349243	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1658.432861 265.652863 248.372330	0.001 0.000 0.001
ent_jm_carepackage_spawn	-1401.643677 259.492554 248.332443	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1974.273193 344.668304 248.374252	0.001 0.000 0.001
ent_jm_carepackage_spawn	-1972.934082 786.732422 248.364380	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1391.264526 967.788574 248.332443	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1687.886841 969.214417 248.467316	0.325 0.000 0.325
ent_jm_carepackage_spawn	-1373.117554 58.946106 248.358093	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1711.908447 94.914093 248.355927	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1082.690430 345.880188 248.428741	0.022 -0.000 0.021
ent_jm_carepackage_spawn	-1096.451660 650.051331 248.334946	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-879.402100 425.313110 248.402817	0.005 0.000 0.004
ent_jm_carepackage_spawn	-815.409180 666.069031 248.377991	0.002 0.000 0.001
ent_jm_carepackage_spawn	-528.415222 572.500977 248.334946	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-490.406586 433.384003 248.469788	-0.085 -0.359 -0.023
ent_jm_carepackage_spawn	-224.428040 425.258667 248.346954	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-203.917389 636.503479 248.385162	0.002 0.000 0.001
ent_jm_carepackage_spawn	-0.894105 722.116882 248.386978	0.013 -0.008 0.025
ent_jm_carepackage_spawn	-0.981674 301.884644 248.374252	0.001 0.000 0.001
ent_jm_carepackage_spawn	-3.925713 532.846191 248.385773	0.010 -0.021 0.192
ent_jm_carepackage_spawn	206.311783 414.120789 248.412674	0.008 0.000 0.007
ent_jm_carepackage_spawn	211.718964 631.484680 248.402878	-0.000 -0.010 0.004
ent_jm_carepackage_spawn	553.072815 621.323608 248.346954	0.001 0.000 -0.000
ent_jm_carepackage_spawn	563.378052 376.464081 248.332443	0.001 0.000 -0.000
ent_jm_carepackage_spawn	842.979492 407.312195 248.355927	0.001 0.000 0.000
ent_jm_carepackage_spawn	797.674561 638.045044 248.364380	0.001 0.000 0.000
ent_jm_carepackage_spawn	1100.938965 578.289978 248.349243	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1076.818481 379.169006 248.411331	0.007 0.000 0.007
ent_jm_carepackage_spawn	1398.065552 45.425644 248.439758	0.049 -0.000 0.049
ent_jm_carepackage_spawn	1451.842407 245.678238 248.370392	0.001 0.000 0.000
ent_jm_carepackage_spawn	1664.781616 52.302071 248.344635	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1669.582031 284.995728 248.329895	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1922.997192 100.155365 248.339859	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1981.275146 381.400360 248.372330	0.001 0.000 0.001
ent_jm_carepackage_spawn	2006.224487 632.689026 248.339859	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1898.192139 882.810486 248.368408	0.001 0.000 0.000
ent_jm_carepackage_spawn	1672.401733 966.575073 248.358093	0.001 0.000 0.000
ent_jm_carepackage_spawn	1651.552612 757.339905 248.393539	0.003 0.000 0.002
ent_jm_carepackage_spawn	1411.183838 955.684814 248.349243	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1388.881470 742.674622 248.364380	0.001 0.000 0.000
ent_jm_carepackage_spawn	1187.048828 899.706604 248.366409	0.001 0.000 0.000
ent_jm_carepackage_spawn	1169.965454 116.124100 248.349243	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-2.692501 252.094681 -1015.577148	0.015 -0.000 0.014
ent_jm_carepackage_spawn	-0.801755 764.797668 -1015.637695	0.001 0.000 0.000
