# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_block_alley
# Exported by: Seb
setting:	replacespawns 0
weapon_jm_primary_smg	1816.781982 -2350.710693 161.087936	0.487 2.237 -87.472
weapon_jm_primary_smg	1022.404785 -1377.672607 519.492737	-7.425 1.152 -2.137
weapon_jm_grenade_smoke	1484.295532 -3116.644531 721.432068	-41.995 2.306 -29.434
weapon_jm_grenade_smoke	856.280640 -2699.798828 680.155151	-1.596 -1.414 -1.625
weapon_jm_grenade_smoke	1853.849121 -2299.251953 200.148361	-0.816 -1.671 -1.245
weapon_jm_grenade_smoke	1889.805542 -2114.253662 520.122986	-1.068 -1.488 -1.632
weapon_jm_grenade_smoke	2053.691162 -1431.940796 520.124573	-1.052 -1.485 -1.608
weapon_jm_grenade_smoke	1899.239136 -3130.989502 520.142029	-0.879 -1.638 -1.342
weapon_jm_grenade_smoke	1775.981323 -2695.949707 280.144592	-0.853 -1.651 -1.302
weapon_jm_grenade_smoke	1894.530151 -585.241760 520.144592	-0.853 -1.651 -1.302
weapon_jm_grenade_smoke	1533.261230 -624.852844 720.130737	-0.991 -1.578 -1.514
weapon_jm_grenade_smoke	1472.169312 -498.094147 1281.760498	-50.260 33.973 -86.904
weapon_jm_grenade_smoke	974.861511 -1894.856201 400.155151	-1.597 -1.415 -1.624
weapon_jm_primary_lmg	922.472168 -2551.408691 677.808411	18.634 -0.125 2.992
weapon_jm_primary_lmg	819.063904 -1863.901611 477.778992	18.896 -1.297 2.198
weapon_jm_primary_lmg	1841.205566 -2325.492188 157.812592	18.986 0.142 3.008
weapon_jm_primary_lmg	1895.176270 -2098.930420 517.771973	18.872 -0.376 2.029
weapon_jm_primary_lmg	1019.625488 -581.673096 517.752014	12.355 0.334 2.710
weapon_jm_primary_rifle	1456.461060 -3099.981934 721.092834	-0.279 13.605 -89.938
weapon_jm_primary_rifle	867.540833 -2607.186523 680.918762	0.095 11.849 -87.851
weapon_jm_primary_rifle	1862.181274 -2361.366943 161.216965	-0.352 4.357 -90.902
weapon_jm_primary_rifle	1023.907104 -3170.708740 520.871399	-0.041 5.080 -88.202
weapon_jm_primary_rifle	1895.012207 -535.902405 521.167053	-0.546 13.529 -90.971
weapon_jm_secondary_light	1491.137451 -3097.535645 720.172607	36.413 0.405 0.170
weapon_jm_secondary_light	1658.640747 -3345.229248 880.164795	36.471 0.425 0.201
weapon_jm_secondary_light	1344.997681 -2090.680176 520.157410	36.526 0.441 0.230
weapon_jm_secondary_light	1892.697144 -2335.558105 160.880295	-1.704 -37.825 -90.724
weapon_jm_secondary_light	1015.422668 -3142.840820 520.152832	36.560 0.452 0.249
weapon_jm_secondary_light	1908.388306 -566.362183 520.164063	36.477 0.426 0.204
weapon_jm_secondary_light	1379.588257 -632.049072 560.169250	36.438 0.414 0.183
weapon_jm_secondary_light	1445.066406 -485.639740 1280.934326	-1.623 -37.462 -90.906
weapon_jm_secondary_light	988.377014 -1890.697754 400.163605	36.653 0.426 0.103
weapon_jm_secondary_auto	1739.014771 -3208.749512 561.098999	-0.679 27.753 90.996
weapon_jm_secondary_auto	860.504089 -2559.938477 681.106262	-0.246 25.419 90.716
weapon_jm_secondary_auto	1020.066589 -2618.982422 521.109192	-0.755 25.663 91.187
weapon_jm_secondary_auto	1900.910767 -2282.109131 161.456360	0.233 28.305 94.495
weapon_jm_secondary_auto	1896.988037 -3138.579834 521.107239	-0.432 24.727 90.879
weapon_jm_secondary_auto	1584.883667 -615.301086 561.108948	-0.617 25.660 91.114
weapon_jm_secondary_auto	1544.130493 -539.762512 921.064514	-0.655 24.614 90.368
weapon_jm_secondary_auto	1008.400452 -1340.346436 521.110535	-0.719 25.648 91.309
weapon_jm_primary_sniper	1696.546997 -3323.782959 879.098022	3.699 12.434 65.236
weapon_jm_primary_sniper	1895.896973 -2317.536377 159.299149	2.879 6.881 66.327
weapon_jm_primary_sniper	1537.858032 -581.072632 1121.125854	0.156 -6.007 -88.853
weapon_jm_primary_sniper	1463.954712 -499.974854 1279.182373	3.312 14.516 65.220
weapon_jm_primary_shotgun	1615.536743 -2341.231689 521.534180	-0.704 -9.636 -89.759
weapon_jm_primary_shotgun	1036.124146 -2636.709473 521.385010	-0.601 -8.903 -88.306
weapon_jm_primary_shotgun	1824.737061 -2328.320557 161.284042	-0.421 9.751 85.796
weapon_jm_primary_shotgun	1431.477783 -1627.069580 601.489258	-0.431 -8.778 -89.566
weapon_jm_primary_shotgun	1900.378174 -3171.582520 521.502625	-0.516 -10.163 -89.808
weapon_jm_primary_shotgun	1139.616333 -1425.161377 322.745514	-0.855 -8.418 -99.813
item_jm_ammo_medium	1743.308105 -3186.224121 560.376404	-0.107 -0.019 -0.032
item_jm_ammo_medium	1478.096802 -3103.205566 720.465393	-0.118 1.865 0.015
item_jm_ammo_medium	855.879272 -2587.760986 680.335754	-0.142 -0.019 -0.043
item_jm_ammo_medium	858.175293 -2732.518311 680.340576	-0.138 -0.019 -0.042
item_jm_ammo_medium	1323.534546 -2069.835205 520.456665	0.849 1.040 0.001
item_jm_ammo_medium	1501.557617 -2182.126465 200.435806	-0.055 -0.020 -0.017
item_jm_ammo_medium	1843.687378 -2349.490479 161.436005	-1.562 -0.784 -5.718
item_jm_ammo_medium	1818.436523 -2344.530273 162.762817	0.541 0.881 9.146
item_jm_ammo_medium	1005.780640 -3150.458496 520.349915	-0.130 -0.019 -0.039
item_jm_ammo_medium	1901.415527 -548.351318 520.343018	-0.136 -0.019 -0.041
item_jm_ammo_medium	1021.532104 -1366.566772 520.417236	0.144 0.023 -0.011
weapon_jm_grenade_fire	1736.760986 -3219.457031 561.380371	6.966 -29.719 -73.946
weapon_jm_grenade_fire	860.910645 -2617.736328 682.118164	-36.090 -49.883 -90.532
weapon_jm_grenade_fire	1023.654053 -2665.298340 522.188171	14.527 -26.261 -91.013
weapon_jm_grenade_fire	1848.087891 -2291.224365 202.112946	15.444 -25.972 -89.586
weapon_jm_grenade_fire	1020.420837 -3189.301758 522.082153	13.232 -24.682 -89.586
weapon_jm_grenade_fire	1417.890015 -1596.807739 602.096375	15.649 -25.904 -89.272
weapon_jm_grenade_fire	1786.331543 -2708.306152 282.140167	15.117 -26.080 -90.100
weapon_jm_grenade_fire	1548.861328 -607.521484 722.125854	15.297 -26.023 -89.828
weapon_jm_grenade_fire	1461.867432 -484.726807 1282.095825	15.033 -19.658 -89.398
weapon_jm_grenade_fire	1019.058899 -546.931213 522.130066	15.628 -23.678 -89.825
ent_jm_carepackage_spawn	1478.722900 -3422.640381 920.359619	-0.007 -0.088 -0.016
ent_jm_carepackage_spawn	1522.202759 -553.845215 1240.381348	0.002 0.000 0.000
ent_jm_carepackage_spawn	1894.166992 -2410.675049 160.439789	-0.061 0.105 0.022
ent_jm_carepackage_spawn	1219.142578 -2628.864502 720.373108	0.016 -0.009 0.024
ent_jm_carepackage_spawn	1180.684448 -1337.259399 503.294586	-3.225 -0.389 0.232
ent_jm_carepackage_spawn	1561.668945 -1608.844238 464.211426	0.005 -0.163 0.101
ent_jm_carepackage_spawn	1461.783203 -1184.420288 280.479706	-0.071 -3.124 -0.004
ent_jm_carepackage_spawn	1479.933228 -422.477539 840.410034	0.029 0.029 0.092
