# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_apartments
# Exported by: Josh Mate
setting:	replacespawns 0
weapon_jm_secondary_auto	645.092407 -581.570679 297.374084	-0.859 26.071 91.492
weapon_jm_secondary_auto	407.066742 -415.870728 601.109619	-0.617 25.634 91.184
weapon_jm_secondary_auto	622.293823 1436.913330 601.109863	-0.630 25.634 91.212
weapon_jm_secondary_auto	288.562500 496.300995 37.392181	-0.695 25.625 91.346
weapon_jm_secondary_auto	287.068695 482.582214 37.390446	-0.591 25.636 91.132
weapon_jm_primary_sniper	826.006775 1189.185303 531.434570	3.535 13.219 65.185
weapon_jm_primary_sniper	191.331467 -155.123856 531.361206	3.705 13.294 64.761
weapon_jm_primary_shotgun	923.607483 1228.585815 45.825584	-0.524 -9.591 -89.739
weapon_jm_primary_shotgun	112.297096 -211.148132 45.705650	-0.487 -9.620 -88.776
weapon_jm_primary_shotgun	-481.724213 483.429321 209.494263	-0.471 -10.293 -90.050
weapon_jm_primary_shotgun	1503.576294 476.126953 209.493713	-0.468 -10.294 -90.090
weapon_jm_grenade_frag	1884.850220 -861.246704 10.142283	-36.458 -56.032 -91.103
weapon_jm_grenade_frag	1886.902710 1889.281250 10.172846	-36.925 -55.549 -91.841
weapon_jm_grenade_frag	889.763794 -928.036682 498.048157	13.097 -31.797 -89.071
weapon_jm_grenade_frag	148.253754 1951.535034 498.087006	13.064 -31.921 -89.703
weapon_jm_grenade_health	510.738586 528.700256 216.375092	0.037 -0.000 -0.083
weapon_jm_grenade_health	650.375244 1566.327148 289.304840	0.255 -0.772 -0.815
weapon_jm_grenade_health	373.379547 -540.800598 289.291748	-0.047 0.027 0.221
ent_jm_carepackage_spawn	511.094482 510.609467 216.495819	0.209 -0.007 0.210
ent_jm_carepackage_spawn	197.033569 1513.062988 496.414978	0.009 0.000 0.007
ent_jm_carepackage_spawn	302.625549 1278.595947 496.397888	0.004 0.000 0.002
ent_jm_carepackage_spawn	656.680847 1244.370117 496.341644	0.002 0.000 -0.001
ent_jm_carepackage_spawn	873.591125 1589.563599 496.363861	0.002 0.000 -0.001
ent_jm_carepackage_spawn	613.979065 1596.584839 496.346375	0.002 0.000 -0.001
ent_jm_carepackage_spawn	711.408325 1435.514038 600.351501	0.001 0.000 -0.000
ent_jm_carepackage_spawn	532.338318 1439.010132 600.374207	0.001 0.000 0.001
ent_jm_carepackage_spawn	-508.850922 811.349976 181.288116	9.566 -0.697 -0.118
ent_jm_carepackage_spawn	-519.590576 190.065338 183.078064	9.566 -0.697 -0.118
ent_jm_carepackage_spawn	-296.173798 539.362305 145.849579	9.537 -0.696 -0.117
ent_jm_carepackage_spawn	-975.975830 471.968628 256.447906	0.004 0.010 -0.004
ent_jm_carepackage_spawn	-68.077156 988.383606 256.382965	0.003 0.000 0.000
ent_jm_carepackage_spawn	-64.937157 42.694733 256.365875	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1111.674072 996.400818 256.388153	0.003 0.000 0.001
ent_jm_carepackage_spawn	1135.974976 25.466492 256.346375	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1338.686157 261.282013 148.913437	-9.601 0.701 -0.119
ent_jm_carepackage_spawn	1317.424683 768.630310 145.346359	-9.681 0.725 -0.125
ent_jm_carepackage_spawn	1652.509033 770.960266 201.209839	-9.627 0.705 -0.121
ent_jm_carepackage_spawn	1690.553223 179.366501 207.547516	-9.637 0.708 -0.121
ent_jm_carepackage_spawn	1394.379883 504.702576 158.179565	-9.656 0.712 -0.123
ent_jm_carepackage_spawn	2010.739502 513.957886 256.367889	0.002 0.000 -0.000
ent_jm_carepackage_spawn	389.204224 276.299683 0.432087	0.028 -0.000 0.028
ent_jm_carepackage_spawn	623.338074 293.215118 0.377889	0.002 0.000 0.001
ent_jm_carepackage_spawn	753.975586 375.820618 0.368301	0.001 0.000 0.000
ent_jm_carepackage_spawn	757.214783 638.706726 0.374139	0.002 0.000 0.000
ent_jm_carepackage_spawn	643.198181 782.201050 0.351384	0.001 0.000 -0.000
ent_jm_carepackage_spawn	371.820801 768.241394 0.353766	-0.013 -0.016 0.021
ent_jm_carepackage_spawn	1001.766174 500.768738 0.355806	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1086.187378 911.517517 0.353614	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1093.152710 96.590614 0.408221	-0.014 -0.013 0.012
ent_jm_carepackage_spawn	119.810410 1076.093140 0.366296	0.001 0.000 0.000
ent_jm_carepackage_spawn	128.568283 -41.645885 0.329749	0.001 0.000 -0.001
ent_jm_carepackage_spawn	993.080750 1394.154175 256.357544	0.002 0.000 -0.001
ent_jm_carepackage_spawn	30.415379 1316.005249 256.336792	0.002 0.000 -0.001
ent_jm_carepackage_spawn	36.248856 -296.626770 256.382965	0.003 0.000 0.000
ent_jm_carepackage_spawn	1003.150269 -314.846222 256.386444	0.003 0.000 0.001
ent_jm_carepackage_spawn	766.904785 -248.194717 496.403900	0.005 0.000 0.003
ent_jm_carepackage_spawn	792.817261 -481.046173 496.365906	0.002 0.000 -0.001
ent_jm_carepackage_spawn	525.091797 -218.925385 496.402435	0.005 0.000 0.003
ent_jm_carepackage_spawn	203.001099 -245.877609 496.365906	0.002 0.000 -0.001
ent_jm_carepackage_spawn	114.671715 -424.045227 496.346375	0.002 0.000 -0.001
ent_jm_carepackage_spawn	209.694885 -584.044128 496.361786	0.002 0.000 -0.001
ent_jm_carepackage_spawn	521.447693 -579.504333 496.386444	0.003 0.000 0.001
ent_jm_carepackage_spawn	322.502136 -416.863556 600.358093	0.001 0.000 0.000
ent_jm_carepackage_spawn	496.873444 -419.653412 600.386902	0.002 0.000 0.002
ent_jm_carepackage_spawn	890.761719 -804.959656 496.362427	0.001 0.000 0.000
ent_jm_carepackage_spawn	892.136902 -810.799438 256.332550	0.001 0.000 -0.000
ent_jm_carepackage_spawn	147.085495 -796.042969 376.347046	0.001 0.000 0.000
ent_jm_carepackage_spawn	134.270935 -796.101868 136.412750	0.008 0.000 0.008
ent_jm_carepackage_spawn	908.276245 -679.865662 8.399879	0.004 0.000 0.003
ent_jm_carepackage_spawn	101.818024 -687.039368 8.438783	0.047 -0.000 0.047
ent_jm_carepackage_spawn	819.564941 -252.675201 256.391602	0.003 0.000 0.001
ent_jm_carepackage_spawn	549.579712 -516.895691 256.441711	0.058 -0.000 0.057
ent_jm_carepackage_spawn	275.137939 -254.324158 256.340332	-0.014 -0.016 0.021
ent_jm_carepackage_spawn	133.509766 -533.515320 256.386566	0.003 0.000 0.001
ent_jm_carepackage_spawn	297.824341 -530.909973 256.379486	0.002 0.000 0.000
ent_jm_carepackage_spawn	1352.123169 -855.699158 8.363440	0.006 -0.021 0.005
ent_jm_carepackage_spawn	1888.511108 -468.308807 8.377985	0.002 0.000 0.001
ent_jm_carepackage_spawn	213.349930 -538.230225 8.388281	0.003 0.000 0.001
ent_jm_carepackage_spawn	799.683044 -564.042053 8.409075	-0.007 0.017 -0.014
ent_jm_carepackage_spawn	806.671143 -257.294769 8.393246	0.003 0.000 0.002
ent_jm_carepackage_spawn	246.784805 -273.677429 8.377661	0.002 0.000 0.000
ent_jm_carepackage_spawn	508.108154 -307.439941 8.381308	0.002 0.000 0.000
ent_jm_carepackage_spawn	483.729919 59.352306 0.366291	0.001 0.000 0.000
ent_jm_carepackage_spawn	490.656891 967.380676 0.360097	0.001 0.000 -0.000
ent_jm_carepackage_spawn	532.601379 1294.115479 8.357706	0.002 0.000 -0.001
ent_jm_carepackage_spawn	212.761032 1262.203369 8.453700	0.139 -0.000 0.139
ent_jm_carepackage_spawn	205.689697 1561.289673 8.330422	-0.006 0.007 -0.010
ent_jm_carepackage_spawn	812.416382 1567.799683 8.386578	0.003 0.000 0.001
ent_jm_carepackage_spawn	808.373352 1291.521973 8.418927	0.011 -0.000 0.010
ent_jm_carepackage_spawn	515.616272 1569.593750 8.368058	0.002 0.000 -0.000
ent_jm_carepackage_spawn	814.858459 1792.633667 8.379906	0.002 0.000 0.001
ent_jm_carepackage_spawn	1237.618286 1887.605469 8.347533	-0.020 0.000 -0.024
ent_jm_carepackage_spawn	1890.376465 1538.807129 8.360209	0.001 0.000 0.000
ent_jm_carepackage_spawn	325.171570 1779.703003 8.447348	0.089 -0.000 0.089
ent_jm_carepackage_spawn	882.147644 1816.343628 136.341232	-0.013 -0.007 0.012
ent_jm_carepackage_spawn	122.919289 1821.730713 256.356018	0.001 0.000 0.000
ent_jm_carepackage_spawn	160.183746 1500.727295 256.421417	0.014 -0.000 0.012
ent_jm_carepackage_spawn	185.259979 1298.736694 256.355530	0.002 0.000 -0.001
ent_jm_carepackage_spawn	440.025757 1273.947998 256.364014	0.002 0.000 -0.000
ent_jm_carepackage_spawn	460.236053 1508.900024 256.355530	0.002 0.000 -0.001
ent_jm_carepackage_spawn	735.086304 1300.721191 256.399536	0.004 0.000 0.003
ent_jm_carepackage_spawn	736.678101 1558.815796 256.366058	0.002 0.000 -0.000
ent_jm_carepackage_spawn	891.136353 1830.679932 376.368500	0.001 0.000 0.001
ent_jm_carepackage_spawn	133.594925 1826.539795 496.366516	0.001 0.000 0.000
ent_jm_carepackage_spawn	1337.541382 297.357758 0.497599	0.331 -0.000 0.330
ent_jm_carepackage_spawn	1329.545776 732.274841 0.360097	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1741.770630 824.192871 0.495236	-0.134 0.002 -0.134
ent_jm_carepackage_spawn	1805.112793 231.677475 0.355806	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1934.932007 549.681885 40.762859	-0.001 -0.000 -0.002
ent_jm_carepackage_spawn	109.382721 509.205872 0.398185	0.004 0.000 0.003
ent_jm_carepackage_spawn	39.134235 186.383301 0.344496	0.001 0.000 -0.000
ent_jm_carepackage_spawn	23.404654 836.772095 0.385059	0.002 0.000 0.001
ent_jm_carepackage_spawn	421.176544 434.422791 16.890936	-0.010 -0.073 -0.189
ent_jm_carepackage_spawn	591.830750 414.873993 15.622599	-0.033 -0.178 0.144
ent_jm_carepackage_spawn	589.198792 598.984924 16.981049	0.076 -0.182 0.105
ent_jm_carepackage_spawn	406.133240 578.995605 19.259823	-0.034 0.034 0.077
