# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_ice_camp
# Exported by: Josh
setting:	replacespawns 0
ent_jm_carepackage_spawn	725.324402 6.373881 264.391907	0.003 0.000 0.002
ent_jm_carepackage_spawn	5.143581 -885.682983 328.432159	-0.010 -0.013 0.010
ent_jm_carepackage_spawn	-12.572274 -1278.236328 0.361427	0.008 0.000 -0.007
ent_jm_carepackage_spawn	-928.701294 -1242.571045 0.345975	0.008 0.000 -0.008
ent_jm_carepackage_spawn	-1183.454834 -1232.904175 0.433555	0.026 -0.000 0.018
ent_jm_carepackage_spawn	-1207.236572 -1081.375366 0.336390	0.009 0.000 -0.009
ent_jm_carepackage_spawn	-1100.263428 -939.918701 0.384406	0.007 0.000 -0.005
ent_jm_carepackage_spawn	-959.577026 -1091.363037 0.382644	0.007 0.000 -0.005
ent_jm_carepackage_spawn	-1132.599121 1228.302856 0.379043	0.007 0.000 -0.006
ent_jm_carepackage_spawn	-1270.524414 1219.379395 0.384405	0.007 0.000 -0.005
ent_jm_carepackage_spawn	-1205.690063 1095.062378 0.359318	0.008 0.000 -0.007
ent_jm_carepackage_spawn	-1114.866577 1067.202637 0.392827	0.007 0.000 -0.004
ent_jm_carepackage_spawn	-735.305298 649.115417 0.363504	0.008 0.000 -0.007
ent_jm_carepackage_spawn	-544.430176 684.980164 10.790421	-0.002 0.000 0.003
ent_jm_carepackage_spawn	7.067967 -1097.742432 0.348285	0.008 0.000 -0.008
ent_jm_carepackage_spawn	974.798767 -977.016113 0.384322	-0.007 -0.010 0.010
ent_jm_carepackage_spawn	1265.368774 -1123.620361 0.400648	0.008 0.000 -0.003
ent_jm_carepackage_spawn	1076.510498 -1200.241455 0.357177	0.008 0.000 -0.007
ent_jm_carepackage_spawn	1078.658081 -1148.073853 328.374237	0.002 0.000 0.001
ent_jm_carepackage_spawn	1294.482178 -1290.379150 328.393524	0.003 0.000 0.002
ent_jm_carepackage_spawn	1010.687561 -1009.701172 328.417908	0.011 -0.000 0.010
ent_jm_carepackage_spawn	1192.938721 863.316101 24.423843	0.016 -0.000 0.014
ent_jm_carepackage_spawn	975.644836 862.238708 24.357714	0.002 0.000 -0.001
ent_jm_carepackage_spawn	951.502136 1020.212952 24.393251	0.003 0.000 0.002
ent_jm_carepackage_spawn	1158.940796 1033.290771 24.428545	0.022 -0.000 0.021
ent_jm_carepackage_spawn	1215.478638 1211.197266 24.394217	-0.017 0.011 -0.013
ent_jm_carepackage_spawn	939.891235 1228.435913 24.383097	0.003 0.000 0.000
ent_jm_carepackage_spawn	-16.244184 1084.189575 0.341255	0.009 0.000 -0.008
ent_jm_carepackage_spawn	13.773113 1282.929932 0.377200	0.007 0.000 -0.006
ent_jm_carepackage_spawn	0.518230 926.405212 176.339691	-0.014 0.016 -0.022
ent_jm_carepackage_spawn	0.094371 -919.386047 176.372330	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1086.752441 -247.721375 264.358093	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1077.508545 240.826431 264.355927	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-500.330200 128.756866 128.838852	-0.004 0.000 0.007
ent_jm_carepackage_spawn	498.767578 -132.500595 128.861206	-0.001 0.000 0.008
ent_jm_carepackage_spawn	1072.639038 151.921875 8.414001	0.008 0.000 0.008
ent_jm_carepackage_spawn	1072.842407 -173.117462 8.360213	0.001 0.000 0.000
ent_jm_carepackage_spawn	618.130798 -7.964777 8.385156	0.002 0.000 0.001
ent_jm_carepackage_spawn	-1.361259 -19.699680 8.365321	0.004 0.008 -0.003
ent_jm_carepackage_spawn	-308.294983 22.609169 8.329891	0.001 0.000 -0.000
ent_jm_carepackage_spawn	329.728424 41.670135 8.358087	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-681.268738 -9.817111 8.335982	0.008 0.022 -0.007
ent_jm_carepackage_spawn	-1041.984863 -201.694031 8.366406	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1057.933716 168.117859 8.360212	0.001 0.000 0.000
ent_jm_carepackage_spawn	-474.474243 -151.469040 105.068024	-0.006 0.000 0.007
ent_jm_carepackage_spawn	476.052429 149.833878 105.086380	-0.005 0.000 0.007
ent_jm_carepackage_spawn	755.877441 230.487427 0.341248	0.009 0.000 -0.008
ent_jm_carepackage_spawn	980.169739 555.448608 0.417260	0.012 0.000 0.003
ent_jm_carepackage_spawn	508.800262 548.904968 0.387849	0.007 0.000 -0.005
ent_jm_carepackage_spawn	495.076996 1135.403564 0.352798	0.008 0.000 -0.008
ent_jm_carepackage_spawn	17.098324 434.077881 0.343631	0.009 0.000 -0.008
ent_jm_carepackage_spawn	-497.873566 393.893890 0.350559	0.008 0.000 -0.008
ent_jm_carepackage_spawn	-545.665771 1094.275513 0.345977	0.008 0.000 -0.008
ent_jm_carepackage_spawn	-1190.856689 782.689087 0.384406	0.007 0.000 -0.005
ent_jm_carepackage_spawn	-1141.079468 449.486145 0.363504	0.008 0.000 -0.007
ent_jm_carepackage_spawn	-790.968811 307.277130 0.379042	0.007 0.000 -0.006
ent_jm_carepackage_spawn	-764.856750 -245.096420 0.396025	0.008 0.000 -0.003
ent_jm_carepackage_spawn	-1010.759705 -555.487610 0.377201	0.007 0.000 -0.006
ent_jm_carepackage_spawn	-417.660065 -498.952515 0.345977	0.008 0.000 -0.008
ent_jm_carepackage_spawn	-582.998596 -981.065186 0.338840	0.009 0.000 -0.008
ent_jm_carepackage_spawn	476.690125 -1166.331299 0.357175	0.008 0.000 -0.007
ent_jm_carepackage_spawn	1082.987915 -572.742432 0.369551	0.008 0.000 -0.006
ent_jm_carepackage_spawn	578.772522 -706.114624 0.328810	0.009 0.000 -0.009
ent_jm_carepackage_spawn	733.325378 -198.365341 0.361427	0.008 0.000 -0.007
ent_jm_carepackage_spawn	196.813324 -378.229950 0.396024	0.008 0.000 -0.003
