# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_desert
# Exported by: Josh
setting:	replacespawns 0
weapon_jm_grenade_jump	1377.559814 639.948303 43.487747	-0.919 -1.611 -1.404
weapon_jm_primary_smg	1209.018066 1694.225708 37.374531	0.318 6.183 -87.287
weapon_jm_primary_smg	836.501526 1692.634888 37.374458	0.320 6.188 -87.290
weapon_jm_primary_smg	2498.981934 2113.453613 37.374195	0.329 6.193 -87.301
weapon_jm_primary_smg	2135.345215 1974.012695 37.375603	0.279 6.176 -87.239
weapon_jm_primary_smg	1734.257324 327.631073 77.375153	0.297 6.174 -87.261
weapon_jm_grenade_glue	1914.644043 1969.896118 177.836349	0.909 -1.614 -0.535
weapon_jm_grenade_glue	2107.769531 2528.196289 41.716549	-0.000 0.000 -0.062
weapon_jm_grenade_glue	482.909454 457.850067 41.740406	-0.044 0.000 -0.025
weapon_jm_grenade_glue	1767.771606 324.478394 81.742310	0.043 -0.000 -0.025
weapon_jm_primary_lmg	2151.157715 2027.810913 -157.953720	18.515 -0.809 1.950
weapon_jm_primary_rifle	1950.570068 1976.881348 173.140091	0.177 11.252 -87.186
weapon_jm_primary_rifle	2143.955322 2530.141846 37.141712	0.175 11.252 -87.201
weapon_jm_primary_rifle	32.339226 62.476391 165.151688	0.161 11.252 -87.314
weapon_jm_primary_rifle	2476.993652 1114.575928 45.127064	0.195 11.252 -87.039
weapon_jm_primary_rifle	44.455959 1438.451904 45.154301	0.157 11.252 -87.340
weapon_jm_primary_rifle	2345.323242 185.665817 45.195747	0.100 11.255 -87.798
weapon_jm_primary_rifle	926.833862 2316.791260 -191.076721	0.062 14.921 -87.927
weapon_jm_secondary_light	96.237106 2533.263184 37.176071	-0.580 34.062 89.881
weapon_jm_secondary_light	148.779724 2528.033936 37.176182	-0.598 34.060 89.899
weapon_jm_secondary_light	2207.363037 2034.648071 37.176666	-0.674 34.057 89.979
weapon_jm_secondary_light	2156.864990 2035.079712 37.176479	-0.645 34.057 89.948
weapon_jm_secondary_light	1088.936401 1509.148804 37.176418	-0.635 34.059 89.938
weapon_jm_secondary_light	1092.706665 1555.405518 37.175560	-0.498 34.065 89.797
weapon_jm_secondary_light	1026.131470 1551.593384 37.176479	-0.645 34.057 89.948
weapon_jm_secondary_light	1026.207520 1496.160156 37.176418	-0.635 34.059 89.938
weapon_jm_secondary_light	1001.613037 1186.112305 165.137421	-0.357 34.069 89.651
weapon_jm_secondary_light	998.894531 1241.321411 165.139297	-0.654 34.057 89.958
weapon_jm_secondary_auto	33.677814 2472.846191 37.394188	-0.816 25.596 91.596
weapon_jm_secondary_auto	29.476925 2412.358887 37.392048	-0.688 25.625 91.331
weapon_jm_secondary_auto	1837.740234 2124.710938 -154.605011	-0.876 25.578 91.721
weapon_jm_secondary_auto	1836.719116 2173.409912 -154.607925	-0.703 25.625 91.363
weapon_jm_secondary_auto	484.441650 482.650757 37.392712	-0.727 25.619 91.412
weapon_jm_secondary_auto	486.183960 424.010895 37.390762	-0.610 25.634 91.171
weapon_jm_secondary_auto	866.587952 624.589844 44.459389	-0.658 25.657 91.192
weapon_jm_secondary_auto	864.760681 667.940918 44.457756	-0.551 25.663 90.987
weapon_jm_secondary_auto	2207.895508 367.027191 173.392471	-0.727 25.619 91.412
weapon_jm_primary_sniper	225.558090 2437.008545 427.413300	3.585 13.249 65.062
weapon_jm_primary_sniper	2325.575684 300.738800 299.368805	3.687 13.283 64.805
weapon_jm_primary_sniper	351.977234 370.850891 163.403946	3.606 13.247 65.008
weapon_jm_primary_sniper	1546.323608 1281.888062 283.413300	3.585 13.238 65.062
weapon_jm_primary_shotgun	1039.574951 2525.652588 37.718666	-0.491 -9.617 -88.880
weapon_jm_primary_shotgun	2461.394531 2526.352783 37.763092	-0.505 -9.608 -89.237
weapon_jm_primary_shotgun	516.285645 2140.174072 197.730286	-0.495 -9.615 -88.976
weapon_jm_primary_shotgun	426.568665 2049.689941 197.735809	-0.496 -9.614 -89.020
weapon_jm_primary_shotgun	937.676392 1201.757446 36.852772	-0.517 -10.195 -89.733
weapon_jm_primary_shotgun	1872.865112 1868.022949 -190.549637	-0.495 -9.553 -88.984
weapon_jm_grenade_frag	1831.590210 2143.117188 -153.625168	-35.718 -56.754 -89.964
weapon_jm_grenade_frag	2183.434570 2035.606201 38.386036	-35.885 -56.596 -90.219
weapon_jm_grenade_frag	1028.974121 1522.661987 38.461773	-37.042 -55.425 -92.029
weapon_jm_grenade_frag	1083.747437 1533.209839 38.396328	-36.043 -56.444 -90.459
weapon_jm_grenade_frag	867.076477 640.987183 45.452347	-35.951 -55.776 -90.191
weapon_jm_grenade_health	995.482239 2527.505371 36.667664	-0.032 0.000 -0.079
weapon_jm_grenade_health	2457.210693 1882.082764 -155.345154	-0.091 0.000 -0.035
weapon_jm_grenade_health	2457.809570 1818.689697 172.694504	-0.015 -0.000 -0.066
weapon_jm_grenade_health	2508.063477 1118.619385 44.672718	-0.079 0.000 -0.031
weapon_jm_grenade_health	83.357971 1439.592041 44.679813	-0.074 0.000 -0.030
weapon_jm_grenade_health	1574.117920 1265.189697 33.023567	2.280 -0.051 0.305
ent_jm_carepackage_spawn	2397.635986 447.474243 264.395050	0.003 0.000 0.002
ent_jm_carepackage_spawn	2427.555176 157.682083 264.368286	0.001 0.000 0.000
ent_jm_carepackage_spawn	2146.803467 57.478153 264.396637	0.004 0.000 0.002
ent_jm_carepackage_spawn	2270.499756 153.063950 136.427551	0.020 -0.000 0.020
ent_jm_carepackage_spawn	2280.293945 433.233276 136.355820	0.001 0.000 -0.000
ent_jm_carepackage_spawn	2072.558350 489.233826 136.355820	0.001 0.000 -0.000
ent_jm_carepackage_spawn	2151.863037 444.188873 8.329754	0.001 0.000 -0.001
ent_jm_carepackage_spawn	2411.033447 74.544022 8.364266	0.001 0.000 -0.000
ent_jm_carepackage_spawn	2111.107910 166.430298 8.377893	0.002 0.000 0.001
ent_jm_carepackage_spawn	1748.368530 231.498596 40.848995	0.289 0.017 0.082
ent_jm_carepackage_spawn	1875.549561 824.953674 37.636105	1.546 -0.021 -1.593
ent_jm_carepackage_spawn	2257.629639 902.529053 24.775343	2.782 -1.070 -32.003
ent_jm_carepackage_spawn	2494.375732 1013.172180 10.317404	-0.001 0.000 0.003
ent_jm_carepackage_spawn	190.350952 1258.884521 130.448517	-0.002 0.000 0.003
ent_jm_carepackage_spawn	60.098648 1355.930176 10.306748	-0.002 0.000 0.003
ent_jm_carepackage_spawn	540.481995 695.453979 0.388581	0.002 0.000 0.002
ent_jm_carepackage_spawn	415.953796 790.215332 0.355920	0.001 0.000 -0.000
ent_jm_carepackage_spawn	468.564697 458.394073 128.344742	0.001 0.000 -0.000
ent_jm_carepackage_spawn	109.414986 100.106522 128.360321	0.001 0.000 0.000
ent_jm_carepackage_spawn	416.460480 429.850159 0.388582	0.002 0.000 0.002
ent_jm_carepackage_spawn	263.331543 265.960114 0.390256	0.003 0.000 0.002
ent_jm_carepackage_spawn	698.065247 33.595409 0.353727	0.001 0.000 -0.000
ent_jm_carepackage_spawn	813.030151 1289.354614 128.393250	0.003 0.000 0.002
ent_jm_carepackage_spawn	1041.233643 1274.485840 248.412445	0.008 0.000 0.006
ent_jm_carepackage_spawn	1374.106567 1267.715454 248.364029	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1054.837646 1512.809937 120.353340	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1294.100220 640.719055 8.336997	0.002 0.000 -0.001
ent_jm_carepackage_spawn	940.128174 661.625305 8.346552	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1124.711548 665.461365 8.421430	0.014 -0.000 0.012
ent_jm_carepackage_spawn	1433.289795 169.955307 0.329876	0.001 0.000 -0.000
ent_jm_carepackage_spawn	994.623962 221.026093 0.398273	0.004 0.000 0.003
ent_jm_carepackage_spawn	165.971985 955.399231 0.358074	0.001 0.000 -0.000
ent_jm_carepackage_spawn	706.962158 682.256287 0.386880	0.002 0.000 0.001
ent_jm_carepackage_spawn	673.586609 1019.119080 0.374234	0.002 0.000 0.001
ent_jm_carepackage_spawn	1604.041870 934.015930 0.343230	-0.035 0.010 -0.011
ent_jm_carepackage_spawn	2189.500244 743.197327 0.358086	0.001 0.000 -0.000
ent_jm_carepackage_spawn	2424.010498 1360.035156 0.381626	0.002 0.000 0.001
ent_jm_carepackage_spawn	2062.250977 1152.456299 0.366448	-0.012 0.009 -0.011
ent_jm_carepackage_spawn	1576.285645 463.120789 0.396716	0.003 0.000 0.003
ent_jm_carepackage_spawn	1744.594849 263.165283 156.596191	-0.002 0.000 0.003
ent_jm_carepackage_spawn	2131.545410 505.513336 264.419098	0.012 -0.000 0.011
ent_jm_carepackage_spawn	1808.543701 1278.018066 0.353733	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1069.136230 841.295776 0.353733	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1019.034851 648.756348 184.388657	0.002 0.000 0.002
ent_jm_carepackage_spawn	1221.673340 633.060425 184.344727	0.001 0.000 -0.000
ent_jm_carepackage_spawn	687.399719 302.875153 0.407154	0.006 0.000 0.005
ent_jm_carepackage_spawn	66.135612 484.491302 128.356033	0.001 0.000 0.000
ent_jm_carepackage_spawn	519.268555 40.177265 128.356033	0.001 0.000 0.000
ent_jm_carepackage_spawn	616.223877 1668.025391 0.355926	0.001 0.000 -0.000
ent_jm_carepackage_spawn	163.032272 1780.181152 0.366408	0.001 0.000 0.000
ent_jm_carepackage_spawn	438.313538 1266.373535 0.383398	0.002 0.000 0.001
ent_jm_carepackage_spawn	327.389160 2036.665771 160.345535	0.008 -0.021 0.006
ent_jm_carepackage_spawn	485.372375 2257.556396 160.433029	0.029 -0.000 0.028
ent_jm_carepackage_spawn	524.260498 2036.533813 256.329437	0.002 0.000 -0.001
ent_jm_carepackage_spawn	335.172546 2234.445801 0.349248	0.001 0.000 -0.000
ent_jm_carepackage_spawn	127.362671 2413.039063 0.346954	0.001 0.000 -0.000
ent_jm_carepackage_spawn	100.188324 2461.827637 464.389954	0.003 0.000 0.001
ent_jm_carepackage_spawn	258.354553 2208.816650 392.366028	0.002 0.000 -0.000
ent_jm_carepackage_spawn	374.005951 2319.611084 392.412415	0.008 0.000 0.006
ent_jm_carepackage_spawn	549.982727 2526.225098 160.405487	0.006 0.000 0.004
ent_jm_carepackage_spawn	31.080149 2536.682617 160.446365	-0.087 0.000 0.105
ent_jm_carepackage_spawn	25.868731 2015.145874 160.357819	-0.020 -0.012 0.019
ent_jm_carepackage_spawn	1150.172607 2419.060547 0.351618	0.001 0.000 -0.000
ent_jm_carepackage_spawn	878.291321 2455.736816 0.415866	-0.014 0.013 -0.011
ent_jm_carepackage_spawn	1016.033875 2254.361572 0.362413	0.001 0.000 0.000
ent_jm_carepackage_spawn	1085.530029 2054.151855 -303.475525	-0.004 0.002 0.007
ent_jm_carepackage_spawn	1109.277588 1882.557007 -308.158966	-0.181 -0.000 0.182
ent_jm_carepackage_spawn	960.675720 1910.465332 -302.778198	-0.008 -0.004 -0.027
ent_jm_carepackage_spawn	960.968994 2061.322998 -307.144592	-0.075 -0.002 0.027
ent_jm_carepackage_spawn	838.444580 1801.293457 0.377968	-0.014 -0.014 0.021
ent_jm_carepackage_spawn	1224.180786 1834.714111 0.372419	0.001 0.000 0.001
ent_jm_carepackage_spawn	1365.875366 1492.389893 0.401316	0.004 0.000 0.003
ent_jm_carepackage_spawn	1374.601440 1806.859009 0.393534	0.003 0.000 0.002
ent_jm_carepackage_spawn	1329.104126 2386.805176 0.351508	0.001 0.000 -0.000
ent_jm_carepackage_spawn	680.033447 2177.836914 0.417892	0.011 -0.000 0.010
ent_jm_carepackage_spawn	1756.414551 1978.534668 0.374233	0.002 0.000 0.001
ent_jm_carepackage_spawn	1584.607544 1838.044067 128.384384	-0.024 -0.005 -0.024
ent_jm_carepackage_spawn	1763.339844 2274.605957 136.429901	0.024 -0.000 0.023
ent_jm_carepackage_spawn	1468.137695 2319.829834 0.355926	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1856.431396 2462.142090 0.342261	0.001 0.000 -0.000
ent_jm_carepackage_spawn	2090.293457 2477.287109 0.381625	0.002 0.000 0.001
ent_jm_carepackage_spawn	2457.627930 2450.916748 0.339861	0.001 0.000 -0.000
ent_jm_carepackage_spawn	2491.915771 2193.576660 0.411319	0.007 0.000 0.006
ent_jm_carepackage_spawn	2423.708496 1889.911865 136.362320	0.001 0.000 0.000
ent_jm_carepackage_spawn	2199.334717 1964.292480 136.353745	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1920.407715 1899.888794 136.414017	0.009 0.000 0.008
ent_jm_carepackage_spawn	1592.838623 1840.411377 0.406165	-0.035 -0.034 0.145
ent_jm_carepackage_spawn	1581.569702 2331.439209 0.346954	0.001 0.000 -0.000
ent_jm_carepackage_spawn	2022.920166 2297.138184 0.346954	0.001 0.000 -0.000
ent_jm_carepackage_spawn	2188.883301 2288.270020 464.384766	-0.006 -0.015 0.035
ent_jm_carepackage_spawn	2340.364258 2259.916748 0.339861	0.001 0.000 -0.000
ent_jm_carepackage_spawn	2153.309814 1886.632935 272.378906	-0.005 -0.010 0.007
ent_jm_carepackage_spawn	2387.545654 1579.767944 0.362309	0.001 0.000 0.000
ent_jm_carepackage_spawn	2490.556396 995.858154 258.463013	-0.001 0.000 0.003
ent_jm_carepackage_spawn	65.203209 1305.783569 258.454803	-0.002 0.000 0.003
ent_jm_carepackage_spawn	1401.221191 1285.882813 128.402542	0.005 0.000 0.003
ent_jm_carepackage_spawn	1114.191772 1237.567871 128.361954	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1058.115723 1251.828003 8.348852	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1448.815308 1286.242188 8.359846	0.002 0.000 -0.001
ent_jm_carepackage_spawn	860.986511 1274.724609 0.379821	0.002 0.000 0.001
ent_jm_carepackage_spawn	1113.438843 1119.387695 128.337799	-0.015 -0.017 0.021
ent_jm_carepackage_spawn	2158.732666 1885.940796 -191.635529	0.001 0.000 0.000
ent_jm_carepackage_spawn	2443.060303 2321.968506 -191.637589	0.001 0.000 0.000
ent_jm_carepackage_spawn	2438.677490 2121.826172 -191.660019	0.001 0.000 -0.000
ent_jm_carepackage_spawn	2290.374756 2319.114990 -191.611343	0.002 0.000 0.002
ent_jm_carepackage_spawn	1887.522217 1924.249390 -191.639694	0.001 0.000 0.000
ent_jm_carepackage_spawn	1698.781616 2278.291504 -191.633499	0.001 0.000 0.000
ent_jm_carepackage_spawn	1415.123535 2281.269043 -191.644287	-0.012 -0.016 0.022
ent_jm_carepackage_spawn	941.913391 2270.084473 -191.616516	0.002 0.000 0.001
ent_jm_carepackage_spawn	1021.799255 2263.930908 -295.614838	0.002 0.000 0.001
ent_jm_carepackage_spawn	2509.101807 1829.740967 0.395137	0.003 0.000 0.002
ent_jm_carepackage_spawn	2166.773193 1898.565796 0.399804	0.004 0.000 0.003
ent_jm_carepackage_spawn	1018.104431 2375.758789 214.475479	-19.195 2.056 -0.676
ent_jm_carepackage_spawn	451.619110 447.484924 318.949310	23.821 1.213 0.389
ent_jm_carepackage_spawn	2271.804688 287.244507 553.000793	0.003 -0.070 0.033
ent_jm_carepackage_spawn	413.131561 1658.458008 0.368433	0.001 0.000 0.000
ent_jm_carepackage_spawn	1754.746582 1516.083984 0.364351	0.001 0.000 0.000
ent_jm_carepackage_spawn	1424.371460 992.305420 0.388581	0.002 0.000 0.002
ent_jm_carepackage_spawn	1516.166016 1639.926514 0.391905	0.003 0.000 0.002
ent_jm_carepackage_spawn	1272.756226 1248.775635 128.402939	-0.029 -0.003 0.019
ent_jm_carepackage_spawn	1276.740234 1248.876099 8.377668	0.002 0.000 0.000
