# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_space_station
# Exported by: Josh Mate
setting:	replacespawns 0
weapon_jm_grenade_frag	162.004440 -40.169304 354.157532	-36.691 -55.795 -91.469
weapon_jm_grenade_frag	-1600.766968 146.286423 450.151398	13.006 -32.136 -90.757
weapon_jm_grenade_frag	221.223099 -635.133484 389.946320	-37.877 48.112 89.148
weapon_jm_grenade_health	1007.125732 -366.407837 353.354950	-0.097 0.000 -0.037
weapon_jm_grenade_health	817.495422 -368.417053 353.417297	-0.013 0.000 0.063
weapon_jm_grenade_health	625.880859 -366.143402 353.371429	-0.037 -0.000 0.086
weapon_jm_grenade_health	-1186.017822 1064.061279 352.396027	-0.072 0.000 -0.027
weapon_jm_grenade_health	-1914.669189 1228.994629 336.412384	-0.062 0.000 -0.022
ent_jm_carepackage_spawn	-2639.209229 422.781036 320.424103	0.016 -0.000 0.016
ent_jm_carepackage_spawn	-2706.804932 511.487396 320.349274	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-2541.753906 501.286743 320.377991	0.002 0.000 0.001
ent_jm_carepackage_spawn	-2624.716309 592.071350 320.423096	0.006 -0.009 0.007
ent_jm_carepackage_spawn	-2432.242920 313.511383 320.354858	0.007 -0.021 0.006
ent_jm_carepackage_spawn	-2414.987793 485.830231 320.342285	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-2429.307617 671.995178 320.399811	0.004 0.000 0.003
ent_jm_carepackage_spawn	-2150.427734 701.609985 320.376862	-0.010 -0.010 0.010
ent_jm_carepackage_spawn	-2141.440186 308.035919 320.402832	0.005 0.000 0.004
ent_jm_carepackage_spawn	-1878.712036 790.856018 320.370392	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1852.179321 241.496094 320.475281	0.101 -0.015 0.007
ent_jm_carepackage_spawn	-1863.668457 884.459717 320.347076	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-2087.458008 872.695190 320.370483	0.001 0.000 0.001
ent_jm_carepackage_spawn	-2107.877197 1007.303406 320.360321	0.001 0.000 0.000
ent_jm_carepackage_spawn	-2117.179199 1339.674927 320.368530	0.001 0.000 0.000
ent_jm_carepackage_spawn	-2106.833984 1153.616943 320.366516	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1953.206299 1155.359741 320.370483	0.001 0.000 0.001
ent_jm_carepackage_spawn	-1697.990479 1156.353271 320.493896	-0.024 -0.341 -0.004
ent_jm_carepackage_spawn	-1882.800171 1136.054321 320.433258	0.045 -0.031 -0.070
ent_jm_carepackage_spawn	-1594.573120 1377.571777 320.391998	0.003 0.000 0.002
ent_jm_carepackage_spawn	-1598.232056 1105.752197 320.347076	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1435.781860 1151.149536 320.381805	0.016 -0.002 -0.002
ent_jm_carepackage_spawn	-1406.777100 1360.199097 320.342377	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1424.942017 1582.347168 320.385254	0.002 0.000 0.001
ent_jm_carepackage_spawn	-1189.884888 1609.553223 320.335083	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1007.620178 1528.725342 320.402893	0.005 0.000 0.004
ent_jm_carepackage_spawn	-911.952209 1371.384888 320.342377	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1140.110352 1351.622437 320.364502	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1160.466431 1168.503296 320.379730	-0.008 0.022 -0.032
ent_jm_carepackage_spawn	-862.941956 1174.515015 320.383789	-0.015 -0.017 0.026
ent_jm_carepackage_spawn	-613.821472 1140.647339 320.369781	-0.000 -0.012 0.010
ent_jm_carepackage_spawn	-393.637238 1148.002319 320.463135	0.137 0.050 0.004
ent_jm_carepackage_spawn	-172.228058 1141.541260 320.417542	0.002 -0.002 -0.041
ent_jm_carepackage_spawn	-134.321487 1360.444214 320.327454	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-107.363029 1632.905640 320.419220	0.011 -0.000 0.011
ent_jm_carepackage_spawn	126.166283 1649.857422 320.407227	0.006 0.000 0.005
ent_jm_carepackage_spawn	135.590378 1430.267944 320.368439	0.001 0.000 0.000
ent_jm_carepackage_spawn	124.027695 1201.730713 320.368317	0.001 0.000 0.000
ent_jm_carepackage_spawn	357.591309 1643.598877 320.366516	0.001 0.000 0.000
ent_jm_carepackage_spawn	370.135254 1442.608276 320.427643	0.020 -0.000 0.020
ent_jm_carepackage_spawn	371.277832 1184.061157 320.363098	-0.011 -0.009 0.011
ent_jm_carepackage_spawn	612.139893 1113.222412 320.383514	0.002 0.000 0.001
ent_jm_carepackage_spawn	1026.163086 1143.025757 320.372437	0.001 0.000 0.001
ent_jm_carepackage_spawn	862.965942 1003.444031 320.386993	0.002 0.000 0.002
ent_jm_carepackage_spawn	820.572693 1338.932007 320.358215	0.001 0.000 0.000
ent_jm_carepackage_spawn	570.195068 1335.287109 320.342377	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1069.406128 1332.890015 320.332581	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-674.281799 912.908813 320.340393	-0.017 -0.017 0.020
ent_jm_carepackage_spawn	-355.960266 905.070862 320.395050	0.003 0.000 0.002
ent_jm_carepackage_spawn	-372.143951 578.685608 320.364288	0.001 0.000 0.000
ent_jm_carepackage_spawn	-666.622498 626.284912 320.353638	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-593.630432 222.217651 320.415283	0.009 -0.000 0.009
ent_jm_carepackage_spawn	-375.323578 276.725189 320.444000	0.069 -0.000 0.068
ent_jm_carepackage_spawn	-375.286163 -61.507889 320.429260	-0.006 -0.016 0.010
ent_jm_carepackage_spawn	-633.003784 -67.200378 320.364227	-0.014 0.017 -0.017
ent_jm_carepackage_spawn	1054.925415 56.322079 320.360321	0.001 0.000 0.000
ent_jm_carepackage_spawn	1053.666992 -203.198074 320.402893	0.004 0.000 0.004
ent_jm_carepackage_spawn	805.320068 -244.649399 320.349365	0.001 0.000 0.000
ent_jm_carepackage_spawn	828.651489 -134.401550 320.395386	0.014 -0.003 -0.002
ent_jm_carepackage_spawn	797.069153 58.760586 320.374359	0.001 0.000 0.001
ent_jm_carepackage_spawn	655.414429 6.780488 320.379913	0.002 0.000 0.001
ent_jm_carepackage_spawn	651.989746 -214.333466 320.399384	-0.026 0.003 -0.008
ent_jm_carepackage_spawn	398.047272 -122.039726 320.371582	0.001 -0.008 -0.001
ent_jm_carepackage_spawn	377.740875 -365.639221 320.443665	0.064 -0.000 0.063
ent_jm_carepackage_spawn	271.241882 -533.616943 320.344055	0.002 0.000 -0.001
ent_jm_carepackage_spawn	100.597954 -487.158752 320.378693	0.008 0.000 -0.010
ent_jm_carepackage_spawn	-55.408806 -485.678619 320.346375	0.002 0.000 -0.001
ent_jm_carepackage_spawn	85.167969 -158.124588 320.401550	-0.008 0.010 -0.008
ent_jm_carepackage_spawn	-117.328079 -344.659760 320.389832	0.003 0.000 0.001
ent_jm_carepackage_spawn	-123.827621 -141.712494 320.346222	-0.014 -0.017 0.038
ent_jm_carepackage_spawn	-346.665771 -157.933502 320.363281	-0.011 0.009 -0.010
ent_jm_carepackage_spawn	-899.142700 -130.559280 320.412170	-0.071 0.090 0.026
ent_jm_carepackage_spawn	-877.039307 -376.453156 320.353271	-0.011 -0.015 0.023
ent_jm_carepackage_spawn	-890.481873 -610.608887 320.334320	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-1157.120361 -474.578796 320.378693	0.008 0.000 -0.010
ent_jm_carepackage_spawn	-1352.925903 -583.863525 320.386444	0.003 0.000 0.001
ent_jm_carepackage_spawn	-1382.305542 -422.731598 320.359680	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-1145.783691 -140.059250 320.406067	0.001 -0.012 0.042
ent_jm_carepackage_spawn	-1151.242676 -350.683380 320.351288	-0.010 -0.016 0.022
ent_jm_carepackage_spawn	-995.520874 -470.781067 320.397888	0.004 0.000 0.002
ent_jm_carepackage_spawn	-1351.010620 -117.503136 320.399719	0.003 -0.002 0.129
ent_jm_carepackage_spawn	-1588.196533 -121.779854 320.332581	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1655.065918 112.476028 320.364502	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1656.790405 -413.795685 320.390350	0.003 0.000 0.002
ent_jm_carepackage_spawn	-1851.551392 -388.094452 320.388672	0.002 0.000 0.002
ent_jm_carepackage_spawn	-2065.324463 -332.052032 320.324829	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-2100.894531 -136.979874 320.349365	0.001 0.000 0.000
ent_jm_carepackage_spawn	-2065.094238 97.564217 320.422943	0.015 -0.000 0.015
ent_jm_carepackage_spawn	-1853.403198 107.276291 320.342896	-0.014 -0.017 0.020
ent_jm_carepackage_spawn	-1857.144165 -133.330200 320.345581	0.011 0.000 -0.012
ent_jm_carepackage_spawn	-1613.810547 54.576088 448.347961	0.007 0.022 -0.006
ent_jm_carepackage_spawn	-1604.347534 -278.415924 448.444519	-0.006 -0.017 0.007
ent_jm_carepackage_spawn	-1713.666504 -385.374725 448.364166	-0.014 0.009 -0.013
ent_jm_carepackage_spawn	-2036.424194 -366.312958 448.351624	0.001 0.000 0.000
ent_jm_carepackage_spawn	-2104.001953 -174.215057 448.407227	0.006 0.000 0.005
ent_jm_carepackage_spawn	-349.195923 126.026291 320.385071	0.002 0.000 0.001
ent_jm_carepackage_spawn	-520.315369 130.431564 320.350433	0.092 -0.000 -0.069
ent_jm_carepackage_spawn	-519.520813 517.104736 320.485382	0.114 -0.139 0.172
ent_jm_carepackage_spawn	-500.118378 934.883911 320.360077	-0.105 -0.004 -0.000
