# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_cathedral
# Exported by: Josh Mate
setting:	replacespawns 0
ent_jm_carepackage_spawn	1094.289429 -785.836853 0.434289	0.033 -0.000 0.032
ent_jm_carepackage_spawn	1100.175903 -185.224762 0.407082	0.006 0.000 0.005
ent_jm_carepackage_spawn	768.402039 -2117.792480 0.433153	0.029 -0.000 0.029
ent_jm_carepackage_spawn	410.483917 -2107.841553 0.329753	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-223.019485 -2114.605469 0.346800	-0.023 -0.012 0.020
ent_jm_carepackage_spawn	-734.633240 -2112.894775 0.450393	0.109 -0.000 0.108
ent_jm_carepackage_spawn	-1049.280518 -1827.956299 0.362209	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1085.443359 -1460.979858 0.351388	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1080.506226 -745.567505 0.448371	0.097 -0.000 0.097
ent_jm_carepackage_spawn	-1080.495728 -315.912872 0.381531	0.002 0.000 0.001
ent_jm_carepackage_spawn	-1520.438965 -817.856628 0.458698	0.006 -0.089 0.164
ent_jm_carepackage_spawn	-1502.154541 -1154.641357 0.436947	-0.394 -0.110 -0.201
ent_jm_carepackage_spawn	-1496.528809 -1511.165527 0.390172	0.003 0.000 0.002
ent_jm_carepackage_spawn	-1449.755371 -2471.794434 0.364672	-0.046 0.001 -0.048
ent_jm_carepackage_spawn	-495.056732 -2513.004639 0.433635	-0.295 -0.137 -0.077
ent_jm_carepackage_spawn	467.829651 -2520.583008 0.466077	0.071 -1.677 -0.051
ent_jm_carepackage_spawn	-48.045643 -2622.076660 0.354755	0.007 -0.021 0.006
ent_jm_carepackage_spawn	211.912720 -2882.967773 0.346368	0.002 0.000 -0.001
ent_jm_carepackage_spawn	198.921707 -3193.250000 0.363854	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-217.576126 -3174.399658 0.339248	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-208.287598 -2854.791992 0.369384	-0.009 0.015 -0.020
ent_jm_carepackage_spawn	1440.490967 -2491.140869 0.407077	0.006 0.000 0.005
ent_jm_carepackage_spawn	951.296204 -2580.616211 0.346830	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1495.407104 -2165.715332 0.370280	0.002 0.000 0.000
ent_jm_carepackage_spawn	1562.564819 -1519.741455 0.411245	0.007 0.000 0.006
ent_jm_carepackage_spawn	1505.240967 -1147.577026 0.430717	-0.088 -0.125 -0.005
ent_jm_carepackage_spawn	1578.797974 -607.443848 0.383309	0.002 0.000 0.001
ent_jm_carepackage_spawn	1730.768066 -248.050903 0.364264	0.001 0.000 0.000
ent_jm_carepackage_spawn	1879.800293 -1021.024902 0.379724	0.002 0.000 0.001
ent_jm_carepackage_spawn	2359.470459 -839.941040 0.440522	-0.012 -0.051 0.097
ent_jm_carepackage_spawn	2272.619141 -485.313293 0.432070	0.028 -0.000 0.027
ent_jm_carepackage_spawn	2232.880127 27.653412 0.404197	0.005 0.000 0.004
ent_jm_carepackage_spawn	2081.992676 -219.129532 384.407928	-0.007 0.009 -0.006
ent_jm_carepackage_spawn	2055.824951 -733.175903 384.419189	0.012 -0.000 0.011
ent_jm_carepackage_spawn	1817.492798 -1236.438232 0.398190	0.004 0.000 0.003
ent_jm_carepackage_spawn	2446.198730 -1365.861450 64.342125	0.001 0.000 -0.000
ent_jm_carepackage_spawn	2455.610840 -1901.274414 0.386794	0.002 0.000 0.001
ent_jm_carepackage_spawn	2152.018066 -2344.112549 0.372226	0.002 0.000 0.000
ent_jm_carepackage_spawn	2123.417969 -2160.421387 64.336990	0.002 0.000 -0.001
ent_jm_carepackage_spawn	2136.507080 -1638.070923 64.417671	0.011 -0.000 0.009
ent_jm_carepackage_spawn	1881.157959 -1412.457397 64.339439	0.002 0.000 -0.001
ent_jm_carepackage_spawn	2428.413574 -510.851471 257.450439	-0.003 0.000 0.003
ent_jm_carepackage_spawn	1772.229614 -2040.484253 64.370277	0.002 0.000 0.000
ent_jm_carepackage_spawn	2228.109863 -1923.394165 182.336655	0.011 0.002 0.124
ent_jm_carepackage_spawn	1726.549438 -1625.072998 64.386581	0.003 0.000 0.001
ent_jm_carepackage_spawn	836.973816 -2970.390381 -7.605145	0.004 0.000 0.002
ent_jm_carepackage_spawn	1035.964233 -2972.640869 -7.640157	0.002 0.000 -0.001
ent_jm_carepackage_spawn	919.737000 -3449.363525 0.422786	0.014 -0.000 0.014
ent_jm_carepackage_spawn	371.891571 -3426.766357 0.399722	0.004 0.000 0.003
ent_jm_carepackage_spawn	1352.965576 -3254.719727 0.376031	0.002 0.000 0.001
ent_jm_carepackage_spawn	1220.330322 -2997.291260 -7.624339	0.002 0.000 -0.000
ent_jm_carepackage_spawn	626.953308 -3055.409424 -7.635582	-0.011 -0.016 0.019
ent_jm_carepackage_spawn	463.721313 -3002.603516 0.334811	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-13.889421 -3480.401367 0.353615	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-384.868042 -3453.063232 0.365599	-0.010 0.009 -0.009
ent_jm_carepackage_spawn	-481.922363 -2903.126709 0.339732	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-903.629822 -3434.226807 0.395049	0.003 0.000 0.002
ent_jm_carepackage_spawn	-1358.659546 -3094.990723 0.402729	0.005 0.000 0.004
ent_jm_carepackage_spawn	-787.678040 -3022.845947 0.357710	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-1023.402527 -3015.116699 0.426219	0.019 -0.000 0.017
ent_jm_carepackage_spawn	-1069.997437 -3013.239746 136.409714	0.007 0.000 0.005
ent_jm_carepackage_spawn	-784.967712 -3037.985107 136.421143	0.007 0.038 -0.272
ent_jm_carepackage_spawn	-914.428162 -2889.602295 136.386581	0.003 0.000 0.001
ent_jm_carepackage_spawn	922.245850 -2886.931641 128.399536	0.004 0.000 0.003
ent_jm_carepackage_spawn	806.388367 -3054.579834 128.339432	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1096.411499 -3080.252197 128.337906	-0.035 0.007 -0.018
ent_jm_carepackage_spawn	-17.593126 -2844.568604 0.324004	0.002 0.000 -0.002
ent_jm_carepackage_spawn	-1.647092 -3215.586182 0.388154	0.003 0.000 0.001
ent_jm_carepackage_spawn	-940.797546 -2772.663574 0.383309	0.002 0.000 0.001
ent_jm_carepackage_spawn	-652.227173 -3055.162842 0.418368	-0.013 -0.011 0.010
ent_jm_carepackage_spawn	-1241.007080 -3002.595947 0.332769	-0.042 0.019 -0.022
ent_jm_carepackage_spawn	-905.716064 -3320.873291 0.371839	0.002 0.000 -0.000
ent_jm_carepackage_spawn	1007.550110 -3314.458740 -7.582436	0.011 -0.000 0.009
ent_jm_carepackage_spawn	-1961.863159 -388.926331 0.374142	0.002 0.000 0.000
ent_jm_carepackage_spawn	-2028.854492 -795.811523 0.334818	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-2026.583496 -1339.250366 0.355810	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1980.261597 -1851.362061 0.383309	0.002 0.000 0.001
ent_jm_carepackage_spawn	-1682.103760 -1881.577759 0.400552	-0.008 0.017 -0.015
ent_jm_carepackage_spawn	-1982.985962 -2367.573242 0.410970	0.007 0.000 0.006
ent_jm_carepackage_spawn	-2049.726318 44.153648 0.373762	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-2050.257324 -121.560951 45.161919	-0.609 0.055 -0.981
ent_jm_carepackage_spawn	-2224.248779 -1209.790039 0.353618	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1601.792725 -1004.383972 0.344031	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-1589.883667 -1439.493286 0.377522	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-2457.084717 -330.909729 0.429586	0.023 -0.000 0.022
ent_jm_carepackage_spawn	-2460.248535 -1975.908936 0.393119	0.003 0.000 0.001
ent_jm_carepackage_spawn	-1689.459595 -2257.981201 0.495754	-0.008 -0.003 -0.010
ent_jm_carepackage_spawn	-1718.444458 -53.471573 0.379306	-0.019 -0.011 0.017
ent_jm_carepackage_spawn	183.008408 -1300.248413 0.399882	0.004 0.000 0.003
ent_jm_carepackage_spawn	-215.106140 -1303.700806 0.319431	0.001 0.000 -0.000
ent_jm_carepackage_spawn	368.316071 -1024.423706 0.332562	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-380.123199 -1086.694214 0.417954	0.011 -0.000 0.010
ent_jm_carepackage_spawn	-13.620234 -860.909302 0.362410	0.001 0.000 0.000
ent_jm_carepackage_spawn	-11.770525 -1160.531738 0.374337	0.001 0.000 0.001
ent_jm_carepackage_spawn	179.895432 -712.357178 0.349358	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-194.997482 -691.455017 0.396791	0.003 0.000 0.003
ent_jm_carepackage_spawn	-269.542145 -506.794891 0.360653	-0.026 0.005 -0.004
ent_jm_carepackage_spawn	299.672180 -504.862946 0.374337	0.001 0.000 0.001
ent_jm_carepackage_spawn	170.412537 -337.022125 0.385240	0.002 0.000 0.001
ent_jm_carepackage_spawn	-177.697556 -344.562042 0.419231	0.012 -0.000 0.011
ent_jm_carepackage_spawn	-104.085487 -506.448761 16.466154	0.310 0.000 0.309
ent_jm_carepackage_spawn	107.750053 -511.061005 16.416687	0.010 -0.000 0.010
ent_jm_carepackage_spawn	4.299366 -613.258179 8.410020	0.007 0.000 0.006
ent_jm_carepackage_spawn	19.881075 -717.889648 0.372428	0.001 0.000 0.001
ent_jm_carepackage_spawn	-382.449585 -465.712585 136.357880	-0.020 -0.003 0.016
ent_jm_carepackage_spawn	393.403412 -462.236298 136.393005	-0.019 0.008 -0.013
ent_jm_carepackage_spawn	130.287628 -310.984833 136.429672	0.023 -0.000 0.022
ent_jm_carepackage_spawn	-88.362587 -315.169678 136.365738	-0.011 0.016 -0.019
