# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_grave_town
# Exported by: Josh
setting:	replacespawns 0
weapon_jm_secondary_auto	423.763794 394.880249 181.391434	-0.665 25.630 91.284
weapon_jm_secondary_auto	423.238647 423.533051 181.389328	-0.539 25.639 91.024
weapon_jm_secondary_auto	422.244354 449.668945 181.389999	-0.579 25.636 91.106
weapon_jm_primary_sniper	992.728088 -954.595398 227.465851	3.463 11.538 65.366
weapon_jm_primary_sniper	-950.580200 -990.750122 227.404251	3.614 6.630 65.096
weapon_jm_primary_shotgun	16.919603 2248.115234 29.701092	-0.486 -9.620 -88.739
weapon_jm_primary_shotgun	688.795898 1639.785278 181.770844	-0.507 -9.606 -89.301
weapon_jm_primary_shotgun	916.570007 3014.420898 181.775787	-0.509 -9.605 -89.341
weapon_jm_primary_shotgun	-971.371277 2956.767334 181.758575	-0.503 -9.609 -89.203
weapon_jm_primary_shotgun	-629.372070 859.252258 45.739613	-0.498 -9.613 -89.048
weapon_jm_grenade_frag	-975.455139 937.391479 46.425598	-36.489 -56.000 -91.151
weapon_jm_grenade_frag	-926.379883 1370.869385 46.449390	-36.853 -55.623 -91.725
weapon_jm_grenade_frag	416.020844 410.742584 182.403397	-36.154 -56.338 -90.631
weapon_jm_grenade_health	212.872299 -1497.086914 36.634899	-0.104 0.000 -0.040
weapon_jm_grenade_health	-216.774261 -1496.831543 36.646461	-0.097 0.000 -0.037
weapon_jm_grenade_health	-858.686768 576.478943 44.646893	0.097 -0.000 -0.037
weapon_jm_grenade_health	-437.193634 162.616043 180.693192	0.039 0.000 0.061
weapon_jm_grenade_health	-668.461121 862.468872 44.710705	-0.044 -0.000 -0.048
weapon_jm_grenade_health	872.005066 357.975616 180.674286	-0.078 0.000 -0.031
ent_jm_carepackage_spawn	8.286761 3360.034180 8.324782	-0.024 -0.013 0.024
ent_jm_carepackage_spawn	9.884805 3361.655273 -119.648605	0.001 0.000 -0.000
ent_jm_carepackage_spawn	188.633820 3741.300537 -119.597267	0.005 0.000 0.004
ent_jm_carepackage_spawn	-175.363190 3762.162598 -119.613205	0.002 0.000 0.001
ent_jm_carepackage_spawn	-2.295196 4038.319336 -111.661942	-0.015 -0.017 0.021
ent_jm_carepackage_spawn	-1.751372 3153.476318 -95.584816	-0.007 -0.016 0.012
ent_jm_carepackage_spawn	-3.957824 2847.485840 -119.614464	0.151 -0.930 -0.036
ent_jm_carepackage_spawn	-10.544794 2233.054932 -119.631126	0.173 -0.931 -0.041
ent_jm_carepackage_spawn	550.050293 2234.033447 -119.579697	0.105 -0.929 -0.025
ent_jm_carepackage_spawn	902.252502 2174.030029 8.384851	0.003 0.000 0.001
ent_jm_carepackage_spawn	863.585388 1952.579224 8.353174	0.002 0.000 -0.001
ent_jm_carepackage_spawn	926.904419 1692.546875 8.332662	-0.014 -0.005 0.019
ent_jm_carepackage_spawn	460.118958 1843.955811 8.402716	-0.008 0.008 -0.002
ent_jm_carepackage_spawn	689.254822 1853.324585 45.134987	-0.614 0.051 -0.943
ent_jm_carepackage_spawn	490.481293 1641.527222 144.363190	-0.012 -0.005 0.017
ent_jm_carepackage_spawn	509.876495 2079.130615 144.379318	-0.010 0.016 -0.017
ent_jm_carepackage_spawn	846.452637 1394.624878 8.436232	0.038 -0.000 0.036
ent_jm_carepackage_spawn	880.869385 999.316162 8.400935	0.005 0.000 0.003
ent_jm_carepackage_spawn	526.437256 1077.415039 8.326642	0.002 0.000 -0.002
ent_jm_carepackage_spawn	556.800659 1425.865967 8.365896	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-896.512207 1626.167847 8.339249	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-838.663696 1925.849365 8.326642	0.002 0.000 -0.002
ent_jm_carepackage_spawn	-522.437256 1897.270630 8.371844	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-539.615479 1567.990601 8.378297	-0.011 -0.016 0.016
ent_jm_carepackage_spawn	-936.063354 2946.088135 8.355544	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-694.506104 2715.676025 8.344214	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-936.440125 2981.410645 144.339432	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-937.292480 2994.641113 280.440674	0.054 -0.000 0.053
ent_jm_carepackage_spawn	-630.035034 2641.166504 280.388123	-0.013 0.007 -0.003
ent_jm_carepackage_spawn	-629.296143 2914.612305 280.406342	-0.014 0.012 -0.012
ent_jm_carepackage_spawn	850.448669 2744.561523 280.392578	-0.005 0.006 0.010
ent_jm_carepackage_spawn	625.677734 2682.088135 280.402527	-0.006 0.009 -0.007
ent_jm_carepackage_spawn	931.804810 2969.934326 280.357727	0.002 0.000 -0.001
ent_jm_carepackage_spawn	575.696411 2978.949219 216.406906	0.006 0.000 0.004
ent_jm_carepackage_spawn	-913.897888 2633.475830 216.367279	-0.009 0.009 -0.009
ent_jm_carepackage_spawn	914.645020 2956.491455 144.334518	0.002 0.000 -0.001
ent_jm_carepackage_spawn	922.870117 2616.722412 80.399544	0.004 0.000 0.003
ent_jm_carepackage_spawn	827.786865 2987.186523 8.404017	0.005 0.000 0.004
ent_jm_carepackage_spawn	714.061951 2715.525391 8.418941	0.012 -0.000 0.010
ent_jm_carepackage_spawn	4.409411 2758.767090 0.389919	-0.009 0.016 -0.015
ent_jm_carepackage_spawn	-6.801470 2536.105469 -7.608181	0.003 0.000 0.002
ent_jm_carepackage_spawn	3.018369 3036.352539 128.340393	-0.017 -0.017 0.020
ent_jm_carepackage_spawn	25.479380 3186.397705 0.411316	0.007 0.000 0.006
ent_jm_carepackage_spawn	-20.489109 3561.328125 -119.646378	0.001 0.000 -0.000
ent_jm_carepackage_spawn	8.671608 3906.872803 -119.587395	0.008 0.000 0.007
ent_jm_carepackage_spawn	68.991417 2264.866455 28.852352	-0.988 0.042 0.608
ent_jm_carepackage_spawn	7.433591 692.547546 32.808952	-0.003 0.000 0.003
ent_jm_carepackage_spawn	-682.159912 1152.598633 144.371475	-0.011 0.008 -0.008
ent_jm_carepackage_spawn	-681.625244 1054.043945 8.332438	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-678.897461 1232.972534 8.379821	0.002 0.000 0.001
ent_jm_carepackage_spawn	-475.548065 1158.072266 8.390257	0.003 0.000 0.002
ent_jm_carepackage_spawn	-874.050171 1037.651978 8.355925	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-908.804077 1266.956177 8.390256	0.003 0.000 0.002
ent_jm_carepackage_spawn	-647.876404 788.121582 144.411240	0.007 0.000 0.006
ent_jm_carepackage_spawn	-641.626587 765.467834 8.404021	0.005 0.000 0.004
ent_jm_carepackage_spawn	-886.163940 748.380188 0.371839	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-983.921143 313.761017 0.379362	0.002 0.000 0.000
ent_jm_carepackage_spawn	-903.620056 58.187687 0.403904	0.005 0.000 0.003
ent_jm_carepackage_spawn	808.680115 47.364468 0.350939	0.002 0.000 -0.001
ent_jm_carepackage_spawn	956.120972 434.008301 0.350946	0.002 0.000 -0.001
ent_jm_carepackage_spawn	868.248474 763.227173 0.391483	0.003 0.000 0.001
ent_jm_carepackage_spawn	722.304932 839.686462 144.377884	0.002 0.000 0.001
ent_jm_carepackage_spawn	586.529358 828.771912 144.353607	0.001 0.000 -0.000
ent_jm_carepackage_spawn	787.115723 428.277008 144.336990	0.002 0.000 -0.001
ent_jm_carepackage_spawn	519.520630 400.743683 144.353470	-0.024 -0.014 0.014
ent_jm_carepackage_spawn	639.149231 582.376282 8.391618	0.003 0.000 0.001
ent_jm_carepackage_spawn	449.678680 217.729523 8.405471	0.006 0.000 0.004
ent_jm_carepackage_spawn	822.414429 237.292389 8.351115	0.002 0.000 -0.001
ent_jm_carepackage_spawn	660.236511 757.842896 8.346550	0.002 0.000 -0.001
ent_jm_carepackage_spawn	440.214783 762.360779 0.326642	0.002 0.000 -0.002
ent_jm_carepackage_spawn	470.544006 101.038567 0.373756	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-477.241669 103.458656 0.375656	0.002 0.000 -0.000
ent_jm_carepackage_spawn	4.954938 -1.084315 0.321947	-0.026 -0.012 0.024
ent_jm_carepackage_spawn	14.269401 200.260513 -7.586073	0.008 0.000 0.007
ent_jm_carepackage_spawn	5.354755 486.837036 -7.660268	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-4.067063 1151.798828 -7.611519	0.003 0.000 0.001
ent_jm_carepackage_spawn	-2.957019 1278.031250 -7.635736	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-0.496766 1605.474487 -7.611509	0.003 0.000 0.001
ent_jm_carepackage_spawn	-13.384125 1830.048706 -7.611518	0.003 0.000 0.001
ent_jm_carepackage_spawn	-68.724693 2216.160645 -7.650874	0.001 0.000 -0.000
ent_jm_carepackage_spawn	927.460266 -868.832886 192.405762	-0.010 -0.017 0.012
ent_jm_carepackage_spawn	-921.645386 -862.373047 192.375809	0.002 0.000 0.000
ent_jm_carepackage_spawn	-789.759033 -704.848694 0.355375	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-922.148743 -297.688751 0.341658	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-642.940491 -181.111099 0.329240	0.002 0.000 -0.002
ent_jm_carepackage_spawn	-405.858002 -327.951843 0.371839	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-459.433624 -582.698608 0.497610	-0.064 0.001 -0.064
ent_jm_carepackage_spawn	-372.110779 -837.412842 0.336803	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-218.079041 -914.593994 1.355375	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-131.166885 -759.494507 0.403906	0.005 0.000 0.003
ent_jm_carepackage_spawn	-215.312927 -575.010437 0.321328	0.002 0.000 -0.002
ent_jm_carepackage_spawn	-170.226334 -371.521393 0.339249	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-12.614697 -263.065369 0.359678	0.002 0.000 -0.001
ent_jm_carepackage_spawn	101.031914 -464.132935 0.396315	0.004 0.000 0.002
ent_jm_carepackage_spawn	190.443573 -659.636780 0.341659	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-34.319225 -771.395447 0.405355	0.006 0.000 0.004
ent_jm_carepackage_spawn	39.593636 -908.664734 0.424940	0.017 -0.000 0.015
ent_jm_carepackage_spawn	158.864441 -912.190674 1.329241	0.002 0.000 -0.002
ent_jm_carepackage_spawn	377.695404 -937.564514 0.346369	0.002 0.000 -0.001
ent_jm_carepackage_spawn	566.417725 -935.663025 0.441377	-0.023 -0.682 -0.192
ent_jm_carepackage_spawn	851.270142 -940.469055 0.350893	-0.023 -0.010 0.019
ent_jm_carepackage_spawn	963.241333 -978.001404 0.412322	0.008 0.000 0.006
ent_jm_carepackage_spawn	854.729858 -730.681274 0.331799	0.002 0.000 -0.001
ent_jm_carepackage_spawn	671.797119 -547.052124 0.365896	0.002 0.000 -0.001
ent_jm_carepackage_spawn	832.083313 -500.694702 0.386446	0.003 0.000 0.001
ent_jm_carepackage_spawn	736.999207 -227.942734 0.346367	0.002 0.000 -0.001
ent_jm_carepackage_spawn	512.009521 -437.160095 0.353174	0.002 0.000 -0.001
ent_jm_carepackage_spawn	891.221069 -153.062897 0.381171	0.003 0.000 0.000
ent_jm_carepackage_spawn	-744.343933 539.755493 8.355545	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-464.234314 521.454041 8.359843	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-514.661194 248.330338 8.339437	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-821.562317 224.779892 72.370041	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-772.877075 559.727173 144.426270	-0.027 -0.102 0.070
ent_jm_carepackage_spawn	-498.001404 508.769226 144.371994	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-484.256073 272.991302 144.427368	0.020 -0.000 0.019
ent_jm_carepackage_spawn	-671.211365 10.962241 0.353174	0.002 0.000 -0.001
ent_jm_carepackage_spawn	675.200439 -30.492809 0.402429	0.005 0.000 0.003
ent_jm_carepackage_spawn	11.872496 748.949158 148.694672	-0.001 0.000 0.004
ent_jm_carepackage_spawn	463.158966 1869.269287 384.405487	0.006 0.000 0.004
ent_jm_carepackage_spawn	907.135315 2955.738770 542.141357	-0.158 0.638 17.715
ent_jm_carepackage_spawn	-910.422852 2959.789551 543.005432	17.641 0.636 0.171
ent_jm_carepackage_spawn	-876.898865 2246.519287 264.360321	0.001 0.000 0.000
ent_jm_carepackage_spawn	248.333206 2222.789307 -119.598434	0.130 -0.929 -0.031
ent_jm_carepackage_spawn	834.487793 2240.534424 -119.631126	0.173 -0.931 -0.041
ent_jm_carepackage_spawn	193.367798 -1405.510254 0.321864	0.001 0.000 -0.001
ent_jm_carepackage_spawn	193.129593 -1150.740723 0.375198	0.111 -0.031 0.022
ent_jm_carepackage_spawn	-192.925690 -1423.099731 0.416539	0.010 -0.000 0.009
ent_jm_carepackage_spawn	-180.548676 -1143.442139 0.335038	-0.019 -0.015 0.031
ent_jm_carepackage_spawn	1.153101 -1092.329468 0.379032	-0.019 0.012 -0.015
ent_jm_carepackage_spawn	74.667015 -1786.506104 -263.644623	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-62.651913 -1775.233032 -263.573700	-0.011 0.011 -0.010
ent_jm_carepackage_spawn	-100.869888 -1969.145142 -263.609222	-0.007 -0.009 0.008
ent_jm_carepackage_spawn	97.956749 -1991.659302 -263.668823	-0.023 0.012 -0.027
ent_jm_carepackage_spawn	82.010880 -2125.571289 -263.620636	0.003 0.000 0.000
ent_jm_carepackage_spawn	-70.676369 -2155.197021 -263.562683	0.041 -0.000 0.040
ent_jm_carepackage_spawn	9.220430 -2140.005371 -263.636139	0.002 0.000 -0.001
ent_jm_carepackage_spawn	2.820947 -2298.624268 -263.606079	-0.014 -0.018 0.028
ent_jm_carepackage_spawn	80.528084 -2422.217529 -263.678650	0.002 0.000 -0.002
ent_jm_carepackage_spawn	-75.683456 -2418.089600 -263.638214	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-51.001930 -2539.491943 -262.883759	2.651 0.153 0.001
ent_jm_carepackage_spawn	42.436569 -2547.334473 -263.040344	-2.125 -0.049 0.042
ent_jm_carepackage_spawn	-3.618439 -2673.790283 -263.620636	0.002 0.000 0.000
ent_jm_carepackage_spawn	125.605446 -2714.493896 -263.570404	0.023 -0.000 0.022
ent_jm_carepackage_spawn	135.521194 -2993.645752 -262.626099	-0.007 -0.008 0.015
ent_jm_carepackage_spawn	135.506653 -2890.903564 -262.609436	0.005 0.010 -0.003
ent_jm_carepackage_spawn	134.625687 -2802.264648 -262.609497	0.004 -0.007 0.018
ent_jm_carepackage_spawn	-155.610672 -2999.759521 -262.614868	0.012 -0.007 0.026
ent_jm_carepackage_spawn	-142.136963 -2880.525879 -262.627319	0.021 0.026 -0.060
ent_jm_carepackage_spawn	-135.279587 -2797.808350 -262.667053	0.014 -0.007 0.010
ent_jm_carepackage_spawn	-126.350533 -2723.474121 -263.569305	0.025 -0.000 0.023
ent_jm_carepackage_spawn	39.980148 -3017.184082 -263.628143	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-54.717625 -3030.239258 -263.655975	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-12.360180 -2941.177979 -263.526154	-0.002 0.004 -0.089
ent_jm_carepackage_spawn	-87.614258 -2911.318604 -263.663177	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-19.057377 -2737.943848 -263.615265	0.003 0.000 0.000
ent_jm_carepackage_spawn	63.162312 -2793.510742 -263.553833	-0.333 0.034 -0.382
ent_jm_carepackage_spawn	60.027382 -2877.425049 -263.564423	-0.063 -0.001 0.156
ent_jm_carepackage_spawn	52.827023 -2935.416260 -263.557312	0.246 0.012 0.024
ent_jm_carepackage_spawn	-52.113003 -2836.080322 -263.491516	0.169 -0.028 0.178
ent_jm_carepackage_spawn	0.481788 -2436.356689 -263.626221	0.002 0.000 -0.000
