# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_mines
# Exported by: Josh
setting:	replacespawns 0
weapon_jm_primary_sniper	-937.324280 1371.526611 43.417076	3.576 13.232 65.082
weapon_jm_primary_shotgun	1313.171509 49.954521 175.534088	-0.503 -9.610 -89.191
weapon_jm_primary_shotgun	1356.026001 48.245804 175.552780	-0.509 -9.605 -89.341
weapon_jm_primary_shotgun	2405.632080 841.203186 45.726120	-0.404 -16.889 -89.256
weapon_jm_grenade_frag	1949.059570 460.552460 46.484623	-37.391 -55.041 -92.594
weapon_jm_grenade_frag	1961.646729 510.567719 46.484383	-37.388 -71.381 -92.588
weapon_jm_grenade_health	2112.577148 1634.821655 44.634048	-0.042 -0.000 0.099
weapon_jm_grenade_health	544.956909 981.988525 44.647324	-0.093 -0.000 0.036
weapon_jm_grenade_health	-1259.338013 1345.202515 44.657185	-0.090 0.000 -0.034
ent_jm_carepackage_spawn	675.111328 850.389526 8.350925	0.002 0.000 -0.001
ent_jm_carepackage_spawn	660.632385 1010.473206 8.377511	0.002 0.000 0.000
ent_jm_carepackage_spawn	692.263245 1109.402466 8.409589	0.007 0.000 0.005
ent_jm_carepackage_spawn	2298.969727 873.044678 8.429599	0.024 -0.000 0.023
ent_jm_carepackage_spawn	2069.941650 974.972168 8.331783	0.002 0.000 -0.001
ent_jm_carepackage_spawn	2003.572388 1476.349854 8.389823	0.003 0.000 0.001
ent_jm_carepackage_spawn	1726.577271 1447.982300 8.377509	0.002 0.000 0.000
ent_jm_carepackage_spawn	1468.134033 2231.672363 8.357529	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1474.511841 2419.881104 136.337418	0.001 0.000 -0.000
ent_jm_carepackage_spawn	297.968079 2178.139893 8.355361	0.002 0.000 -0.001
ent_jm_carepackage_spawn	319.423767 1925.984497 8.400927	0.005 0.000 0.003
ent_jm_carepackage_spawn	-891.202332 1217.694702 8.388141	0.003 0.000 0.001
ent_jm_carepackage_spawn	-1144.279297 1317.905273 8.331783	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-208.731354 185.488068 136.418945	0.012 -0.000 0.011
ent_jm_carepackage_spawn	-159.344162 185.292084 8.359666	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1337.443848 -77.933098 137.882431	0.000 0.000 0.004
ent_jm_carepackage_spawn	1161.586426 29.269197 8.339233	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1821.004639 322.403992 48.752033	-0.001 -0.000 -0.002
ent_jm_carepackage_spawn	1828.958252 468.251862 8.396307	0.004 0.000 0.002
ent_jm_carepackage_spawn	1336.424561 714.018311 8.355363	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-64.563705 1337.716797 8.355361	0.002 0.000 -0.001
ent_jm_carepackage_spawn	193.500183 1214.824585 8.412324	0.008 0.000 0.007
ent_jm_carepackage_spawn	825.722412 579.345886 8.361769	0.002 0.000 -0.001
ent_jm_carepackage_spawn	830.818665 1602.307007 8.355330	-0.009 0.008 -0.010
ent_jm_carepackage_spawn	1110.835693 1210.939209 8.377510	0.002 0.000 0.000
ent_jm_carepackage_spawn	1098.562256 1469.981445 8.339233	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1270.755371 1728.924194 8.419362	-0.005 -0.058 0.128
ent_jm_carepackage_spawn	580.427063 1376.739136 8.365883	0.002 0.000 -0.000
ent_jm_carepackage_spawn	324.734558 951.171875 8.355361	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-319.266602 1084.848022 8.363841	0.002 0.000 -0.001
ent_jm_carepackage_spawn	305.615234 709.549988 8.370581	-0.012 -0.017 0.017
ent_jm_carepackage_spawn	1084.175903 459.816650 8.357529	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1336.915161 450.750916 8.355031	-0.017 0.012 -0.020
ent_jm_carepackage_spawn	1344.284546 1107.058350 8.394722	0.004 0.000 0.002
ent_jm_carepackage_spawn	323.617645 312.227722 8.403899	0.005 0.000 0.004
ent_jm_carepackage_spawn	194.815384 816.636292 8.331783	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-61.101040 959.602295 8.371827	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-563.843811 1199.565796 8.355362	0.002 0.000 -0.001
