# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_digsite
# Exported by: Josh Mate
setting:	replacespawns 0
ent_jm_carepackage_spawn	1101.327759 -120.458237 8.417566	0.011 -0.000 0.009
ent_jm_carepackage_spawn	933.186157 -130.166763 8.381173	0.003 0.000 0.000
ent_jm_carepackage_spawn	667.690491 -131.050232 8.383491	0.002 0.000 0.001
ent_jm_carepackage_spawn	103.800369 -112.863106 8.377523	0.002 0.000 -0.000
ent_jm_carepackage_spawn	341.742554 -146.108078 8.370481	0.001 0.000 0.001
ent_jm_carepackage_spawn	490.474792 -801.163269 -255.664932	0.001 0.000 -0.000
ent_jm_carepackage_spawn	662.249329 -802.287109 -255.639679	0.001 0.000 0.000
ent_jm_carepackage_spawn	377.569611 -807.258301 -255.613586	-0.016 0.014 -0.015
ent_jm_carepackage_spawn	354.899323 -180.452423 -439.587250	0.008 0.000 0.007
ent_jm_carepackage_spawn	503.878387 -214.572922 -439.579529	0.012 -0.000 0.012
ent_jm_carepackage_spawn	669.336304 -138.771530 -439.639679	0.001 0.000 0.000
ent_jm_carepackage_spawn	671.526184 -729.716980 -623.648376	0.001 0.000 -0.000
ent_jm_carepackage_spawn	518.094543 -661.057007 -623.646179	0.001 0.000 0.000
ent_jm_carepackage_spawn	392.485077 -758.892883 -623.646179	0.001 0.000 0.000
ent_jm_carepackage_spawn	409.965668 -422.334381 -631.617004	0.003 0.000 0.000
ent_jm_carepackage_spawn	612.499146 -410.053680 -631.618774	0.003 0.000 0.000
ent_jm_carepackage_spawn	492.477264 -353.123505 -631.655945	0.002 0.000 -0.001
ent_jm_carepackage_spawn	482.798462 -231.300064 -631.630066	0.002 0.000 -0.001
ent_jm_carepackage_spawn	336.968475 -130.434158 -631.597534	0.005 0.000 0.003
ent_jm_carepackage_spawn	156.474075 -92.609459 -631.670715	0.002 0.000 -0.002
ent_jm_carepackage_spawn	-67.488976 -104.072571 -631.634094	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-84.364235 78.030663 -631.634094	0.002 0.000 -0.001
ent_jm_carepackage_spawn	870.693970 -121.384018 -631.619751	-0.008 -0.008 0.008
ent_jm_carepackage_spawn	1093.256470 -102.922813 -631.588989	0.007 0.000 0.006
ent_jm_carepackage_spawn	1140.277344 82.582970 -631.613525	0.003 0.000 0.001
ent_jm_carepackage_spawn	904.249939 117.168106 -631.639893	0.001 0.000 -0.000
ent_jm_carepackage_spawn	504.694336 124.322525 -631.555298	-0.017 -0.004 0.011
ent_jm_carepackage_spawn	166.065399 116.475945 -631.606506	0.003 0.000 0.002
ent_jm_carepackage_spawn	134.337112 461.496643 -631.611023	0.013 -0.021 0.001
ent_jm_carepackage_spawn	124.430786 848.923401 -631.631653	0.002 0.000 0.000
ent_jm_carepackage_spawn	495.093140 886.035583 -631.590637	-0.014 -0.054 0.148
ent_jm_carepackage_spawn	910.545166 887.617859 -631.623962	0.002 0.000 0.000
ent_jm_carepackage_spawn	869.749756 573.585632 -631.599792	-0.182 0.004 -0.022
ent_jm_carepackage_spawn	889.195618 1141.891235 -631.608459	0.003 0.000 0.001
ent_jm_carepackage_spawn	1116.466309 1108.517578 -631.660706	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1150.501587 894.610107 -631.613525	0.003 0.000 0.001
ent_jm_carepackage_spawn	679.456238 1151.607788 -631.615234	0.003 0.000 0.000
ent_jm_carepackage_spawn	484.157166 1170.533691 -631.610107	0.003 0.000 0.001
ent_jm_carepackage_spawn	336.387421 1154.455200 -631.642395	0.002 0.000 -0.001
ent_jm_carepackage_spawn	160.515167 1150.798584 -631.640259	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-28.057230 1140.889160 -631.638184	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-107.451118 946.509888 -631.624329	0.002 0.000 -0.000
ent_jm_carepackage_spawn	517.904053 1341.082886 -631.631714	-0.014 0.017 -0.017
ent_jm_carepackage_spawn	513.596191 1551.954102 -631.655457	0.001 0.000 -0.001
ent_jm_carepackage_spawn	388.505432 1621.099854 -631.644165	0.001 0.000 -0.000
ent_jm_carepackage_spawn	251.744141 1708.350952 -567.639893	0.001 0.000 -0.000
ent_jm_carepackage_spawn	761.409668 1661.178223 -567.633667	0.001 0.000 0.000
ent_jm_carepackage_spawn	647.523376 1588.952393 -631.623962	0.002 0.000 0.000
ent_jm_carepackage_spawn	526.994751 1949.075439 -567.635681	0.001 0.000 -0.000
ent_jm_carepackage_spawn	351.450714 1938.954956 -567.663879	-0.013 -0.008 0.012
ent_jm_carepackage_spawn	661.804138 1966.982178 -567.629700	0.002 0.000 0.000
ent_jm_carepackage_spawn	792.341553 1839.136719 -567.623962	0.002 0.000 0.000
ent_jm_carepackage_spawn	225.440765 1815.073486 -567.620239	0.002 0.000 0.001
ent_jm_carepackage_spawn	-94.269249 -66.516052 8.420081	0.012 -0.000 0.011
ent_jm_carepackage_spawn	-128.867798 88.456741 8.361785	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-140.876160 891.436890 8.406791	0.006 0.000 0.004
ent_jm_carepackage_spawn	-93.279678 1093.666992 8.331800	0.002 0.000 -0.002
ent_jm_carepackage_spawn	83.207870 1143.868530 8.371842	0.002 0.000 -0.000
ent_jm_carepackage_spawn	524.274597 -508.764160 -348.710815	-0.909 -2.658 -19.615
ent_jm_carepackage_spawn	514.483154 -355.958008 -403.567932	0.583 1.560 -19.704
ent_jm_carepackage_spawn	521.633667 -602.394531 -315.075165	0.428 1.214 -19.672
ent_jm_carepackage_spawn	298.089905 -678.374756 -209.240509	-10.702 21.466 25.233
ent_jm_carepackage_spawn	300.614685 -543.619141 -139.764771	-10.701 21.448 25.231
ent_jm_carepackage_spawn	305.100800 -381.677307 -56.252300	-10.700 21.470 25.235
ent_jm_carepackage_spawn	688.669006 -378.496155 -54.612019	-10.700 21.470 25.235
ent_jm_carepackage_spawn	665.994385 -586.227417 -161.736145	-10.707 21.456 25.228
ent_jm_carepackage_spawn	681.085510 -724.024292 -232.787277	-10.707 21.457 25.228
ent_jm_carepackage_spawn	710.407410 -369.944489 -494.059723	-5.262 11.124 25.122
ent_jm_carepackage_spawn	698.285217 -587.571167 -598.343994	-5.253 11.119 25.134
ent_jm_carepackage_spawn	339.802551 -345.651184 -482.435669	-5.227 11.097 25.162
ent_jm_carepackage_spawn	317.392151 -515.300720 -563.714417	-5.253 11.119 25.134
