# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_defender
# Exported by: Josh
setting:	replacespawns 0
weapon_jm_grenade_frag	-939.255676 221.235687 -153.576752	-36.458 -56.029 -91.102
weapon_jm_grenade_frag	-816.639648 27.219416 174.552811	10.007 -80.647 -93.437
weapon_jm_grenade_frag	-142.101807 65.060547 174.505554	13.304 42.003 91.355
weapon_jm_grenade_frag	-375.680176 -227.424164 -154.266769	21.796 -44.647 -70.610
weapon_jm_grenade_health	-418.175385 -227.568039 -155.315384	-0.071 -0.000 -0.029
weapon_jm_grenade_health	-690.958984 29.381367 172.792282	0.136 11.890 -0.358
weapon_jm_grenade_health	-110.794792 64.638481 172.670624	-0.081 0.000 -0.031
ent_jm_carepackage_spawn	-99.687790 131.238037 0.383084	0.002 0.000 0.001
ent_jm_carepackage_spawn	-105.496941 -129.108521 0.355532	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-398.713013 -128.327515 0.329426	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-405.113403 72.074997 0.326831	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-381.601440 195.941696 0.431935	0.028 -0.000 0.027
ent_jm_carepackage_spawn	-920.622864 -142.616577 -127.564598	0.036 -0.000 0.036
ent_jm_carepackage_spawn	-905.992798 147.510056 -191.660278	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-700.630920 132.757294 -191.672852	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-428.193085 138.420471 -191.601822	0.004 0.000 0.003
ent_jm_carepackage_spawn	-375.039307 -140.669418 -191.629730	0.001 0.000 0.000
ent_jm_carepackage_spawn	-69.973625 -24.286036 -191.614944	0.002 0.000 0.001
ent_jm_carepackage_spawn	-219.614700 150.764313 -191.644455	-0.012 0.016 -0.020
ent_jm_carepackage_spawn	-993.148376 -224.629150 0.063394	0.007 0.007 -0.020
ent_jm_carepackage_spawn	-794.962891 -2.637714 0.364003	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-954.114685 173.008682 136.386581	0.003 0.000 0.001
ent_jm_carepackage_spawn	-613.768494 164.959900 0.371980	0.002 0.000 0.000
ent_jm_carepackage_spawn	-907.517151 -85.675064 136.353333	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-676.792297 -86.977547 136.366043	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-481.525238 -196.527756 136.341827	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-116.939575 161.267792 136.420761	-0.010 0.014 -0.011
ent_jm_carepackage_spawn	-134.624161 -110.883766 136.373901	0.002 0.000 0.000
ent_jm_carepackage_spawn	-404.685791 102.118195 136.389954	0.003 0.000 0.001
ent_jm_carepackage_spawn	-280.662170 4.747771 0.381304	0.002 0.000 0.001
ent_jm_carepackage_spawn	-959.942932 0.889971 0.399533	0.004 0.000 0.003
