# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_garden
# Exported by: Josh Mate
setting:	replacespawns 0
weapon_jm_primary_lmg	-229.217026 -70.042633 -834.206116	18.597 0.301 2.968
weapon_jm_primary_rifle	-864.229614 -1524.503052 -90.858536	0.175 11.252 -87.201
weapon_jm_primary_rifle	-871.778931 -197.312759 37.150692	0.162 11.252 -87.301
weapon_jm_primary_rifle	-125.280266 -284.293427 293.149261	0.164 11.253 -87.287
weapon_jm_primary_rifle	-149.782486 -217.429703 165.135864	0.183 11.252 -87.139
weapon_jm_secondary_light	-475.401794 -1952.799927 -86.520714	-0.878 33.882 90.189
weapon_jm_secondary_light	-863.780640 -1559.878174 -90.824593	-0.514 34.064 89.813
weapon_jm_secondary_light	-87.816116 -34.576973 -831.818909	36.466 0.404 0.068
weapon_jm_secondary_light	-367.072052 -109.205132 -831.816345	36.439 0.401 0.063
weapon_jm_secondary_light	-277.492340 859.111145 24.159100	36.384 0.456 0.280
weapon_jm_secondary_light	-164.722458 854.272461 24.152779	36.416 0.474 0.311
weapon_jm_secondary_light	-875.156494 318.723572 256.176025	36.520 0.411 0.078
weapon_jm_secondary_light	-166.671234 -741.330505 41.479145	-0.839 33.883 90.149
weapon_jm_secondary_light	-344.232147 -974.490540 -127.840866	36.513 0.438 0.223
weapon_jm_secondary_light	-419.464569 241.098190 37.176418	-0.635 34.059 89.938
weapon_jm_secondary_auto	416.575562 -1456.447266 -90.608810	-0.651 25.630 91.255
weapon_jm_secondary_auto	276.926758 -927.734497 -86.307487	-0.680 25.653 91.234
weapon_jm_secondary_auto	-368.922363 -97.124657 -830.888245	-0.762 25.837 91.453
weapon_jm_secondary_auto	-86.664581 -46.911430 -830.889893	-0.659 25.852 91.245
weapon_jm_secondary_auto	-181.174362 855.989868 25.110207	-0.829 25.114 91.315
weapon_jm_secondary_auto	-247.439880 -206.967239 41.365883	-0.322 25.298 90.506
weapon_jm_secondary_auto	-246.434830 -221.894363 41.369118	-0.531 26.100 90.907
weapon_jm_secondary_auto	-161.469086 -262.725433 293.387665	-0.332 22.163 90.785
weapon_jm_secondary_auto	-160.142868 -283.993439 293.392059	-0.703 25.625 91.363
weapon_jm_secondary_auto	-344.477448 -1506.011230 217.109573	-0.658 25.657 91.192
weapon_jm_primary_sniper	-175.374954 -1446.815796 215.137299	3.584 12.655 65.202
weapon_jm_primary_sniper	-866.988159 234.375854 291.434540	3.535 13.219 65.185
weapon_jm_primary_shotgun	417.409393 -1504.645020 -90.247452	-0.502 -9.611 -89.154
weapon_jm_primary_shotgun	2.753005 -924.868835 -90.255501	-0.499 -9.613 -89.090
weapon_jm_primary_shotgun	424.757721 121.890518 37.795807	-0.515 -9.600 -89.500
weapon_jm_primary_shotgun	-412.530701 261.015045 37.714470	-0.490 -9.618 -88.847
weapon_jm_primary_shotgun	-298.060547 -226.738983 165.779312	-0.510 -9.605 -89.369
weapon_jm_primary_shotgun	-286.691589 119.574821 293.735809	-0.496 -9.614 -89.020
weapon_jm_grenade_frag	-368.838837 -41.124226 -829.878235	-36.144 -49.846 -90.615
weapon_jm_grenade_frag	-870.852234 -925.880005 -86.220512	17.410 -23.470 -62.354
weapon_jm_grenade_frag	279.467682 -918.444153 -85.297295	-36.215 -55.532 -90.602
weapon_jm_grenade_frag	-162.656372 -274.490601 294.398590	-36.081 -56.410 -90.518
weapon_jm_grenade_health	415.751282 -1480.763550 -91.333794	-0.033 -0.000 0.080
weapon_jm_grenade_health	-221.291794 858.575562 24.370760	-0.087 0.000 -0.033
weapon_jm_grenade_health	-360.259247 -1504.643311 216.372894	-0.086 0.000 -0.033
ent_jm_carepackage_spawn	95.596825 630.724548 0.389826	0.003 0.000 0.001
ent_jm_carepackage_spawn	217.623688 421.092010 0.400930	0.005 0.000 0.003
ent_jm_carepackage_spawn	308.093567 44.536148 0.329228	0.002 0.000 -0.001
ent_jm_carepackage_spawn	236.061096 -142.199707 0.420082	0.012 -0.000 0.011
ent_jm_carepackage_spawn	275.186798 -333.345673 0.441585	0.056 -0.000 0.055
ent_jm_carepackage_spawn	233.167786 -623.183105 0.431367	-0.020 -0.001 0.021
ent_jm_carepackage_spawn	-15.906072 -640.584839 0.384707	0.017 0.025 -0.051
ent_jm_carepackage_spawn	-346.525970 -635.465027 0.338644	-0.023 -0.019 0.049
ent_jm_carepackage_spawn	-575.937683 -682.037964 0.381519	0.002 0.000 0.001
ent_jm_carepackage_spawn	-784.023865 -1099.906982 -127.624352	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-521.443787 -1366.254639 -127.594650	0.006 0.000 0.004
ent_jm_carepackage_spawn	-293.393463 -1181.619751 -127.602127	0.004 0.000 0.002
ent_jm_carepackage_spawn	-50.090828 -1163.044434 -127.632103	0.002 0.000 -0.000
ent_jm_carepackage_spawn	243.288986 -1276.646484 -127.597580	0.005 0.000 0.003
ent_jm_carepackage_spawn	378.190491 -1096.864746 -127.646835	0.002 0.000 -0.001
ent_jm_carepackage_spawn	22.668882 -1737.728760 -127.624352	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-266.739563 -1698.817505 -127.634109	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-555.057129 -1475.810059 -127.649071	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-565.045593 -1708.504150 -127.638222	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-698.314941 -2011.573120 -127.610855	-0.021 0.010 -0.011
ent_jm_carepackage_spawn	-836.771912 -1914.832764 -127.620644	0.002 0.000 0.000
ent_jm_carepackage_spawn	-789.902039 -1505.665405 -127.646660	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-822.677185 -1640.430420 -127.626099	0.002 0.000 0.000
ent_jm_carepackage_spawn	-353.513916 -1984.548706 24.358183	0.001 0.000 0.000
ent_jm_carepackage_spawn	-252.763535 -1993.371948 24.405592	-0.009 0.016 -0.013
ent_jm_carepackage_spawn	-127.872169 -1979.430420 24.396788	0.003 0.000 0.003
ent_jm_carepackage_spawn	105.261322 -1973.841797 -127.660767	0.002 0.000 -0.001
ent_jm_carepackage_spawn	377.755280 -1961.586548 -127.658356	0.002 0.000 -0.001
ent_jm_carepackage_spawn	331.618896 -1750.784302 -127.620644	0.002 0.000 0.000
ent_jm_carepackage_spawn	327.548157 -1544.169189 -127.618690	0.002 0.000 0.001
ent_jm_carepackage_spawn	213.243210 -1547.912964 -127.631943	0.002 0.000 -0.000
ent_jm_carepackage_spawn	176.899811 -1526.418579 24.356026	0.001 0.000 0.000
ent_jm_carepackage_spawn	294.131714 -1474.562622 24.335064	0.001 0.000 -0.000
ent_jm_carepackage_spawn	398.601990 -1534.919678 24.414070	0.008 0.000 0.008
ent_jm_carepackage_spawn	115.592957 -713.510315 0.332295	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-221.080276 -546.526001 0.344734	-0.013 -0.016 0.022
ent_jm_carepackage_spawn	-747.711487 -476.034637 0.353169	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-751.563416 -764.085999 0.372225	0.002 0.000 0.000
ent_jm_carepackage_spawn	-523.006775 -309.600769 0.490107	-0.437 -0.023 -0.437
ent_jm_carepackage_spawn	-728.800293 -10.233943 0.326630	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-821.291809 -163.124512 0.367898	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-530.549377 -104.031357 0.409593	0.007 0.000 0.005
ent_jm_carepackage_spawn	-761.038513 -382.572662 0.369878	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-566.061951 130.448013 0.417554	0.011 -0.000 0.009
ent_jm_carepackage_spawn	-573.844421 261.823608 152.362411	0.001 0.000 0.000
ent_jm_carepackage_spawn	-573.802856 394.093231 0.344020	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-551.484558 549.623230 0.377513	0.002 0.000 0.000
ent_jm_carepackage_spawn	-529.069092 807.799622 0.363844	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-845.201477 635.563660 0.418826	0.011 -0.000 0.010
ent_jm_carepackage_spawn	-670.403564 674.151672 8.400053	0.208 -1.641 -0.137
ent_jm_carepackage_spawn	-729.908325 836.513428 0.424939	0.017 -0.000 0.016
ent_jm_carepackage_spawn	-834.933960 398.074219 256.395050	0.003 0.000 0.002
ent_jm_carepackage_spawn	-752.398621 106.071991 256.385071	0.002 0.000 0.001
ent_jm_carepackage_spawn	-678.863342 398.670868 296.384827	0.003 0.000 0.001
ent_jm_carepackage_spawn	-477.624054 380.164886 296.353333	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-301.762909 348.698608 256.386780	0.002 0.000 0.001
ent_jm_carepackage_spawn	-363.111298 139.396103 256.362183	0.001 0.000 0.000
ent_jm_carepackage_spawn	-342.429504 -119.938232 256.383301	0.002 0.000 0.001
ent_jm_carepackage_spawn	-288.573944 -307.391449 256.362183	0.001 0.000 0.000
ent_jm_carepackage_spawn	-104.880875 -375.461853 256.372223	0.002 0.000 0.000
ent_jm_carepackage_spawn	114.337418 -344.445587 152.364471	0.001 0.000 0.000
ent_jm_carepackage_spawn	88.767853 198.641342 152.455414	0.162 -0.000 0.162
ent_jm_carepackage_spawn	117.387283 416.209198 152.391983	0.003 0.000 0.002
ent_jm_carepackage_spawn	122.986092 857.289368 152.355759	-0.013 0.016 -0.020
ent_jm_carepackage_spawn	338.811005 814.735535 152.425308	0.017 -0.000 0.017
ent_jm_carepackage_spawn	421.101501 590.902893 152.342377	0.001 0.000 0.000
ent_jm_carepackage_spawn	392.187408 -30.941416 10.726449	-2.634 -12.381 4.536
ent_jm_carepackage_spawn	-293.764130 -959.029419 -127.642296	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-168.069199 -976.764343 -127.582054	-0.141 0.000 0.153
ent_jm_carepackage_spawn	-230.440186 -888.110535 -831.673218	0.004 0.000 -0.004
ent_jm_carepackage_spawn	-222.995544 -777.390747 -831.558655	0.048 -0.000 0.046
ent_jm_carepackage_spawn	-222.785294 -611.768738 -831.636047	0.003 0.000 -0.002
ent_jm_carepackage_spawn	-227.081299 -323.039459 -831.660645	0.004 0.000 -0.003
ent_jm_carepackage_spawn	-332.065704 -70.039833 -831.622070	0.002 0.000 0.001
ent_jm_carepackage_spawn	-131.906265 -66.659622 -831.625854	0.002 0.000 0.001
ent_jm_carepackage_spawn	-228.826813 97.809097 -831.598999	0.005 0.000 0.001
ent_jm_carepackage_spawn	-228.434891 250.913666 -831.628052	0.003 0.000 -0.002
ent_jm_carepackage_spawn	-222.887131 533.317078 -831.591736	0.007 0.000 0.003
ent_jm_carepackage_spawn	-326.837891 664.599731 0.342125	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-68.946686 696.535034 0.349118	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-195.333527 499.680237 0.346822	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-230.650757 766.293762 0.357448	-0.035 0.013 -0.009
ent_jm_carepackage_spawn	-259.992126 283.175476 0.331986	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-82.297493 334.005829 0.381305	0.002 0.000 0.001
ent_jm_carepackage_spawn	-331.464050 99.468628 0.402546	0.005 0.000 0.003
ent_jm_carepackage_spawn	-341.223938 -94.679573 0.426492	0.019 -0.000 0.019
ent_jm_carepackage_spawn	-330.230652 -377.787201 0.339970	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-160.836502 -317.270874 0.339970	0.001 0.000 0.000
ent_jm_carepackage_spawn	-101.964058 -145.799942 0.388659	0.002 0.000 0.002
ent_jm_carepackage_spawn	-70.240845 -57.461567 128.326828	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-92.606705 -322.321564 128.361938	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-308.153381 -358.804871 128.331985	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-369.181396 -113.204269 128.470627	0.387 0.001 0.387
ent_jm_carepackage_spawn	-377.112885 108.097557 128.399536	0.004 0.000 0.003
ent_jm_carepackage_spawn	-238.223282 323.983826 128.363998	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-226.771454 346.939789 256.384094	0.000 -0.013 -0.001
ent_jm_carepackage_spawn	-371.282593 -361.036591 256.408478	0.006 0.000 0.006
