# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_lab
# Exported by: Josh Mate
setting:	replacespawns 0
weapon_jm_primary_lmg	352.550598 2091.125244 293.808441	18.634 -0.364 2.992
weapon_jm_primary_rifle	2022.213501 526.153503 0.849382	-0.079 11.134 -87.421
weapon_jm_primary_rifle	2019.129517 503.059387 0.855290	-0.071 11.136 -87.466
weapon_jm_primary_rifle	-758.676453 -506.557556 0.924223	0.017 11.122 -87.993
weapon_jm_primary_rifle	-757.394470 -526.550293 0.874538	-0.046 11.142 -87.613
weapon_jm_primary_rifle	672.886780 1752.492432 256.899872	-0.014 11.147 -87.807
weapon_jm_primary_rifle	658.006531 732.118530 -879.111267	0.136 11.253 -87.513
weapon_jm_primary_rifle	488.851868 989.158997 128.879852	-0.025 12.998 -87.636
weapon_jm_primary_rifle	353.105347 1982.257690 296.904724	0.113 11.254 -87.690
weapon_jm_secondary_light	972.801270 182.543915 104.190117	36.442 0.382 0.034
weapon_jm_secondary_light	975.127197 166.826004 104.177788	36.609 0.392 0.051
weapon_jm_secondary_light	976.096985 150.040558 104.180016	36.579 0.390 0.048
weapon_jm_secondary_light	46.826157 190.737228 104.195923	36.363 0.377 0.026
weapon_jm_secondary_light	48.760490 172.654236 104.181122	36.813 0.253 -0.013
weapon_jm_secondary_light	48.147987 156.956146 104.171219	36.940 0.389 0.078
weapon_jm_secondary_light	365.357208 2058.613525 296.167389	36.750 0.400 0.065
weapon_jm_secondary_auto	975.919373 132.005981 105.111877	-0.752 25.617 91.465
weapon_jm_secondary_auto	977.321594 113.272232 105.107033	-0.463 25.641 90.866
weapon_jm_secondary_auto	975.872070 95.279762 105.108147	-0.529 25.639 91.002
weapon_jm_secondary_auto	47.480900 136.228638 105.114189	-0.887 25.577 91.743
weapon_jm_secondary_auto	46.324287 121.296463 105.107254	-0.476 25.640 90.893
weapon_jm_secondary_auto	47.841721 105.943771 105.112480	-0.606 26.567 91.479
weapon_jm_secondary_auto	672.123779 851.075562 257.113403	-0.832 25.414 91.649
weapon_jm_secondary_auto	365.401245 2027.979004 297.109192	-0.591 25.636 91.132
weapon_jm_primary_sniper	500.928833 110.005119 167.175949	3.337 13.334 65.192
weapon_jm_primary_sniper	402.387146 859.446472 255.149292	3.347 13.321 64.995
weapon_jm_primary_sniper	603.996704 863.965088 255.119385	3.358 13.308 64.773
weapon_jm_primary_sniper	350.038513 2079.294189 295.172211	3.492 13.205 65.293
weapon_jm_primary_shotgun	683.842590 935.274109 1.013692	-0.393 -8.910 -83.356
weapon_jm_primary_shotgun	338.500977 987.090210 1.058673	-0.349 -8.424 -83.777
weapon_jm_primary_shotgun	857.540894 -362.209564 0.965672	-0.243 -8.655 -82.903
weapon_jm_primary_shotgun	400.708649 1762.951294 257.114166	-0.452 -8.881 -84.299
weapon_jm_primary_shotgun	354.272919 735.255859 -878.982483	-0.190 -8.492 -83.388
weapon_jm_primary_shotgun	671.770813 63.836807 1.126588	-0.460 -8.876 -84.416
weapon_jm_primary_shotgun	353.945831 1954.045654 297.089844	-0.335 -8.491 -84.069
item_jm_ammo_medium	289.055176 961.858032 0.388700	-0.096 -0.020 -0.029
item_jm_ammo_medium	732.858093 963.660828 0.345314	-0.134 -0.019 -0.040
item_jm_ammo_medium	2035.800903 475.875641 0.358610	-0.122 -0.019 -0.037
item_jm_ammo_medium	2040.729492 554.309937 0.333274	-0.145 -0.018 -0.044
item_jm_ammo_medium	2028.558472 555.132324 0.402688	-0.084 -0.020 -0.025
item_jm_ammo_medium	2021.953857 477.341705 0.374563	-0.108 -0.020 -0.033
item_jm_ammo_medium	2037.163940 -748.846375 0.402688	-0.084 -0.020 -0.025
item_jm_ammo_medium	2025.063354 -745.434998 0.349881	-0.130 -0.019 -0.039
item_jm_ammo_medium	2013.083374 -745.585999 0.333275	-0.145 -0.018 -0.044
item_jm_ammo_medium	1999.859375 -750.930420 0.364820	-0.117 -0.019 -0.035
item_jm_ammo_medium	168.271561 -373.241577 0.428845	-0.090 -0.006 0.055
item_jm_ammo_medium	-791.704712 -498.369141 0.406944	-0.080 -0.020 -0.024
item_jm_ammo_medium	-792.717712 -517.635376 0.366828	-0.115 -0.019 -0.035
item_jm_ammo_medium	-730.241455 -494.059387 0.374564	-0.108 -0.020 -0.033
item_jm_ammo_medium	-732.607727 -524.144348 0.364820	-0.117 -0.019 -0.035
item_jm_ammo_medium	-803.922485 503.581451 0.411011	-0.077 -0.020 -0.023
item_jm_ammo_medium	-800.005737 527.874512 0.418612	-0.070 -0.020 -0.021
item_jm_ammo_medium	-749.425720 533.989441 0.330756	-0.147 -0.018 -0.044
item_jm_ammo_medium	-748.292603 504.934875 0.404128	-0.083 -0.020 -0.025
item_jm_ammo_medium	677.866882 1732.169800 256.385315	-0.099 -0.020 -0.030
item_jm_ammo_medium	687.544556 740.458801 -879.666687	-0.145 -0.018 -0.044
item_jm_ammo_medium	339.445038 54.724216 0.352113	-0.128 -0.019 -0.039
item_jm_ammo_medium	532.187622 999.469238 128.388702	-0.096 -0.020 -0.029
item_jm_ammo_medium	682.590454 -927.970154 40.354313	-0.126 -0.019 -0.038
item_jm_ammo_medium	662.715027 -928.922546 40.420998	-0.068 -0.020 -0.021
item_jm_ammo_medium	682.221313 -851.331665 40.404129	-0.083 -0.020 -0.025
item_jm_ammo_medium	661.683044 -850.687744 40.413624	-0.074 -0.020 -0.022
item_jm_ammo_medium	672.652893 -851.081970 40.393578	-0.092 -0.020 -0.028
item_jm_ammo_medium	672.919617 -928.590332 40.354313	-0.126 -0.019 -0.038
weapon_jm_grenade_fire	515.545532 998.946350 128.232391	1.527 0.551 -0.877
weapon_jm_grenade_fire	2036.190918 520.251709 0.184187	-2.073 -0.980 -0.687
weapon_jm_grenade_fire	2038.787842 -731.011841 0.173784	-1.818 -1.408 -1.308
weapon_jm_grenade_fire	494.167419 -510.075653 0.181598	-1.564 -1.441 -1.125
weapon_jm_grenade_fire	-1003.907593 1763.358643 128.186417	-1.408 -1.452 -1.012
weapon_jm_grenade_fire	-781.326355 494.998505 0.187695	-1.366 -1.460 -0.982
weapon_jm_grenade_fire	352.967285 751.921448 -879.812378	-1.546 -1.475 -0.845
weapon_jm_grenade_fire	689.309021 -682.884033 0.175442	-1.764 -1.406 -1.269
weapon_jm_grenade_fire	332.353424 -340.860748 0.114632	-1.799 -0.929 -1.416
weapon_jm_grenade_fire	348.954651 791.984619 -839.833557	-2.320 -1.370 -1.269
weapon_jm_grenade_fire	358.241150 792.286865 -839.830750	-2.218 -1.361 -1.213
weapon_jm_grenade_fire	348.677277 989.904785 -839.847229	-2.822 -1.186 -1.544
weapon_jm_grenade_fire	357.786896 988.856995 -839.838501	-2.502 -1.323 -1.368
ent_jm_carepackage_spawn	501.223938 69.586273 168.385590	-0.011 -0.018 0.015
ent_jm_carepackage_spawn	507.685822 921.305786 256.354340	-0.014 -0.017 0.019
ent_jm_carepackage_spawn	516.093567 1250.918701 256.381714	0.002 0.000 0.001
ent_jm_carepackage_spawn	509.571350 1734.874268 256.390320	0.002 0.000 0.002
ent_jm_carepackage_spawn	-966.632202 1718.326172 128.328781	0.008 -0.022 0.006
ent_jm_carepackage_spawn	-991.097046 507.269958 128.339966	0.001 0.000 0.000
ent_jm_carepackage_spawn	-835.448730 -572.527527 0.428466	-0.009 0.021 -0.131
ent_jm_carepackage_spawn	498.528137 -539.466431 0.370471	0.001 0.000 0.001
ent_jm_carepackage_spawn	1983.257446 -533.047424 0.385232	0.002 0.000 0.002
ent_jm_carepackage_spawn	1958.895264 505.456268 0.344729	0.001 0.000 0.000
ent_jm_carepackage_spawn	1991.234009 1708.326172 -55.613220	0.002 0.000 0.001
ent_jm_carepackage_spawn	513.817505 622.744690 -879.637756	-0.014 0.017 -0.018
ent_jm_carepackage_spawn	512.234497 909.627869 128.351395	-0.023 -0.013 0.020
