# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_bong_palace
# Exported by: Josh Mate
setting:	replacespawns 0
weapon_jm_grenade_glue	-474.484833 829.769592 173.469284	-0.044 -0.000 0.025
weapon_jm_primary_lmg	-1121.558716 824.033813 317.808472	18.634 -0.554 2.992
weapon_jm_primary_rifle	1217.564941 1171.145996 37.362000	0.141 11.253 -87.470
weapon_jm_primary_rifle	-1689.167236 1630.632568 37.373299	0.126 8.686 -87.600
weapon_jm_primary_rifle	743.578308 254.946259 45.365829	0.136 11.253 -87.513
weapon_jm_secondary_light	-647.894714 1718.316406 0.158237	36.388 0.458 0.284
weapon_jm_secondary_light	-385.869019 483.274689 0.180552	36.471 0.406 0.069
weapon_jm_secondary_light	-706.532837 847.219604 33.458935	-0.654 34.057 89.958
weapon_jm_secondary_light	686.432251 653.094177 304.176636	36.514 0.410 0.077
weapon_jm_secondary_auto	1032.837280 1591.250732 49.388573	-0.685 26.433 91.144
weapon_jm_secondary_auto	681.114563 442.692322 497.674683	-0.688 25.625 91.331
weapon_jm_secondary_auto	-671.799377 1556.723389 1.109974	-0.810 25.115 91.284
weapon_jm_secondary_auto	-1162.307495 1207.180176 1.110196	-0.666 25.851 91.260
weapon_jm_secondary_auto	-97.549477 256.037933 1.109737	-0.638 25.855 91.203
weapon_jm_secondary_auto	-720.212646 829.699707 33.623165	0.026 89.425 90.172
weapon_jm_secondary_auto	-483.383209 1002.305908 169.110413	-0.655 25.446 91.278
weapon_jm_secondary_auto	108.873627 943.087036 137.110916	-0.685 25.442 91.340
weapon_jm_secondary_auto	307.529358 658.163025 177.211426	-0.536 25.378 90.950
weapon_jm_secondary_auto	408.522095 824.528198 325.392456	-0.727 25.619 91.412
weapon_jm_primary_sniper	677.645691 464.709961 495.697113	3.670 14.821 65.976
weapon_jm_primary_sniper	-307.863892 1416.379517 35.632133	3.532 13.218 65.193
weapon_jm_primary_sniper	-1503.473999 1037.360352 -0.865582	3.353 13.315 64.885
weapon_jm_primary_shotgun	392.733643 1410.450317 37.989883	-0.514 -9.601 -89.485
weapon_jm_primary_shotgun	930.428101 1481.993286 137.495163	-0.475 -10.292 -89.986
weapon_jm_primary_shotgun	227.680847 598.257080 45.978790	-0.511 -9.604 -89.396
weapon_jm_primary_shotgun	-146.148300 791.396606 177.469315	-0.501 -9.546 -89.136
weapon_jm_primary_shotgun	802.470886 659.419434 137.494797	-0.473 -10.292 -90.013
weapon_jm_grenade_frag	930.606018 779.137451 42.988121	40.126 -45.616 -96.425
weapon_jm_grenade_frag	1202.291870 675.563110 46.387589	-36.616 -48.685 -92.884
weapon_jm_grenade_health	323.840057 656.424500 176.602905	0.547 0.365 -0.359
weapon_jm_grenade_health	-665.668457 1565.246338 0.370761	-0.087 0.000 -0.033
weapon_jm_grenade_health	-641.551941 1735.173340 0.374981	-0.085 0.000 -0.032
weapon_jm_grenade_health	-1119.579590 814.802246 320.430267	-0.052 0.000 -0.016
weapon_jm_grenade_health	64.647179 938.824158 136.407730	-0.065 0.000 -0.025
ent_jm_carepackage_spawn	-972.436279 1251.138794 0.398184	0.004 0.000 0.003
ent_jm_carepackage_spawn	-648.235474 1254.742188 0.374136	0.002 0.000 0.001
ent_jm_carepackage_spawn	-361.375854 1212.294312 0.402727	0.005 0.000 0.004
ent_jm_carepackage_spawn	-67.951256 1177.928955 0.351380	0.001 0.000 -0.000
ent_jm_carepackage_spawn	209.132523 1196.573608 0.360093	0.001 0.000 0.000
ent_jm_carepackage_spawn	545.754578 1258.139771 0.357964	0.001 0.000 -0.000
ent_jm_carepackage_spawn	770.059265 1214.275879 0.413933	0.009 0.000 0.008
ent_jm_carepackage_spawn	983.446228 1165.165161 0.332296	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1053.623657 1445.383301 0.391765	-0.001 -0.010 0.004
ent_jm_carepackage_spawn	-1161.392822 1568.839600 0.422792	0.015 -0.000 0.014
ent_jm_carepackage_spawn	-1444.642212 1620.306396 0.360310	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1612.278687 1637.494873 0.360310	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1497.263916 1361.575928 0.351610	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1525.463135 1123.238159 0.324795	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1499.898315 909.489014 0.383485	0.002 0.000 0.001
ent_jm_carepackage_spawn	-1527.411377 710.425537 0.381708	0.002 0.000 0.001
ent_jm_carepackage_spawn	-1389.656494 423.641876 0.398346	0.004 0.000 0.003
ent_jm_carepackage_spawn	-1588.947876 414.788055 0.356025	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1122.791992 450.136200 0.405645	0.005 0.000 0.005
ent_jm_carepackage_spawn	-867.174011 492.537811 0.349119	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-590.584717 484.431488 0.411246	0.007 0.000 0.007
ent_jm_carepackage_spawn	-394.692841 728.057800 0.399721	0.004 0.000 0.003
ent_jm_carepackage_spawn	-57.189198 711.179626 0.379724	0.002 0.000 0.001
ent_jm_carepackage_spawn	0.044261 528.483521 0.377886	0.002 0.000 0.001
ent_jm_carepackage_spawn	-194.799637 352.366699 0.413930	0.008 0.000 0.008
ent_jm_carepackage_spawn	-718.559021 684.984314 0.376025	0.002 0.000 0.001
ent_jm_carepackage_spawn	-848.755127 853.733276 0.346823	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-657.177307 944.961121 0.353608	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-704.562500 830.239197 128.351929	0.063 -0.021 0.068
ent_jm_carepackage_spawn	-447.372955 884.579773 304.366516	0.001 0.000 0.001
ent_jm_carepackage_spawn	-134.925247 879.053162 304.449463	0.009 -0.009 -0.006
ent_jm_carepackage_spawn	558.039185 956.140747 456.375702	-0.016 0.018 -0.031
ent_jm_carepackage_spawn	547.571350 727.080750 456.374359	0.001 0.000 0.001
ent_jm_carepackage_spawn	714.828064 339.399384 464.327148	0.001 0.000 -0.001
ent_jm_carepackage_spawn	269.348267 373.820740 464.332275	0.001 0.000 -0.000
ent_jm_carepackage_spawn	232.299744 505.128448 8.386959	0.002 0.000 0.002
ent_jm_carepackage_spawn	474.488586 427.362946 8.354674	0.007 0.021 -0.006
ent_jm_carepackage_spawn	743.458740 346.972015 8.395210	0.003 0.000 0.003
ent_jm_carepackage_spawn	1145.766846 249.313232 120.438545	0.084 -0.182 -0.089
ent_jm_carepackage_spawn	1208.524048 584.862427 45.470551	0.997 0.041 -0.607
ent_jm_carepackage_spawn	896.212524 787.847290 156.612900	-0.001 0.000 0.003
ent_jm_carepackage_spawn	882.915833 847.428650 40.760788	-0.001 -0.000 -0.002
ent_jm_carepackage_spawn	1070.104980 416.872620 0.385056	0.002 0.000 0.001
ent_jm_carepackage_spawn	1049.057373 800.063354 0.351387	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1083.905762 988.644165 0.362191	0.001 0.000 0.000
ent_jm_carepackage_spawn	1129.237671 1607.630127 8.323993	0.002 0.000 -0.001
ent_jm_carepackage_spawn	956.510010 1672.331543 72.341011	-0.002 -0.009 0.009
ent_jm_carepackage_spawn	1028.490356 1509.719482 136.461990	-0.002 -0.009 0.003
ent_jm_carepackage_spawn	64.864296 949.937927 9.082860	-0.032 -0.133 -2.619
ent_jm_carepackage_spawn	450.129730 961.962708 136.363846	0.002 0.000 -0.001
ent_jm_carepackage_spawn	235.431671 828.898560 168.394852	0.004 0.000 0.002
ent_jm_carepackage_spawn	252.740997 712.141907 136.397873	0.004 0.000 0.002
ent_jm_carepackage_spawn	418.681366 774.683044 136.402435	0.005 0.000 0.003
ent_jm_carepackage_spawn	698.921326 758.428162 168.388275	0.003 0.000 0.001
ent_jm_carepackage_spawn	616.080750 685.566528 136.369888	0.002 0.000 -0.000
ent_jm_carepackage_spawn	802.508728 723.764099 136.357544	0.002 0.000 -0.001
ent_jm_carepackage_spawn	722.084778 926.373047 136.350937	0.002 0.000 -0.001
ent_jm_carepackage_spawn	763.889587 865.332703 280.367889	0.002 0.000 -0.000
ent_jm_carepackage_spawn	665.457703 803.849976 280.353180	0.002 0.000 -0.001
ent_jm_carepackage_spawn	395.841644 953.478821 288.382935	0.003 0.000 0.000
ent_jm_carepackage_spawn	367.841034 710.929504 288.339233	0.002 0.000 -0.001
ent_jm_carepackage_spawn	65.609779 855.692749 136.399872	0.004 0.000 0.003
ent_jm_carepackage_spawn	-103.425171 892.829102 128.340805	-0.009 -0.008 0.010
ent_jm_carepackage_spawn	-344.602020 983.958191 128.360306	0.001 0.000 0.000
ent_jm_carepackage_spawn	-360.208954 867.600037 128.386963	0.002 0.000 0.002
ent_jm_carepackage_spawn	-395.962036 301.999237 129.902771	0.005 0.000 0.009
ent_jm_carepackage_spawn	14.765491 358.928833 0.355803	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1200.130981 1374.728027 0.364258	0.001 0.000 0.000
ent_jm_carepackage_spawn	1222.705200 956.619629 0.356167	-0.006 0.000 0.007
ent_jm_carepackage_spawn	945.537659 1496.169800 8.363846	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-46.109516 1373.381104 13.682288	4.596 -8.371 3.772
