# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_skytown
# Exported by: Josh Mate
setting:	replacespawns 0
item_jm_ammo_light	1528.041260 -1159.379028 56.330448	0.451 0.070 0.055
item_jm_ammo_light	1514.211182 -1159.876587 56.330448	0.451 0.070 0.055
item_jm_ammo_light	1528.343140 -1182.158936 56.351864	0.455 0.062 0.047
item_jm_ammo_light	1513.415161 -1182.486450 56.340626	0.453 0.066 0.051
item_jm_ammo_light	1528.097900 -1205.057373 56.353638	0.455 0.062 0.046
item_jm_ammo_light	1513.446289 -1202.837646 56.385357	0.461 0.057 0.033
item_jm_ammo_light	1526.740845 -1227.405396 56.362129	0.457 0.060 0.043
item_jm_ammo_light	1510.543701 -1224.234741 56.305161	0.446 0.082 0.065
item_jm_ammo_light	1527.035278 -1244.487305 56.358810	0.456 0.062 0.044
item_jm_ammo_light	1511.951538 -1244.475342 56.342567	0.453 0.064 0.050
item_jm_ammo_light	339.432709 -2346.050781 168.415726	0.566 -0.654 0.026
item_jm_ammo_light	-160.015213 -2549.104248 56.334610	0.452 0.066 0.053
item_jm_ammo_light	59.083752 -2791.070557 296.374420	0.459 0.059 0.038
item_jm_ammo_light	275.327240 -2448.225098 272.353638	0.455 0.062 0.046
item_jm_ammo_light	-2456.685791 -3238.774902 56.386631	0.462 0.057 0.033
item_jm_ammo_light	-2459.740479 -3079.668213 56.360481	0.457 0.060 0.043
item_jm_ammo_light	335.416779 355.370544 -143.627014	0.459 0.059 0.038
item_jm_ammo_light	-237.977600 364.352997 -143.655518	0.453 0.064 0.049
item_jm_ammo_light	-225.742737 363.946228 -143.676041	0.450 0.070 0.058
item_jm_ammo_light	-2189.853760 231.527527 56.317177	0.448 0.075 0.060
item_jm_ammo_light	-2179.697266 232.642731 56.393879	0.463 0.057 0.030
item_jm_ammo_light	-1355.219116 1471.445557 216.350067	0.455 0.064 0.047
item_jm_ammo_light	-1356.127930 1056.208984 216.360489	0.457 0.060 0.043
item_jm_ammo_light	-1213.070435 1124.924072 216.353653	0.455 0.062 0.046
item_jm_ammo_heavy	-2456.779785 -3278.084473 56.378170	0.283 0.003 -0.141
item_jm_ammo_heavy	-199.838364 -22.615137 56.373970	0.754 -0.022 -0.522
item_jm_ammo_heavy	-313.552856 2933.463623 464.385315	0.291 -0.000 0.309
item_jm_ammo_heavy	1167.588135 -162.140778 176.381577	-0.125 -0.003 -0.027
item_jm_ammo_heavy	275.252655 -2494.736816 272.412872	-0.993 -0.003 0.776
item_jm_ammo_heavy	-200.582733 29.254217 56.381439	-0.222 0.001 0.266
item_jm_ammo_heavy	186.865997 2934.527832 56.372036	0.764 -0.121 -0.528
item_jm_ammo_heavy	1359.341431 1045.882446 56.377766	0.304 0.003 -0.161
item_jm_ammo_heavy	1644.676758 20.234982 56.367790	-0.771 0.004 -0.568
item_jm_ammo_heavy	1134.107056 -162.747391 176.387543	0.590 0.003 0.551
item_jm_ammo_heavy	607.712341 -1331.699829 96.383408	-0.624 -0.005 0.592
item_jm_ammo_heavy	1527.734375 -1435.811157 56.355263	1.049 0.000 -0.843
item_jm_ammo_heavy	1512.947754 -1433.306152 56.403450	-0.856 -0.010 0.762
item_jm_ammo_heavy	1528.168457 -1461.086060 56.400322	-0.891 -0.016 0.791
item_jm_ammo_heavy	1512.898193 -1455.616333 56.377712	0.307 0.003 -0.163
item_jm_ammo_heavy	1528.122314 -1481.197754 56.395023	-0.951 -0.004 0.843
item_jm_ammo_heavy	1512.772583 -1480.976196 56.382339	-0.382 0.001 0.394
item_jm_ammo_heavy	1525.523804 -1509.723633 56.393234	-0.965 -0.004 0.855
item_jm_ammo_heavy	1511.627075 -1509.095459 56.344154	0.613 0.003 -0.487
item_jm_ammo_heavy	-157.600693 -2701.705566 56.452137	-0.474 -0.007 0.421
item_jm_ammo_heavy	65.474464 -2741.474854 296.476898	-0.279 -0.006 0.248
item_jm_ammo_heavy	-2458.291260 -3115.635254 56.379173	0.119 0.003 -0.010
item_jm_ammo_heavy	-1648.827759 228.342453 192.355255	1.046 0.000 -0.841
item_jm_ammo_heavy	-1149.315552 1276.376709 56.384785	-0.998 -0.010 0.895
item_jm_ammo_heavy	-82.129143 -23.149221 -135.625748	0.752 -0.022 -0.519
item_jm_ammo_heavy	-264.068085 361.954956 -143.596237	0.992 0.010 0.851
item_jm_ammo_heavy	-251.450745 362.883209 -143.609970	1.050 0.011 0.923
item_jm_ammo_heavy	-2211.110596 229.631546 56.415928	-0.759 -0.006 0.675
item_jm_ammo_heavy	-2201.288574 230.716431 56.350483	0.838 0.002 -0.671
item_jm_ammo_heavy	310.200592 354.446198 -143.566711	-0.623 -0.007 0.553
item_jm_ammo_heavy	-1355.085327 1535.132324 216.371765	0.766 -0.119 -0.531
item_jm_ammo_heavy	-1360.510010 1124.403564 216.405350	-0.842 -0.008 0.748
item_jm_ammo_heavy	-1214.473877 1054.471680 216.377686	0.308 0.003 -0.165
item_jm_ammo_heavy	-1217.144531 1540.365967 216.391235	-0.979 0.004 0.869
weapon_jm_primary_smg	-1198.237671 -1277.255249 55.499397	-7.501 1.022 -1.871
weapon_jm_primary_smg	-223.834244 2931.186523 55.484512	-7.330 1.490 -2.466
weapon_jm_primary_smg	1638.721680 166.374985 55.501545	-7.526 1.145 -1.784
weapon_jm_primary_smg	-156.755585 -2761.010010 55.485909	-7.346 1.216 -2.407
weapon_jm_primary_smg	-84.379158 35.109024 -134.887909	0.069 4.233 -87.432
weapon_jm_grenade_smoke	-193.060593 0.694014 56.133675	-0.962 -1.567 -1.469
weapon_jm_grenade_smoke	1153.947388 -162.625305 176.116318	-1.142 -1.375 -1.729
weapon_jm_grenade_smoke	1107.711426 1509.817383 56.150780	-0.792 -1.677 -1.208
weapon_jm_grenade_smoke	1134.707397 1511.122803 56.139301	-0.906 -1.607 -1.383
weapon_jm_grenade_smoke	1156.699219 1512.345459 56.192028	-0.383 -1.754 -0.579
weapon_jm_grenade_smoke	1177.676392 1511.484741 56.151962	-0.780 -1.675 -1.190
weapon_jm_grenade_smoke	-2456.699219 -3062.633789 56.130730	-0.992 -1.578 -1.513
weapon_jm_grenade_smoke	-1149.364624 1294.868286 56.133675	-0.962 -1.567 -1.469
weapon_jm_grenade_smoke	-2286.878662 234.088135 56.132214	-0.976 -1.572 -1.491
weapon_jm_grenade_smoke	-2286.680176 225.286057 56.114613	-1.151 -1.442 -1.760
weapon_jm_grenade_smoke	-2453.789795 -3262.454346 56.161839	-0.682 -1.712 -1.039
weapon_jm_primary_lmg	-1199.060303 -1064.019897 53.814178	19.120 -0.602 3.014
weapon_jm_primary_lmg	609.782288 -1370.832642 93.808449	18.634 -0.708 2.992
weapon_jm_primary_lmg	290.982330 -2345.664795 165.751724	12.311 0.417 2.708
weapon_jm_primary_lmg	-1150.489258 1312.779175 53.646461	14.084 3.320 2.561
weapon_jm_primary_lmg	-2135.916748 229.816208 53.755077	12.824 0.418 2.730
weapon_jm_primary_rifle	-1196.030884 -1250.617920 56.852921	0.199 13.235 -87.100
weapon_jm_primary_rifle	1414.579102 1045.326782 56.913322	0.102 13.135 -87.789
weapon_jm_primary_rifle	-153.944794 -2614.234375 56.893917	0.129 13.136 -87.578
weapon_jm_primary_rifle	-1708.811646 221.672989 192.920944	0.099 13.599 -87.858
weapon_jm_primary_rifle	281.442963 2928.692871 464.877441	0.153 13.137 -87.398
weapon_jm_primary_rifle	-1209.121216 1487.496460 216.887161	0.129 17.502 -88.260
weapon_jm_secondary_light	-1201.785400 -1510.921265 56.161644	36.495 0.432 0.213
weapon_jm_secondary_light	-940.461914 -944.601501 56.161644	36.495 0.432 0.213
weapon_jm_secondary_light	-939.462280 -951.152649 56.164040	36.477 0.426 0.204
weapon_jm_secondary_light	-103.682129 -755.710510 56.148895	36.589 0.462 0.264
weapon_jm_secondary_light	100.935989 600.818970 56.165581	36.465 0.422 0.198
weapon_jm_secondary_light	-162.582199 2936.197998 56.155605	36.539 0.446 0.237
weapon_jm_secondary_light	-272.355804 2926.315674 464.147858	36.597 0.464 0.268
weapon_jm_secondary_light	1637.412842 87.052330 56.174530	36.399 0.401 0.162
weapon_jm_secondary_light	63.618813 -2809.988770 296.152802	36.560 0.453 0.248
weapon_jm_secondary_light	274.619507 -2430.591797 272.153778	36.553 0.450 0.245
weapon_jm_secondary_light	-2455.395752 -3217.657715 56.154690	36.546 0.448 0.241
weapon_jm_secondary_light	353.048004 356.358185 -143.825470	36.399 0.401 0.162
weapon_jm_secondary_light	-1363.573608 1481.078857 216.147888	36.597 0.464 0.268
weapon_jm_secondary_light	-1217.434326 1108.107910 216.171967	36.418 0.407 0.173
weapon_jm_secondary_auto	-1201.164185 -1479.857300 57.110619	-0.727 25.648 91.324
weapon_jm_secondary_auto	-935.260437 -969.812317 57.110744	-0.736 25.647 91.340
weapon_jm_secondary_auto	-936.702759 -984.406677 57.110252	-0.703 25.652 91.278
weapon_jm_secondary_auto	-102.560333 -680.777100 57.112247	-0.836 25.628 91.530
weapon_jm_secondary_auto	101.297630 533.351990 57.110493	-0.719 25.648 91.309
weapon_jm_secondary_auto	216.961487 2933.150879 57.111534	-0.788 25.639 91.440
weapon_jm_secondary_auto	363.716797 2934.386963 465.112091	-0.826 25.629 91.512
weapon_jm_secondary_auto	1644.612427 -32.323864 57.108105	-0.562 25.663 91.009
weapon_jm_secondary_auto	358.529572 -2345.525635 169.108841	-0.610 25.660 91.102
weapon_jm_secondary_auto	-157.273315 -2536.414307 57.111671	-0.797 25.630 91.458
weapon_jm_secondary_auto	-1365.445679 1065.709106 217.110138	-0.695 25.653 91.263
weapon_jm_primary_sniper	-2449.554932 -3284.326172 55.138622	3.431 6.092 65.001
weapon_jm_primary_sniper	-192.306870 -32.491783 55.200680	3.427 -5.093 65.457
weapon_jm_primary_sniper	-347.856262 2941.061035 463.069092	3.748 12.650 64.874
weapon_jm_primary_sniper	1198.213989 -157.100754 175.074524	3.735 12.649 64.900
weapon_jm_primary_sniper	278.088348 -2503.182129 271.189087	3.961 10.304 66.066
weapon_jm_primary_sniper	-1200.728516 -1120.616699 57.084026	0.214 -6.911 -88.658
weapon_jm_primary_sniper	-1366.631592 1515.445679 217.146790	-0.372 -8.279 -88.718
weapon_jm_primary_sniper	-1366.545898 1102.538208 217.038528	0.409 -6.999 -88.203
weapon_jm_primary_shotgun	-1199.838257 -1315.810913 57.071476	-0.399 -9.191 -83.898
weapon_jm_primary_shotgun	157.178986 2931.621338 57.099930	-0.355 -8.778 -84.171
weapon_jm_primary_shotgun	1639.811523 38.873878 57.062798	-0.269 -8.855 -83.835
weapon_jm_primary_shotgun	61.376469 -2723.656738 296.996613	-0.134 -9.221 -83.254
weapon_jm_primary_shotgun	280.173584 349.734711 -143.011261	-0.129 -8.758 -83.137
weapon_jm_primary_shotgun	-1208.371582 1068.024902 217.480515	-0.380 -10.428 -89.665
item_jm_ammo_medium	-196.909531 2934.905518 56.368805	-0.113 -0.019 -0.034
item_jm_ammo_medium	1382.171509 1046.655273 56.362782	-0.119 -0.019 -0.036
item_jm_ammo_medium	1641.267578 146.388519 56.356476	-0.124 -0.019 -0.038
item_jm_ammo_medium	1526.478271 -1300.406982 56.417393	0.071 0.020 -0.021
item_jm_ammo_medium	1512.183105 -1300.357544 56.380066	-0.104 -0.020 -0.031
item_jm_ammo_medium	1526.428955 -1329.525879 56.391975	-0.093 -0.020 -0.028
item_jm_ammo_medium	1511.004272 -1327.252930 56.325600	-0.151 -0.018 -0.046
item_jm_ammo_medium	1525.772461 -1353.795898 56.333271	-0.145 -0.018 -0.044
item_jm_ammo_medium	1511.461304 -1351.491699 56.393574	-0.092 -0.020 -0.028
item_jm_ammo_medium	1525.806519 -1377.310913 56.335754	-0.142 -0.019 -0.043
item_jm_ammo_medium	1513.872803 -1376.822021 56.376423	-0.107 -0.019 -0.032
item_jm_ammo_medium	-159.074417 -2744.819336 56.366825	-0.115 -0.019 -0.035
item_jm_ammo_medium	-158.563477 -2593.256592 56.387024	-0.098 -0.020 -0.030
item_jm_ammo_medium	-1681.397583 231.070450 192.345322	-0.134 -0.019 -0.041
item_jm_ammo_medium	-81.734192 18.603151 -135.595871	-0.083 -0.020 -0.025
item_jm_ammo_medium	-284.775879 363.523132 -143.627319	-0.110 -0.019 -0.033
item_jm_ammo_medium	-274.479736 362.872711 -143.627319	-0.110 -0.019 -0.033
item_jm_ammo_medium	-2233.125244 229.993469 56.370754	-0.112 -0.019 -0.034
item_jm_ammo_medium	-2224.780273 230.051697 56.381844	-0.102 -0.020 -0.031
item_jm_ammo_medium	317.955170 2936.325928 464.328186	-0.149 -0.018 -0.045
item_jm_ammo_medium	-1215.190063 1472.517212 216.385330	-0.099 -0.020 -0.030
weapon_jm_grenade_fire	1378.456055 1507.416260 56.132214	-0.976 -1.571 -1.491
weapon_jm_grenade_fire	1403.490723 1507.675171 56.121353	-1.084 -1.481 -1.657
weapon_jm_grenade_fire	1431.165283 1508.088135 56.137924	-0.919 -1.611 -1.404
weapon_jm_grenade_fire	1453.658813 1508.105835 56.153130	-0.769 -1.674 -1.172
weapon_jm_grenade_fire	614.204956 -1347.707886 96.139305	-0.906 -1.607 -1.383
weapon_jm_grenade_fire	58.032089 -2768.218506 296.140656	-0.892 -1.606 -1.362
weapon_jm_grenade_fire	-2457.664063 -3135.307861 56.145870	-0.841 -1.649 -1.283
weapon_jm_grenade_fire	-222.851959 -44.564350 -159.843719	-1.572 -1.414 -1.600
weapon_jm_grenade_fire	-2296.205078 233.974060 56.141987	-0.879 -1.638 -1.342
weapon_jm_grenade_fire	-2295.747314 224.842606 56.163853	-0.662 -1.711 -1.008
weapon_jm_grenade_fire	-1218.379883 1089.196289 218.399780	41.017 -19.147 -92.336
weapon_jm_grenade_fire	-1223.583862 1510.863770 218.201584	14.357 -26.310 -91.270
ent_jm_carepackage_spawn	-34.513271 2309.187012 288.364258	0.001 0.000 0.000
ent_jm_carepackage_spawn	-9.666877 2886.806396 288.362183	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-0.625369 2891.066650 -183.678116	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-85.644592 2378.493164 16.435091	-0.000 -0.001 0.150
ent_jm_carepackage_spawn	7.192204 1936.924194 144.391373	0.090 -0.171 0.158
ent_jm_carepackage_spawn	1427.357422 1136.400879 16.353844	0.001 0.000 0.000
ent_jm_carepackage_spawn	1437.218628 1121.197632 136.385239	0.002 0.000 0.001
ent_jm_carepackage_spawn	1548.538208 -12.430693 16.411716	-0.019 0.010 -0.007
ent_jm_carepackage_spawn	1415.231812 0.411694 272.353729	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1226.671143 -64.886871 776.438354	-0.018 0.017 -0.020
ent_jm_carepackage_spawn	1306.062622 -1277.676880 312.349243	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1344.417114 -1156.315918 16.419230	0.012 -0.000 0.011
ent_jm_carepackage_spawn	1280.886841 -1974.488647 16.384716	0.003 0.000 0.000
ent_jm_carepackage_spawn	673.721680 -1356.245239 56.780457	-0.000 0.000 0.004
ent_jm_carepackage_spawn	321.761932 -2407.370850 128.383316	0.002 0.000 0.001
ent_jm_carepackage_spawn	-100.384865 -3459.794678 245.617432	0.872 -2.359 20.687
ent_jm_carepackage_spawn	12.224714 -2775.205566 256.327301	-0.024 -0.013 0.023
ent_jm_carepackage_spawn	37.628857 -2354.604980 16.356033	0.001 0.000 0.000
ent_jm_carepackage_spawn	134.178757 -3537.919922 16.379820	0.002 0.000 0.001
ent_jm_carepackage_spawn	-2044.723633 -3534.714355 16.360212	0.001 0.000 0.000
ent_jm_carepackage_spawn	-2378.573242 -3537.258545 16.390255	0.003 0.000 0.002
ent_jm_carepackage_spawn	-2408.277588 -3393.476318 16.379822	0.002 0.000 0.001
ent_jm_carepackage_spawn	-2403.288574 -3019.004883 16.372328	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1202.581543 -1384.604980 16.390081	-0.009 0.008 -0.006
ent_jm_carepackage_spawn	-2375.679688 -226.947128 320.364288	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1683.808716 25.063957 16.342260	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1687.664063 -30.776060 16.361689	-0.020 0.014 -0.019
ent_jm_carepackage_spawn	-1634.791504 1118.875122 24.351509	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1629.720825 1469.899902 24.329891	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1632.532593 1630.682983 24.358086	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1629.209106 957.938049 24.329891	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1570.003662 1033.472900 176.370468	0.001 0.000 0.001
ent_jm_carepackage_spawn	-1560.744019 1568.299561 176.356033	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1284.882080 1990.199585 16.350941	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-12.716723 1636.106445 16.379726	0.002 0.000 0.001
ent_jm_carepackage_spawn	2.319880 644.773499 16.355812	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-108.395065 -1.144380 16.379362	0.003 0.000 0.000
ent_jm_carepackage_spawn	-16.926771 -772.412109 16.342136	0.001 0.000 -0.001
ent_jm_carepackage_spawn	5.600978 -1731.578369 16.355812	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-249.900848 5.780140 -159.587402	0.008 0.000 0.007
ent_jm_carepackage_spawn	178.707825 337.951599 -168.509232	0.028 0.002 0.027
ent_jm_carepackage_spawn	-0.347900 2098.439453 -87.593048	-0.008 0.016 -0.012
ent_jm_carepackage_spawn	3.314947 1285.022461 -87.605263	0.004 0.000 0.002
ent_jm_carepackage_spawn	5.863125 -1288.848022 -87.638214	0.002 0.000 -0.001
ent_jm_carepackage_spawn	2.234316 -2098.756836 -87.625755	0.002 0.000 0.001
ent_jm_carepackage_spawn	666.900024 -1357.446777 172.591644	-0.016 0.007 -0.005
ent_jm_carepackage_spawn	-1499.831177 3.816559 -63.603485	-0.002 -0.157 -0.166
ent_jm_carepackage_spawn	-348.246918 -330.788940 16.385063	0.002 0.000 0.001
ent_jm_carepackage_spawn	-336.656586 342.034210 16.370281	0.002 0.000 0.000
ent_jm_carepackage_spawn	-1007.786011 1317.630493 176.417984	0.009 0.008 0.009
ent_jm_carepackage_spawn	-1582.227173 -1266.535889 16.331800	0.002 0.000 -0.002
ent_jm_carepackage_spawn	-2259.495361 -648.290466 16.362309	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1645.360718 7.914581 152.372223	0.002 0.000 0.000
