# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_the_thing
# Exported by: Josh Mate
setting:	replacespawns 0
weapon_jm_secondary_light	2154.056152 1468.385620 37.174431	-0.321 34.070 89.614
weapon_jm_secondary_light	2140.704346 1473.594849 37.176174	-0.598 34.060 89.899
weapon_jm_secondary_light	2130.365967 1469.592041 37.176064	-0.580 34.062 89.881
weapon_jm_secondary_light	219.923157 1654.290405 0.149133	36.342 0.042 0.359
weapon_jm_secondary_light	244.327072 1655.279785 0.152086	36.331 0.032 0.343
weapon_jm_secondary_auto	-1633.755127 1656.654785 37.395439	-0.887 25.577 91.743
weapon_jm_secondary_auto	874.069153 1379.480957 37.393570	-0.779 25.609 91.519
weapon_jm_secondary_auto	269.495789 1658.016113 1.110590	-0.871 28.512 91.369
weapon_jm_primary_sniper	2140.521240 1235.327759 35.433487	3.561 11.479 65.413
weapon_jm_primary_sniper	2142.559570 1205.471802 35.427109	3.553 13.225 65.140
weapon_jm_primary_shotgun	2139.015869 1743.440308 37.750938	-0.501 -9.215 -89.139
weapon_jm_primary_shotgun	2144.426270 1705.738159 37.785053	-0.512 -9.603 -89.413
weapon_jm_grenade_frag	2148.604492 1505.584839 38.438980	-36.694 -55.790 -91.474
weapon_jm_grenade_frag	2133.586914 1502.999512 38.383354	-35.844 -56.634 -90.156
weapon_jm_grenade_frag	229.915695 1687.444214 2.145699	-36.510 -54.902 -91.184
weapon_jm_grenade_health	-1636.209839 1629.539917 36.656464	-0.036 -0.000 0.086
weapon_jm_grenade_health	-1636.390503 1686.851685 36.638191	0.042 -0.000 -0.096
weapon_jm_grenade_health	-1634.385620 1313.999512 36.644657	0.098 -0.000 -0.037
weapon_jm_grenade_health	-1633.102173 1254.913574 36.670250	-0.032 -0.000 0.077
weapon_jm_grenade_health	208.767242 1690.965088 0.401207	-0.069 0.000 -0.026
ent_jm_carepackage_spawn	145.593735 2581.343994 0.342252	0.001 0.000 -0.000
ent_jm_carepackage_spawn	418.051025 2626.912109 0.404274	0.005 0.000 0.004
ent_jm_carepackage_spawn	358.961700 2318.224365 0.414006	0.009 0.000 0.008
ent_jm_carepackage_spawn	118.560104 2264.945068 0.374238	0.001 0.000 0.001
ent_jm_carepackage_spawn	-118.207367 2223.572266 0.355919	0.001 0.000 0.000
ent_jm_carepackage_spawn	-501.652985 2223.795898 0.346945	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-865.478577 2225.887695 0.355919	0.001 0.000 0.000
ent_jm_carepackage_spawn	-918.640503 1991.725586 0.342254	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-896.353638 1691.603516 0.409948	0.007 0.000 0.006
ent_jm_carepackage_spawn	-774.486145 1629.054688 0.482437	-0.014 -0.176 -0.071
ent_jm_carepackage_spawn	-728.154602 1439.889404 0.398270	0.004 0.000 0.003
ent_jm_carepackage_spawn	-663.757568 1320.780762 0.404273	0.005 0.000 0.004
ent_jm_carepackage_spawn	-885.419983 1357.817017 0.422859	0.015 -0.000 0.014
ent_jm_carepackage_spawn	-1086.753418 1349.844971 0.368405	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1046.517822 1513.179565 0.364368	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1289.260010 1476.825317 0.342254	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1480.621460 1300.766357 0.376126	0.002 0.000 0.001
ent_jm_carepackage_spawn	-1471.646729 1663.939453 0.396709	0.003 0.000 0.003
ent_jm_carepackage_spawn	-452.082001 1258.577759 0.368404	0.001 0.000 0.000
ent_jm_carepackage_spawn	-402.290253 1062.809448 0.349241	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-421.001831 737.907715 0.349240	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-437.265869 455.611908 0.414008	0.009 0.000 0.008
ent_jm_carepackage_spawn	-385.018951 233.664490 0.494172	-0.022 0.003 -0.022
ent_jm_carepackage_spawn	-204.606934 174.985825 0.390252	0.003 0.000 0.002
ent_jm_carepackage_spawn	93.936935 213.684662 0.337417	0.001 0.000 -0.000
ent_jm_carepackage_spawn	235.279404 402.514099 0.372323	0.001 0.000 0.001
ent_jm_carepackage_spawn	228.862701 127.871384 0.395131	0.003 0.000 0.002
ent_jm_carepackage_spawn	479.053650 229.071350 0.360207	0.001 0.000 0.000
ent_jm_carepackage_spawn	715.093567 208.071152 0.396712	0.003 0.000 0.003
ent_jm_carepackage_spawn	889.056091 247.857697 0.451847	0.127 -0.000 0.126
ent_jm_carepackage_spawn	896.993164 514.281006 0.366401	0.001 0.000 0.000
ent_jm_carepackage_spawn	896.264771 731.828430 0.396713	0.003 0.000 0.003
ent_jm_carepackage_spawn	959.572449 1015.879822 0.337417	0.001 0.000 -0.000
ent_jm_carepackage_spawn	898.021240 1234.986206 0.334943	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1067.146606 1323.321655 0.356397	-0.013 -0.016 0.020
ent_jm_carepackage_spawn	1316.252441 1299.525269 0.339855	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1405.228149 1263.667725 0.402808	0.005 0.000 0.004
ent_jm_carepackage_spawn	1611.762695 1368.675415 0.370379	0.001 0.000 0.000
ent_jm_carepackage_spawn	1504.572021 1470.411255 0.396711	0.003 0.000 0.003
ent_jm_carepackage_spawn	1546.902222 1604.407104 0.390252	0.003 0.000 0.002
ent_jm_carepackage_spawn	1385.092896 1683.614868 0.385150	0.002 0.000 0.001
ent_jm_carepackage_spawn	1233.907959 1597.670898 0.396712	0.003 0.000 0.003
ent_jm_carepackage_spawn	1322.804321 1450.982300 0.393528	0.003 0.000 0.002
ent_jm_carepackage_spawn	1403.853149 1865.981323 0.409947	0.007 0.000 0.006
ent_jm_carepackage_spawn	1398.552856 2091.093018 0.324667	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1433.126465 2222.204834 0.395132	0.003 0.000 0.003
ent_jm_carepackage_spawn	1239.197388 2205.646729 0.383398	0.002 0.000 0.001
ent_jm_carepackage_spawn	1003.833862 2206.631104 0.379657	-0.010 -0.017 0.018
ent_jm_carepackage_spawn	710.643921 2206.318115 0.366402	0.001 0.000 0.000
ent_jm_carepackage_spawn	515.188538 2227.829834 0.378549	-0.029 0.009 -0.006
ent_jm_carepackage_spawn	290.314728 2143.570068 0.379816	0.002 0.000 0.001
ent_jm_carepackage_spawn	190.411804 2087.854980 0.377984	0.002 0.000 0.001
ent_jm_carepackage_spawn	1769.305908 1484.431152 0.390251	0.003 0.000 0.002
ent_jm_carepackage_spawn	1886.049316 1651.265503 0.351500	0.001 0.000 -0.000
ent_jm_carepackage_spawn	2041.022095 1703.751343 0.393530	0.003 0.000 0.002
ent_jm_carepackage_spawn	2033.957031 1462.354248 0.374239	0.001 0.000 0.001
ent_jm_carepackage_spawn	2034.735474 1245.224609 0.346947	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1798.758789 1262.446533 0.360207	0.001 0.000 0.000
ent_jm_carepackage_spawn	337.769043 -37.465038 0.405725	0.005 0.000 0.005
ent_jm_carepackage_spawn	189.216568 -45.069107 0.342254	0.001 0.000 -0.000
ent_jm_carepackage_spawn	252.421768 -201.989059 0.367990	0.004 0.000 -0.002
ent_jm_carepackage_spawn	65.084023 -79.304169 0.363941	0.003 0.000 -0.002
ent_jm_carepackage_spawn	-312.459869 -89.318024 0.379433	0.004 0.000 -0.001
ent_jm_carepackage_spawn	468.289429 -145.757538 0.336909	0.004 0.000 -0.003
ent_jm_carepackage_spawn	942.088806 -142.277084 0.457654	0.169 -0.000 0.167
ent_jm_carepackage_spawn	83.788902 -898.290344 0.357634	0.003 0.000 -0.003
ent_jm_carepackage_spawn	397.972626 -835.305664 0.400188	-0.006 0.011 -0.007
ent_jm_carepackage_spawn	877.727417 -847.738098 0.383026	0.004 0.000 -0.001
ent_jm_carepackage_spawn	948.728455 -488.278839 0.346468	0.004 0.000 -0.003
ent_jm_carepackage_spawn	720.404114 -1608.385254 0.361870	0.003 0.000 -0.002
ent_jm_carepackage_spawn	205.217789 -1242.911255 0.331907	0.004 0.000 -0.003
ent_jm_carepackage_spawn	-270.788940 -1106.475464 0.367990	0.003 0.000 -0.002
ent_jm_carepackage_spawn	-424.094360 -909.518188 0.363941	0.003 0.000 -0.002
ent_jm_carepackage_spawn	-377.032867 -1439.223755 0.355468	0.004 0.000 -0.003
ent_jm_carepackage_spawn	-86.602707 -1829.278687 0.375733	0.004 0.000 -0.002
ent_jm_carepackage_spawn	-381.470581 -1953.404541 0.336909	0.004 0.000 -0.003
ent_jm_carepackage_spawn	169.224625 -1847.094849 144.369232	-0.011 0.008 -0.009
ent_jm_carepackage_spawn	436.896484 -1904.742920 144.363312	-0.029 0.011 -0.012
ent_jm_carepackage_spawn	655.858704 -1853.195923 0.351036	0.004 0.000 -0.003
ent_jm_carepackage_spawn	967.786194 -1968.170654 0.373841	0.004 0.000 -0.002
ent_jm_carepackage_spawn	425.442322 -1836.611694 8.379816	0.002 0.000 0.001
ent_jm_carepackage_spawn	281.350342 -1830.423218 8.396712	0.003 0.000 0.003
ent_jm_carepackage_spawn	137.716827 -1793.240601 8.402805	0.005 0.000 0.004
ent_jm_carepackage_spawn	334.889923 -1956.698486 8.377985	0.002 0.000 0.001
ent_jm_carepackage_spawn	414.229736 -1906.401733 8.385150	0.002 0.000 0.001
ent_jm_carepackage_spawn	239.182938 -2004.062134 8.364367	0.001 0.000 0.000
ent_jm_carepackage_spawn	-109.218048 -1980.726685 0.377597	0.004 0.000 -0.002
ent_jm_carepackage_spawn	206.755768 -1827.764160 8.385255	-0.008 -0.010 0.009
ent_jm_carepackage_spawn	356.113953 -1828.724731 8.383398	0.002 0.000 0.001
