# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_vague_water
# Exported by: Josh
setting:	replacespawns 0
weapon_jm_grenade_frag	-728.114380 -1628.790527 46.457310	-36.974 -55.496 -91.919
weapon_jm_grenade_frag	-489.086548 1576.000977 46.377903	-35.761 -56.715 -90.030
weapon_jm_grenade_frag	357.235992 3016.884277 46.380676	-35.803 -56.675 -90.094
weapon_jm_grenade_frag	-652.182068 335.486084 46.372238	-35.674 -56.794 -89.899
weapon_jm_grenade_frag	597.561646 1811.924438 46.386028	-35.885 -56.595 -90.218
weapon_jm_grenade_health	-794.034180 -1516.557373 44.725925	0.034 -0.002 -0.222
weapon_jm_grenade_health	-535.456177 95.395996 44.692810	-0.065 -0.000 -0.029
weapon_jm_grenade_health	-190.215530 3044.130127 44.678593	-0.028 -0.000 -0.073
weapon_jm_grenade_health	-604.865417 -2744.226563 44.624985	-0.111 0.000 -0.042
ent_jm_carepackage_spawn	271.636047 -2906.465332 8.366056	0.002 0.000 -0.000
ent_jm_carepackage_spawn	279.756897 -2691.000732 8.339440	0.002 0.000 -0.001
ent_jm_carepackage_spawn	54.093136 -2900.284424 8.344215	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-130.735764 -2939.239746 8.334516	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-281.393829 -2832.181885 8.409704	0.007 0.000 0.005
ent_jm_carepackage_spawn	-297.389465 -2646.604980 8.383095	0.003 0.000 0.001
ent_jm_carepackage_spawn	-545.838196 -2750.436279 8.344215	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-484.355560 -2639.232422 8.384850	0.003 0.000 0.001
ent_jm_carepackage_spawn	624.015198 -2276.540771 8.389963	0.003 0.000 0.001
ent_jm_carepackage_spawn	514.507141 -2238.000732 8.434140	0.032 -0.000 0.031
ent_jm_carepackage_spawn	411.111664 -2487.725342 0.409710	0.007 0.000 0.005
ent_jm_carepackage_spawn	503.615540 -1546.833740 8.336996	0.002 0.000 -0.001
ent_jm_carepackage_spawn	833.329651 -1593.668091 8.406901	0.006 0.000 0.004
ent_jm_carepackage_spawn	846.224792 -1773.572998 8.330820	-0.012 0.007 -0.013
ent_jm_carepackage_spawn	589.315918 -1828.425415 8.375804	0.002 0.000 0.000
ent_jm_carepackage_spawn	282.633698 -1038.380249 8.331998	0.002 0.000 -0.001
ent_jm_carepackage_spawn	357.709229 -1013.677551 8.386580	0.003 0.000 0.001
ent_jm_carepackage_spawn	66.045166 -1528.051880 8.387121	0.003 0.010 -0.003
ent_jm_carepackage_spawn	-218.586655 -1448.896484 8.346550	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-385.567444 -1504.216553 8.366055	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-657.700256 -1508.822021 8.366055	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-712.886597 -1313.045898 8.336996	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-673.192139 -2401.425049 0.357708	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-764.484253 -1855.095703 0.404019	0.005 0.000 0.004
ent_jm_carepackage_spawn	-859.672607 -1527.824707 8.399537	0.004 0.000 0.003
ent_jm_carepackage_spawn	-700.881714 -970.278442 8.404020	0.005 0.000 0.004
ent_jm_carepackage_spawn	-737.282898 -646.161926 8.355925	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-294.351074 -640.610107 8.353729	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-835.456909 -266.761078 8.396722	0.013 -0.018 0.178
ent_jm_carepackage_spawn	-633.447327 -259.578613 8.371991	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-701.847290 -32.520641 0.370042	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-705.361511 479.224335 8.336996	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-475.369904 439.267761 8.447992	0.089 -0.000 0.088
ent_jm_carepackage_spawn	-534.496582 192.218307 8.398272	-0.008 -0.016 0.014
ent_jm_carepackage_spawn	-241.894943 486.878510 8.404023	0.005 0.000 0.004
ent_jm_carepackage_spawn	-212.653793 167.421005 8.334522	0.002 0.000 -0.001
ent_jm_carepackage_spawn	250.412415 -185.627731 8.446381	-0.004 0.017 -0.008
ent_jm_carepackage_spawn	211.298569 -411.962311 8.341838	0.002 0.000 -0.001
ent_jm_carepackage_spawn	484.681213 -335.482208 128.364014	0.002 0.000 -0.000
ent_jm_carepackage_spawn	750.025879 -427.215668 8.417665	0.011 -0.000 0.009
ent_jm_carepackage_spawn	699.461304 -144.817459 8.339432	0.002 0.000 -0.001
ent_jm_carepackage_spawn	811.021240 273.885437 8.388286	0.003 0.000 0.001
ent_jm_carepackage_spawn	711.119263 34.984890 0.431350	-0.116 0.001 -0.120
ent_jm_carepackage_spawn	734.773376 472.085876 0.438475	0.005 -0.009 0.005
ent_jm_carepackage_spawn	736.795776 634.001709 8.393531	0.003 0.000 0.002
ent_jm_carepackage_spawn	292.891541 638.323914 8.364373	0.001 0.000 0.000
ent_jm_carepackage_spawn	775.805176 1092.871582 8.386582	0.003 0.000 0.001
ent_jm_carepackage_spawn	727.379578 1256.554688 8.379503	0.002 0.000 0.000
ent_jm_carepackage_spawn	933.517944 1309.030029 8.442682	0.060 -0.000 0.059
ent_jm_carepackage_spawn	346.972351 1923.319092 8.368063	0.002 0.000 -0.000
ent_jm_carepackage_spawn	175.139908 1923.529297 8.336995	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-224.497284 1213.775146 8.383095	0.003 0.000 0.001
ent_jm_carepackage_spawn	-513.546997 1242.721558 8.430810	0.026 -0.000 0.024
ent_jm_carepackage_spawn	-487.427338 1438.927612 8.393250	0.003 0.000 0.002
ent_jm_carepackage_spawn	-268.752197 1469.355713 8.378794	-0.009 0.016 -0.018
ent_jm_carepackage_spawn	-275.741241 2639.485352 8.366055	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-283.943970 2884.666016 8.383094	0.003 0.000 0.001
ent_jm_carepackage_spawn	-154.134995 2916.777344 8.402546	0.005 0.000 0.003
ent_jm_carepackage_spawn	22.722502 2930.659912 8.351852	0.003 -0.009 0.005
ent_jm_carepackage_spawn	233.814575 2974.193359 8.375802	0.002 0.000 0.000
ent_jm_carepackage_spawn	278.914978 2819.584717 8.355544	0.002 0.000 -0.001
ent_jm_carepackage_spawn	254.796570 2686.119141 8.415089	0.009 0.000 0.008
ent_jm_carepackage_spawn	-754.720276 -1582.897217 208.417664	0.011 -0.000 0.009
ent_jm_carepackage_spawn	889.892822 -1852.123291 192.424286	-0.009 0.014 -0.010
ent_jm_carepackage_spawn	-501.095337 314.675873 162.061005	12.126 0.259 0.057
ent_jm_carepackage_spawn	-532.719788 1503.624878 192.332001	0.002 0.000 -0.001
ent_jm_carepackage_spawn	915.096985 1287.614136 178.857407	-7.240 0.250 -0.035
ent_jm_carepackage_spawn	17.484856 3041.803223 256.386597	-0.008 -0.017 0.017
ent_jm_carepackage_spawn	-3.231349 -3029.860596 256.413269	0.006 -0.010 0.001
ent_jm_carepackage_spawn	-784.911560 -2175.664063 224.421356	-0.000 -0.013 0.012
ent_jm_carepackage_spawn	319.553070 1920.897949 224.331024	-0.059 -0.002 0.124
ent_jm_carepackage_spawn	998.761658 1507.094360 8.341845	0.002 0.000 -0.001
ent_jm_carepackage_spawn	989.441101 1795.176270 8.405473	0.006 0.000 0.004
ent_jm_carepackage_spawn	732.499023 1787.746704 8.351115	0.002 0.000 -0.001
ent_jm_carepackage_spawn	578.506104 1989.639160 8.417669	0.011 -0.000 0.009
ent_jm_carepackage_spawn	925.057190 1756.789307 156.871964	0.032 0.223 -7.239
ent_jm_carepackage_spawn	-736.928284 -479.753510 0.366054	0.002 0.000 -0.000
