# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_dread_hollow
# Exported by: Josh Mate
setting:	replacespawns 0
weapon_jm_secondary_auto	-528.905334 189.119843 129.112396	-0.846 25.615 91.549
weapon_jm_secondary_auto	922.309265 123.682274 45.391209	-0.637 25.633 91.226
weapon_jm_secondary_auto	-496.002075 240.919235 9.111671	-0.797 25.630 91.458
weapon_jm_secondary_auto	-67.498764 -701.083740 1.107469	-0.610 25.388 90.959
weapon_jm_secondary_auto	107.551811 522.826782 41.110619	-0.727 25.648 91.324
weapon_jm_secondary_auto	162.928223 249.194611 -318.941742	-0.824 25.144 90.672
weapon_jm_primary_sniper	-1472.536255 -1644.116943 1323.360352	3.705 13.293 64.761
weapon_jm_primary_sniper	131.679657 1444.484741 75.549080	4.254 9.422 66.693
weapon_jm_primary_sniper	1863.256592 -1940.111694 315.358612	3.711 13.300 64.746
weapon_jm_primary_sniper	-1322.075195 1703.234497 43.506039	3.221 9.182 65.609
weapon_jm_primary_shotgun	-1747.579468 -1434.426880 45.382095	-0.358 -8.491 -84.173
weapon_jm_primary_shotgun	-1834.990845 1817.717896 45.347145	-0.287 -8.491 -83.843
weapon_jm_primary_shotgun	1317.178833 1793.913696 37.329769	-0.252 -8.491 -83.680
weapon_jm_primary_shotgun	1947.303833 -1699.571289 45.478245	-0.742 -7.996 -86.832
weapon_jm_primary_shotgun	84.502838 -1742.820313 181.364014	-0.322 -8.491 -84.004
weapon_jm_primary_shotgun	-443.873566 -1317.939209 37.339600	-0.272 -8.491 -83.772
weapon_jm_primary_shotgun	-1906.740723 170.343369 -282.699341	-0.194 -8.492 -83.408
item_jm_ammo_medium	-1141.783203 -157.369720 44.626770	-0.131 -0.019 -0.033
item_jm_ammo_medium	-2002.596680 -130.245590 44.671749	-0.093 -0.020 -0.023
item_jm_ammo_medium	-1492.730957 1379.190674 44.646233	-0.114 -0.020 -0.029
item_jm_ammo_medium	1621.010620 1055.663696 44.629536	0.006 0.029 0.016
item_jm_ammo_medium	1502.681763 1473.081055 166.401169	-0.133 -0.019 -0.033
item_jm_ammo_medium	1522.246338 1009.279053 166.391479	-0.141 -0.019 -0.035
item_jm_ammo_medium	1875.091675 -443.807526 180.679367	-0.086 -0.020 -0.021
item_jm_ammo_medium	1355.445068 -1382.833862 316.688080	-0.078 -0.021 -0.020
item_jm_ammo_medium	1492.976074 -1922.030884 180.621811	-0.135 -0.019 -0.034
item_jm_ammo_medium	1950.428833 -1421.651978 180.606827	-0.148 -0.019 -0.037
item_jm_ammo_medium	1570.033447 -1686.176270 180.661591	0.005 0.030 0.013
item_jm_ammo_medium	-1787.251343 171.628723 -283.320343	-0.006 -0.030 0.010
weapon_jm_grenade_fire	0.397248 44.422573 512.157349	-1.685 -1.261 -1.620
weapon_jm_grenade_fire	-0.194340 -44.850323 512.158691	-1.420 -1.594 -2.078
weapon_jm_grenade_fire	-1498.118042 -1645.251465 1324.445557	-2.355 -1.359 -1.288
weapon_jm_grenade_fire	-1312.435303 1750.134521 8.151723	-1.669 -1.412 -1.700
weapon_jm_grenade_fire	1347.717163 1799.873901 36.452305	-2.152 -1.401 -1.177
weapon_jm_grenade_fire	1493.559570 1475.616089 166.258362	-1.079 -1.503 -0.590
weapon_jm_grenade_fire	1860.721436 -1688.092651 280.191895	-1.230 -1.467 -0.884
weapon_jm_grenade_fire	1488.079590 -1938.212524 180.442444	-2.499 -1.323 -1.374
weapon_jm_grenade_fire	173.324570 266.585052 -319.877075	-1.147 -1.263 -0.668
weapon_jm_grenade_fire	-1923.380493 433.361298 -255.384659	-0.933 -1.615 -1.425
weapon_jm_grenade_push	-1742.431274 -1388.525635 46.442287	-36.745 -55.734 -91.554
weapon_jm_grenade_push	107.276054 1433.620483 78.697220	13.173 -9.561 -95.960
weapon_jm_grenade_push	1531.723389 1000.494873 168.164993	-35.919 -56.563 -90.270
weapon_jm_grenade_push	1834.913574 -1946.227661 318.445923	14.014 -46.915 -90.747
weapon_jm_grenade_push	75.863998 -1766.406006 182.476242	-37.267 -55.179 -92.391
weapon_jm_grenade_push	-449.840118 -1335.196289 38.578552	11.744 -48.305 -93.389
weapon_jm_grenade_push	-1348.029663 1692.882813 47.286964	-32.862 137.247 109.880
