# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_abyss
# Exported by: Josh Mate
setting:	replacespawns 0
ent_jm_carepackage_spawn	-92.808319 -1106.216431 136.344498	0.001 0.000 -0.000
ent_jm_carepackage_spawn	127.024879 -928.616089 0.425177	0.017 -0.000 0.016
ent_jm_carepackage_spawn	-158.270691 -888.731445 0.396632	0.004 0.000 0.003
ent_jm_carepackage_spawn	-4.628816 -612.212830 0.433280	-0.052 0.047 0.068
ent_jm_carepackage_spawn	3.131187 -371.151550 0.388771	0.091 -0.032 0.082
ent_jm_carepackage_spawn	-179.859253 5.114654 0.402729	0.005 0.000 0.004
ent_jm_carepackage_spawn	-2.152445 -0.934624 0.359439	-0.021 0.013 -0.018
ent_jm_carepackage_spawn	172.671310 -18.849358 0.388491	0.003 0.000 0.001
ent_jm_carepackage_spawn	-5.688752 370.481659 0.360984	0.020 -0.032 0.051
ent_jm_carepackage_spawn	2.259079 612.163879 0.363938	0.090 0.027 -0.066
ent_jm_carepackage_spawn	166.581879 887.158936 0.357971	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-93.901505 927.864746 0.422800	0.015 -0.000 0.014
ent_jm_carepackage_spawn	-183.507217 1305.455200 136.334824	0.001 0.000 -0.001
ent_jm_carepackage_spawn	177.691513 1253.524658 136.393448	0.003 0.000 0.002
ent_jm_carepackage_spawn	16.361406 1295.616455 136.434250	0.032 -0.000 0.031
ent_jm_carepackage_spawn	-17.088022 939.168823 136.339737	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-191.397537 963.195740 136.334824	0.001 0.000 -0.001
ent_jm_carepackage_spawn	176.061478 886.251709 136.372223	0.002 0.000 0.000
ent_jm_carepackage_spawn	91.400429 1126.344482 136.372223	0.002 0.000 0.000
ent_jm_carepackage_spawn	-76.556099 1124.964111 136.377899	0.002 0.000 0.001
ent_jm_carepackage_spawn	-5.388483 1599.460938 0.391055	0.015 0.036 -0.039
ent_jm_carepackage_spawn	-1.252573 1838.631958 0.376637	-0.012 -0.003 -0.020
ent_jm_carepackage_spawn	0.049026 2149.107666 0.430949	0.026 -0.000 0.025
ent_jm_carepackage_spawn	-237.199265 2158.613037 0.377891	0.002 0.000 0.001
ent_jm_carepackage_spawn	230.721008 2157.373291 0.390048	-0.010 0.017 -0.014
ent_jm_carepackage_spawn	214.603912 2307.910400 0.388487	0.003 0.000 0.001
ent_jm_carepackage_spawn	-246.070389 2310.461182 0.339732	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-7.001908 2320.056396 0.364265	0.001 0.000 0.000
ent_jm_carepackage_spawn	-339.802063 2487.136475 64.362198	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-79.090477 2398.315430 128.381531	0.002 0.000 0.001
ent_jm_carepackage_spawn	80.330200 2407.557129 128.342133	0.001 0.000 -0.000
ent_jm_carepackage_spawn	321.850647 2488.347412 64.398186	0.004 0.000 0.003
ent_jm_carepackage_spawn	0.830389 2214.814941 272.399078	0.025 0.084 0.413
ent_jm_carepackage_spawn	94.621353 -1.416374 0.388491	0.003 0.000 0.001
ent_jm_carepackage_spawn	-98.946503 -3.555480 0.390167	0.003 0.000 0.002
