# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_warmup
# Exported by: Josh
setting:	replacespawns 0
weapon_jm_primary_sniper	-992.131348 932.829407 35.155014	3.532 13.218 65.193
weapon_jm_primary_sniper	-993.103943 94.740837 35.187744	3.456 1.871 65.382
weapon_jm_primary_sniper	480.984253 23.944992 35.406136	3.602 13.244 65.019
weapon_jm_primary_sniper	538.346741 1013.094971 35.413563	3.585 13.238 65.062
weapon_jm_primary_shotgun	-989.618835 894.288818 37.428619	-0.022 -11.340 -88.557
weapon_jm_primary_shotgun	-990.671387 116.504257 37.447899	-0.494 -8.745 -88.965
weapon_jm_primary_shotgun	540.420471 42.333355 37.724228	-0.493 -9.964 -88.925
weapon_jm_primary_shotgun	542.970337 977.169617 37.736076	-0.496 -9.614 -89.020
weapon_jm_grenade_frag	-913.174683 987.360352 38.142269	-36.458 -56.031 -91.102
weapon_jm_grenade_frag	-921.652832 987.805908 38.082146	-35.539 -56.915 -89.695
weapon_jm_grenade_frag	-919.423706 983.175842 38.163044	-36.775 -55.705 -91.602
weapon_jm_grenade_frag	-901.675232 45.661194 38.140205	-36.426 -56.064 -91.053
weapon_jm_grenade_frag	-909.846985 42.377930 38.161308	-36.749 -55.732 -91.560
weapon_jm_grenade_frag	-913.796265 49.256458 38.144035	-36.485 -56.004 -91.145
weapon_jm_grenade_health	-892.303223 991.108948 36.335911	-0.116 0.000 -0.044
weapon_jm_grenade_health	-884.436218 987.679565 36.373837	-0.091 0.000 -0.035
weapon_jm_grenade_health	-889.602966 985.069763 36.353634	-0.104 0.000 -0.040
weapon_jm_grenade_health	-945.280701 26.784389 36.390167	-0.031 0.000 -0.077
weapon_jm_grenade_health	-948.254517 36.877480 36.390167	-0.031 0.000 -0.077
weapon_jm_grenade_health	-947.464966 47.966591 36.380566	-0.034 0.000 -0.082
ent_jm_carepackage_spawn	220.960312 415.250702 9.384580	-0.024 -0.003 -0.021
ent_jm_carepackage_spawn	218.817230 482.689941 9.389578	-0.016 0.007 0.012
ent_jm_carepackage_spawn	222.998688 542.373657 9.390143	0.005 -0.007 0.016
ent_jm_carepackage_spawn	223.159012 606.887512 9.371711	0.006 -0.007 0.015
ent_jm_carepackage_spawn	160.027588 603.863831 9.389570	-0.023 -0.003 0.010
ent_jm_carepackage_spawn	155.006088 544.103943 9.379486	-0.024 0.007 -0.003
ent_jm_carepackage_spawn	158.680649 479.969543 9.433455	0.006 -0.010 0.007
ent_jm_carepackage_spawn	161.649750 417.922455 9.395489	0.002 -0.013 0.012
ent_jm_carepackage_spawn	94.602287 413.865326 9.387054	0.005 -0.007 0.018
ent_jm_carepackage_spawn	31.473701 418.450531 9.372728	0.007 0.008 -0.012
ent_jm_carepackage_spawn	29.141857 480.636536 9.388238	-0.011 0.008 -0.006
ent_jm_carepackage_spawn	27.937086 546.957703 9.408241	-0.008 0.008 0.003
ent_jm_carepackage_spawn	28.519577 610.690308 9.381941	-0.010 0.007 -0.001
ent_jm_carepackage_spawn	94.811386 609.054688 9.370111	-0.022 -0.003 -0.024
ent_jm_carepackage_spawn	95.549469 544.653992 9.390798	0.009 -0.010 0.009
ent_jm_carepackage_spawn	96.618919 479.245453 9.402315	0.005 -0.009 0.008
