# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_dusty_lane
# Exported by: Josh
setting:	replacespawns 0
weapon_jm_grenade_tag	-114.240761 -1905.286621 1.478153	19.222 44.249 -89.398
weapon_jm_grenade_tag	-182.996170 -1385.248901 48.162632	-1.436 -1.479 -1.462
weapon_jm_grenade_jump	-226.341278 -2238.005127 164.447479	-2.320 -1.370 -1.269
weapon_jm_grenade_jump	1320.702271 -2005.409546 116.459793	-1.880 -1.442 -1.028
weapon_jm_grenade_jump	-861.773132 -886.265564 76.444855	-2.428 -1.323 -1.328
weapon_jm_grenade_jump	-18.040503 -973.384155 428.450256	-2.218 -1.361 -1.213
weapon_jm_grenade_jump	-1758.004517 -2543.916504 116.455788	-2.026 -1.423 -1.108
weapon_jm_grenade_jump	-1175.363892 -2020.880371 228.455490	-2.026 -1.422 -1.108
weapon_jm_primary_smg	165.179276 -854.357849 37.375160	0.294 6.174 -87.258
weapon_jm_primary_smg	575.475891 -615.960083 37.381962	0.243 6.127 -87.398
weapon_jm_primary_smg	-1468.126099 -1511.654175 37.375210	0.293 6.174 -87.256
weapon_jm_primary_smg	-924.177490 -1950.573975 37.375576	0.280 6.176 -87.240
weapon_jm_grenade_glue	27.613140 -1032.203125 433.759918	-0.037 -0.000 0.021
weapon_jm_grenade_glue	665.922180 -2313.113037 41.795757	-0.048 0.000 0.026
weapon_jm_grenade_glue	1182.575073 -602.937622 41.736435	-0.045 0.000 -0.026
weapon_jm_grenade_glue	-1478.358154 -1518.786865 41.756840	-0.038 0.000 -0.021
weapon_jm_grenade_glue	-660.269043 -2464.286133 41.763458	-0.036 0.000 -0.020
weapon_jm_grenade_glue	-1764.418335 -2249.388428 41.725983	-0.048 0.000 -0.028
weapon_jm_primary_lmg	3.701457 -1005.340332 426.089447	18.634 -0.365 2.992
weapon_jm_primary_rifle	1315.333740 -1154.230957 37.173687	0.153 11.718 -87.732
weapon_jm_primary_rifle	1215.481689 -606.421448 37.127064	0.195 11.252 -87.039
weapon_jm_primary_rifle	-1668.157104 -616.609924 37.145683	0.169 11.252 -87.245
weapon_jm_primary_rifle	-1189.942627 -1837.245850 37.149738	0.058 9.234 -87.424
weapon_jm_primary_rifle	-1755.960083 -2233.168457 37.149494	0.164 11.253 -87.287
weapon_jm_secondary_light	-90.488632 -2584.031982 37.176731	-0.685 34.056 89.990
weapon_jm_secondary_light	-72.784019 -2589.970703 37.176018	-0.571 34.062 89.872
weapon_jm_secondary_light	88.408722 -2577.365723 37.175858	-0.546 34.063 89.846
weapon_jm_secondary_light	71.561401 -2578.560547 37.176075	-0.580 34.062 89.881
weapon_jm_secondary_light	-729.408508 -243.068222 37.174374	-0.307 34.070 89.599
weapon_jm_secondary_light	-715.600952 -239.272095 37.177238	-0.761 34.052 90.068
weapon_jm_secondary_light	-563.721436 -238.072754 37.175785	-0.530 34.064 89.829
weapon_jm_secondary_light	-550.482544 -239.466614 37.175228	-0.442 34.067 89.738
weapon_jm_secondary_light	-1175.926392 -2074.850098 229.174866	-0.428 34.068 89.725
weapon_jm_secondary_light	-103.404175 -701.730042 0.189027	36.640 0.363 0.034
weapon_jm_secondary_light	-178.529388 -1394.145264 48.170925	36.575 0.417 0.088
weapon_jm_secondary_auto	49.884457 -2584.058350 37.392990	-0.744 25.618 91.447
weapon_jm_secondary_auto	-43.411095 -2587.153320 37.393723	-0.788 25.608 91.538
weapon_jm_secondary_auto	-684.360596 -237.488220 37.393017	-0.744 25.618 91.447
weapon_jm_secondary_auto	-591.028381 -236.085068 37.391708	-0.665 25.630 91.284
weapon_jm_secondary_auto	-1180.354126 -2061.309082 229.392334	-0.719 25.619 91.396
weapon_jm_secondary_auto	-815.609863 -1300.661621 1.108307	-0.532 25.454 91.020
weapon_jm_primary_sniper	-249.028259 -2223.618164 163.397995	3.620 13.251 64.973
weapon_jm_primary_sniper	1307.409302 -2045.713867 117.338028	0.454 -4.156 -88.319
weapon_jm_primary_sniper	-893.591125 -882.100586 75.378693	3.665 13.273 64.860
weapon_jm_primary_sniper	-80.064690 -1897.528687 171.400009	3.615 13.251 64.985
weapon_jm_primary_sniper	-1748.800903 -2512.049561 115.438721	3.526 13.376 65.207
weapon_jm_primary_shotgun	666.193359 -2300.979004 37.774815	-0.508 -9.605 -89.331
weapon_jm_primary_shotgun	-4.968151 -1244.064941 37.748039	-0.500 -9.611 -89.116
weapon_jm_primary_shotgun	-662.891052 -2455.729980 37.743061	-0.499 -9.613 -89.076
weapon_jm_grenade_frag	19.348454 -1020.602661 430.393585	-36.005 -56.483 -90.401
weapon_jm_grenade_frag	1319.263062 -1158.604126 38.405369	13.308 -37.226 -90.246
weapon_jm_grenade_frag	-54.230736 -1908.874146 174.467163	-37.128 -55.329 -92.167
weapon_jm_grenade_frag	583.403564 -600.219604 38.347317	-44.055 5.323 -90.633
weapon_jm_grenade_frag	-1184.392944 -1808.698853 38.398800	-36.080 -56.408 -90.517
weapon_jm_grenade_frag	-1175.881104 -2008.320313 230.412598	-36.295 -56.198 -90.848
weapon_jm_grenade_health	19.078566 -1028.522583 428.676086	-0.077 0.000 -0.030
weapon_jm_grenade_health	199.350281 -850.629639 36.697231	-0.061 -0.000 -0.030
weapon_jm_grenade_health	34.140800 -1258.746826 36.655956	0.039 0.000 0.089
weapon_jm_grenade_health	-1684.417603 -598.710571 36.667099	-0.083 0.000 -0.032
weapon_jm_grenade_health	-1172.236694 -2031.190796 228.676071	-0.077 0.000 -0.030
ent_jm_carepackage_spawn	-1658.285034 -2554.259521 80.347061	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1234.494141 -2521.177734 80.347061	0.001 0.000 0.000
ent_jm_carepackage_spawn	-698.432678 -2562.359619 0.433303	0.031 -0.000 0.030
ent_jm_carepackage_spawn	-761.256409 -2312.595215 0.339968	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1032.424805 -2087.904541 0.337535	0.001 0.000 0.000
ent_jm_carepackage_spawn	-503.755981 -1993.457275 0.369875	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-155.381393 -2042.651733 0.363842	0.002 0.000 -0.001
ent_jm_carepackage_spawn	33.440475 -1986.157837 0.386426	0.020 0.008 0.014
ent_jm_carepackage_spawn	291.161835 -2063.278320 0.348660	0.002 0.000 -0.001
ent_jm_carepackage_spawn	0.659900 -2467.265381 0.427647	0.020 -0.000 0.020
ent_jm_carepackage_spawn	32.334255 -2271.433838 0.413752	0.028 0.027 0.077
ent_jm_carepackage_spawn	-576.070801 -2312.955078 128.356018	0.001 0.000 0.000
ent_jm_carepackage_spawn	-447.659088 -2193.095947 128.372421	0.001 0.000 0.001
ent_jm_carepackage_spawn	522.423645 -2028.093262 0.374329	0.001 0.000 0.001
ent_jm_carepackage_spawn	417.107178 -2330.756348 0.383481	0.002 0.000 0.001
ent_jm_carepackage_spawn	1220.887451 -2042.973755 80.377258	-0.020 0.014 -0.016
ent_jm_carepackage_spawn	768.326538 -2003.080322 136.347061	0.001 0.000 0.000
ent_jm_carepackage_spawn	986.174622 -1732.837158 136.386810	-0.011 0.017 -0.015
ent_jm_carepackage_spawn	1121.338135 -1505.236328 80.621857	0.060 -0.000 0.067
ent_jm_carepackage_spawn	1022.817688 -1410.769043 0.379903	0.002 0.000 0.001
ent_jm_carepackage_spawn	737.645630 -1364.954834 0.437289	0.040 -0.000 0.039
ent_jm_carepackage_spawn	450.154785 -1824.413574 0.412320	0.008 0.000 0.007
ent_jm_carepackage_spawn	27.559696 -1498.434082 0.362402	0.001 0.000 0.000
ent_jm_carepackage_spawn	20.817333 -1840.350220 136.368362	0.011 -0.009 0.000
ent_jm_carepackage_spawn	377.641418 -1056.311890 0.381160	0.002 0.000 0.000
ent_jm_carepackage_spawn	1059.445557 -1090.664551 0.344016	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1173.302979 -717.865112 0.349348	0.001 0.000 0.000
ent_jm_carepackage_spawn	575.889343 -696.892578 0.404717	0.031 0.027 0.099
ent_jm_carepackage_spawn	12.976874 -707.076721 0.415378	0.009 -0.000 0.009
ent_jm_carepackage_spawn	-10.004206 -1098.684448 0.335061	0.000 0.000 0.000
ent_jm_carepackage_spawn	-9.882754 -350.944885 0.383482	0.002 0.000 0.001
ent_jm_carepackage_spawn	-413.186798 -360.750031 0.341643	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-629.367126 -324.295593 0.365883	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-1002.453003 -378.488159 0.353160	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-302.900513 -647.876953 0.359671	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-471.765747 -981.097351 128.353699	0.013 0.008 -0.000
ent_jm_carepackage_spawn	-222.587357 -1270.230225 0.377510	0.002 0.000 0.000
ent_jm_carepackage_spawn	-307.805145 -885.170227 0.357529	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-253.151993 -1550.190186 0.373941	-0.009 -0.016 0.019
ent_jm_carepackage_spawn	-1274.972168 -2118.712158 0.339968	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1622.981201 -2252.114746 0.367895	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-1755.220581 -1839.713745 0.341649	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-1458.674438 -1670.903564 0.342373	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1447.507935 -1408.862061 0.385233	0.002 0.000 0.002
ent_jm_carepackage_spawn	-1212.326782 -1149.728638 0.375644	0.002 0.000 0.000
ent_jm_carepackage_spawn	-1734.426758 -1569.842407 0.360307	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1733.343506 -1038.534668 0.344729	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1532.547852 -689.475281 0.412738	0.008 0.000 0.008
ent_jm_carepackage_spawn	-879.191223 -782.829407 40.772869	-0.000 -0.000 -0.003
ent_jm_carepackage_spawn	-1001.980103 -875.877197 0.371827	0.002 0.000 -0.000
ent_jm_carepackage_spawn	28.431089 -1986.979858 136.342133	0.001 0.000 -0.000
ent_jm_carepackage_spawn	789.422302 -1057.857300 0.334304	0.002 0.000 -0.001
ent_jm_carepackage_spawn	685.795044 -1578.941895 0.410960	0.007 0.000 0.006
ent_jm_carepackage_spawn	-270.009216 -1806.583862 0.435144	0.035 -0.000 0.034
ent_jm_carepackage_spawn	-1023.275757 -1601.238525 0.347056	0.001 0.000 0.000
ent_jm_carepackage_spawn	-794.160583 -1547.175049 0.401390	0.004 0.000 0.004
ent_jm_carepackage_spawn	-743.532166 -1358.496826 0.370472	0.001 0.000 0.001
ent_jm_carepackage_spawn	-483.307190 -1406.151245 0.362401	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1128.170532 -991.237305 64.838791	-0.018 -0.023 0.021
ent_jm_carepackage_spawn	-1226.158447 -835.758423 0.339233	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-1596.560547 -1049.673340 0.379863	-0.010 -0.016 0.017
ent_jm_carepackage_spawn	-1313.615967 -1818.049805 0.341643	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-739.819275 -2045.169067 0.372415	0.001 0.000 0.001
ent_jm_carepackage_spawn	-904.732178 -2432.666016 0.360307	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1089.989258 -2549.648682 80.403183	-0.018 0.016 -0.012
