# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_industrial
# Exported by: Josh Mate
setting:	replacespawns 0
weapon_jm_primary_sniper	-295.081421 -98.975121 101.330109	0.430 -4.062 -88.626
weapon_jm_primary_sniper	1596.118896 -211.356842 -372.619293	3.660 13.273 64.874
weapon_jm_primary_sniper	-486.795197 105.463341 -1020.633240	3.690 13.295 64.798
weapon_jm_primary_sniper	-473.737976 -362.851410 -508.583160	3.576 13.232 65.083
weapon_jm_primary_sniper	-1145.915283 -164.880341 -348.597992	3.611 13.250 64.997
weapon_jm_primary_sniper	363.748108 219.470978 -140.584915	3.580 13.235 65.072
weapon_jm_primary_shotgun	375.885742 -479.621338 101.381241	-0.356 -8.491 -84.164
weapon_jm_primary_shotgun	1817.257446 -45.619938 -506.672211	-0.249 -8.492 -83.663
weapon_jm_primary_shotgun	-11.009411 -854.458557 -506.642181	-0.309 -8.491 -83.946
weapon_jm_primary_shotgun	-628.118835 43.666344 -346.710388	-0.172 -9.321 -83.304
weapon_jm_primary_shotgun	-1016.957581 -173.147430 -346.717621	-0.157 -8.493 -83.236
weapon_jm_primary_shotgun	258.518250 215.733597 -138.673950	-0.245 -8.470 -83.647
item_jm_ammo_medium	-301.854492 99.639481 100.614792	-0.141 -0.019 -0.035
item_jm_ammo_medium	-485.369446 -156.832947 236.647751	-0.298 -0.029 -0.109
item_jm_ammo_medium	-488.318970 217.231537 236.614960	-0.011 -0.027 0.016
item_jm_ammo_medium	344.484375 478.027100 100.673416	-0.091 -0.020 -0.023
item_jm_ammo_medium	1519.597656 -221.612366 -235.316177	-0.082 -0.021 -0.020
item_jm_ammo_medium	1383.638550 175.400711 -235.337006	-0.100 -0.020 -0.025
item_jm_ammo_medium	-37.761280 660.976135 -507.385498	-0.141 -0.019 -0.035
item_jm_ammo_medium	-403.555939 350.465179 -507.306549	-0.074 -0.021 -0.018
item_jm_ammo_medium	-380.110107 -142.810440 -347.330139	-0.094 -0.020 -0.024
item_jm_ammo_medium	-385.793579 145.812851 -347.398468	-0.153 -0.018 -0.038
item_jm_ammo_medium	-1079.661255 170.245468 -347.388031	-0.144 -0.019 -0.036
item_jm_ammo_medium	-1067.985229 170.697784 -347.280304	-0.051 -0.021 -0.013
item_jm_ammo_medium	-1079.427734 149.775970 -347.401184	-0.155 -0.018 -0.039
item_jm_ammo_medium	-1070.120239 150.018402 -347.356049	-0.116 -0.020 -0.029
item_jm_ammo_medium	-1053.360352 169.913361 -347.393158	-0.148 -0.019 -0.037
item_jm_ammo_medium	-1055.638062 147.668716 -347.393158	-0.148 -0.019 -0.037
item_jm_ammo_medium	692.840332 -74.781998 -175.601440	-0.507 0.047 -0.128
item_jm_ammo_medium	692.727295 -53.502838 -175.561081	0.339 -0.117 0.146
weapon_jm_grenade_fire	1510.763062 -221.647842 -235.547058	-2.120 -1.402 -1.159
weapon_jm_grenade_fire	1383.796143 191.631866 -235.556442	-2.464 -1.325 -1.348
weapon_jm_grenade_fire	1824.417725 -93.731453 -507.523926	-1.272 -1.495 -0.696
weapon_jm_grenade_fire	1553.872559 -227.710342 -371.511658	-0.824 -1.509 -0.451
weapon_jm_grenade_fire	1842.254639 -246.084671 -151.812408	-1.546 -1.475 -0.845
weapon_jm_grenade_fire	-478.811493 -122.028427 -1019.520020	-1.095 -1.502 -0.599
weapon_jm_grenade_fire	-1007.509155 157.589828 -347.560608	-2.617 -1.234 -1.431
weapon_jm_grenade_fire	-997.439758 157.222458 -347.539734	-1.852 -1.448 -1.012
weapon_jm_grenade_fire	691.591675 -30.950626 -175.806519	-1.331 -1.490 -0.728
weapon_jm_grenade_fire	237.564178 0.198127 -1055.840576	-2.578 -1.238 -1.410
ent_jm_carepackage_spawn	78.539734 5.128476 0.374239	0.001 0.000 0.001
ent_jm_carepackage_spawn	-237.563522 -148.898544 -207.598648	-0.006 -0.015 0.153
ent_jm_carepackage_spawn	-229.938965 146.985779 -207.641434	-0.038 0.008 -0.002
ent_jm_carepackage_spawn	201.764389 -2.240460 -1055.667480	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-377.741333 -119.412209 -1055.573608	0.006 0.006 0.014
ent_jm_carepackage_spawn	-389.323608 91.553543 -1055.648438	0.001 0.000 -0.000
ent_jm_carepackage_spawn	43.731186 -828.954102 -543.641968	0.001 0.000 0.000
ent_jm_carepackage_spawn	301.183319 1.290857 -543.626465	-0.010 -0.009 0.009
ent_jm_carepackage_spawn	58.670258 659.226440 -543.618408	0.002 0.000 0.001
ent_jm_carepackage_spawn	1797.606934 181.474991 -543.614868	0.002 0.000 0.001
ent_jm_carepackage_spawn	1574.457520 -199.563400 -543.653076	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1831.233276 -157.392807 -151.635635	0.001 0.000 0.000
ent_jm_carepackage_spawn	1814.789429 211.855286 -271.639801	0.001 0.000 0.000
ent_jm_carepackage_spawn	-331.857025 3.892797 200.360199	0.001 0.000 0.000
ent_jm_carepackage_spawn	-607.301147 5.020126 64.344620	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1136.362793 -75.011635 -383.617065	0.003 0.000 0.000
ent_jm_carepackage_spawn	-1146.238892 81.174263 -383.628174	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-940.990112 87.949005 -383.670776	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-920.974365 -66.495071 -383.642487	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-244.916748 140.548782 -383.611877	0.003 0.000 0.001
ent_jm_carepackage_spawn	-243.082718 -139.682648 -383.636169	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1219.509155 55.613907 -703.633118	-0.014 -0.017 0.017
ent_jm_carepackage_spawn	68.084366 -5.284740 -175.626236	0.002 0.000 -0.000
ent_jm_carepackage_spawn	318.711365 125.025139 -175.665680	0.002 0.000 -0.001
