# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_dread_hollow
# Exported by: Josh Mate
setting:	replacespawns 0
ent_jm_carepackage_spawn	-798.942322 -171.691437 0.339246	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-1124.747070 -92.451424 8.381530	0.002 0.000 0.001
ent_jm_carepackage_spawn	-1511.664429 -177.132645 0.344030	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-1894.513306 -173.876007 8.334817	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-1672.981079 111.782845 0.406791	0.006 0.000 0.004
ent_jm_carepackage_spawn	-1473.828613 1556.990601 0.409276	-0.021 -0.054 0.140
ent_jm_carepackage_spawn	-1408.691772 1731.125732 8.351387	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1727.971802 1802.675781 8.351387	0.001 0.000 -0.000
ent_jm_carepackage_spawn	261.796173 1532.909912 40.353348	0.002 0.000 -0.001
ent_jm_carepackage_spawn	154.556686 1542.960938 40.334515	0.002 0.000 -0.001
ent_jm_carepackage_spawn	191.435608 1712.154053 40.395054	-0.011 -0.004 0.013
ent_jm_carepackage_spawn	398.592255 1515.109375 0.346366	0.002 0.000 -0.001
ent_jm_carepackage_spawn	986.380249 1355.995972 8.364264	0.001 0.000 0.000
ent_jm_carepackage_spawn	1722.884888 1404.070801 0.367906	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1723.056274 1056.218262 8.385062	0.002 0.000 0.001
ent_jm_carepackage_spawn	1144.134399 1023.540833 0.394731	0.004 0.000 0.002
ent_jm_carepackage_spawn	876.291992 222.272690 8.333847	-0.013 0.016 -0.025
ent_jm_carepackage_spawn	945.919373 368.730316 0.341657	0.002 0.000 -0.001
ent_jm_carepackage_spawn	766.444458 648.322266 0.388154	0.003 0.000 0.001
ent_jm_carepackage_spawn	1805.746460 -454.740753 8.396793	0.003 0.000 0.003
ent_jm_carepackage_spawn	1802.187256 -515.988281 144.340347	-0.013 -0.007 0.011
ent_jm_carepackage_spawn	1818.809814 -554.987976 280.454895	-0.001 -0.017 0.071
ent_jm_carepackage_spawn	1782.010010 -888.049683 280.416687	0.010 -0.000 0.009
ent_jm_carepackage_spawn	1785.677124 -1187.048218 280.378082	0.002 0.000 0.001
ent_jm_carepackage_spawn	1752.837158 -1587.707031 280.388672	0.002 0.000 0.002
ent_jm_carepackage_spawn	1915.948730 -1798.052368 280.429962	0.024 -0.000 0.024
ent_jm_carepackage_spawn	1318.214355 -1892.138184 280.372437	0.001 0.000 0.001
ent_jm_carepackage_spawn	1354.999390 -1516.144287 280.402893	0.005 0.000 0.004
ent_jm_carepackage_spawn	1582.225098 -1515.321655 280.360321	0.001 0.000 0.000
ent_jm_carepackage_spawn	1448.182739 -1458.103516 144.374329	0.001 0.000 0.001
ent_jm_carepackage_spawn	1431.738403 -1917.447266 144.401382	0.004 0.000 0.004
ent_jm_carepackage_spawn	1175.454712 -1877.479736 144.349350	0.001 0.000 0.000
ent_jm_carepackage_spawn	1328.168335 -1494.592407 144.332565	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1753.789551 -1448.196655 144.349350	0.001 0.000 0.000
ent_jm_carepackage_spawn	1874.344482 -1637.859131 144.401382	0.004 0.000 0.004
ent_jm_carepackage_spawn	1642.884521 -1715.240601 144.342377	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1797.376831 -1784.774292 144.337540	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1897.217407 -1936.469727 144.335068	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1501.116455 -1916.079834 8.383489	0.002 0.000 0.001
ent_jm_carepackage_spawn	1560.890503 -1752.419189 8.337543	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1787.833984 -1740.385376 8.370480	0.001 0.000 0.001
ent_jm_carepackage_spawn	1824.445801 -1465.881836 8.362410	0.001 0.000 0.000
ent_jm_carepackage_spawn	1547.302612 -1429.241455 8.385240	0.002 0.000 0.001
ent_jm_carepackage_spawn	1328.235474 -1547.073120 8.362410	0.001 0.000 0.000
ent_jm_carepackage_spawn	1309.446777 -1856.668945 8.407225	0.006 0.000 0.005
ent_jm_carepackage_spawn	1068.438721 -1819.711914 0.339248	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1099.540405 -1373.810425 0.350939	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1334.472046 -1292.144287 0.396316	0.004 0.000 0.002
ent_jm_carepackage_spawn	1774.185791 -1233.822388 0.359678	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1991.423706 -743.888062 0.405355	0.006 0.000 0.004
ent_jm_carepackage_spawn	1655.903320 -768.366882 0.331798	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1952.122559 -914.840149 0.377521	0.002 0.000 -0.000
ent_jm_carepackage_spawn	1932.263184 -1089.488770 0.436229	0.038 -0.000 0.036
ent_jm_carepackage_spawn	1419.585571 -881.983643 0.334319	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1147.609619 -903.946594 0.344029	0.002 0.000 -0.001
ent_jm_carepackage_spawn	837.874878 -1223.089478 0.355375	0.002 0.000 -0.001
ent_jm_carepackage_spawn	471.983826 -1734.784668 0.381172	0.003 0.000 0.000
ent_jm_carepackage_spawn	-50.174839 -1955.888794 0.373760	0.002 0.000 -0.000
ent_jm_carepackage_spawn	97.558556 -1509.003296 0.355187	-0.025 0.008 -0.017
ent_jm_carepackage_spawn	-258.846039 -1667.932007 8.334818	0.001 0.000 -0.001
ent_jm_carepackage_spawn	18.088732 -1791.406128 8.362198	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-346.166504 -1815.757324 144.381531	0.002 0.000 0.001
ent_jm_carepackage_spawn	4.836462 -1837.939453 144.357971	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-26.462391 -1668.992065 144.412598	0.008 0.000 0.007
ent_jm_carepackage_spawn	-208.687363 -1633.688110 144.391815	0.003 0.000 0.002
ent_jm_carepackage_spawn	-565.810059 -1799.810181 0.387873	-0.004 0.006 0.013
ent_jm_carepackage_spawn	-833.426575 -1665.554321 0.396606	-0.002 0.000 0.009
ent_jm_carepackage_spawn	-959.770203 -1790.893188 0.423751	0.016 -0.000 0.014
ent_jm_carepackage_spawn	-1357.781006 -1610.415283 8.411250	0.007 0.000 0.006
ent_jm_carepackage_spawn	-1511.635010 -1712.295044 8.385061	0.002 0.000 0.001
ent_jm_carepackage_spawn	-1650.774780 -1690.033691 8.346828	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1675.470581 -1500.779907 8.360100	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1613.836792 -1399.645630 8.357969	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1919.689087 -1542.025879 0.346368	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-1889.701660 -1640.875000 0.428314	-0.244 -1.122 -0.003
ent_jm_carepackage_spawn	-1828.221069 -1124.942505 0.423753	0.016 -0.000 0.014
ent_jm_carepackage_spawn	-1152.840820 -1257.590454 0.388148	0.003 0.000 0.001
ent_jm_carepackage_spawn	-1159.586426 -1621.741089 0.394728	0.004 0.000 0.002
ent_jm_carepackage_spawn	-1543.461914 -1556.525146 1288.355835	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1418.350586 -1572.333374 1288.377930	0.002 0.000 0.001
ent_jm_carepackage_spawn	-1474.024536 -1481.281372 1288.405640	0.005 0.000 0.005
ent_jm_carepackage_spawn	-938.819580 -1480.264160 0.388150	0.003 0.000 0.001
ent_jm_carepackage_spawn	-1541.478760 -768.361877 0.334319	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-1728.110107 -459.685974 0.348671	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-1141.480591 -636.100586 0.363854	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-520.090393 -482.247833 0.406244	-0.027 -0.049 0.154
ent_jm_carepackage_spawn	-297.627533 -1466.502441 0.355374	0.002 0.000 -0.001
ent_jm_carepackage_spawn	103.621323 -1404.763794 0.336802	0.002 0.000 -0.001
ent_jm_carepackage_spawn	241.195358 -1116.635010 0.329182	-0.032 0.008 -0.021
ent_jm_carepackage_spawn	582.961914 -1525.420044 0.382955	0.003 0.000 0.000
ent_jm_carepackage_spawn	767.938904 -1313.052124 0.350938	0.002 0.000 -0.001
ent_jm_carepackage_spawn	764.677856 -893.504761 0.363854	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1285.136108 -383.294769 0.357542	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1222.714966 173.585403 0.341656	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1490.252686 115.291534 0.396315	0.004 0.000 0.002
ent_jm_carepackage_spawn	1763.250732 319.741882 0.353175	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1667.228516 815.931458 0.381171	0.003 0.000 0.000
ent_jm_carepackage_spawn	1355.816040 782.669617 0.382955	0.003 0.000 0.000
ent_jm_carepackage_spawn	790.403748 769.329529 0.346368	0.002 0.000 -0.001
ent_jm_carepackage_spawn	698.335571 1015.379211 0.379360	0.002 0.000 0.000
ent_jm_carepackage_spawn	841.474182 1275.745605 0.377522	0.002 0.000 -0.000
ent_jm_carepackage_spawn	902.501343 1765.482300 0.334319	0.002 0.000 -0.001
ent_jm_carepackage_spawn	589.878296 1816.494507 0.331797	0.002 0.000 -0.001
ent_jm_carepackage_spawn	218.931091 1864.393311 0.466363	-0.000 -0.034 0.127
ent_jm_carepackage_spawn	-125.433769 1774.203003 0.355375	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-319.159210 1534.045898 0.341657	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-653.582275 1714.512817 0.373762	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-636.576416 1193.269165 0.341657	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-374.043182 971.366821 0.344030	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-766.796936 875.796265 0.339248	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-1142.633301 818.437073 0.417562	0.011 -0.000 0.009
ent_jm_carepackage_spawn	-1326.171753 1106.682861 0.359678	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-1833.016846 1352.336426 0.334319	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-1885.650269 880.541748 0.424931	0.017 -0.000 0.015
ent_jm_carepackage_spawn	-1674.070801 620.961670 0.375656	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-1473.679321 409.967621 0.420573	-0.019 -0.068 0.123
ent_jm_carepackage_spawn	-1321.944824 182.932648 4.035218	-0.209 1.269 -13.848
ent_jm_carepackage_spawn	-831.677979 100.471985 0.397878	0.004 0.000 0.002
ent_jm_carepackage_spawn	-664.932068 309.998596 0.382955	0.003 0.000 0.000
ent_jm_carepackage_spawn	-1039.082520 -141.711380 165.802460	16.733 -0.577 -0.267
ent_jm_carepackage_spawn	-992.531372 -1070.109619 0.336802	0.002 0.000 -0.001
ent_jm_carepackage_spawn	925.628845 -1668.614258 0.341657	0.002 0.000 -0.001
ent_jm_carepackage_spawn	657.816833 1970.327637 0.391489	0.003 0.000 0.001
ent_jm_carepackage_spawn	-827.091797 1406.235107 0.355374	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-1559.537231 1142.022827 0.350939	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-320.158478 286.813477 40.384853	0.003 0.000 0.001
ent_jm_carepackage_spawn	14.970887 -751.988892 0.353173	0.002 0.000 -0.001
ent_jm_carepackage_spawn	2.622124 -674.892639 120.403900	-0.010 0.017 -0.012
ent_jm_carepackage_spawn	25.403593 684.377930 120.395752	-0.008 0.016 -0.016
ent_jm_carepackage_spawn	155.789139 385.496582 168.377670	0.002 0.000 0.000
