# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_mile_high_club
# Exported by: Josh Mate
setting:	replacespawns 0
ent_jm_carepackage_spawn	2870.309814 4008.290527 5128.459473	-0.004 -0.074 0.065
ent_jm_carepackage_spawn	3273.267090 3966.925537 5128.406738	-0.017 0.008 -0.011
ent_jm_carepackage_spawn	3659.931885 3974.946777 5128.343262	-0.012 0.005 -0.002
ent_jm_carepackage_spawn	4011.849365 4069.454346 5128.362305	0.002 0.000 -0.001
ent_jm_carepackage_spawn	4431.652832 3887.433350 5128.401367	0.005 0.000 0.003
ent_jm_carepackage_spawn	5189.847656 3979.754883 5128.336426	-0.030 0.010 -0.017
ent_jm_carepackage_spawn	1959.694214 3970.264404 5000.388672	0.002 0.000 0.002
ent_jm_carepackage_spawn	4769.248535 2878.222412 5000.407227	-0.008 -0.016 0.013
ent_jm_carepackage_spawn	5190.561523 3976.214600 5248.373047	-0.022 0.010 -0.015
ent_jm_carepackage_spawn	3928.483887 3990.438721 5248.344238	0.001 0.000 -0.000
ent_jm_carepackage_spawn	2480.250000 3998.293701 5248.468750	-0.005 0.021 -0.109
ent_jm_carepackage_spawn	1539.207886 2872.322266 5248.380371	-0.029 0.009 -0.006
ent_jm_carepackage_spawn	2793.804688 2835.682617 5248.394043	-0.017 0.013 -0.014
ent_jm_carepackage_spawn	3972.822510 2862.905029 5248.377930	0.002 0.000 0.001
