# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_divide
# Exported by: Josh Mate
setting:	replacespawns 0
ent_jm_carepackage_spawn	404.989990 -576.275330 8.329745	0.001 0.000 -0.001
ent_jm_carepackage_spawn	109.816803 -728.018616 8.370274	0.001 0.000 0.000
ent_jm_carepackage_spawn	-102.793152 -730.555603 8.391813	0.003 0.000 0.002
ent_jm_carepackage_spawn	-391.161346 -626.529907 8.390162	0.003 0.000 0.002
ent_jm_carepackage_spawn	-650.361877 -623.724731 8.383305	0.002 0.000 0.001
ent_jm_carepackage_spawn	-134.868866 -511.042664 72.404198	0.005 0.000 0.004
ent_jm_carepackage_spawn	-321.709106 -670.299194 136.400116	0.026 0.021 0.141
ent_jm_carepackage_spawn	-679.477173 -611.959595 136.329742	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-643.527893 -600.451599 264.388275	0.003 0.000 0.001
ent_jm_carepackage_spawn	-837.416321 -608.174683 264.384827	0.003 0.000 0.001
ent_jm_carepackage_spawn	342.586304 -705.624268 136.412613	0.008 0.000 0.007
ent_jm_carepackage_spawn	654.798035 -590.384888 136.399719	0.004 0.000 0.003
ent_jm_carepackage_spawn	790.438110 -576.834534 264.417664	0.011 -0.000 0.010
ent_jm_carepackage_spawn	629.446045 -573.799927 264.346527	0.002 0.000 -0.001
ent_jm_carepackage_spawn	832.030640 -29.031475 8.408312	0.006 0.000 0.005
ent_jm_carepackage_spawn	718.580872 2.563224 8.349239	0.001 0.000 -0.000
ent_jm_carepackage_spawn	521.223450 3.950458 8.334616	-0.014 -0.007 0.013
ent_jm_carepackage_spawn	362.998199 -30.085693 8.377661	0.002 0.000 0.000
ent_jm_carepackage_spawn	-415.089813 3.432558 8.389958	0.003 0.000 0.001
ent_jm_carepackage_spawn	-516.108521 -1.728963 8.353725	0.001 0.000 0.000
ent_jm_carepackage_spawn	-693.093140 0.121179 8.364271	-0.021 -0.013 0.018
ent_jm_carepackage_spawn	-862.773743 19.582548 8.431940	0.028 -0.000 0.027
ent_jm_carepackage_spawn	-392.868958 567.943176 264.448029	0.090 -0.000 0.089
ent_jm_carepackage_spawn	-542.404541 572.194092 264.351074	-0.012 -0.016 0.023
ent_jm_carepackage_spawn	-768.109558 607.548523 264.346527	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-791.198120 794.444275 264.329437	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-153.773773 910.679871 136.396439	0.004 0.000 0.002
ent_jm_carepackage_spawn	2.180418 850.147034 136.389969	0.003 0.000 0.001
ent_jm_carepackage_spawn	118.312775 864.194580 136.355545	0.002 0.000 -0.001
ent_jm_carepackage_spawn	749.125183 800.960938 264.373901	0.002 0.000 0.000
ent_jm_carepackage_spawn	801.549988 573.647156 264.401001	0.019 0.020 0.015
ent_jm_carepackage_spawn	552.286621 578.412842 264.405457	0.006 0.000 0.004
ent_jm_carepackage_spawn	392.498749 556.708069 264.336975	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-89.843582 885.977234 305.999664	-14.227 -0.245 0.071
ent_jm_carepackage_spawn	116.517967 906.743225 299.336365	14.233 0.252 0.074
ent_jm_carepackage_spawn	-0.374175 347.187469 0.339239	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-246.675827 569.848511 0.357535	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-590.022583 447.661591 0.353165	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-948.405334 536.556641 0.359670	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-944.847717 825.261841 0.365888	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-547.951355 889.490540 0.371833	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-320.181366 868.495117 0.396312	0.004 0.000 0.002
ent_jm_carepackage_spawn	226.378922 431.697998 0.403903	0.005 0.000 0.004
ent_jm_carepackage_spawn	519.108398 675.489075 0.353165	0.002 0.000 -0.001
ent_jm_carepackage_spawn	375.782043 878.236206 0.355366	0.002 0.000 -0.001
ent_jm_carepackage_spawn	960.504028 905.149841 0.369881	0.002 0.000 -0.000
ent_jm_carepackage_spawn	954.976196 554.560486 0.422551	0.015 -0.000 0.013
ent_jm_carepackage_spawn	708.625732 367.322968 0.336793	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-374.759216 317.488647 0.334310	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-977.199524 989.021057 0.359670	0.002 0.000 -0.001
