# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_melon_manor
# Exported by: Josh
setting:	replacespawns 0
weapon_jm_grenade_frag	1975.937866 1125.962524 38.442574	-36.749 -55.733 -91.560
weapon_jm_grenade_frag	1198.263062 543.710205 38.405964	-36.190 -56.298 -90.686
weapon_jm_grenade_frag	441.868622 800.697449 38.372215	-35.674 -56.794 -89.898
weapon_jm_grenade_frag	380.988129 731.140747 310.363190	-35.540 -56.916 -89.696
weapon_jm_grenade_frag	483.618011 22.373756 38.423519	-36.458 -56.031 -91.102
weapon_jm_grenade_frag	16.599726 427.381042 137.951752	-35.921 -51.437 -87.287
weapon_jm_grenade_health	-33.879204 -606.779358 36.707497	-0.053 0.000 0.027
weapon_jm_grenade_health	1539.946289 -474.365570 180.668762	-0.082 0.000 -0.032
weapon_jm_grenade_health	442.636749 -28.182505 36.660023	-0.085 -0.000 0.033
weapon_jm_grenade_health	432.911896 -477.065338 36.692783	-0.065 -0.000 -0.029
weapon_jm_grenade_health	231.283127 40.241211 40.359631	-0.094 0.000 -0.036
weapon_jm_grenade_health	1550.829102 -40.736683 144.334686	-0.110 0.000 -0.042
ent_jm_carepackage_spawn	-754.637268 -563.050903 0.420083	0.013 -0.000 0.011
ent_jm_carepackage_spawn	-755.682495 1075.566040 0.361769	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-105.900505 1079.838745 0.409591	0.007 0.000 0.005
ent_jm_carepackage_spawn	-110.367180 -575.403381 0.399410	0.004 0.000 0.003
ent_jm_carepackage_spawn	-555.315491 -422.623962 38.441063	2.184 -0.088 0.005
ent_jm_carepackage_spawn	-273.130157 -288.197083 0.393436	0.003 0.000 0.002
ent_jm_carepackage_spawn	-232.572128 194.095367 0.396620	0.003 0.000 0.003
ent_jm_carepackage_spawn	-317.780273 768.254089 0.329740	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-567.020874 356.131287 0.339720	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-113.670135 -454.210236 96.732338	0.006 -0.142 0.100
ent_jm_carepackage_spawn	-113.387238 970.719727 96.737358	-0.065 -0.127 -0.204
ent_jm_carepackage_spawn	142.582550 808.960571 0.416277	0.010 0.000 0.008
ent_jm_carepackage_spawn	497.668793 874.004700 0.402424	0.005 0.000 0.003
ent_jm_carepackage_spawn	736.188171 730.147095 0.365883	0.002 0.000 -0.000
ent_jm_carepackage_spawn	417.186340 673.519958 0.399409	0.004 0.000 0.003
ent_jm_carepackage_spawn	87.674538 577.784729 0.344015	0.002 0.000 -0.001
ent_jm_carepackage_spawn	64.526634 576.933472 136.346359	0.002 0.000 -0.001
ent_jm_carepackage_spawn	106.301575 399.056335 136.403900	0.005 0.000 0.004
ent_jm_carepackage_spawn	718.665100 881.739624 136.402435	0.005 0.000 0.003
ent_jm_carepackage_spawn	99.132317 873.180847 136.350403	0.009 -0.009 0.003
ent_jm_carepackage_spawn	458.697174 683.528992 136.329224	0.002 0.000 -0.001
ent_jm_carepackage_spawn	457.106995 913.621460 272.391479	0.003 0.000 0.001
ent_jm_carepackage_spawn	779.761108 765.816284 272.357544	0.002 0.000 -0.001
ent_jm_carepackage_spawn	47.089081 760.583313 272.413666	0.009 0.000 0.007
ent_jm_carepackage_spawn	51.437534 607.696838 272.417572	0.011 -0.000 0.009
ent_jm_carepackage_spawn	280.984406 601.054077 272.410980	0.007 0.000 0.006
ent_jm_carepackage_spawn	512.575684 610.984009 272.357544	0.002 0.000 -0.001
ent_jm_carepackage_spawn	689.009338 615.301270 272.357544	0.002 0.000 -0.001
ent_jm_carepackage_spawn	159.289337 258.017212 352.337006	-0.015 0.015 -0.023
ent_jm_carepackage_spawn	693.358032 259.434845 352.327393	0.000 0.000 -0.000
ent_jm_carepackage_spawn	1735.200073 1104.115356 522.462158	0.052 -0.313 7.351
ent_jm_carepackage_spawn	1013.915466 1124.517578 525.039124	0.040 -0.272 7.243
ent_jm_carepackage_spawn	320.717560 881.756531 483.584381	0.081 -0.362 11.611
ent_jm_carepackage_spawn	700.009033 906.467896 488.619110	0.076 -0.357 11.550
ent_jm_carepackage_spawn	444.101410 -484.290039 272.339783	-0.018 0.017 -0.020
ent_jm_carepackage_spawn	1701.280640 -580.322693 520.984070	0.049 0.300 -7.337
ent_jm_carepackage_spawn	124.277092 -578.321289 520.751465	0.043 0.278 -7.275
ent_jm_carepackage_spawn	371.706696 64.275383 392.319061	-0.013 -0.016 0.027
ent_jm_carepackage_spawn	1275.305420 -261.650909 333.656158	0.139 0.649 -11.974
ent_jm_carepackage_spawn	964.463379 573.653137 8.429313	-0.006 -0.018 0.009
ent_jm_carepackage_spawn	1101.932007 764.653381 0.422538	0.015 -0.000 0.013
ent_jm_carepackage_spawn	1513.915771 749.886475 0.369875	0.002 0.000 -0.000
ent_jm_carepackage_spawn	1344.417603 691.254395 10.809228	-0.001 0.000 0.003
ent_jm_carepackage_spawn	1795.244385 792.015198 0.350925	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1948.646362 1032.378174 0.373750	0.002 0.000 -0.000
ent_jm_carepackage_spawn	1960.878784 531.484619 0.435166	0.036 -0.000 0.034
ent_jm_carepackage_spawn	1947.260010 78.945366 0.416274	0.010 0.000 0.008
ent_jm_carepackage_spawn	1944.406494 -514.571228 0.413658	0.009 0.000 0.007
ent_jm_carepackage_spawn	1708.512329 -245.463776 0.381160	0.002 0.000 0.000
ent_jm_carepackage_spawn	1732.719360 223.393875 0.358181	0.001 0.000 0.000
ent_jm_carepackage_spawn	1370.971558 197.595810 0.384703	0.003 0.000 0.001
ent_jm_carepackage_spawn	968.071899 328.003967 0.324791	0.000 0.000 -0.000
ent_jm_carepackage_spawn	973.403687 71.307846 8.344488	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1300.181152 -276.152222 8.361932	0.002 0.000 -0.000
ent_jm_carepackage_spawn	1480.629028 -97.918869 8.381302	0.002 0.000 0.001
ent_jm_carepackage_spawn	1207.732300 -119.130142 8.427381	0.020 -0.000 0.019
ent_jm_carepackage_spawn	1336.795654 -282.954407 144.359833	0.002 0.000 -0.000
ent_jm_carepackage_spawn	1182.130859 -105.117584 144.329422	0.001 0.000 -0.001
ent_jm_carepackage_spawn	1452.393066 -98.751793 144.348831	0.001 0.000 -0.001
ent_jm_carepackage_spawn	973.030090 -459.792755 8.364200	-0.012 0.017 -0.017
ent_jm_carepackage_spawn	964.454529 -198.192078 0.494917	0.168 -0.015 0.166
ent_jm_carepackage_spawn	770.904602 -264.795654 0.351608	0.001 0.000 0.000
ent_jm_carepackage_spawn	422.064056 -422.145538 0.417960	0.011 -0.000 0.010
ent_jm_carepackage_spawn	423.305023 -101.632782 0.379902	0.002 0.000 0.001
ent_jm_carepackage_spawn	71.244049 -259.635071 0.330005	0.000 0.000 -0.000
ent_jm_carepackage_spawn	97.589630 418.639252 0.368547	-0.001 0.009 -0.005
ent_jm_carepackage_spawn	161.801361 113.950096 0.394849	0.004 0.000 0.002
ent_jm_carepackage_spawn	161.807907 250.722168 0.331981	0.001 0.000 -0.001
ent_jm_carepackage_spawn	476.916931 224.248245 0.373750	0.002 0.000 -0.000
ent_jm_carepackage_spawn	702.045593 279.040283 0.434044	0.032 -0.000 0.031
ent_jm_carepackage_spawn	429.785034 449.609680 0.381159	0.002 0.000 0.000
ent_jm_carepackage_spawn	254.824753 451.230865 40.339233	0.002 0.000 -0.001
ent_jm_carepackage_spawn	567.080383 454.253357 136.369873	0.002 0.000 -0.000
ent_jm_carepackage_spawn	534.270447 107.280052 136.455246	0.157 -0.000 0.157
ent_jm_carepackage_spawn	374.860596 102.942543 144.355515	0.007 0.009 -0.000
ent_jm_carepackage_spawn	722.077820 371.021362 136.369873	0.002 0.000 -0.000
ent_jm_carepackage_spawn	729.417114 151.377213 136.355362	0.002 0.000 -0.001
ent_jm_carepackage_spawn	399.246857 282.181335 136.363846	0.002 0.000 -0.001
ent_jm_carepackage_spawn	257.776459 91.196457 136.405350	0.006 0.000 0.004
ent_jm_carepackage_spawn	49.823265 96.214531 136.348663	0.002 0.000 -0.001
ent_jm_carepackage_spawn	138.841034 258.295471 136.355362	0.002 0.000 -0.001
ent_jm_carepackage_spawn	411.692993 244.182098 352.420746	-0.028 -0.110 0.089
ent_jm_carepackage_spawn	1213.810303 214.355286 0.353159	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1542.352173 245.675018 0.329230	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-765.030762 -35.346642 0.388750	-0.011 0.018 0.007
ent_jm_carepackage_spawn	-772.279419 651.515259 0.350925	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-242.466461 495.490936 0.344488	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-223.122818 -56.823830 0.321850	0.001 0.000 -0.000
ent_jm_carepackage_spawn	929.358215 -591.978333 522.445374	0.047 0.292 -7.322
