# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_pirate_jet
# Exported by: Josh
setting:	replacespawns 0
weapon_jm_secondary_auto	-482.933441 4.485265 109.392105	-0.688 25.625 91.331
weapon_jm_primary_sniper	-33.078442 -1277.455078 179.446945	3.507 0.874 65.256
weapon_jm_primary_sniper	-3.736866 1311.794922 107.458183	3.482 13.203 65.320
weapon_jm_primary_shotgun	260.187439 1309.663086 109.628448	-0.178 -10.215 -88.382
weapon_jm_primary_shotgun	932.732483 -257.762451 -90.299599	-0.486 -9.591 -88.736
weapon_jm_primary_shotgun	152.486816 213.192780 -90.213097	-0.512 -9.602 -89.430
weapon_jm_primary_shotgun	456.406128 222.310272 109.749702	-0.501 -9.611 -89.129
weapon_jm_grenade_frag	1183.018677 131.385193 -81.549240	-36.878 -55.597 -91.765
weapon_jm_grenade_frag	-479.424500 -0.434291 -89.561256	-36.694 -55.792 -91.474
weapon_jm_grenade_health	276.901489 1365.809937 -91.358322	-0.100 0.000 -0.038
weapon_jm_grenade_health	232.917465 -994.992432 -83.331245	-0.082 0.000 -0.032
weapon_jm_grenade_health	256.939850 0.370925 -90.403687	1.103 -0.025 -0.483
ent_jm_carepackage_spawn	1398.302979 223.354248 -127.529572	0.106 -0.057 0.008
ent_jm_carepackage_spawn	1249.731445 124.010574 -117.231216	-0.002 -0.000 -0.002
ent_jm_carepackage_spawn	1435.826050 -238.624023 -127.637642	0.003 0.000 -0.002
ent_jm_carepackage_spawn	1298.465332 -257.880676 1.846993	-0.002 0.000 0.003
ent_jm_carepackage_spawn	1281.901245 -25.233559 -127.569092	0.023 -0.000 0.020
ent_jm_carepackage_spawn	1054.405029 -225.788696 1.880699	0.000 0.000 0.004
ent_jm_carepackage_spawn	1025.818359 13.218515 -33.192730	-0.015 -0.007 0.004
ent_jm_carepackage_spawn	1028.909180 142.178467 1.592523	-0.008 0.008 -0.004
ent_jm_carepackage_spawn	957.755615 246.777100 -127.627625	0.003 0.000 -0.001
ent_jm_carepackage_spawn	896.559998 6.282515 -127.672630	0.003 0.000 -0.003
ent_jm_carepackage_spawn	1029.029663 -119.264915 -127.616562	0.003 0.000 -0.001
ent_jm_carepackage_spawn	1168.626343 -100.418701 131.621628	-0.002 0.000 0.003
ent_jm_carepackage_spawn	1136.461426 248.018661 131.630478	-0.002 0.000 0.003
ent_jm_carepackage_spawn	1261.328979 227.729248 -127.644020	0.003 0.000 -0.002
ent_jm_carepackage_spawn	1113.609619 274.335205 -127.667496	0.003 0.000 -0.003
ent_jm_carepackage_spawn	1400.580933 -25.151638 -127.629562	0.003 0.000 -0.001
ent_jm_carepackage_spawn	792.142700 -1.373756 -126.566948	-0.083 0.076 0.017
ent_jm_carepackage_spawn	620.811646 -48.500286 -127.610512	-0.015 0.000 0.018
ent_jm_carepackage_spawn	612.193848 47.784611 -127.672699	0.001 0.000 -0.000
ent_jm_carepackage_spawn	399.306396 -74.754700 -127.587570	0.008 0.000 0.006
ent_jm_carepackage_spawn	393.034912 60.673367 -127.626091	0.002 0.000 -0.000
ent_jm_carepackage_spawn	189.425690 -9.269268 -127.642288	0.002 0.000 -0.001
ent_jm_carepackage_spawn	101.398468 -138.712219 -127.613419	0.003 0.000 0.001
ent_jm_carepackage_spawn	111.162498 127.175339 -127.603561	0.004 0.000 0.002
ent_jm_carepackage_spawn	-82.445450 4.522276 -127.616905	0.003 0.000 0.000
ent_jm_carepackage_spawn	-215.348160 127.060089 -127.603561	0.004 0.000 0.002
ent_jm_carepackage_spawn	-194.519638 -183.516708 -127.628006	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-406.051605 -83.413597 -127.633942	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-362.379211 -15.411914 -47.423794	-0.028 0.004 -0.019
ent_jm_carepackage_spawn	-283.570862 91.366547 -15.588677	0.007 0.000 0.007
ent_jm_carepackage_spawn	-288.332489 -93.056931 -71.603279	0.003 0.000 0.003
ent_jm_carepackage_spawn	-389.451385 -58.125107 72.355545	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-349.220123 85.814499 72.348846	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-159.186890 -196.863907 72.349075	-0.020 -0.013 0.020
ent_jm_carepackage_spawn	-171.638931 185.071457 72.383095	0.003 0.000 0.000
ent_jm_carepackage_spawn	-11.579556 -17.202633 72.348846	0.002 0.000 -0.001
ent_jm_carepackage_spawn	104.209030 161.673569 72.357712	0.002 0.000 -0.001
ent_jm_carepackage_spawn	100.492653 -144.254974 72.409698	0.007 0.000 0.005
ent_jm_carepackage_spawn	301.031830 -164.230209 72.415077	0.009 0.000 0.008
ent_jm_carepackage_spawn	309.827972 154.870926 72.396439	0.004 0.000 0.002
ent_jm_carepackage_spawn	472.763824 -4.023587 72.405472	0.006 0.000 0.004
ent_jm_carepackage_spawn	456.732056 -156.637390 72.490097	-0.142 0.001 -0.144
ent_jm_carepackage_spawn	425.514313 140.255829 72.391617	0.003 0.000 0.001
ent_jm_carepackage_spawn	291.633331 1.141811 272.339447	0.002 0.000 -0.001
ent_jm_carepackage_spawn	364.070953 -3.909167 272.366058	0.002 0.000 -0.000
ent_jm_carepackage_spawn	327.004913 -331.391357 704.380920	-0.052 -0.018 -0.010
ent_jm_carepackage_spawn	328.834076 324.549500 704.404541	0.038 -0.022 0.005
ent_jm_carepackage_spawn	95.107956 -3.109619 503.957428	4.932 0.872 11.562
ent_jm_carepackage_spawn	-204.860046 1.105214 439.421143	-11.555 0.177 -4.896
ent_jm_carepackage_spawn	137.300262 -357.752777 72.428749	0.022 -0.000 0.022
ent_jm_carepackage_spawn	126.991760 -625.674194 72.370735	-0.008 -0.010 0.009
ent_jm_carepackage_spawn	115.733711 344.021210 72.360214	0.001 0.000 0.000
ent_jm_carepackage_spawn	136.770752 695.857788 72.345314	-0.014 -0.016 0.021
ent_jm_carepackage_spawn	114.374184 636.800903 -127.653954	0.024 0.007 0.019
ent_jm_carepackage_spawn	107.438652 379.818085 -127.606468	0.003 0.000 0.002
ent_jm_carepackage_spawn	111.910049 -392.160004 -127.575943	0.016 -0.000 0.015
ent_jm_carepackage_spawn	105.700279 -611.951721 -127.667664	-0.018 0.017 -0.021
ent_jm_carepackage_spawn	-115.521179 1148.747070 -127.620636	0.003 0.000 0.000
ent_jm_carepackage_spawn	-5.664867 880.991577 -127.658340	0.002 0.000 -0.001
ent_jm_carepackage_spawn	281.529724 888.636597 -127.632088	0.002 0.000 -0.001
ent_jm_carepackage_spawn	373.961273 1153.017944 -127.638214	0.002 0.000 -0.001
ent_jm_carepackage_spawn	123.800262 1193.122681 -147.225922	-0.133 -0.142 0.093
ent_jm_carepackage_spawn	122.522446 1413.693481 -127.624344	0.002 0.000 -0.000
ent_jm_carepackage_spawn	285.948090 1418.884521 -127.600578	0.004 0.000 0.002
ent_jm_carepackage_spawn	-8.648281 1434.708618 -127.599068	0.005 0.000 0.003
ent_jm_carepackage_spawn	4.106202 1219.623657 72.381172	0.003 0.000 0.000
ent_jm_carepackage_spawn	252.652649 1205.148438 72.348671	0.002 0.000 -0.001
ent_jm_carepackage_spawn	134.124298 1014.518494 72.336807	0.002 0.000 -0.001
ent_jm_carepackage_spawn	126.479439 849.757935 72.412392	-0.007 0.006 -0.009
ent_jm_carepackage_spawn	126.664330 -863.580811 72.385254	-0.016 -0.001 -0.018
ent_jm_carepackage_spawn	134.111023 -881.560791 -127.604866	0.003 0.000 0.002
ent_jm_carepackage_spawn	312.433014 -875.575256 -127.600189	0.004 0.000 0.003
ent_jm_carepackage_spawn	382.640381 -1143.767578 -127.648483	0.001 0.000 -0.000
ent_jm_carepackage_spawn	125.412766 -1411.069824 -127.598679	0.004 0.000 0.003
ent_jm_carepackage_spawn	-124.343132 -1127.199707 -127.613121	0.002 0.000 0.001
ent_jm_carepackage_spawn	-105.174011 -879.714417 -127.618378	0.002 0.000 0.001
ent_jm_carepackage_spawn	143.505005 -1279.530151 -119.670242	0.001 0.000 -0.001
ent_jm_carepackage_spawn	11.233747 -1091.168945 -119.604942	0.003 0.000 0.002
ent_jm_carepackage_spawn	-14.858653 -1257.238770 -119.631691	0.001 0.000 0.000
ent_jm_carepackage_spawn	254.076508 -1102.934448 -119.667686	0.001 0.000 -0.001
ent_jm_carepackage_spawn	257.772278 -1251.956177 -119.582169	0.011 -0.000 0.010
ent_jm_carepackage_spawn	122.836433 -1022.308533 144.427536	0.020 -0.000 0.020
ent_jm_carepackage_spawn	118.813362 -1165.095703 144.419922	-0.012 -0.013 0.010
ent_jm_carepackage_spawn	126.737976 -1297.733032 144.324539	0.001 0.000 -0.001
ent_jm_carepackage_spawn	441.566437 -381.547943 -127.603287	0.003 0.000 0.003
ent_jm_carepackage_spawn	449.021454 389.969391 -127.662575	0.001 0.000 -0.000
ent_jm_carepackage_spawn	566.114014 1.444610 32.475456	0.093 -0.149 0.000
ent_jm_carepackage_spawn	-151.963303 -6.638378 72.447037	-0.000 2.019 -0.178
ent_jm_carepackage_spawn	178.674438 -214.529099 -47.423286	0.007 0.013 0.002
ent_jm_carepackage_spawn	-6.681805 224.441483 -30.729504	-0.007 0.000 0.011
ent_jm_carepackage_spawn	440.490784 -221.903763 -127.593094	0.006 0.000 0.004
ent_jm_carepackage_spawn	456.313965 223.951187 -127.651314	-0.012 0.016 -0.021
