# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_lost_at_sea
# Exported by: Josh Mate
setting:	replacespawns 0
weapon_jm_grenade_health	-1816.982300 -1824.930664 264.409302	-0.064 0.000 -0.023
ent_jm_carepackage_spawn	-1761.673706 -1749.043823 264.358551	-0.029 -0.015 0.032
ent_jm_carepackage_spawn	1748.856567 -1757.039429 264.415710	-0.216 4.529 -0.104
ent_jm_carepackage_spawn	1749.926025 1756.866089 264.499786	-0.000 2.522 -0.000
ent_jm_carepackage_spawn	-1761.265503 1751.154419 264.427429	-0.001 0.000 -0.029
ent_jm_carepackage_spawn	-1676.131714 990.389526 247.364502	0.744 11.310 -12.514
ent_jm_carepackage_spawn	-1704.328735 170.033325 247.378296	0.046 9.568 -9.599
ent_jm_carepackage_spawn	-1672.003662 -414.597656 247.455536	0.498 10.292 -12.810
ent_jm_carepackage_spawn	-1542.337402 -1131.333252 247.415604	-0.127 8.941 -9.357
ent_jm_carepackage_spawn	-928.793762 -1470.392700 247.833359	0.057 8.725 6.339
ent_jm_carepackage_spawn	-283.941101 -1570.031982 247.435760	-0.110 8.629 -9.553
ent_jm_carepackage_spawn	484.267914 -1530.065552 247.819550	-0.011 8.654 2.928
ent_jm_carepackage_spawn	1136.636841 -1384.749878 247.694321	-0.073 8.751 -1.160
ent_jm_carepackage_spawn	1444.260742 -747.782349 247.970978	-0.368 10.578 9.381
ent_jm_carepackage_spawn	1635.715332 29.303417 247.611221	-0.005 9.352 -7.329
ent_jm_carepackage_spawn	1585.399536 770.368896 247.510132	-0.080 8.626 -8.436
ent_jm_carepackage_spawn	1240.346924 1356.514160 247.858719	-0.031 9.906 7.748
ent_jm_carepackage_spawn	390.905914 1583.862061 247.794922	0.007 15.604 -0.113
ent_jm_carepackage_spawn	-408.322876 1580.770386 247.826569	0.100 11.102 1.053
ent_jm_carepackage_spawn	-1070.203247 1458.364868 247.791183	0.161 8.968 9.855
ent_jm_carepackage_spawn	-464.452850 519.451233 247.364502	0.744 11.310 -12.514
ent_jm_carepackage_spawn	390.742920 475.580078 247.826981	-0.189 9.605 11.842
ent_jm_carepackage_spawn	608.781433 -462.088135 247.366364	0.107 9.166 -11.510
ent_jm_carepackage_spawn	-383.204620 -429.771210 247.926392	-0.278 10.547 6.428
ent_jm_carepackage_spawn	584.815308 -193.420837 248.027756	0.652 11.788 -9.106
ent_jm_carepackage_spawn	-394.911346 121.324875 247.434952	-0.145 8.750 -7.563
ent_jm_carepackage_spawn	432.696136 153.616852 247.403030	-0.150 8.856 -8.688
ent_jm_carepackage_spawn	-79.431267 -579.999878 247.456650	-0.148 8.609 -8.590
ent_jm_carepackage_spawn	254.020905 -454.674652 247.424591	-0.136 8.899 -8.153
ent_jm_carepackage_spawn	-118.759987 564.753235 247.764328	0.038 8.784 8.905
ent_jm_carepackage_spawn	250.252411 428.469116 247.667572	0.010 9.051 -4.265
ent_jm_carepackage_spawn	-454.601807 -177.537460 247.847122	-0.756 11.574 17.151
ent_jm_carepackage_spawn	-445.693512 1040.548706 384.334961	0.001 0.000 -0.000
ent_jm_carepackage_spawn	14.728855 1007.160156 384.455963	0.007 0.000 0.175
ent_jm_carepackage_spawn	-193.000275 888.471436 384.338074	-0.014 -0.016 0.022
ent_jm_carepackage_spawn	-204.391998 1167.030762 384.322021	0.001 0.000 -0.001
ent_jm_carepackage_spawn	139.710709 893.879578 384.334961	0.001 0.000 -0.000
ent_jm_carepackage_spawn	172.454651 1154.458740 384.364380	0.001 0.000 0.000
ent_jm_carepackage_spawn	331.740906 1105.635620 384.360229	0.001 0.000 0.000
ent_jm_carepackage_spawn	336.615051 977.387573 384.474243	-0.005 0.024 -0.091
ent_jm_carepackage_spawn	551.309326 1013.072083 384.437653	0.043 -0.000 0.043
ent_jm_carepackage_spawn	193.782745 1031.341431 632.344604	0.001 0.000 -0.000
ent_jm_carepackage_spawn	133.081604 1022.260803 504.452850	-0.000 -0.010 0.002
ent_jm_carepackage_spawn	132.868301 1036.407959 384.366425	0.001 0.000 0.000
ent_jm_carepackage_spawn	-254.344650 1016.608337 264.412659	0.008 0.000 0.007
ent_jm_carepackage_spawn	-161.194626 869.579529 264.364380	0.001 0.000 0.000
ent_jm_carepackage_spawn	-147.777603 1138.724121 264.424072	0.016 -0.000 0.015
ent_jm_carepackage_spawn	-79.013794 1024.033203 264.473419	-0.426 0.002 -0.427
ent_jm_carepackage_spawn	157.849121 883.575867 264.446136	0.080 -0.000 0.079
ent_jm_carepackage_spawn	263.192017 1026.685913 264.351501	0.001 0.000 -0.000
ent_jm_carepackage_spawn	166.012787 1170.654541 264.409943	0.007 0.000 0.006
ent_jm_carepackage_spawn	42.657673 1003.590576 264.396698	0.003 0.000 0.003
ent_jm_carepackage_spawn	1005.761414 553.182800 384.438721	0.046 -0.000 0.046
ent_jm_carepackage_spawn	920.149048 379.036072 384.414032	0.009 0.000 0.008
ent_jm_carepackage_spawn	1127.661377 349.749268 384.375610	-0.195 0.022 -0.009
ent_jm_carepackage_spawn	901.013916 199.048615 384.415344	0.009 -0.000 0.009
ent_jm_carepackage_spawn	908.761841 -43.040100 384.391907	0.003 0.000 0.002
ent_jm_carepackage_spawn	909.940613 -220.799545 384.425537	-0.006 -0.008 0.006
ent_jm_carepackage_spawn	990.214417 -482.470001 384.358093	0.001 0.000 0.000
ent_jm_carepackage_spawn	1148.251465 -115.281715 384.419189	0.012 -0.000 0.011
ent_jm_carepackage_spawn	1146.083862 -305.490570 384.351501	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1146.003296 155.636261 384.396729	0.003 0.000 0.003
ent_jm_carepackage_spawn	1038.472412 349.754028 384.443207	-0.089 0.022 -0.004
ent_jm_carepackage_spawn	1034.239258 140.231415 632.344604	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1029.112061 124.470779 504.353699	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1027.653564 -271.755371 264.351501	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1136.509888 -151.153015 264.386871	0.002 0.000 0.001
ent_jm_carepackage_spawn	925.608826 -138.138672 264.370361	0.001 0.000 0.000
ent_jm_carepackage_spawn	1023.715820 -123.011543 264.346954	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1030.293213 40.190773 264.379822	0.002 0.000 0.001
ent_jm_carepackage_spawn	1142.666138 153.025116 264.390259	0.003 0.000 0.002
ent_jm_carepackage_spawn	1025.365601 255.671661 264.388580	0.002 0.000 0.002
ent_jm_carepackage_spawn	927.693909 154.678497 264.370361	0.001 0.000 0.000
ent_jm_carepackage_spawn	526.450745 -1030.652710 384.377991	0.002 0.000 0.001
ent_jm_carepackage_spawn	400.190125 -1042.005615 384.355927	0.001 0.000 -0.000
ent_jm_carepackage_spawn	306.023529 -1147.920654 384.393555	0.003 0.000 0.002
ent_jm_carepackage_spawn	305.741638 -897.156616 384.353729	0.001 0.000 -0.000
ent_jm_carepackage_spawn	119.227531 -913.513367 384.366425	0.001 0.000 0.000
ent_jm_carepackage_spawn	138.149765 -1146.646118 384.376129	0.002 0.000 0.001
ent_jm_carepackage_spawn	-86.515350 -1154.290894 384.415314	0.009 -0.000 0.008
ent_jm_carepackage_spawn	-336.909424 -1108.512695 384.353790	0.013 0.118 0.036
ent_jm_carepackage_spawn	-312.460205 -941.265808 384.358093	0.001 0.000 0.000
ent_jm_carepackage_spawn	-554.621338 -1010.943481 384.355927	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-141.982513 -912.630737 384.405731	0.005 0.000 0.005
ent_jm_carepackage_spawn	-81.626839 -1020.397888 632.364319	0.001 0.000 0.000
ent_jm_carepackage_spawn	-131.000870 -1022.183472 504.363129	-0.034 0.001 0.034
ent_jm_carepackage_spawn	283.860870 -1046.189697 264.377991	0.002 0.000 0.001
ent_jm_carepackage_spawn	154.811081 -1148.441528 264.349243	0.001 0.000 -0.000
ent_jm_carepackage_spawn	149.717026 -922.372986 264.487122	-0.279 0.002 -0.280
ent_jm_carepackage_spawn	96.506119 -1024.873657 264.385132	-0.001 0.009 -0.004
ent_jm_carepackage_spawn	-146.706757 -1140.290405 264.339844	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-250.945267 -1033.874756 264.412659	0.008 0.000 0.007
ent_jm_carepackage_spawn	-161.859253 -917.766357 264.344604	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-47.759872 -1043.777344 264.379822	0.002 0.000 0.001
ent_jm_carepackage_spawn	-1027.221313 -568.955322 384.412689	0.008 0.000 0.007
ent_jm_carepackage_spawn	-1027.507080 -446.497742 384.360229	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1149.084595 -308.757843 384.336426	-0.013 0.016 -0.025
ent_jm_carepackage_spawn	-895.792480 -248.695419 384.393555	0.003 0.000 0.002
ent_jm_carepackage_spawn	-1159.831909 -27.752888 384.372345	0.001 0.000 0.000
ent_jm_carepackage_spawn	-870.661682 11.642330 384.398285	0.004 0.000 0.003
ent_jm_carepackage_spawn	-1029.095581 -46.974751 384.338257	-0.013 0.008 -0.012
ent_jm_carepackage_spawn	-869.791809 190.144547 384.355927	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1178.566406 169.080933 384.383423	0.002 0.000 0.001
ent_jm_carepackage_spawn	-930.565857 366.365295 384.340027	0.008 -0.006 0.018
ent_jm_carepackage_spawn	-1114.123657 341.080414 384.397217	0.002 0.011 -0.002
ent_jm_carepackage_spawn	-1010.068237 547.717102 384.358093	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1015.503723 313.626373 384.393524	0.003 0.000 0.002
ent_jm_carepackage_spawn	-1031.163818 139.314041 632.342224	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1020.676331 126.946770 504.351501	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-930.745117 -271.156921 264.339111	-0.016 0.007 -0.011
ent_jm_carepackage_spawn	-1124.829224 -284.791687 264.368408	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1148.377197 -114.736031 264.379822	0.002 0.000 0.001
ent_jm_carepackage_spawn	-890.966492 -107.327019 264.346954	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1036.852661 -102.979065 264.428741	0.022 -0.000 0.021
ent_jm_carepackage_spawn	-885.297668 161.944717 264.377991	0.002 0.000 0.001
ent_jm_carepackage_spawn	-1176.452637 166.337906 264.374237	0.002 0.000 0.001
ent_jm_carepackage_spawn	-1014.781555 295.487671 264.387451	0.172 0.019 -0.172
ent_jm_carepackage_spawn	-1047.880859 -1.710410 264.355927	0.001 0.000 -0.000
ent_jm_carepackage_spawn	10.158171 76.528961 266.955414	0.025 0.000 -0.045
ent_jm_carepackage_spawn	0.022778 -66.281410 267.072571	0.118 0.000 0.050
ent_jm_carepackage_spawn	-85.236053 10.526171 267.044678	-0.027 -0.000 -0.096
ent_jm_carepackage_spawn	72.760391 12.437742 266.973694	0.024 -0.023 -0.043
