# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_roof_party
# Exported by: Seb
setting:	replacespawns 0
weapon_jm_primary_smg	955.995056 654.034241 193.096344	0.208 6.191 -87.152
weapon_jm_primary_smg	-1031.680176 1223.181274 419.896088	-7.425 1.151 -2.136
weapon_jm_primary_smg	114.165100 -110.059250 511.455475	-7.391 0.779 -1.831
weapon_jm_primary_smg	-727.603821 1832.286255 441.496613	-7.521 1.278 -1.803
weapon_jm_grenade_glue	389.529602 1352.943237 594.813293	-0.042 0.000 -0.024
weapon_jm_grenade_glue	722.094727 647.727539 197.461868	-0.047 0.000 -0.027
weapon_jm_primary_lmg	147.227463 -236.472366 381.808441	18.634 -0.122 2.992
weapon_jm_primary_lmg	-700.529053 1309.419922 545.784485	18.634 -0.126 2.992
weapon_jm_primary_rifle	-1030.848145 1251.242432 421.280762	0.153 13.136 -87.398
weapon_jm_primary_rifle	-764.494507 1829.231567 442.927734	0.129 7.485 -88.607
weapon_jm_primary_rifle	502.650757 1332.713135 387.872711	0.158 8.599 -87.336
weapon_jm_primary_rifle	-709.763794 1605.887085 548.849609	0.159 11.848 -87.361
weapon_jm_secondary_light	231.690277 -134.453995 415.903442	-0.835 -34.173 -89.886
weapon_jm_secondary_light	-12.215922 -235.037170 405.673065	0.014 40.066 90.043
weapon_jm_secondary_light	-59.869926 467.820129 434.973663	-2.093 -32.521 -91.265
weapon_jm_secondary_light	-796.668701 770.933044 384.177795	36.609 0.391 0.051
weapon_jm_secondary_light	487.177124 1310.298706 387.172241	36.560 0.416 0.085
weapon_jm_secondary_light	-448.646637 1809.138306 384.177795	36.609 0.391 0.051
weapon_jm_secondary_light	-507.402802 1772.666504 384.900543	-1.495 -39.241 -90.263
weapon_jm_secondary_light	911.372070 650.726318 192.185135	36.719 0.365 0.039
weapon_jm_secondary_light	361.242584 769.327576 427.253326	-1.164 -31.991 -90.329
weapon_jm_secondary_light	146.697205 678.876953 552.176636	36.625 0.393 0.052
weapon_jm_secondary_auto	296.801849 -147.351532 416.152222	-0.131 26.420 90.485
weapon_jm_secondary_auto	-46.505783 -235.076569 405.792358	-0.073 24.707 90.122
weapon_jm_secondary_auto	314.694489 487.581177 424.023315	-0.014 25.960 91.477
weapon_jm_secondary_auto	-818.636108 1837.219238 443.104889	-0.644 25.657 91.165
weapon_jm_secondary_auto	752.089966 633.283691 193.107544	-0.488 25.455 90.927
weapon_jm_secondary_auto	-480.146179 1813.491455 385.063934	0.797 3.010 90.233
weapon_jm_secondary_auto	358.485596 216.518494 418.110565	-0.859 25.104 91.363
weapon_jm_secondary_auto	1052.165039 1513.364380 385.111908	-0.771 25.828 91.471
weapon_jm_secondary_auto	-103.327934 830.170654 420.060822	-0.673 25.653 91.220
weapon_jm_primary_sniper	122.308281 -117.297707 895.278503	2.975 28.307 66.658
weapon_jm_primary_sniper	-788.853027 795.768738 383.130493	3.589 13.240 65.051
weapon_jm_primary_sniper	415.396912 1340.911621 588.499084	3.556 12.656 65.257
weapon_jm_primary_shotgun	740.073853 606.552429 193.467728	-0.500 -9.546 -89.124
weapon_jm_primary_shotgun	50.438171 1478.841309 385.488800	-0.428 -9.745 -89.571
weapon_jm_primary_shotgun	309.161957 1353.866089 595.223999	0.810 9.776 85.308
weapon_jm_grenade_frag	300.046631 484.178131 423.127380	-1.828 -2.821 3.070
weapon_jm_grenade_frag	-702.894348 1337.313110 550.125671	-36.571 -49.425 -91.279
weapon_jm_grenade_frag	-1041.110107 1273.169434 422.411865	-35.414 -67.354 -88.257
weapon_jm_grenade_frag	41.135921 1463.265625 386.124390	-36.185 -49.806 -90.678
weapon_jm_grenade_frag	-770.304993 1834.420898 412.058685	-35.992 -55.742 -90.250
weapon_jm_grenade_frag	-467.060547 1784.636475 386.107513	-35.927 -56.562 -90.282
weapon_jm_grenade_frag	511.017120 1312.529907 389.125183	-36.197 -49.788 -90.697
weapon_jm_grenade_health	103.785973 -145.515778 896.464294	-0.578 1.441 -1.358
weapon_jm_grenade_health	145.014313 698.214294 552.347656	-0.101 0.000 -0.039
ent_jm_carepackage_spawn	111.186966 -54.081272 898.499878	0.000 -1.215 0.000
ent_jm_carepackage_spawn	-710.978455 1471.233398 552.385010	-0.010 0.016 -0.016
ent_jm_carepackage_spawn	541.428772 1464.805298 554.422791	0.015 -0.000 0.014
ent_jm_carepackage_spawn	838.663635 617.997192 320.384216	-0.008 -0.008 0.009
ent_jm_carepackage_spawn	146.793320 744.024475 552.376099	0.002 0.000 0.001
ent_jm_carepackage_spawn	-796.090149 840.964294 384.372345	0.001 0.000 0.000
ent_jm_carepackage_spawn	511.354675 1596.449219 128.384659	-0.010 0.016 -0.016
ent_jm_carepackage_spawn	1094.397095 1144.526489 384.390167	0.003 0.000 0.002
ent_jm_carepackage_spawn	320.092926 224.422195 417.392181	-0.007 -0.007 0.012
ent_jm_carepackage_spawn	-101.385826 -239.827637 384.364288	0.001 0.000 0.000
ent_jm_carepackage_spawn	-55.958832 578.063721 386.367859	-0.004 -0.010 0.007
ent_jm_carepackage_spawn	297.382751 593.794861 386.397858	0.004 0.000 0.002
ent_jm_carepackage_spawn	111.016609 1050.351196 128.436569	0.040 -0.000 0.039
ent_jm_carepackage_spawn	-660.738953 1494.039795 384.368408	0.001 0.000 0.000
ent_jm_carepackage_spawn	902.945862 1350.947266 644.764160	-0.020 0.432 -0.143
ent_jm_carepackage_spawn	272.724945 -267.255157 384.440247	-0.174 5.651 0.032
ent_jm_carepackage_spawn	118.223763 -65.759224 512.405334	0.006 0.000 0.004
ent_jm_carepackage_spawn	3.068591 250.131729 368.518646	0.079 -0.798 -0.204
ent_jm_carepackage_spawn	944.756226 600.913879 320.396454	0.004 0.000 0.002
ent_jm_carepackage_spawn	713.225281 569.562317 320.364044	0.002 0.000 -0.000
ent_jm_carepackage_spawn	709.726013 663.673035 320.379517	0.002 0.000 0.000
ent_jm_carepackage_spawn	170.303574 893.383362 552.334961	0.001 0.000 -0.000
ent_jm_carepackage_spawn	137.050903 630.295471 552.372314	0.001 0.000 0.000
ent_jm_carepackage_spawn	119.583397 506.948395 552.364380	0.001 0.000 0.000
ent_jm_carepackage_spawn	355.959137 -108.848343 512.499756	-0.002 0.002 -0.002
ent_jm_carepackage_spawn	308.062469 -245.424896 512.431335	0.002 -0.011 0.002
ent_jm_carepackage_spawn	-71.584045 -211.891068 512.375671	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-76.153732 -95.831024 512.339233	0.002 0.000 -0.001
ent_jm_carepackage_spawn	112.281189 -101.597275 898.461609	-0.021 1.166 0.015
ent_jm_carepackage_spawn	49.409710 -245.436783 384.337311	0.001 0.000 -0.001
ent_jm_carepackage_spawn	306.976166 -90.565643 384.376038	0.002 0.000 0.000
ent_jm_carepackage_spawn	43.576801 -73.998215 384.377899	0.002 0.000 0.001
ent_jm_carepackage_spawn	-113.900017 -76.997360 384.445313	-0.005 0.009 -0.004
ent_jm_carepackage_spawn	428.030273 72.440651 384.349152	0.001 0.000 -0.000
ent_jm_carepackage_spawn	444.243256 351.699921 384.351410	0.001 0.000 -0.000
ent_jm_carepackage_spawn	282.883728 80.071213 384.368317	0.001 0.000 0.000
ent_jm_carepackage_spawn	110.393219 78.567436 384.388489	0.003 0.000 0.001
ent_jm_carepackage_spawn	-149.137634 71.295105 384.417847	0.011 -0.000 0.010
ent_jm_carepackage_spawn	-202.629791 215.285736 384.390167	0.003 0.000 0.002
ent_jm_carepackage_spawn	-181.705505 363.274780 384.349152	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-6.544343 352.797394 384.378876	-0.009 0.009 -0.009
ent_jm_carepackage_spawn	228.845047 352.319946 384.354553	-0.011 -0.008 0.011
ent_jm_carepackage_spawn	338.038330 347.355438 384.370300	0.002 0.000 0.000
ent_jm_carepackage_spawn	485.999939 223.308319 384.355804	0.001 0.000 -0.000
ent_jm_carepackage_spawn	301.983032 536.911804 386.331116	-0.012 0.015 -0.026
ent_jm_carepackage_spawn	-48.052372 647.483887 386.405762	0.005 0.000 0.005
ent_jm_carepackage_spawn	349.984528 985.762939 386.369873	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-88.667953 939.013916 386.386414	0.003 0.000 0.001
ent_jm_carepackage_spawn	-386.534607 1827.099487 384.364380	0.001 0.000 0.000
ent_jm_carepackage_spawn	-629.402405 1815.912109 384.344635	0.001 0.000 -0.000
ent_jm_carepackage_spawn	685.667542 1586.977783 128.355927	0.001 0.000 -0.000
ent_jm_carepackage_spawn	790.635010 1584.357910 128.421646	0.014 -0.000 0.013
ent_jm_carepackage_spawn	918.095642 1581.176758 128.358078	0.001 0.000 0.000
ent_jm_carepackage_spawn	1045.556030 1577.995361 128.358078	0.001 0.000 0.000
ent_jm_carepackage_spawn	1218.002686 1573.691406 128.401321	0.004 0.000 0.004
ent_jm_carepackage_spawn	1215.271729 1463.562622 128.386887	0.002 0.000 0.001
ent_jm_carepackage_spawn	1205.656250 1358.448364 128.424072	0.016 -0.000 0.016
ent_jm_carepackage_spawn	1205.725586 1255.940186 128.386871	0.002 0.000 0.001
ent_jm_carepackage_spawn	1204.836914 1143.937866 128.353729	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1105.193481 694.510559 192.370483	0.001 0.000 0.001
ent_jm_carepackage_spawn	833.708496 657.529968 192.378082	0.002 0.000 0.001
ent_jm_carepackage_spawn	710.833557 900.894775 192.370483	0.001 0.000 0.001
ent_jm_carepackage_spawn	885.056946 809.830994 192.432617	-0.010 0.002 0.012
ent_jm_carepackage_spawn	874.617920 970.591309 192.383499	0.002 0.000 0.001
ent_jm_carepackage_spawn	1049.725342 892.632874 249.327957	-1.879 -0.081 0.302
ent_jm_carepackage_spawn	1051.132446 782.237610 248.924698	-1.831 -0.090 0.289
ent_jm_carepackage_spawn	1056.063721 954.730469 249.807190	-1.796 -0.096 0.291
ent_jm_carepackage_spawn	1103.950073 1308.680420 384.357971	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1092.908569 1441.742920 384.370300	0.002 0.000 0.000
ent_jm_carepackage_spawn	893.911194 1156.572021 384.357971	0.001 0.000 -0.000
ent_jm_carepackage_spawn	447.188660 1149.714111 384.353638	0.001 0.000 -0.000
ent_jm_carepackage_spawn	652.095215 1153.960327 384.372223	0.002 0.000 0.000
ent_jm_carepackage_spawn	93.808411 1164.327515 384.349152	0.001 0.000 -0.000
ent_jm_carepackage_spawn	546.060852 1312.173096 387.393433	0.003 0.000 0.002
ent_jm_carepackage_spawn	588.864929 1360.369751 428.447723	0.224 0.867 0.369
ent_jm_carepackage_spawn	-33.191132 1387.249023 384.366302	0.001 0.000 0.000
ent_jm_carepackage_spawn	-95.653870 1604.759033 128.386871	0.002 0.000 0.001
ent_jm_carepackage_spawn	-196.070633 1487.299683 128.349243	0.001 0.000 -0.000
ent_jm_carepackage_spawn	110.175575 1590.031494 128.337418	0.001 0.000 -0.000
ent_jm_carepackage_spawn	330.096100 1596.685913 128.329773	-0.026 -0.012 0.022
ent_jm_carepackage_spawn	-200.741455 1347.297852 128.334946	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-198.098343 1114.048340 128.353729	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-36.268173 1054.177368 128.376129	0.002 0.000 0.001
ent_jm_carepackage_spawn	322.692566 1065.231201 128.424942	-0.007 -0.011 0.007
ent_jm_carepackage_spawn	533.971375 1064.023315 128.411331	0.007 0.000 0.007
ent_jm_carepackage_spawn	-863.149292 1172.710815 548.359314	0.002 0.000 0.001
ent_jm_carepackage_spawn	-538.090149 1182.292480 548.338196	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-548.408752 1752.903809 548.352051	0.002 0.000 0.000
ent_jm_carepackage_spawn	-867.579895 1752.079346 548.353882	0.002 0.000 0.001
ent_jm_carepackage_spawn	-864.450439 1461.501831 552.377991	0.002 0.000 0.001
ent_jm_carepackage_spawn	-560.307251 1466.661133 552.370361	0.001 0.000 0.000
ent_jm_carepackage_spawn	181.246399 1435.203003 554.334839	0.001 0.000 -0.001
ent_jm_carepackage_spawn	334.307587 1434.882324 554.377197	-0.020 0.012 -0.016
ent_jm_carepackage_spawn	829.377563 1443.048218 554.337280	0.001 0.000 -0.001
ent_jm_carepackage_spawn	829.508484 1353.742432 651.135742	21.721 0.828 0.040
ent_jm_carepackage_spawn	534.338501 1282.021484 672.392456	0.005 0.020 -0.004
ent_jm_carepackage_spawn	-1054.414063 1280.944580 547.186279	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1043.706787 1813.862793 547.161743	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-705.349915 1666.641602 548.357544	0.002 0.000 0.001
ent_jm_carepackage_spawn	-1046.458008 1478.368286 384.402832	0.005 0.000 0.004
ent_jm_carepackage_spawn	-500.148163 1629.270752 384.353729	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-502.638824 1327.378906 384.372345	0.001 0.000 0.000
ent_jm_carepackage_spawn	-777.002319 1330.654785 384.332458	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-225.862167 1218.164185 392.379669	-0.009 -0.017 0.018
ent_jm_carepackage_spawn	121.606880 1056.552246 388.420502	-0.022 -0.080 0.096
ent_jm_carepackage_spawn	121.598160 415.854492 388.445496	-0.015 -0.082 0.065
ent_jm_carepackage_spawn	479.751190 -350.067017 384.332306	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-227.053055 -349.988556 384.436432	0.037 -0.000 0.037
ent_jm_carepackage_spawn	-72.471436 -360.515411 384.366302	0.001 0.000 0.000
ent_jm_carepackage_spawn	296.959717 -347.962250 384.426392	0.019 -0.000 0.018
ent_jm_carepackage_spawn	-231.282059 -56.576603 384.404205	0.005 0.000 0.004
ent_jm_carepackage_spawn	489.266144 -133.214294 384.411255	0.007 0.000 0.006
ent_jm_carepackage_spawn	308.320679 530.182800 530.473938	13.230 0.602 0.109
ent_jm_carepackage_spawn	304.840668 702.646729 531.316528	13.269 0.599 0.115
ent_jm_carepackage_spawn	301.232269 897.615417 532.199341	13.334 0.596 0.127
ent_jm_carepackage_spawn	-25.077953 508.264282 539.518005	-14.496 -1.089 0.220
ent_jm_carepackage_spawn	-53.523125 701.333252 532.077454	-14.623 -0.903 0.209
ent_jm_carepackage_spawn	-53.460243 920.760742 532.045044	-14.483 -1.091 0.216
ent_jm_carepackage_spawn	788.671448 1288.268188 672.393616	-0.010 0.020 -0.021
ent_jm_carepackage_spawn	257.241486 1275.133789 672.401672	0.024 -0.011 0.010
ent_jm_carepackage_spawn	1089.878174 528.915649 192.351730	-0.473 -0.005 0.475
ent_jm_carepackage_spawn	1128.490967 530.585388 192.327057	-0.029 -0.012 0.022
ent_jm_carepackage_spawn	1050.933716 530.661255 192.393616	0.003 0.000 0.002
ent_jm_carepackage_spawn	1143.350708 856.749939 192.397400	0.249 0.044 -0.009
ent_jm_carepackage_spawn	1143.360840 799.612305 192.412598	0.203 0.071 -0.008
ent_jm_carepackage_spawn	1143.371582 945.538452 192.417755	0.174 0.074 0.004
ent_jm_carepackage_spawn	924.359802 671.427490 320.351135	0.002 0.000 -0.001
ent_jm_carepackage_spawn	819.849487 559.771423 320.361969	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-736.885864 828.089844 384.383423	0.002 0.000 0.001
ent_jm_carepackage_spawn	-748.838379 888.084351 384.393555	0.003 0.000 0.002
ent_jm_carepackage_spawn	-826.401367 888.504883 384.353729	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-847.763733 802.702759 384.398285	0.004 0.000 0.003
ent_jm_carepackage_spawn	-846.620361 1563.675537 384.344635	0.001 0.000 -0.000
ent_jm_carepackage_spawn	52.515831 844.480286 386.367889	0.002 0.000 -0.001
ent_jm_carepackage_spawn	263.291077 838.367981 386.403870	0.005 0.000 0.003
ent_jm_carepackage_spawn	-529.009094 1454.242798 384.362305	0.001 0.000 0.000
ent_jm_carepackage_spawn	-360.282990 1455.255615 547.215027	0.002 0.000 0.001
ent_jm_carepackage_spawn	-353.044891 1291.744751 547.272522	0.036 -0.000 0.036
ent_jm_carepackage_spawn	-343.657593 1791.621338 627.335205	0.079 0.069 -0.023
ent_jm_carepackage_spawn	1126.543457 570.824219 208.373444	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1125.911987 639.531555 208.391922	0.023 -0.012 -0.015
ent_jm_carepackage_spawn	142.236542 -181.758698 896.475281	-0.006 0.199 0.004
ent_jm_carepackage_spawn	78.285622 -172.961304 896.485413	-0.051 -3.206 -0.002
ent_jm_carepackage_spawn	115.489098 -188.246307 914.394897	-29.108 -3.560 1.633
ent_jm_carepackage_spawn	48.363422 -195.967270 384.367615	-0.009 0.017 -0.020
ent_jm_carepackage_spawn	-108.673805 -188.805710 384.344513	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-50.079266 -286.042786 384.378387	-0.012 -0.017 0.016
ent_jm_carepackage_spawn	-38.421585 -192.376465 384.372223	0.002 0.000 0.000
ent_jm_carepackage_spawn	436.557190 1057.325195 128.342270	0.001 0.000 -0.000
ent_jm_carepackage_spawn	163.507339 1056.598877 128.355072	-0.011 0.017 -0.022
ent_jm_carepackage_spawn	43.602882 1053.498413 128.339859	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-169.755432 1053.675659 128.344620	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-196.520676 1249.058105 128.424072	0.016 -0.000 0.016
ent_jm_carepackage_spawn	-787.263062 1008.084595 384.353729	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1027.901001 1116.107666 384.337433	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1029.184448 1774.135010 384.351501	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-702.454285 1665.269775 384.396729	0.003 0.000 0.003
