# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_kook_town
# Exported by: Josh Mate
setting:	replacespawns 0
item_jm_ammo_light	627.331482 33.983337 0.307571	0.446 0.080 0.065
item_jm_ammo_light	96.335480 1602.844849 0.375842	0.459 0.056 0.038
item_jm_ammo_light	835.953857 29.718834 0.390304	0.462 0.055 0.032
item_jm_ammo_light	551.884644 93.267265 0.381745	0.469 0.058 0.032
item_jm_ammo_light	538.342468 250.903854 0.328844	0.463 0.070 0.051
item_jm_ammo_light	295.504272 -234.867264 40.351780	0.454 0.059 0.048
item_jm_ammo_light	113.728027 -85.093605 0.328218	0.449 0.067 0.057
item_jm_ammo_light	375.425110 -980.769958 0.320031	0.463 0.075 0.054
item_jm_ammo_light	263.756561 -977.068787 0.354070	0.466 0.062 0.042
item_jm_ammo_light	90.591347 -413.231079 120.395020	0.463 0.057 0.030
item_jm_ammo_heavy	824.800964 1363.653198 120.381401	-0.240 0.001 0.281
item_jm_ammo_heavy	130.084854 297.292908 120.372047	0.762 -0.122 -0.527
item_jm_ammo_heavy	-97.589630 2013.677246 0.414742	-0.754 -0.005 0.673
item_jm_ammo_heavy	1061.535767 1763.404663 0.381446	-0.232 0.001 0.274
item_jm_ammo_heavy	447.963837 1683.943604 40.380459	-0.070 0.002 0.144
item_jm_ammo_heavy	401.751923 1554.759644 0.448328	-0.499 -0.006 0.443
item_jm_ammo_heavy	713.101013 1613.118042 0.401978	-0.860 -0.011 0.764
item_jm_ammo_heavy	1401.876953 842.217529 0.384947	-1.000 -0.010 0.896
item_jm_ammo_heavy	1417.554321 841.555237 0.383413	-0.603 -0.005 0.575
item_jm_ammo_heavy	345.850525 822.270325 40.373978	0.754 -0.022 -0.522
item_jm_ammo_heavy	-657.196655 830.488220 0.450640	-0.519 -0.004 0.403
item_jm_ammo_heavy	-607.497314 1251.757324 0.396759	-0.937 -0.003 0.830
item_jm_ammo_heavy	92.442017 -381.331818 0.443164	-0.594 -1.191 0.404
item_jm_ammo_heavy	1059.688110 -341.707153 0.383141	-0.519 -0.003 0.502
item_jm_ammo_heavy	338.358154 1621.976318 0.447482	0.584 -0.010 0.481
item_jm_ammo_heavy	558.107788 111.551956 0.488012	-1.409 -4.133 1.098
item_jm_ammo_heavy	555.674194 -22.884769 40.379326	0.109 0.003 -0.000
item_jm_ammo_heavy	85.177483 -83.140152 0.422031	-0.715 -0.006 0.635
item_jm_ammo_heavy	90.373070 -398.987732 120.410263	-1.021 -0.006 0.796
weapon_jm_primary_smg	859.518616 2083.338379 -0.514098	-7.346 1.217 -2.409
weapon_jm_primary_smg	723.433350 1640.693237 1.115992	0.325 7.201 -88.172
weapon_jm_primary_smg	739.310181 1614.529907 120.962685	0.679 7.116 -85.952
weapon_jm_primary_smg	-614.898926 427.660217 1.127043	0.143 7.301 -87.435
weapon_jm_primary_smg	90.026718 -417.695831 -0.505534	-7.445 1.347 -2.065
weapon_jm_primary_smg	352.234467 1643.378906 1.031003	0.178 1.572 -86.733
weapon_jm_primary_smg	602.120483 21.031796 2.728741	0.953 6.154 -97.762
weapon_jm_grenade_smoke	-92.023094 2024.595703 0.149565	-0.863 -1.311 -0.503
weapon_jm_grenade_smoke	1064.468872 1773.934814 2.278601	-40.588 -135.435 89.658
weapon_jm_grenade_smoke	870.420044 2055.276611 0.136530	-0.933 -1.615 -1.425
weapon_jm_grenade_smoke	868.529724 1750.079224 0.161702	-2.210 -1.303 -1.591
weapon_jm_grenade_smoke	431.431519 1681.149414 40.153015	-2.494 -1.231 -1.795
weapon_jm_grenade_smoke	406.801483 1392.521606 0.166367	-2.361 -1.533 -1.289
weapon_jm_grenade_smoke	409.946411 1549.141846 0.117992	-1.200 -1.251 -0.699
weapon_jm_grenade_smoke	346.360901 -215.185883 155.484467	-0.947 -1.604 -1.447
weapon_jm_grenade_smoke	614.969788 1887.639771 156.909775	21.754 -52.519 -88.865
weapon_jm_grenade_smoke	743.358521 1639.187256 120.121307	-1.164 -1.249 -0.678
weapon_jm_grenade_smoke	1410.475342 862.868835 0.151723	-1.669 -1.412 -1.700
weapon_jm_grenade_smoke	-607.868591 426.092377 0.197470	-2.146 -1.537 -0.057
weapon_jm_grenade_smoke	-585.231323 1256.797363 0.176395	-0.538 -1.738 -0.817
weapon_jm_grenade_smoke	1030.818115 -722.489136 0.117993	-1.200 -1.252 -0.699
weapon_jm_grenade_smoke	-90.009651 -652.664063 0.114568	-1.236 -1.239 -0.720
weapon_jm_grenade_smoke	1050.022217 -332.951721 0.148346	-0.876 -1.311 -0.510
weapon_jm_grenade_smoke	542.404297 113.093033 1.495160	18.066 47.984 -88.828
weapon_jm_grenade_smoke	552.248352 244.219070 0.130703	-1.064 -1.278 -0.620
weapon_jm_grenade_smoke	326.787659 -238.405609 40.165676	-2.081 -1.342 -1.498
weapon_jm_grenade_smoke	103.229836 -405.393494 120.139297	-0.906 -1.607 -1.383
weapon_jm_primary_lmg	586.742310 1886.607544 153.099884	12.120 0.417 2.699
weapon_jm_primary_lmg	369.965424 -222.381439 153.101151	12.324 0.417 2.708
weapon_jm_primary_lmg	339.334656 838.285217 37.791397	18.868 -1.189 2.516
weapon_jm_primary_lmg	-606.160217 835.090515 -2.248199	12.324 0.417 2.708
weapon_jm_primary_lmg	316.141266 -971.435120 -2.268001	12.345 0.609 2.612
weapon_jm_primary_rifle	-74.018021 2419.414551 1.170929	-0.196 14.915 -91.131
weapon_jm_primary_rifle	1056.115723 2455.842041 0.875072	0.155 13.129 -87.362
weapon_jm_primary_rifle	419.412781 1399.337036 0.844957	0.197 13.132 -87.034
weapon_jm_primary_rifle	1058.697510 -727.597229 0.879480	0.149 13.130 -87.411
weapon_jm_primary_rifle	-95.134422 -642.467957 0.887533	0.137 13.130 -87.500
weapon_jm_primary_rifle	95.164505 1620.407349 0.861078	0.176 11.848 -87.226
weapon_jm_primary_rifle	862.578491 56.830029 0.902956	0.117 11.849 -87.680
weapon_jm_primary_rifle	544.102417 278.350525 0.872769	0.158 13.129 -87.337
weapon_jm_secondary_light	807.332886 1359.461060 120.945412	-1.333 -35.778 -90.834
weapon_jm_secondary_light	144.915436 298.108307 120.945099	-1.384 -38.340 -90.782
weapon_jm_secondary_light	1060.536377 1780.534912 0.910712	-1.765 -34.323 -90.616
weapon_jm_secondary_light	96.218086 -86.307457 0.180145	36.822 0.370 0.046
weapon_jm_secondary_light	355.001312 -977.140015 0.143604	36.463 0.501 0.356
weapon_jm_secondary_light	281.479340 -977.700745 0.154653	36.406 0.469 0.302
weapon_jm_secondary_light	90.507965 -424.370392 120.173897	36.404 0.403 0.165
weapon_jm_secondary_auto	-69.930328 2468.306885 1.110325	-0.839 25.114 91.331
weapon_jm_secondary_auto	1047.897949 2397.610352 1.110691	-0.869 25.103 91.379
weapon_jm_secondary_auto	-79.135002 2016.695190 1.106642	-0.536 25.140 90.849
weapon_jm_secondary_auto	861.212463 2074.633057 1.110742	-0.736 25.647 91.340
weapon_jm_secondary_auto	873.246582 1760.782349 1.112143	-0.758 25.427 91.494
weapon_jm_secondary_auto	643.627319 1896.385010 41.113945	-0.862 25.399 91.712
weapon_jm_secondary_auto	406.766754 1382.537476 1.106707	-0.541 25.140 90.857
weapon_jm_secondary_auto	417.443878 1553.860962 1.110567	-0.859 25.104 91.363
weapon_jm_secondary_auto	727.450806 1646.140015 121.107986	-0.646 25.135 91.024
weapon_jm_secondary_auto	1397.529785 806.732544 1.110682	-0.696 25.846 91.321
weapon_jm_secondary_auto	-595.794922 1248.426758 1.112397	-0.846 25.615 91.549
weapon_jm_secondary_auto	-587.615845 415.591217 1.112397	-0.846 25.615 91.549
weapon_jm_secondary_auto	1014.887024 -734.879700 1.111474	-0.934 25.088 91.483
weapon_jm_secondary_auto	-87.661140 -621.530457 1.111339	-0.923 25.088 91.465
weapon_jm_secondary_auto	1042.950928 -339.341461 1.107905	-0.639 25.135 91.013
weapon_jm_secondary_auto	626.460388 19.751549 1.109963	-0.651 25.852 91.231
weapon_jm_secondary_auto	80.262756 1601.532715 1.111198	-0.728 25.839 91.385
weapon_jm_secondary_auto	837.174866 44.761177 1.109518	-0.624 25.855 91.176
weapon_jm_secondary_auto	545.078430 111.446381 1.109284	0.376 27.343 91.418
weapon_jm_secondary_auto	540.246399 261.309998 0.126328	1.563 2.750 6.955
weapon_jm_secondary_auto	306.463196 -234.821060 41.112442	-0.775 25.427 91.531
weapon_jm_primary_sniper	810.825562 1380.211426 119.114914	3.676 12.981 65.491
weapon_jm_primary_sniper	143.458176 288.130157 119.156471	3.564 12.950 65.570
weapon_jm_primary_sniper	1410.434448 833.058899 -0.851133	3.592 12.623 65.636
weapon_jm_primary_shotgun	-96.710487 2032.329834 1.503166	-0.527 -10.407 -90.215
weapon_jm_primary_shotgun	1056.264038 1745.766602 1.495971	-0.478 -10.290 -89.928
weapon_jm_primary_shotgun	415.266968 1531.576416 1.429056	-0.516 -10.232 -89.019
weapon_jm_primary_shotgun	-614.852295 1234.155273 1.502911	-0.518 -10.196 -89.809
weapon_jm_primary_shotgun	1053.363770 -369.664520 1.496290	-0.480 -10.291 -89.905
weapon_jm_primary_shotgun	549.907471 125.004402 1.498306	-0.489 -10.287 -89.759
weapon_jm_primary_shotgun	95.949333 -101.032692 1.497138	-0.509 -9.544 -89.360
weapon_jm_primary_shotgun	106.463058 -389.613678 121.502777	-0.521 -10.197 -90.021
item_jm_ammo_medium	-90.083023 2433.959473 0.394265	0.450 -0.006 0.038
item_jm_ammo_medium	1065.935425 2442.309570 0.328192	-0.149 -0.018 -0.045
item_jm_ammo_medium	874.425720 2070.608887 0.413620	-0.074 -0.020 -0.022
item_jm_ammo_medium	407.848022 1418.241455 0.360707	-0.121 -0.019 -0.037
item_jm_ammo_medium	728.445313 1624.606934 0.391971	-0.093 -0.020 -0.028
item_jm_ammo_medium	740.564514 1597.182983 120.358597	-0.123 -0.019 -0.037
item_jm_ammo_medium	-624.225220 425.037659 1.846781	-5.220 21.701 7.328
item_jm_ammo_medium	1062.597046 -741.506592 0.358606	-0.123 -0.019 -0.037
item_jm_ammo_medium	-102.154053 -623.129150 0.378255	-0.105 -0.019 -0.032
item_jm_ammo_medium	83.202744 -401.273010 0.356475	-0.124 -0.019 -0.038
item_jm_ammo_medium	358.178558 1628.365112 0.333272	-0.145 -0.018 -0.044
item_jm_ammo_medium	609.216309 36.569782 2.064656	1.925 6.801 -9.623
item_jm_ammo_medium	90.361504 1642.639160 0.429843	-0.060 -0.020 -0.018
item_jm_ammo_medium	868.766907 32.148037 0.378258	-0.105 -0.020 -0.032
item_jm_ammo_medium	550.439514 262.274414 0.472346	0.304 0.388 0.082
weapon_jm_grenade_fire	1054.049316 2422.924561 2.078942	-37.265 -57.760 -90.070
weapon_jm_grenade_fire	813.982117 1390.513672 122.049698	-37.073 -58.131 -89.444
weapon_jm_grenade_fire	140.025299 292.859436 122.483986	15.325 -39.543 -97.028
weapon_jm_grenade_fire	348.359711 -224.011780 157.440781	-35.787 -55.925 -89.935
weapon_jm_grenade_fire	609.455872 1880.688721 157.778656	12.778 -38.025 -96.471
weapon_jm_grenade_fire	1412.259644 892.749939 2.134475	-36.339 -49.650 -90.917
weapon_jm_grenade_fire	344.930145 851.157898 42.133766	-36.328 -56.163 -90.900
weapon_jm_grenade_fire	98.265976 1612.110474 1.998639	13.532 -39.861 -88.176
weapon_jm_grenade_fire	341.853394 -237.659760 42.087719	13.060 -31.919 -89.716
weapon_jm_grenade_push	-77.172150 2444.044678 0.111038	-1.274 -1.213 -0.742
weapon_jm_grenade_push	613.943115 1897.838745 40.172935	-1.845 -1.408 -1.328
weapon_jm_grenade_push	713.992126 1628.456299 0.126115	-1.113 -1.266 -0.649
weapon_jm_grenade_push	341.182343 -221.122620 155.491348	-0.879 -1.638 -1.342
weapon_jm_grenade_push	621.786926 1881.221069 156.951019	21.294 -85.397 -89.226
weapon_jm_grenade_push	1413.069946 876.585388 0.157383	-1.548 -1.444 -1.576
weapon_jm_grenade_push	-572.373352 828.173706 0.149581	-0.804 -1.678 -1.226
weapon_jm_grenade_push	98.191467 -392.783447 1.788226	-47.503 44.018 -87.504
weapon_jm_grenade_push	351.128662 1642.258667 1.852659	41.969 -76.341 -78.827
weapon_jm_grenade_push	633.809814 41.264977 1.478356	19.197 39.971 -89.350
weapon_jm_grenade_push	858.844299 35.366867 0.161614	-1.458 -1.457 -1.484
weapon_jm_grenade_push	517.212952 -22.497395 40.165676	-2.081 -1.342 -1.498
