# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_specific_ocean
# Exported by: Josh Mate
setting:	replacespawns 0
weapon_jm_grenade_smoke	-744.791260 -214.370773 100.445679	-2.386 -1.322 -1.313
weapon_jm_grenade_smoke	-1558.719360 -1628.566772 56.840717	-2.286 -1.367 -1.250
weapon_jm_grenade_smoke	-1703.308472 -1344.224609 56.839771	-2.321 -1.370 -1.268
weapon_jm_grenade_smoke	-178.545227 -177.718994 64.168640	-0.615 -1.722 -0.936
weapon_jm_grenade_smoke	180.116882 179.019867 64.137924	-0.919 -1.611 -1.404
weapon_jm_grenade_smoke	703.409363 -27.280272 264.150665	-2.570 -1.160 -1.850
weapon_jm_primary_lmg	137.556824 -843.578430 5.751718	12.310 0.417 2.708
weapon_jm_primary_lmg	-705.646484 220.404144 98.076897	18.646 -1.638 2.672
weapon_jm_primary_lmg	-704.494446 -223.029327 98.008041	12.402 0.481 2.575
weapon_jm_primary_rifle	-1052.270508 1446.441650 45.156517	0.170 10.435 -87.345
weapon_jm_primary_rifle	-162.116638 -1437.069214 45.130154	0.191 11.252 -87.074
weapon_jm_primary_rifle	-153.851746 168.608276 64.926254	-0.113 16.907 -88.619
weapon_jm_primary_rifle	157.029999 -173.598816 64.850082	0.189 7.561 -87.087
weapon_jm_primary_rifle	1832.312256 1429.395264 -15.114347	0.140 12.324 -87.479
weapon_jm_primary_rifle	712.369995 18.609318 264.884155	-0.034 11.144 -87.687
weapon_jm_secondary_light	1765.788940 1722.841187 53.176014	-0.563 34.062 89.863
weapon_jm_secondary_light	1425.754761 -1276.506592 165.173676	-0.241 34.071 89.531
weapon_jm_secondary_light	166.385666 -1435.377075 45.174046	-0.263 34.076 89.554
weapon_jm_secondary_light	79.279266 838.235168 8.181880	36.344 0.384 0.133
weapon_jm_secondary_light	-83.600487 839.317017 8.167073	36.454 0.419 0.192
weapon_jm_secondary_light	-673.246155 216.910172 63.995930	4.479 0.396 0.453
weapon_jm_secondary_light	-671.382324 -208.950165 64.879303	-0.590 51.310 89.769
weapon_jm_secondary_light	-1574.385986 -1635.565063 57.566856	-0.380 34.069 89.674
weapon_jm_secondary_light	726.501770 288.086487 101.176849	-0.695 34.055 90.000
weapon_jm_secondary_light	176.382004 168.289871 64.059700	7.855 -0.226 0.193
weapon_jm_secondary_auto	-1447.336182 1336.349976 373.390106	-0.585 25.636 91.119
weapon_jm_secondary_auto	-1047.353271 1385.666504 45.390549	-0.598 25.636 91.144
weapon_jm_secondary_auto	1636.518677 1726.642334 53.387993	-0.443 25.641 90.824
weapon_jm_secondary_auto	93.446060 681.267090 101.389114	-0.639 26.770 91.003
weapon_jm_secondary_auto	36.802063 783.255188 205.390854	-0.630 25.633 91.212
weapon_jm_secondary_auto	-1676.625000 -1337.627197 57.785770	-0.788 25.608 91.538
weapon_jm_secondary_auto	667.189880 -268.508362 101.392365	-0.703 25.625 91.363
weapon_jm_secondary_auto	-178.334320 -164.814468 65.107765	-0.540 25.664 90.967
weapon_jm_primary_sniper	-1445.368652 1262.763184 371.400848	3.613 13.366 64.990
weapon_jm_primary_sniper	1699.675171 1719.621826 51.387737	3.644 13.263 64.912
weapon_jm_primary_sniper	1381.946899 -1274.394531 163.459000	3.479 13.203 65.326
weapon_jm_primary_sniper	-32.162140 796.277222 203.402710	3.646 14.441 65.384
weapon_jm_primary_sniper	-1525.766968 -1606.769043 55.779736	3.644 13.263 64.912
weapon_jm_primary_shotgun	96.999367 741.908142 101.746460	-0.500 -9.611 -89.103
weapon_jm_primary_shotgun	725.463684 -276.119995 101.798515	-0.516 -9.600 -89.521
weapon_jm_primary_shotgun	680.970032 270.261810 101.722794	-0.492 -9.616 -88.913
item_jm_ammo_medium	-1047.212036 1432.179932 44.635746	-0.123 -0.020 -0.031
item_jm_ammo_medium	1615.410645 1733.069824 52.633602	-0.125 -0.020 -0.031
item_jm_ammo_medium	1226.252930 -1505.997803 164.685257	-0.081 -0.021 -0.020
item_jm_ammo_medium	-99.078621 694.634033 100.642189	-0.118 -0.020 -0.029
item_jm_ammo_medium	-150.610458 -1448.566406 44.671719	-0.093 -0.020 -0.023
item_jm_ammo_medium	198.369415 -1447.393188 44.642117	-0.118 -0.020 -0.029
item_jm_ammo_medium	-1726.321533 -1349.888062 58.212280	0.071 0.247 -6.994
item_jm_ammo_medium	-179.453674 170.211395 64.459763	0.480 0.005 0.098
item_jm_ammo_medium	179.987457 -171.309097 64.364815	-0.117 -0.019 -0.035
item_jm_ammo_medium	701.487305 40.364079 264.461060	-0.033 -0.020 -0.010
weapon_jm_grenade_fire	1213.064331 -1501.023926 166.409958	-36.255 -56.235 -90.786
weapon_jm_grenade_fire	1414.116089 -1265.552856 166.403366	-36.154 -56.334 -90.630
weapon_jm_grenade_fire	-93.945580 721.258484 102.347710	-35.300 -57.142 -89.336
weapon_jm_grenade_fire	93.974312 708.583679 100.467445	3.264 0.516 -2.667
weapon_jm_grenade_fire	12.320342 790.913025 206.445755	-36.802 -55.678 -91.644
weapon_jm_grenade_fire	-742.959167 224.416763 102.410637	-36.260 -56.231 -90.795
weapon_jm_grenade_fire	-736.170593 -218.718643 102.437187	-36.666 -55.817 -91.429
weapon_jm_grenade_push	-1441.709473 1291.345581 372.460999	-1.824 -1.448 -0.997
weapon_jm_grenade_push	-1048.700928 1415.689087 44.443798	-2.465 -1.325 -1.348
weapon_jm_grenade_push	-105.445099 -808.855957 8.114588	-1.164 -1.439 -1.753
weapon_jm_grenade_push	193.510803 -1435.012573 45.754009	19.185 111.725 -88.171
weapon_jm_grenade_push	-189.410278 -1440.297485 44.460484	-1.852 -1.448 -1.012
weapon_jm_grenade_push	-730.014221 223.931335 100.463501	-1.744 -1.459 -0.953
weapon_jm_grenade_push	-744.295349 -228.087112 100.494942	-0.594 -1.513 -0.325
weapon_jm_grenade_push	694.535767 -284.136963 100.437508	-2.700 -1.247 -1.474
weapon_jm_grenade_push	705.651489 288.591095 100.464912	-1.692 -1.464 -0.925
weapon_jm_grenade_push	704.193604 57.635525 264.196686	-1.075 -1.476 -0.772
