# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_snowfield
# Exported by: Seb
setting:	replacespawns 0
weapon_jm_primary_lmg	225.097412 199.533920 354.088379	18.540 -1.267 2.987
weapon_jm_primary_lmg	18.094028 970.465515 42.089699	18.634 -0.369 2.992
weapon_jm_primary_lmg	-801.098999 413.611969 26.029280	10.095 3.265 1.917
weapon_jm_primary_rifle	-220.408112 -205.723907 357.154053	0.157 11.252 -87.340
weapon_jm_primary_rifle	2.055339 37.913727 584.907959	0.110 13.135 -87.731
weapon_jm_primary_rifle	900.508301 -995.915527 45.145687	0.169 11.252 -87.245
weapon_jm_primary_rifle	996.120117 332.536163 0.869616	0.163 9.655 -87.311
weapon_jm_primary_rifle	747.694092 828.573853 45.137539	0.181 11.252 -87.155
weapon_jm_primary_rifle	-970.009399 980.168213 166.922440	0.169 11.252 -87.245
weapon_jm_primary_rifle	-127.890404 -86.026154 88.979286	0.155 12.661 -87.361
weapon_jm_primary_rifle	-827.248169 -724.172241 8.892507	0.032 7.100 -87.817
weapon_jm_primary_rifle	-838.764648 -737.861633 45.143055	0.173 11.252 -87.216
weapon_jm_primary_rifle	227.408859 -981.877869 0.879867	0.149 9.654 -87.423
weapon_jm_secondary_light	-933.829041 -19.329674 357.175873	-0.589 34.061 89.890
weapon_jm_secondary_light	-230.141815 -222.817078 357.175934	-0.598 34.060 89.899
weapon_jm_secondary_light	321.535339 -4.032517 184.898407	-0.091 41.434 90.472
weapon_jm_secondary_light	926.026184 -998.350464 45.176540	-0.654 34.057 89.958
weapon_jm_secondary_light	736.810791 801.971252 45.176231	-0.607 34.060 89.909
weapon_jm_secondary_light	-42.237747 729.467712 88.816467	-0.336 48.654 91.053
weapon_jm_secondary_light	-515.111572 648.769165 166.953812	-0.738 34.054 90.045
weapon_jm_secondary_light	223.603455 15.423340 73.463478	-2.397 -40.685 -91.555
weapon_jm_secondary_light	224.540436 -206.644135 76.666840	0.944 -39.361 -92.168
weapon_jm_secondary_light	-734.754578 -800.139343 45.175705	-0.522 34.064 89.821
weapon_jm_secondary_light	180.251083 -986.726318 0.149133	36.342 0.042 0.359
weapon_jm_secondary_auto	-796.256592 7.838914 37.392441	-0.711 25.624 91.379
weapon_jm_secondary_auto	-128.728485 11.775178 225.207169	-0.254 25.381 90.421
weapon_jm_secondary_auto	1000.274292 -925.543152 45.391804	-0.673 25.629 91.299
weapon_jm_secondary_auto	1008.698975 11.034140 1.108005	-0.655 28.507 91.029
weapon_jm_secondary_auto	-796.509583 -190.172379 1.111241	-0.925 28.515 91.454
weapon_jm_secondary_auto	-816.426514 -740.344910 45.393944	-0.795 25.799 91.563
weapon_jm_primary_sniper	-924.250916 22.366440 355.450073	3.500 13.109 65.275
weapon_jm_primary_sniper	3.139138 -37.569309 583.139038	3.580 12.655 65.210
weapon_jm_primary_sniper	987.936279 996.587219 143.179092	3.476 13.203 65.332
weapon_jm_primary_sniper	-545.907715 646.580688 165.182861	3.602 13.244 65.019
weapon_jm_primary_sniper	-993.294189 -983.870850 143.106430	3.644 13.263 64.912
weapon_jm_primary_shotgun	216.257217 165.366867 221.772690	-0.508 -8.778 -89.316
weapon_jm_primary_shotgun	960.939514 427.075195 46.780010	-0.498 -9.498 -89.390
weapon_jm_primary_shotgun	420.590637 960.194580 46.773426	-0.475 -9.412 -89.464
weapon_jm_primary_shotgun	209.150513 101.561333 85.736107	-0.496 -9.614 -89.020
weapon_jm_primary_shotgun	-962.823181 -425.025269 46.827797	-0.514 -10.205 -89.721
weapon_jm_primary_shotgun	-463.896454 -954.954041 9.549996	-0.474 -174.077 -89.967
weapon_jm_grenade_frag	-798.874512 -19.038158 38.417206	-36.362 -56.130 -90.952
weapon_jm_grenade_frag	-127.067894 21.925776 226.465866	10.987 -64.187 -95.384
weapon_jm_grenade_frag	937.318481 -995.917664 46.393829	-36.004 -56.482 -90.400
weapon_jm_grenade_frag	957.679077 421.386841 47.329273	-35.048 -54.187 -88.966
weapon_jm_grenade_frag	413.627533 946.790588 47.592266	10.896 21.984 93.491
weapon_jm_grenade_frag	-215.995270 -72.722038 50.075821	-35.575 -56.129 -89.582
weapon_jm_grenade_frag	278.415558 10.348572 86.444344	-36.775 -55.704 -91.602
weapon_jm_grenade_frag	-940.349792 -421.571838 45.503620	-0.720 -2.664 1.307
weapon_jm_grenade_frag	-420.950714 -974.059937 47.473633	-38.533 -41.978 -92.581
weapon_jm_grenade_health	41.067219 0.552738 584.390686	-0.075 0.000 -0.029
weapon_jm_grenade_health	-562.856018 615.938599 166.430344	-0.037 0.000 -0.087
ent_jm_carepackage_spawn	-967.050171 -443.841278 144.470322	0.375 0.000 0.375
ent_jm_carepackage_spawn	-964.611145 -542.894470 144.332428	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-962.502930 -658.471619 144.358078	0.001 0.000 0.000
ent_jm_carepackage_spawn	-961.549805 -803.816895 144.360199	0.001 0.000 0.000
ent_jm_carepackage_spawn	-920.660950 -924.342285 144.339859	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-763.791687 -951.339478 144.344604	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-644.819275 -967.446899 144.372314	0.001 0.000 0.001
ent_jm_carepackage_spawn	-539.621582 -969.860535 144.423492	-0.007 0.017 -0.010
ent_jm_carepackage_spawn	-457.540405 -978.977783 144.339859	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-807.207275 -798.763428 144.388565	0.002 0.000 0.002
ent_jm_carepackage_spawn	-511.855957 -961.466736 8.339852	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-708.110168 -960.962646 8.424205	0.005 -0.021 0.127
ent_jm_carepackage_spawn	-912.606689 -820.737915 8.371244	0.022 -0.008 -0.016
ent_jm_carepackage_spawn	-952.626404 -568.353394 8.370378	0.001 0.000 0.000
ent_jm_carepackage_spawn	-984.597656 -340.888397 0.357635	0.004 0.000 -0.003
ent_jm_carepackage_spawn	-610.536865 -818.650452 0.449143	-0.004 -9.144 0.197
ent_jm_carepackage_spawn	-340.763550 -984.221069 0.357635	0.004 0.000 -0.003
ent_jm_carepackage_spawn	149.459579 -989.108093 0.357636	0.004 0.000 -0.003
ent_jm_carepackage_spawn	-867.074707 -628.500671 0.331910	0.004 0.000 -0.003
ent_jm_carepackage_spawn	-805.074280 -262.603180 40.419132	0.201 0.000 0.276
ent_jm_carepackage_spawn	-941.066650 -147.238266 0.367991	0.004 0.000 -0.002
ent_jm_carepackage_spawn	-944.849854 -253.675659 0.399469	0.005 0.000 0.001
ent_jm_carepackage_spawn	-995.074890 208.072891 0.384785	0.004 0.000 -0.001
ent_jm_carepackage_spawn	-896.661316 -21.520407 0.377601	0.004 0.000 -0.002
ent_jm_carepackage_spawn	-861.817383 161.243637 0.422527	0.013 -0.000 0.010
ent_jm_carepackage_spawn	-698.238831 164.064392 0.353272	0.004 0.000 -0.003
ent_jm_carepackage_spawn	-643.145569 -85.404144 0.351040	0.004 0.000 -0.003
ent_jm_carepackage_spawn	-743.892334 -211.978973 105.094772	-0.004 0.000 0.007
ent_jm_carepackage_spawn	-995.259277 14.863933 136.527496	0.002 0.000 0.000
ent_jm_carepackage_spawn	-997.252930 -183.292252 136.499100	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-995.928284 -247.521881 136.574219	0.019 -0.000 0.018
ent_jm_carepackage_spawn	-996.132202 -51.799080 136.503525	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-846.580933 -72.844917 320.332001	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-854.242920 11.636430 320.372009	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-858.095581 92.685509 320.355560	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-931.511963 96.275505 320.388306	0.003 0.000 0.001
ent_jm_carepackage_spawn	-684.508850 0.921862 320.442841	0.096 0.002 -0.096
ent_jm_carepackage_spawn	-591.023193 7.219540 320.335907	0.010 0.014 -0.011
ent_jm_carepackage_spawn	-475.877716 -0.086170 320.336121	-0.011 -0.008 0.013
ent_jm_carepackage_spawn	-392.103241 2.282081 320.333740	-0.013 0.016 -0.026
ent_jm_carepackage_spawn	170.046066 202.188095 320.350983	-0.006 0.006 0.019
ent_jm_carepackage_spawn	201.520035 91.114723 320.386597	0.003 0.000 0.001
ent_jm_carepackage_spawn	195.561081 -1.655153 320.381317	0.002 0.000 0.000
ent_jm_carepackage_spawn	-165.567413 -200.287109 320.387512	-0.005 -0.016 0.180
ent_jm_carepackage_spawn	12.561118 -198.599792 344.431641	0.262 118.551 179.997
ent_jm_carepackage_spawn	-52.449310 112.166061 424.378967	-0.039 -0.007 0.045
ent_jm_carepackage_spawn	108.256393 51.362434 424.381927	-0.017 -0.022 0.007
ent_jm_carepackage_spawn	53.446114 -72.774048 424.321503	0.001 -0.010 0.019
ent_jm_carepackage_spawn	-52.463104 -105.578804 424.439026	-0.002 0.012 -0.001
ent_jm_carepackage_spawn	-74.351875 22.946230 320.383118	0.002 0.000 0.001
ent_jm_carepackage_spawn	-206.456833 -1.201906 320.366058	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-889.719727 -181.991257 416.420624	0.009 -0.026 0.409
ent_jm_carepackage_spawn	-837.653076 -179.183746 416.410522	-0.050 0.067 0.302
ent_jm_carepackage_spawn	-656.384521 320.365631 258.468689	-0.002 0.000 0.003
ent_jm_carepackage_spawn	-968.576721 317.831543 258.523407	0.008 0.000 0.011
ent_jm_carepackage_spawn	-954.796265 900.799561 132.595886	-0.000 0.000 0.004
ent_jm_carepackage_spawn	-950.034180 773.663330 132.580414	-0.001 0.000 0.003
ent_jm_carepackage_spawn	-968.399536 576.934326 129.884125	0.001 0.000 0.005
ent_jm_carepackage_spawn	-856.133789 959.378113 129.857803	-0.002 0.000 0.003
ent_jm_carepackage_spawn	-638.401672 789.843079 132.673706	0.103 -0.003 0.277
ent_jm_carepackage_spawn	-697.382751 903.166626 132.569748	-0.002 0.000 0.003
ent_jm_carepackage_spawn	-350.647675 975.164063 0.500915	0.033 -8.231 0.033
ent_jm_carepackage_spawn	-80.844406 964.496765 10.794846	-0.002 0.000 0.003
ent_jm_carepackage_spawn	-198.155899 959.749878 10.783527	-0.002 0.000 0.003
ent_jm_carepackage_spawn	-617.446289 786.518860 0.336910	0.004 0.000 -0.003
ent_jm_carepackage_spawn	-793.390015 734.598999 0.359769	0.003 0.000 -0.003
ent_jm_carepackage_spawn	-971.688904 467.919464 0.361871	0.003 0.000 -0.002
ent_jm_carepackage_spawn	-773.659180 538.417114 0.408240	0.007 0.000 0.003
ent_jm_carepackage_spawn	-556.280457 583.750977 64.905403	0.027 -0.000 0.033
ent_jm_carepackage_spawn	-432.821198 736.899841 129.893845	0.002 0.000 0.006
ent_jm_carepackage_spawn	-70.574944 705.981262 156.631134	0.001 0.000 0.005
ent_jm_carepackage_spawn	42.110119 705.822083 156.577362	-0.003 0.000 0.003
ent_jm_carepackage_spawn	85.924736 1008.664490 64.936562	-0.033 -0.000 0.097
ent_jm_carepackage_spawn	308.360352 983.368835 0.379434	0.004 0.000 -0.001
ent_jm_carepackage_spawn	504.359070 964.157654 144.357513	-0.013 0.016 -0.020
ent_jm_carepackage_spawn	654.557617 970.766235 144.351501	0.001 0.000 -0.000
ent_jm_carepackage_spawn	758.795044 964.404663 144.385345	0.015 -0.008 -0.014
ent_jm_carepackage_spawn	871.312378 954.266724 144.445084	0.074 -0.000 0.074
ent_jm_carepackage_spawn	766.001221 881.244202 144.332428	0.001 0.000 -0.000
ent_jm_carepackage_spawn	868.567627 883.579590 144.376129	0.002 0.000 0.001
ent_jm_carepackage_spawn	756.189880 823.402832 144.360199	0.001 0.000 0.000
ent_jm_carepackage_spawn	897.052368 772.663025 144.346939	0.001 0.000 -0.000
ent_jm_carepackage_spawn	955.137939 950.589233 144.342255	0.001 0.000 -0.000
ent_jm_carepackage_spawn	971.211975 837.306030 144.327286	0.001 0.000 -0.000
ent_jm_carepackage_spawn	988.946411 702.490417 144.346024	-0.006 0.021 -0.057
ent_jm_carepackage_spawn	923.978699 624.242371 144.388580	0.002 0.000 0.002
ent_jm_carepackage_spawn	978.930237 589.121521 144.396713	0.003 0.000 0.003
ent_jm_carepackage_spawn	959.736145 470.377686 144.366394	0.001 0.000 0.000
ent_jm_carepackage_spawn	937.476196 422.663635 144.436539	0.039 -0.000 0.039
ent_jm_carepackage_spawn	984.127625 220.395996 144.376129	0.002 0.000 0.001
ent_jm_carepackage_spawn	982.982178 117.227043 144.415024	0.010 0.015 0.013
ent_jm_carepackage_spawn	981.395020 479.071259 8.342255	0.001 0.000 -0.000
ent_jm_carepackage_spawn	998.705078 637.697632 8.403836	-0.017 0.000 0.019
ent_jm_carepackage_spawn	950.046753 786.817993 8.366402	0.001 0.000 0.000
ent_jm_carepackage_spawn	847.055420 801.823853 8.339854	0.001 0.000 -0.000
ent_jm_carepackage_spawn	794.510681 889.843872 8.401315	0.004 0.000 0.004
ent_jm_carepackage_spawn	933.521423 871.948059 8.370379	0.001 0.000 0.000
ent_jm_carepackage_spawn	843.074341 973.297668 8.405725	0.005 0.000 0.005
ent_jm_carepackage_spawn	488.110291 982.475220 8.339989	-0.014 -0.015 0.023
ent_jm_carepackage_spawn	694.631531 967.350708 8.415296	-0.007 -0.057 0.135
ent_jm_carepackage_spawn	-65.062088 691.549805 40.749775	-0.002 0.000 0.003
ent_jm_carepackage_spawn	30.127645 690.095520 40.778595	-0.001 0.000 0.004
ent_jm_carepackage_spawn	656.932251 714.788635 63.238644	-1.564 -0.035 -0.038
ent_jm_carepackage_spawn	678.349487 857.175049 0.348771	0.004 0.000 -0.003
ent_jm_carepackage_spawn	878.704895 643.847656 0.414619	-0.108 -0.000 0.114
ent_jm_carepackage_spawn	901.004333 308.459747 0.339354	0.004 0.000 -0.003
ent_jm_carepackage_spawn	749.565857 505.013062 0.379435	0.004 0.000 -0.001
ent_jm_carepackage_spawn	511.588623 431.447388 0.346469	0.004 0.000 -0.003
ent_jm_carepackage_spawn	305.860687 611.050842 0.331910	0.004 0.000 -0.003
ent_jm_carepackage_spawn	418.400513 746.644775 0.371921	0.004 0.000 -0.002
ent_jm_carepackage_spawn	555.711243 222.773361 0.371920	0.004 0.000 -0.002
ent_jm_carepackage_spawn	675.954224 -60.052067 0.369970	0.004 0.000 -0.002
ent_jm_carepackage_spawn	884.366821 -14.759620 0.365981	0.003 0.000 -0.002
ent_jm_carepackage_spawn	62.160191 -991.625122 144.393524	0.003 0.000 0.002
ent_jm_carepackage_spawn	-49.636189 -992.734070 144.413651	-0.010 0.017 -0.011
ent_jm_carepackage_spawn	997.328430 -1001.175659 38.424255	-0.244 -0.196 0.037
ent_jm_carepackage_spawn	746.045532 -992.961304 40.358379	-0.000 -0.009 0.005
ent_jm_carepackage_spawn	993.239746 -763.019165 40.379658	-0.009 -0.009 0.008
ent_jm_carepackage_spawn	939.309570 -923.191040 8.374239	0.001 0.000 0.001
ent_jm_carepackage_spawn	789.319641 -777.114380 0.341761	0.004 0.000 -0.003
ent_jm_carepackage_spawn	578.128174 -725.921936 0.361871	0.003 0.000 -0.002
ent_jm_carepackage_spawn	575.422852 -469.122559 0.415003	0.009 0.000 0.006
ent_jm_carepackage_spawn	486.321136 -405.268555 0.341762	0.004 0.000 -0.003
ent_jm_carepackage_spawn	530.874268 -208.711273 0.371920	0.004 0.000 -0.002
ent_jm_carepackage_spawn	258.492554 -488.120392 0.411002	0.008 0.000 0.004
ent_jm_carepackage_spawn	168.146545 -438.823120 0.421311	0.013 -0.000 0.009
ent_jm_carepackage_spawn	177.903671 -839.827271 0.324117	0.004 0.000 -0.004
ent_jm_carepackage_spawn	122.990852 -649.951294 0.336910	0.004 0.000 -0.003
ent_jm_carepackage_spawn	-237.237671 -574.045654 0.336910	0.004 0.000 -0.003
ent_jm_carepackage_spawn	-264.141357 -698.077454 0.437164	0.036 -0.000 0.033
ent_jm_carepackage_spawn	-499.945679 -518.261658 0.329352	0.004 0.000 -0.003
ent_jm_carepackage_spawn	-433.309387 -704.286987 0.447553	0.078 -0.000 0.076
ent_jm_carepackage_spawn	-514.218994 -394.482513 0.331910	0.004 0.000 -0.003
ent_jm_carepackage_spawn	-723.494385 -521.199646 0.412347	0.008 0.000 0.004
ent_jm_carepackage_spawn	-720.708679 -397.298248 0.324121	0.004 0.000 -0.004
ent_jm_carepackage_spawn	-545.859863 -220.001221 0.336910	0.004 0.000 -0.003
ent_jm_carepackage_spawn	-524.674194 212.935837 0.336910	0.004 0.000 -0.003
ent_jm_carepackage_spawn	-508.128632 376.282471 0.346469	0.004 0.000 -0.003
ent_jm_carepackage_spawn	-385.717651 484.418243 0.377595	0.004 0.000 -0.002
ent_jm_carepackage_spawn	-348.612793 663.934998 0.400983	0.005 0.000 0.001
ent_jm_carepackage_spawn	-242.434509 504.759094 0.334429	0.004 0.000 -0.003
ent_jm_carepackage_spawn	43.452217 568.323059 0.495099	-0.138 0.002 -0.138
ent_jm_carepackage_spawn	10.984930 291.969299 48.388279	0.003 0.000 0.001
ent_jm_carepackage_spawn	-332.771088 313.551788 48.377663	0.002 0.000 0.000
ent_jm_carepackage_spawn	-343.417694 -5.995141 48.421436	0.014 -0.000 0.013
ent_jm_carepackage_spawn	-325.277893 -270.164551 48.377663	0.002 0.000 0.000
ent_jm_carepackage_spawn	-283.363434 54.590038 184.388275	0.003 0.000 0.001
ent_jm_carepackage_spawn	-286.043182 3.614521 184.359833	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-280.088837 -43.177319 184.357697	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-11.971354 -338.431458 48.435242	0.035 -0.000 0.034
ent_jm_carepackage_spawn	-158.460968 -326.654480 48.366051	0.002 0.000 -0.000
ent_jm_carepackage_spawn	277.776733 -305.055847 48.373909	0.002 0.000 0.000
ent_jm_carepackage_spawn	316.066956 -186.045410 48.368057	0.002 0.000 -0.000
ent_jm_carepackage_spawn	376.538391 -379.694550 176.436188	0.258 -0.045 0.485
ent_jm_carepackage_spawn	-371.141296 -404.302216 24.387535	0.080 2.902 -179.770
ent_jm_carepackage_spawn	-379.943970 369.596283 176.430481	-0.120 0.065 -0.201
ent_jm_carepackage_spawn	368.515747 378.004974 176.452698	0.175 -0.012 -0.034
ent_jm_carepackage_spawn	342.826141 -4.353296 185.188858	2.690 1.876 -0.009
ent_jm_carepackage_spawn	280.511810 -5.504087 184.426208	0.019 -0.000 0.018
ent_jm_carepackage_spawn	-16.617336 -11.367290 184.363998	0.002 0.000 -0.000
ent_jm_carepackage_spawn	175.603378 -86.592796 184.377747	0.061 -0.701 0.009
ent_jm_carepackage_spawn	100.248642 -162.244690 184.429672	0.024 -0.000 0.022
ent_jm_carepackage_spawn	-197.572937 -176.863266 184.411072	0.007 0.000 0.006
ent_jm_carepackage_spawn	10.139161 164.829803 184.366043	0.002 0.000 -0.000
ent_jm_carepackage_spawn	161.287842 179.509995 184.361923	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-196.723633 163.613876 48.361938	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-13.364045 175.867905 48.386578	0.003 0.000 0.001
ent_jm_carepackage_spawn	16.214224 -258.088989 48.355202	-0.020 0.020 -0.046
ent_jm_carepackage_spawn	-197.928284 -185.856522 48.370037	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-199.585770 -123.652298 48.329433	0.002 0.000 -0.001
ent_jm_carepackage_spawn	177.621857 -97.827667 48.470501	0.113 6.728 -0.001
ent_jm_carepackage_spawn	103.237968 -156.719131 48.341839	0.002 0.000 -0.001
ent_jm_carepackage_spawn	111.849258 -34.203114 65.338982	89.841 11.876 -8.298
ent_jm_carepackage_spawn	-19.268055 1.666939 48.383099	-0.012 0.017 -0.015
ent_jm_carepackage_spawn	159.223251 -214.327087 48.423851	0.016 -0.000 0.015
ent_jm_carepackage_spawn	117.552383 176.872162 48.377663	0.002 0.000 0.000
ent_jm_carepackage_spawn	182.617798 24.163591 184.383072	0.002 0.000 0.001
ent_jm_carepackage_spawn	-782.516663 -673.637695 105.086380	-0.005 0.000 0.007
ent_jm_carepackage_spawn	-746.446106 -670.318237 64.822021	-0.018 0.020 -0.026
ent_jm_carepackage_spawn	-692.253906 606.887512 129.878937	-0.000 0.000 0.004
ent_jm_carepackage_spawn	-159.813705 865.455627 129.914841	0.013 -0.000 0.016
ent_jm_carepackage_spawn	-41.130676 813.451721 129.913788	-0.007 0.020 -0.013
ent_jm_carepackage_spawn	-769.844971 118.724625 416.395203	0.710 -0.044 0.168
ent_jm_carepackage_spawn	-953.088806 122.503799 416.369629	0.020 -0.003 0.014
ent_jm_carepackage_spawn	67.742004 -499.160797 132.157562	0.117 0.696 15.907
ent_jm_carepackage_spawn	-68.563370 -488.602325 134.684357	-0.356 0.812 21.848
ent_jm_carepackage_spawn	490.894409 -67.123337 134.273819	19.965 0.068 -0.328
ent_jm_carepackage_spawn	485.788513 68.959587 135.804031	21.970 0.385 -0.348
