# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_cosmic
# Exported by: Josh Mate
setting:	replacespawns 0
ent_jm_carepackage_spawn	-635.436523 518.743896 576.337280	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-630.670349 396.541931 576.351379	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-412.468231 384.939209 576.331421	0.008 0.006 -0.003
ent_jm_carepackage_spawn	-507.977234 636.864868 576.417847	0.011 -0.000 0.010
ent_jm_carepackage_spawn	-186.670013 896.869324 568.359680	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-437.450256 833.224487 568.384705	0.003 0.000 0.000
ent_jm_carepackage_spawn	-681.553589 856.362854 568.359680	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-919.537720 789.096924 568.377502	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-855.536377 556.664856 568.343994	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-705.267456 219.484787 568.399414	0.004 0.000 0.002
ent_jm_carepackage_spawn	-957.973572 61.065315 568.321289	0.002 0.000 -0.002
ent_jm_carepackage_spawn	-493.165527 194.798218 568.418823	0.011 -0.000 0.010
ent_jm_carepackage_spawn	-60.918068 130.497284 568.367859	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-45.896927 264.040558 568.348633	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-257.284912 479.296875 568.343994	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-73.982491 523.389465 568.353149	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-226.223587 692.721191 568.424927	0.017 -0.000 0.016
ent_jm_carepackage_spawn	-566.947266 82.472145 568.343994	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-147.103149 246.091049 605.528809	-1.157 0.183 -0.213
ent_jm_carepackage_spawn	-196.989929 190.278519 604.835022	-1.114 0.183 -0.205
ent_jm_carepackage_spawn	-374.498962 104.817574 568.346375	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-1097.707397 187.485657 312.334320	0.002 0.000 -0.002
ent_jm_carepackage_spawn	-1099.491821 549.198303 312.382965	0.003 0.000 0.000
ent_jm_carepackage_spawn	-1051.511353 849.151611 312.334320	0.002 0.000 -0.002
ent_jm_carepackage_spawn	-1067.829346 1062.710449 312.334320	0.002 0.000 -0.002
ent_jm_carepackage_spawn	-868.417480 1087.552734 312.426117	0.018 -0.000 0.016
ent_jm_carepackage_spawn	-154.268845 1085.312378 312.391479	0.003 0.000 0.001
ent_jm_carepackage_spawn	37.676338 1043.452881 312.377136	-0.008 0.017 -0.018
ent_jm_carepackage_spawn	36.186047 798.255310 312.344025	0.002 0.000 -0.001
ent_jm_carepackage_spawn	107.034744 531.255737 312.375671	0.002 0.000 -0.000
ent_jm_carepackage_spawn	44.450764 323.060577 312.336823	0.002 0.000 -0.001
ent_jm_carepackage_spawn	39.872841 167.620590 312.393127	0.004 0.000 0.001
ent_jm_carepackage_spawn	52.858536 -37.913254 312.375671	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-151.500427 -65.974998 312.334320	0.002 0.000 -0.002
ent_jm_carepackage_spawn	-359.332642 -67.962852 312.430359	0.003 -0.011 0.002
ent_jm_carepackage_spawn	-644.652832 -52.964378 312.348877	-0.015 0.017 -0.019
ent_jm_carepackage_spawn	-792.180725 -58.973515 312.355377	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-972.476501 -83.881378 568.371826	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-1057.351440 82.791428 568.486267	-0.419 -0.003 -0.419
ent_jm_carepackage_spawn	-808.258850 128.569504 568.391479	0.003 0.000 0.001
ent_jm_carepackage_spawn	-168.812592 601.978088 568.343994	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-875.271484 457.250580 568.334290	0.002 0.000 -0.002
ent_jm_carepackage_spawn	-430.155304 912.048706 568.348633	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-520.585449 -69.985687 568.397949	0.004 0.000 0.002
ent_jm_carepackage_spawn	-518.161072 -170.562256 568.346558	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-511.564941 -351.400787 568.369995	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-505.848846 -464.044647 568.339417	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-690.727661 -587.769043 568.373718	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-592.233643 -557.807495 568.353149	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-386.942993 -553.001892 568.388123	0.003 0.000 0.001
ent_jm_carepackage_spawn	-322.115234 -718.547546 568.353149	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-334.208374 -933.041809 568.386414	0.003 0.000 0.001
ent_jm_carepackage_spawn	-701.611206 -973.798401 568.400940	0.005 0.000 0.003
ent_jm_carepackage_spawn	-564.953003 -974.396790 568.393127	0.004 0.000 0.001
ent_jm_carepackage_spawn	-455.602386 -831.180420 576.421570	0.014 -0.000 0.013
ent_jm_carepackage_spawn	-461.684418 -699.047119 576.364258	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-666.788879 -842.884460 576.355835	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-661.716309 -699.557068 576.370300	0.002 0.000 0.000
ent_jm_carepackage_spawn	-506.601715 -1090.393677 568.393250	0.003 0.000 0.002
ent_jm_carepackage_spawn	-507.594635 -1201.093262 568.366028	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-505.340698 -1368.660278 568.361938	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-502.398376 -1458.678711 568.331970	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-541.093262 -1612.926636 568.375610	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-352.163177 -1620.748779 568.363831	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-286.707672 -1755.722778 568.379333	0.003 0.000 0.000
ent_jm_carepackage_spawn	-164.008942 -1731.197266 568.400940	0.005 0.000 0.003
ent_jm_carepackage_spawn	-170.133331 -1996.680298 568.410950	0.008 0.000 0.006
ent_jm_carepackage_spawn	-204.837311 -2175.614990 568.343994	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-381.549316 -2212.620850 568.343994	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-464.962738 -2214.869141 568.373718	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-590.272095 -2124.969727 568.339233	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-742.195923 -2085.924561 568.443604	0.064 -0.000 0.063
ent_jm_carepackage_spawn	-825.167725 -2052.968262 568.406738	0.006 0.000 0.004
ent_jm_carepackage_spawn	-870.462280 -1943.688843 568.353149	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-826.049438 -1781.243774 568.420044	0.012 -0.000 0.011
ent_jm_carepackage_spawn	-692.336914 -1911.884644 568.353149	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-675.902649 -1745.833496 568.334290	0.002 0.000 -0.002
ent_jm_carepackage_spawn	-551.567749 -1704.075806 568.371826	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-265.908508 -1873.920288 568.363831	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-435.100250 -2104.977295 568.318604	0.002 0.000 -0.002
ent_jm_carepackage_spawn	-523.150208 -2354.731445 568.348816	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-515.860107 -2449.905762 568.453552	0.135 -0.000 0.134
ent_jm_carepackage_spawn	-524.201721 -2632.392334 568.331970	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-544.152405 -2743.420166 568.426208	0.019 -0.000 0.017
ent_jm_carepackage_spawn	-287.028290 -3111.630615 568.355347	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-290.337769 -2995.101807 568.382935	0.003 0.000 0.000
ent_jm_carepackage_spawn	-278.199280 -2878.573242 568.348633	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-405.638031 -2864.444092 568.377502	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-528.017334 -2891.080811 568.379333	0.003 0.000 0.000
ent_jm_carepackage_spawn	-639.158081 -2885.975098 568.450134	0.106 -0.000 0.105
ent_jm_carepackage_spawn	-701.985291 -2865.921143 568.357544	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-734.828430 -2960.832764 568.435120	0.034 -0.000 0.033
ent_jm_carepackage_spawn	-736.055847 -3060.642822 568.379333	0.003 0.000 0.000
ent_jm_carepackage_spawn	-728.483643 -3166.709717 568.381165	0.003 0.000 0.000
ent_jm_carepackage_spawn	-740.796997 -3251.476807 568.429565	0.023 -0.000 0.021
ent_jm_carepackage_spawn	-384.155884 -3163.507568 576.355530	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-477.857697 -3147.234375 576.355530	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-471.487457 -3023.537842 576.351135	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-569.181274 -3027.271973 576.383118	0.003 0.000 0.000
ent_jm_carepackage_spawn	-622.927551 -3139.553467 576.331970	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-630.422852 -3286.347900 576.366028	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-410.510071 -3284.062256 576.353333	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-631.907410 -3258.465820 712.391235	0.007 0.009 -0.002
ent_jm_carepackage_spawn	-620.665771 -3100.602295 712.405518	0.006 0.000 0.004
ent_jm_carepackage_spawn	-477.161346 -3036.606934 712.377686	0.002 0.000 0.000
ent_jm_carepackage_spawn	-397.455048 -3122.609375 712.381348	0.002 0.000 0.000
ent_jm_carepackage_spawn	-536.045898 -3207.275391 712.381348	0.002 0.000 0.000
ent_jm_carepackage_spawn	-510.870728 -3136.006836 720.411255	0.007 0.000 0.006
ent_jm_carepackage_spawn	-133.341034 -1871.113403 568.381165	0.003 0.000 0.000
ent_jm_carepackage_spawn	-7.670123 -1909.091553 568.402527	0.005 0.000 0.003
ent_jm_carepackage_spawn	90.719772 -1903.478516 568.346558	0.002 0.000 -0.001
ent_jm_carepackage_spawn	250.245193 -1915.718140 568.388184	-0.010 0.005 -0.013
ent_jm_carepackage_spawn	360.475067 -1908.902832 568.377625	0.002 0.000 0.000
ent_jm_carepackage_spawn	517.317017 -1782.469727 568.375610	0.002 0.000 -0.000
ent_jm_carepackage_spawn	501.192139 -1911.883423 568.375610	0.002 0.000 -0.000
ent_jm_carepackage_spawn	512.779358 -2015.984375 568.359680	0.002 0.000 -0.001
ent_jm_carepackage_spawn	528.732788 -2092.489990 568.351379	-0.010 0.010 -0.012
ent_jm_carepackage_spawn	630.391052 -2127.523926 568.470154	0.129 -0.000 0.014
ent_jm_carepackage_spawn	756.237793 -2127.569092 568.446167	-0.218 0.074 -0.042
ent_jm_carepackage_spawn	900.955994 -2154.810791 568.375610	0.002 0.000 -0.000
ent_jm_carepackage_spawn	519.200195 -1689.963135 568.412292	0.008 0.000 0.006
ent_jm_carepackage_spawn	631.930908 -1700.191406 568.353149	0.002 0.000 -0.001
ent_jm_carepackage_spawn	728.346130 -1699.310059 568.361755	0.002 0.000 -0.001
ent_jm_carepackage_spawn	788.360596 -2038.568970 576.391602	0.003 0.000 0.001
ent_jm_carepackage_spawn	747.992065 -1919.644775 576.316223	-0.015 0.016 -0.024
ent_jm_carepackage_spawn	607.022522 -1987.834473 576.331970	0.002 0.000 -0.001
ent_jm_carepackage_spawn	803.565002 -1836.302246 576.331970	0.002 0.000 -0.001
ent_jm_carepackage_spawn	620.984985 -1886.096558 576.372009	0.002 0.000 -0.000
ent_jm_carepackage_spawn	920.753784 -2059.346436 576.379517	0.002 0.000 0.000
ent_jm_carepackage_spawn	922.968506 -1820.130493 576.336975	0.002 0.000 -0.001
ent_jm_carepackage_spawn	904.680115 -2036.059082 712.339478	0.002 0.000 -0.001
ent_jm_carepackage_spawn	813.491699 -2021.064331 712.404053	0.005 0.000 0.004
ent_jm_carepackage_spawn	848.382202 -1924.281982 712.416443	0.010 -0.000 0.008
ent_jm_carepackage_spawn	758.180420 -1788.512939 712.383118	0.003 0.000 0.000
ent_jm_carepackage_spawn	680.329346 -1881.631836 712.373962	0.002 0.000 -0.000
ent_jm_carepackage_spawn	727.244202 -2031.593140 712.359863	0.002 0.000 -0.001
ent_jm_carepackage_spawn	767.005310 -1922.945313 720.353638	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-997.065918 -1926.351929 568.344177	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-1093.407715 -1910.375000 568.364014	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-1335.881470 -1930.536621 568.383667	-0.008 -0.008 0.008
ent_jm_carepackage_spawn	-1411.749146 -1916.664429 568.391602	0.003 0.000 0.001
ent_jm_carepackage_spawn	-1552.668091 -1720.630127 568.362061	-0.009 -0.017 0.020
ent_jm_carepackage_spawn	-1532.983887 -1862.010620 568.396301	0.004 0.000 0.002
ent_jm_carepackage_spawn	-1556.988403 -1995.609985 568.420044	0.013 -0.000 0.011
ent_jm_carepackage_spawn	-1505.341675 -2066.457764 568.367859	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-1726.105103 -2148.378174 568.357544	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-1696.244751 -1688.198975 568.326599	0.002 0.000 -0.002
ent_jm_carepackage_spawn	-1881.576538 -1695.470825 568.417542	0.011 -0.000 0.009
ent_jm_carepackage_spawn	-1653.052002 -1918.773315 576.372009	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-1798.527466 -2036.646484 576.368042	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-1761.294678 -1909.425171 576.386597	0.003 0.000 0.001
ent_jm_carepackage_spawn	-1731.420044 -1795.479492 576.341858	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-1941.438965 -1780.922119 576.366333	-0.011 -0.016 0.019
ent_jm_carepackage_spawn	-1819.367554 -1799.394165 576.375793	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-1942.539673 -2010.954224 576.348816	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-1909.253052 -1779.513062 712.397278	-0.002 -0.015 0.168
ent_jm_carepackage_spawn	-1784.545532 -1780.263428 712.348877	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-1729.653442 -1844.548096 712.366089	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-1829.796631 -1848.312622 712.379517	0.002 0.000 0.000
ent_jm_carepackage_spawn	-1853.020996 -1966.389771 712.447693	-0.176 -0.048 -0.000
ent_jm_carepackage_spawn	-1777.397095 -2036.590332 712.489258	0.041 1.477 0.017
ent_jm_carepackage_spawn	-1744.674072 -2018.432251 712.416687	-0.006 8.834 -0.286
ent_jm_carepackage_spawn	-1791.320557 -1917.465454 720.334839	0.001 0.000 -0.001
ent_jm_carepackage_spawn	62.598930 519.247559 568.346558	0.002 0.000 -0.001
ent_jm_carepackage_spawn	148.012848 516.049194 568.391602	0.003 0.000 0.001
ent_jm_carepackage_spawn	332.462891 526.632996 568.436646	-0.010 0.011 -0.008
ent_jm_carepackage_spawn	486.252930 520.317749 568.334473	0.002 0.000 -0.001
ent_jm_carepackage_spawn	614.472839 516.606262 568.334473	0.002 0.000 -0.001
ent_jm_carepackage_spawn	851.169189 528.507324 568.350403	-0.023 0.011 -0.019
ent_jm_carepackage_spawn	965.773987 520.787537 568.329407	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1235.287720 795.159302 568.381165	0.003 0.000 0.000
ent_jm_carepackage_spawn	1366.961914 792.631897 568.331787	0.002 0.000 -0.002
ent_jm_carepackage_spawn	1250.095093 663.088562 568.356995	-0.039 0.012 -0.015
ent_jm_carepackage_spawn	1117.859009 510.717316 568.391479	0.003 0.000 0.001
ent_jm_carepackage_spawn	1281.276611 400.616852 568.365906	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1406.683716 276.685699 568.388123	0.003 0.000 0.001
ent_jm_carepackage_spawn	1360.174438 118.578339 568.363831	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1114.532593 98.287109 568.442627	0.060 -0.000 0.059
ent_jm_carepackage_spawn	1260.636597 290.477081 605.015686	0.204 0.179 -1.110
ent_jm_carepackage_spawn	1300.040894 249.601135 605.576660	0.215 0.178 -1.169
ent_jm_carepackage_spawn	1558.668945 372.644745 568.334290	0.002 0.000 -0.002
ent_jm_carepackage_spawn	1573.066406 273.989594 568.371826	0.002 0.000 -0.000
ent_jm_carepackage_spawn	1682.714966 276.623505 568.409546	0.007 0.000 0.005
ent_jm_carepackage_spawn	1375.832642 480.677979 568.341614	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1462.827026 454.745392 568.394714	0.004 0.000 0.002
ent_jm_carepackage_spawn	1599.131958 686.678894 576.420166	0.013 -0.000 0.011
ent_jm_carepackage_spawn	1483.546875 817.675903 576.326843	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1650.827515 746.750427 576.383118	0.003 0.000 0.000
ent_jm_carepackage_spawn	1700.413574 641.836975 576.344299	-0.015 0.017 -0.020
ent_jm_carepackage_spawn	1736.832520 797.601624 576.386597	0.003 0.000 0.001
ent_jm_carepackage_spawn	1747.113770 912.717285 576.415100	0.009 0.000 0.008
ent_jm_carepackage_spawn	1515.508423 905.901245 576.339417	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1708.241089 809.926453 712.442139	-0.010 0.011 -0.007
ent_jm_carepackage_spawn	1690.071899 686.518799 712.357727	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1601.310791 836.004761 712.334534	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1477.143555 799.429260 712.351135	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1510.838379 745.460754 712.375854	0.002 0.000 -0.000
ent_jm_carepackage_spawn	1598.474487 652.551636 712.394226	-0.016 -0.000 0.027
ent_jm_carepackage_spawn	1601.493774 762.620361 720.388489	0.003 0.000 0.001
ent_jm_carepackage_spawn	1673.454712 825.285156 832.347046	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1525.734497 702.050232 832.398315	0.004 0.000 0.003
ent_jm_carepackage_spawn	849.582520 -2000.332153 832.347046	0.001 0.000 -0.000
ent_jm_carepackage_spawn	714.919983 -1853.124023 832.358154	0.001 0.000 0.000
ent_jm_carepackage_spawn	-607.555359 -3222.283203 832.349304	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-440.307709 -3045.653076 832.398315	0.004 0.000 0.003
ent_jm_carepackage_spawn	-1734.816406 -2006.346924 832.356018	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1871.793457 -1857.145508 832.390320	0.003 0.000 0.002
ent_jm_carepackage_spawn	-883.086853 714.479614 568.331787	0.002 0.000 -0.002
ent_jm_carepackage_spawn	-599.572327 918.155090 568.413635	0.008 0.000 0.007
ent_jm_carepackage_spawn	-249.603195 821.285339 568.348633	0.002 0.000 -0.001
