# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_gas_station
# Exported by: Josh
setting:	replacespawns 0
ent_jm_carepackage_spawn	-1732.867065 451.854980 137.756912	-6.894 0.415 -7.183
ent_jm_carepackage_spawn	-1737.150391 -431.567993 138.983200	-1.754 0.357 7.053
ent_jm_carepackage_spawn	-511.848541 -4.954227 -7.645923	-0.013 -0.016 0.019
ent_jm_carepackage_spawn	-331.459778 -531.008545 0.366300	0.001 0.000 0.000
ent_jm_carepackage_spawn	-308.271790 -1734.455566 0.416547	0.010 -0.000 0.009
ent_jm_carepackage_spawn	-300.444336 407.720673 0.377892	0.002 0.000 0.001
ent_jm_carepackage_spawn	-306.961548 1663.009521 0.401236	0.004 0.000 0.003
ent_jm_carepackage_spawn	327.296326 1607.518799 0.496285	-0.103 0.002 -0.103
ent_jm_carepackage_spawn	505.866882 231.544388 -7.620639	0.003 0.000 0.000
ent_jm_carepackage_spawn	498.624817 -223.272003 -7.590400	0.007 0.000 0.005
ent_jm_carepackage_spawn	347.844940 -1591.034668 0.374143	0.002 0.000 0.000
ent_jm_carepackage_spawn	-414.863495 1139.223022 -7.606554	0.003 0.000 0.002
ent_jm_carepackage_spawn	-795.650635 966.919678 0.382772	-0.017 0.013 -0.016
ent_jm_carepackage_spawn	-1244.560303 1336.656982 -7.592923	0.006 0.000 0.005
ent_jm_carepackage_spawn	-1968.386597 1190.054688 -7.627773	0.002 0.000 0.000
ent_jm_carepackage_spawn	-1667.896240 1816.435913 56.402550	0.005 0.000 0.003
ent_jm_carepackage_spawn	-1913.117676 1775.490601 56.330017	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1855.206177 1483.893677 64.399811	0.004 0.000 0.003
ent_jm_carepackage_spawn	-1413.009033 1888.691650 56.371990	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-1237.029663 1730.494019 56.415092	0.009 0.000 0.008
ent_jm_carepackage_spawn	-1026.154663 1491.469604 56.408318	0.007 0.000 0.005
ent_jm_carepackage_spawn	-655.522583 1446.181396 56.421410	0.013 -0.000 0.012
ent_jm_carepackage_spawn	-637.050659 1911.818359 56.339439	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-847.007263 1674.150757 56.488140	-0.346 0.005 -0.346
ent_jm_carepackage_spawn	653.114380 1742.187988 -7.600581	0.004 0.000 0.002
ent_jm_carepackage_spawn	876.255371 1964.171387 2.302250	-0.001 -0.000 -0.002
ent_jm_carepackage_spawn	1164.588623 1580.649780 -7.651328	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1572.651733 1517.273071 -7.571557	0.022 -0.000 0.020
ent_jm_carepackage_spawn	1896.845947 1928.029663 -7.668200	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1919.279419 1920.982178 136.398010	0.004 0.000 0.002
ent_jm_carepackage_spawn	1879.102173 1076.970337 0.339733	0.001 0.000 -0.001
ent_jm_carepackage_spawn	1999.317383 599.798157 116.043663	22.258 45.084 -20.673
ent_jm_carepackage_spawn	1978.488770 363.257751 121.853577	-0.002 0.000 0.003
ent_jm_carepackage_spawn	1817.508179 354.212494 192.361618	-0.021 0.013 -0.018
ent_jm_carepackage_spawn	1264.867798 163.061829 256.355377	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1586.406372 164.369232 256.403900	0.005 0.000 0.003
ent_jm_carepackage_spawn	1604.172729 531.205688 256.348663	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1249.317871 538.189636 256.339233	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1730.227539 787.422546 -7.665222	-0.017 0.017 -0.021
ent_jm_carepackage_spawn	1129.115967 1145.613525 -7.600273	0.004 0.000 0.003
ent_jm_carepackage_spawn	991.867859 597.109619 -7.590118	0.007 0.000 0.006
ent_jm_carepackage_spawn	512.715454 900.961365 -7.629720	0.002 0.000 0.000
ent_jm_carepackage_spawn	1013.094910 863.082703 -7.631695	0.001 0.000 0.000
ent_jm_carepackage_spawn	1527.410522 896.598022 -7.603370	0.004 0.000 0.002
ent_jm_carepackage_spawn	1510.173218 546.128235 -7.637801	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1261.793579 268.803009 -7.646384	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1470.949707 75.467201 -7.648611	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1850.511475 660.032654 0.370280	0.002 0.000 0.000
ent_jm_carepackage_spawn	1842.187378 89.281456 0.360101	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1658.312988 -136.562912 -7.680845	0.001 0.000 -0.001
ent_jm_carepackage_spawn	993.400635 -138.589325 -7.665181	0.001 0.000 -0.001
ent_jm_carepackage_spawn	1008.009155 104.333252 -7.608180	0.003 0.000 0.002
ent_jm_carepackage_spawn	821.225098 78.356422 121.926842	0.031 -0.000 0.034
ent_jm_carepackage_spawn	801.974365 666.079712 121.869766	-0.001 0.000 0.004
ent_jm_carepackage_spawn	699.367615 98.800201 0.353616	0.001 0.000 -0.000
ent_jm_carepackage_spawn	901.270874 -660.000183 -7.542404	0.185 -0.000 0.184
ent_jm_carepackage_spawn	590.323364 -1203.648438 0.332306	0.001 0.000 -0.001
ent_jm_carepackage_spawn	795.394531 -1528.401367 -7.669721	-0.014 -0.016 0.023
ent_jm_carepackage_spawn	1004.808472 -1933.986450 -7.655968	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1207.263550 -1939.738037 -7.586339	0.009 0.000 0.007
ent_jm_carepackage_spawn	1506.290649 -1324.874634 0.416552	0.010 -0.000 0.009
ent_jm_carepackage_spawn	1688.727539 -1608.524048 -7.632091	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1991.323608 -1978.427856 -7.630114	0.002 0.000 -0.000
ent_jm_carepackage_spawn	1718.043213 -1388.737793 0.342781	-0.017 -0.017 0.020
ent_jm_carepackage_spawn	1879.109375 -1096.082642 0.421573	0.013 -0.000 0.013
ent_jm_carepackage_spawn	1947.921509 -834.287048 -7.593204	0.006 0.000 0.004
ent_jm_carepackage_spawn	1968.152100 -437.234070 -7.622474	0.002 0.000 -0.000
ent_jm_carepackage_spawn	1629.027344 -1133.573120 0.452964	0.135 -0.000 0.135
ent_jm_carepackage_spawn	1596.952026 -904.646484 0.337544	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1691.659912 -378.466980 0.402884	0.005 0.000 0.004
ent_jm_carepackage_spawn	1351.115479 -521.547058 0.396792	0.003 0.000 0.003
ent_jm_carepackage_spawn	1624.059570 -561.918823 0.364474	0.001 0.000 0.000
ent_jm_carepackage_spawn	1176.948853 -511.588440 0.322138	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1271.718140 -886.320190 0.356032	0.001 0.000 0.000
ent_jm_carepackage_spawn	1261.296997 -1130.640503 0.374337	0.001 0.000 0.001
ent_jm_carepackage_spawn	718.056152 -1189.313110 16.407154	0.006 0.000 0.005
ent_jm_carepackage_spawn	771.429382 -1189.706909 16.427589	0.020 -0.000 0.020
ent_jm_carepackage_spawn	992.002014 -1168.653442 -7.637801	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1588.188354 -1082.657104 136.386353	-0.018 0.007 -0.005
ent_jm_carepackage_spawn	1594.880981 -872.034485 136.366058	0.002 0.000 -0.000
ent_jm_carepackage_spawn	1695.070435 -321.505341 136.438400	0.044 -0.000 0.043
ent_jm_carepackage_spawn	1226.068726 -379.349884 136.353180	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1263.094238 -703.151367 136.339249	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-0.994502 -1927.933105 -7.653169	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-2.664746 -1421.127808 -7.657866	0.001 0.000 -0.000
ent_jm_carepackage_spawn	3.889249 -885.114868 -7.633699	0.001 0.000 0.000
ent_jm_carepackage_spawn	0.759687 -364.830017 -7.660267	0.001 0.000 -0.001
ent_jm_carepackage_spawn	3.626727 157.132523 -7.614937	0.002 0.000 0.001
ent_jm_carepackage_spawn	0.735753 669.030212 -7.642028	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-0.265147 1165.610718 -7.566791	0.031 -0.000 0.030
ent_jm_carepackage_spawn	4.590641 1940.326050 -7.639899	0.001 0.000 -0.000
ent_jm_carepackage_spawn	515.650146 469.954651 96.409599	0.007 0.000 0.005
ent_jm_carepackage_spawn	-1738.227783 -1936.551514 121.908310	0.008 0.000 0.011
ent_jm_carepackage_spawn	-1198.030396 -0.389341 0.377668	0.002 0.000 0.000
ent_jm_carepackage_spawn	-723.423035 1349.555786 0.405890	-0.008 -0.016 0.013
ent_jm_carepackage_spawn	-1264.986450 954.922913 0.405653	0.006 0.000 0.005
ent_jm_carepackage_spawn	-1351.553467 1363.063232 37.393089	-0.607 0.051 -0.998
ent_jm_carepackage_spawn	538.281616 1213.309937 0.339733	0.001 0.000 -0.001
ent_jm_carepackage_spawn	1006.422729 1226.112061 6.287598	-3.829 0.075 -4.428
ent_jm_carepackage_spawn	1979.987793 -154.312790 121.869766	-0.001 0.000 0.004
