# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_crypt
# Exported by: Josh
setting:	replacespawns 0
weapon_jm_primary_sniper	1123.560303 191.063873 33.082489	0.490 -4.467 -88.476
weapon_jm_primary_shotgun	-479.423431 571.432861 33.485958	-0.412 -9.749 -89.603
weapon_jm_primary_shotgun	-408.234467 574.954712 33.488365	-0.426 -9.746 -89.576
weapon_jm_grenade_frag	128.691986 342.212189 50.100132	-35.814 -50.135 -90.110
weapon_jm_grenade_frag	126.678879 44.029148 50.127705	-36.235 -49.746 -90.756
weapon_jm_grenade_frag	-326.850006 -345.979828 34.097260	-35.770 -50.171 -90.044
weapon_jm_grenade_frag	993.739441 963.289368 34.166866	-36.834 -49.158 -91.695
weapon_jm_grenade_health	512.164368 347.819427 48.390633	-0.075 0.000 -0.029
weapon_jm_grenade_health	1087.201904 28.650532 32.384979	-0.079 0.000 -0.030
weapon_jm_grenade_health	-446.699707 415.648163 32.370754	-0.087 0.000 -0.033
ent_jm_carepackage_spawn	-1066.504395 -285.951813 0.344014	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-577.577698 575.295654 0.367893	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-329.494995 573.051819 0.388141	0.003 0.000 0.001
ent_jm_carepackage_spawn	811.147156 1327.079102 0.371826	0.002 0.000 -0.000
ent_jm_carepackage_spawn	2105.280029 199.026154 0.359663	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1217.382202 357.664368 0.357528	0.002 0.000 -0.001
ent_jm_carepackage_spawn	959.042847 31.967079 0.377510	0.002 0.000 0.000
ent_jm_carepackage_spawn	1088.432861 -316.255524 0.359879	-0.040 -0.002 0.042
ent_jm_carepackage_spawn	1283.639160 -1142.218506 0.336785	0.002 0.000 -0.001
ent_jm_carepackage_spawn	166.513016 189.228134 0.348655	0.002 0.000 -0.001
ent_jm_carepackage_spawn	514.720825 204.958755 0.446893	0.084 -0.000 0.083
ent_jm_carepackage_spawn	-322.623840 -1001.219971 0.400928	0.005 0.000 0.003
ent_jm_carepackage_spawn	1670.379639 -63.370026 0.399467	0.089 0.033 -0.017
ent_jm_carepackage_spawn	1303.606323 575.387695 0.367893	0.002 0.000 -0.000
ent_jm_carepackage_spawn	1464.255493 950.238953 0.339413	-0.016 0.017 -0.021
ent_jm_carepackage_spawn	196.309326 832.379395 0.365882	0.002 0.000 -0.000
ent_jm_carepackage_spawn	198.138763 1095.239136 0.384702	0.003 0.000 0.001
ent_jm_carepackage_spawn	-275.457336 961.762207 0.367097	0.007 -0.020 0.005
ent_jm_carepackage_spawn	-698.777344 568.553223 0.420083	0.013 -0.000 0.011
ent_jm_carepackage_spawn	-205.142365 574.024048 0.391053	-0.008 0.016 -0.017
ent_jm_carepackage_spawn	-447.189941 -40.353806 0.396306	0.004 0.000 0.002
ent_jm_carepackage_spawn	-860.757935 80.312103 0.339231	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-645.867004 -230.166229 0.388141	0.003 0.000 0.001
ent_jm_carepackage_spawn	-543.395203 -328.783173 0.416274	0.010 0.000 0.008
ent_jm_carepackage_spawn	-626.927795 -558.696289 0.397869	0.004 0.000 0.002
ent_jm_carepackage_spawn	-865.963196 -615.097351 0.363840	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-836.619385 -346.862457 0.363840	0.002 0.000 -0.000
ent_jm_carepackage_spawn	184.605774 -507.887726 0.326623	0.002 0.000 -0.001
ent_jm_carepackage_spawn	667.745483 -511.716644 0.367893	0.002 0.000 -0.000
ent_jm_carepackage_spawn	702.107300 -775.326233 0.344014	0.002 0.000 -0.001
ent_jm_carepackage_spawn	874.934937 -784.219727 0.363840	0.002 0.000 -0.000
ent_jm_carepackage_spawn	976.758606 -927.403442 0.341641	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1183.854858 -739.798279 0.348656	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1492.327515 -869.753601 0.329324	-0.013 -0.014 0.026
ent_jm_carepackage_spawn	1803.647949 -919.237549 0.369875	0.002 0.000 -0.000
ent_jm_carepackage_spawn	1655.555542 -526.986145 0.361767	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1520.141235 -381.955048 0.357528	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1798.062134 -389.245056 0.384702	0.003 0.000 0.001
ent_jm_carepackage_spawn	-193.426407 26.413950 0.341641	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-296.893372 -122.210274 0.371826	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-435.575958 -687.857605 0.361767	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-193.060928 -312.959137 0.389821	0.003 0.000 0.001
