# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_houseparty
# Exported by: Josh Mate
setting:	replacespawns 0
item_jm_ammo_heavy	231.700363 537.018250 132.664078	-0.424 -0.002 0.417
item_jm_ammo_heavy	103.382828 -490.530273 36.728855	0.548 -0.006 0.419
item_jm_ammo_heavy	292.665894 542.471313 36.672066	0.833 0.007 0.739
weapon_jm_grenade_smoke	-103.582146 -469.746399 292.482666	-1.031 -1.504 -0.564
weapon_jm_grenade_smoke	105.258286 -462.709198 292.457123	-1.969 -1.430 -1.074
weapon_jm_grenade_smoke	103.583374 -461.045624 36.475269	-1.311 -1.491 -0.717
weapon_jm_grenade_smoke	-107.246185 -464.627808 36.447720	-2.320 -1.370 -1.269
weapon_jm_grenade_smoke	300.369965 519.870728 36.484947	-0.957 -1.506 -0.523
weapon_jm_grenade_smoke	-297.127716 505.606689 36.440693	-2.578 -1.238 -1.410
weapon_jm_secondary_light	-483.071320 -415.907898 293.177124	-0.785 34.052 90.093
weapon_jm_secondary_light	-292.290222 489.097931 37.176659	-0.674 34.057 89.979
weapon_jm_secondary_light	108.739433 -428.831390 37.175964	-0.563 34.062 89.863
weapon_jm_secondary_light	-100.386475 -427.071350 37.174805	-0.380 34.069 89.674
weapon_jm_secondary_light	103.195732 -436.296143 293.176361	-0.664 34.057 89.968
weapon_jm_secondary_light	-101.633308 -439.339966 293.176056	-0.616 34.060 89.918
weapon_jm_secondary_light	121.480751 632.529602 -150.811523	-0.283 35.643 90.234
weapon_jm_secondary_light	127.274345 618.414307 -150.812332	-0.318 35.588 90.357
weapon_jm_secondary_auto	-103.235229 -453.955688 293.393188	-0.770 25.609 91.501
weapon_jm_secondary_auto	480.584229 -412.946838 293.390961	-0.637 25.633 91.226
weapon_jm_secondary_auto	-234.971710 502.063599 133.392792	-0.736 25.618 91.430
weapon_jm_secondary_auto	-102.294456 -434.870758 37.391438	-0.651 25.630 91.255
weapon_jm_secondary_auto	481.426788 -425.403564 37.392448	-0.711 25.624 91.379
weapon_jm_secondary_auto	-480.515808 -414.514465 37.392986	-0.744 25.618 91.447
weapon_jm_primary_sniper	5.709039 550.708557 278.877808	-61.824 87.144 -178.555
weapon_jm_grenade_fire	-379.664948 556.066711 294.385834	-35.886 -56.599 -90.219
weapon_jm_grenade_fire	386.908142 549.600586 294.374878	-35.718 -56.757 -89.965
weapon_jm_grenade_fire	-1.622312 823.269714 98.131592	-36.295 -56.198 -90.848
weapon_jm_grenade_fire	-34.011135 243.610641 -80.671593	27.882 -36.758 -57.942
ent_jm_carepackage_spawn	86.693459 550.643311 256.399292	-0.007 -0.009 0.010
ent_jm_carepackage_spawn	-70.934456 552.664917 256.398193	-0.098 -0.000 -0.063
ent_jm_carepackage_spawn	-226.271164 368.495056 256.324524	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-234.494293 153.177414 256.332275	0.001 0.000 -0.000
ent_jm_carepackage_spawn	231.162689 156.840225 256.383301	0.002 0.000 0.001
ent_jm_carepackage_spawn	232.806900 363.530396 256.464600	0.286 0.000 0.286
ent_jm_carepackage_spawn	129.569977 508.582825 96.365883	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-6.088640 504.343231 96.355537	-0.013 0.017 -0.019
ent_jm_carepackage_spawn	-137.017365 500.470703 96.394722	0.004 0.000 0.002
ent_jm_carepackage_spawn	3.926999 2.526479 256.403900	0.005 0.000 0.004
ent_jm_carepackage_spawn	95.013298 158.556320 0.339413	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-3.409614 6.829333 0.355529	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-2.186181 177.318039 0.440662	0.054 -0.000 0.053
ent_jm_carepackage_spawn	-2.738703 323.791443 0.379488	0.002 0.000 0.001
ent_jm_carepackage_spawn	-126.898651 122.720512 0.377651	0.002 0.000 0.000
ent_jm_carepackage_spawn	-226.772491 397.570374 0.381297	0.002 0.000 0.001
ent_jm_carepackage_spawn	228.866074 404.037292 0.396429	0.004 0.000 0.002
ent_jm_carepackage_spawn	-371.824432 493.717041 0.356018	0.001 0.000 0.000
ent_jm_carepackage_spawn	-369.408661 76.891533 0.376209	0.001 0.000 0.001
ent_jm_carepackage_spawn	-408.177856 -289.602814 0.396302	0.004 0.000 0.002
ent_jm_carepackage_spawn	-233.818619 -361.735657 0.339225	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-1.992391 -447.416504 0.393235	0.003 0.000 0.002
ent_jm_carepackage_spawn	-31.273544 -133.238632 0.326821	0.001 0.000 -0.001
ent_jm_carepackage_spawn	204.701614 -191.880020 0.399386	-0.008 0.016 -0.014
ent_jm_carepackage_spawn	415.124573 -400.779175 0.408195	0.006 0.000 0.005
ent_jm_carepackage_spawn	387.046753 389.874146 0.437737	0.044 -0.000 0.044
ent_jm_carepackage_spawn	418.281250 77.630913 0.358176	0.001 0.000 0.000
ent_jm_carepackage_spawn	-0.660122 -240.782578 256.466980	-0.008 0.022 -0.118
ent_jm_carepackage_spawn	23.142506 -432.471313 256.400452	-0.044 -0.002 -0.001
ent_jm_carepackage_spawn	301.628448 -528.640076 256.357513	0.002 0.000 -0.001
ent_jm_carepackage_spawn	442.235229 -247.993271 256.389832	0.003 0.000 0.001
ent_jm_carepackage_spawn	342.252533 58.811699 256.332550	0.000 0.000 0.000
ent_jm_carepackage_spawn	321.273407 329.820526 256.376221	0.001 0.000 0.001
ent_jm_carepackage_spawn	-385.985901 472.694427 256.386963	0.002 0.000 0.002
ent_jm_carepackage_spawn	-385.653870 256.531616 256.339966	0.000 0.000 0.000
ent_jm_carepackage_spawn	-173.204620 -539.249207 256.334290	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-434.171082 -311.907837 256.388672	-0.023 -0.085 0.169
ent_jm_carepackage_spawn	-3.483437 -285.612946 0.421428	0.014 -0.000 0.013
ent_jm_carepackage_spawn	416.678131 -244.046814 0.382940	0.002 0.000 0.001
ent_jm_carepackage_spawn	-397.321838 -406.578888 0.350918	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-134.991302 194.064926 0.329418	0.001 0.000 -0.001
ent_jm_carepackage_spawn	122.506355 218.338837 0.415081	0.009 0.000 0.008
ent_jm_carepackage_spawn	114.802826 73.501091 0.361927	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-3.895710 87.410553 0.321513	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-394.437653 259.121094 0.402874	0.004 0.000 0.004
