# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_tidal
# Exported by: Seb
setting:	replacespawns 0
weapon_jm_primary_sniper	-282.354065 -18.985058 1087.165894	3.545 12.606 65.655
weapon_jm_primary_shotgun	-2790.610352 -290.094299 609.488403	-0.426 -9.746 -89.576
weapon_jm_primary_shotgun	-2832.024658 262.455536 609.486450	-0.414 -9.392 -89.563
weapon_jm_primary_shotgun	-2018.274536 1017.866821 737.862183	-6.422 20.838 82.673
weapon_jm_primary_shotgun	-2018.377930 -1035.768066 737.192749	-0.191 15.977 85.124
weapon_jm_primary_shotgun	-893.876770 331.538422 865.487488	-0.421 -9.748 -89.586
weapon_jm_primary_shotgun	-530.461060 904.477783 993.493652	-0.456 -9.739 -89.516
weapon_jm_primary_shotgun	-532.530090 -947.393555 993.490051	-0.436 -9.744 -89.557
weapon_jm_primary_shotgun	-682.834412 -503.373383 1009.496155	-1.078 10.700 86.831
weapon_jm_primary_shotgun	-690.855774 471.570160 1009.346558	-0.127 10.301 86.189
weapon_jm_grenade_frag	-2825.027832 -280.524963 610.081421	-35.528 -50.150 -89.678
weapon_jm_grenade_frag	-2798.238770 260.390167 610.129150	-36.258 -49.732 -90.790
weapon_jm_grenade_frag	-2294.151123 -294.630890 738.116455	-36.064 -49.903 -90.492
weapon_jm_grenade_frag	-2295.716309 217.474442 738.275085	-38.485 -51.610 -94.433
weapon_jm_grenade_frag	-999.096558 -158.967850 842.121521	-36.141 -49.853 -90.610
weapon_jm_grenade_health	-1332.775879 101.789795 1280.677490	-0.073 -0.000 0.029
weapon_jm_grenade_health	-1345.198853 350.040985 969.868347	0.037 0.000 0.083
ent_jm_carepackage_spawn	-839.591797 618.367310 1216.339966	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-844.906067 693.278992 1216.383545	0.002 0.000 0.001
ent_jm_carepackage_spawn	-836.062744 753.131409 1216.362427	0.001 0.000 0.000
ent_jm_carepackage_spawn	-882.882202 750.880981 1216.383911	-0.039 0.002 0.015
ent_jm_carepackage_spawn	-939.631226 753.096130 1216.344727	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1002.469727 759.188965 1216.385254	0.002 0.000 0.001
ent_jm_carepackage_spawn	-994.690857 701.124268 1216.353882	0.001 0.000 0.000
ent_jm_carepackage_spawn	-927.201843 691.169067 1216.401978	0.004 0.021 -0.004
ent_jm_carepackage_spawn	-940.041809 620.598633 1216.351685	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-998.845337 627.816101 1216.368530	-0.019 -0.014 0.018
ent_jm_carepackage_spawn	-994.290527 -632.921875 1216.349365	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-948.181641 -630.554138 1216.351685	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-881.807129 -624.916626 1216.405762	0.005 0.000 0.005
ent_jm_carepackage_spawn	-839.441223 -635.399231 1216.412109	-0.008 0.016 -0.012
ent_jm_carepackage_spawn	-838.991333 -717.924866 1216.405762	0.005 0.000 0.005
ent_jm_carepackage_spawn	-880.621887 -703.675598 1216.342407	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-940.063599 -709.536133 1216.390381	0.003 0.000 0.002
ent_jm_carepackage_spawn	-991.610779 -698.601563 1216.364502	0.001 0.000 0.000
ent_jm_carepackage_spawn	-979.989136 -787.897827 1216.399902	0.004 0.000 0.003
ent_jm_carepackage_spawn	-907.394653 -788.004761 1216.399902	0.004 0.000 0.003
ent_jm_carepackage_spawn	-848.838013 -796.474060 1216.337524	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-5140.649902 58.770847 208.416183	0.008 -0.000 0.005
ent_jm_carepackage_spawn	-5148.319824 -28.278286 208.374039	0.010 -0.000 0.010
ent_jm_carepackage_spawn	-5150.298828 -97.838715 208.388367	0.009 -0.000 0.008
ent_jm_carepackage_spawn	-5046.677246 -90.951935 208.398026	0.009 -0.000 0.007
ent_jm_carepackage_spawn	-5059.980469 63.517124 208.399551	0.009 -0.000 0.007
ent_jm_carepackage_spawn	-3608.393799 493.918671 456.638489	-0.006 0.000 0.011
ent_jm_carepackage_spawn	-3603.745850 -527.293335 392.376007	0.002 0.000 0.000
ent_jm_carepackage_spawn	-2671.806885 -314.753937 779.075623	-0.003 0.000 0.010
ent_jm_carepackage_spawn	-3056.734863 -165.410263 776.669312	0.002 0.000 0.015
ent_jm_carepackage_spawn	-3056.577148 119.382950 712.349182	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-2680.802246 279.201172 779.113647	0.021 -0.000 0.030
ent_jm_carepackage_spawn	-2033.271606 -1178.147461 712.358032	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-2055.034912 -909.986450 712.339783	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-2328.566895 -892.161316 712.387207	-0.010 -0.016 0.015
ent_jm_carepackage_spawn	-2185.167236 -893.870178 712.327209	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-2321.927002 -1165.630737 712.391846	0.003 0.000 0.002
ent_jm_carepackage_spawn	-2460.982666 -1050.691650 666.053284	-25.418 -18.263 8.123
ent_jm_carepackage_spawn	-2171.991699 -690.993408 712.379333	0.012 0.012 0.020
ent_jm_carepackage_spawn	-2164.001221 -511.831970 712.362244	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-2245.207764 -405.920074 712.381592	0.002 0.000 0.001
ent_jm_carepackage_spawn	-2138.231689 -406.374023 712.388550	0.003 0.000 0.001
ent_jm_carepackage_spawn	-2073.226807 -409.006195 712.388550	0.003 0.000 0.001
ent_jm_carepackage_spawn	-2007.163818 -341.992584 712.408508	0.006 0.000 0.005
ent_jm_carepackage_spawn	-2132.971680 -328.923553 712.383362	0.002 0.000 0.001
ent_jm_carepackage_spawn	-2164.219971 -168.517502 712.407104	0.006 0.000 0.005
ent_jm_carepackage_spawn	-2030.277954 -278.958527 712.324585	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-2041.900513 -141.899200 712.370300	0.002 0.000 0.000
ent_jm_carepackage_spawn	-2263.542969 -119.446106 712.398254	0.004 0.000 0.003
ent_jm_carepackage_spawn	-1858.801147 -243.662201 751.146179	-25.279 -19.336 8.578
ent_jm_carepackage_spawn	-1764.541992 -206.448441 798.270691	-25.292 -19.306 8.591
ent_jm_carepackage_spawn	-1599.077637 -230.497131 840.398560	-0.009 -0.017 0.013
ent_jm_carepackage_spawn	-1631.673706 -380.397675 886.675598	-7.092 -14.240 -25.596
ent_jm_carepackage_spawn	-1620.538574 -457.864502 925.470459	-7.185 -14.215 -25.809
ent_jm_carepackage_spawn	-1616.388428 -589.674744 968.324585	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-1434.868408 -624.633911 968.418884	-0.019 -0.077 0.112
ent_jm_carepackage_spawn	-1322.803955 -619.107910 968.437500	0.040 -0.000 0.040
ent_jm_carepackage_spawn	-1216.947876 -594.089478 968.399719	0.004 0.000 0.003
ent_jm_carepackage_spawn	-1281.338257 -734.639709 1032.686035	-0.341 -0.090 -0.028
ent_jm_carepackage_spawn	-1358.592407 -900.832092 968.366333	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1243.969482 -840.162781 968.396667	0.004 0.000 0.002
ent_jm_carepackage_spawn	-1135.941772 -866.354980 968.366333	0.001 0.000 0.000
ent_jm_carepackage_spawn	-995.187988 -914.884033 968.360107	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1085.127930 -574.258484 968.362244	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-977.786377 -596.066162 968.362244	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-833.357117 -579.219055 968.353638	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-739.454712 -582.107788 968.390198	0.003 0.000 0.002
ent_jm_carepackage_spawn	-761.109314 -800.675415 968.383301	0.002 0.000 0.001
ent_jm_carepackage_spawn	-825.618225 -665.351868 968.329346	-0.015 0.015 -0.024
ent_jm_carepackage_spawn	-825.726746 -861.335999 968.368347	0.002 0.000 0.000
ent_jm_carepackage_spawn	-608.437744 -848.583313 968.337341	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-504.338928 -831.102234 968.362244	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-581.078247 -709.833923 968.342163	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-468.992279 -720.755432 968.399719	0.004 0.000 0.003
ent_jm_carepackage_spawn	-578.461121 -638.341431 968.339783	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-507.262634 -642.420410 968.374146	0.002 0.000 0.000
ent_jm_carepackage_spawn	-525.418274 -559.741760 968.362244	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-594.926819 -546.136414 968.384949	-0.010 0.016 -0.016
ent_jm_carepackage_spawn	-314.091156 -641.790466 968.412598	0.008 0.000 0.007
ent_jm_carepackage_spawn	-221.575256 -659.445435 968.355835	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-213.751816 -566.766846 968.339783	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-339.928741 -560.218567 968.353638	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-249.819443 -442.694824 968.336548	-0.025 0.012 -0.021
ent_jm_carepackage_spawn	-200.716827 -479.716644 968.421570	0.013 -0.000 0.013
ent_jm_carepackage_spawn	-294.954163 -321.700073 997.846497	-1.335 3.592 20.505
ent_jm_carepackage_spawn	-191.511627 -332.276245 993.873169	-1.336 3.596 20.504
ent_jm_carepackage_spawn	-289.272369 -146.931290 1063.334229	-1.139 3.097 20.466
ent_jm_carepackage_spawn	-198.772324 -198.269821 1044.149048	-1.338 3.590 20.508
ent_jm_carepackage_spawn	-206.626465 -15.695437 1088.344482	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-170.304672 -59.850159 1088.348145	-0.006 -0.009 0.009
ent_jm_carepackage_spawn	-174.617737 24.441893 1088.342163	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-169.362091 -21.294001 1133.801270	-0.017 0.002 0.334
ent_jm_carepackage_spawn	-216.647034 22.967869 1088.413940	0.009 0.000 0.008
ent_jm_carepackage_spawn	-212.831833 -57.306316 1088.375122	-0.004 0.010 -0.007
ent_jm_carepackage_spawn	-264.888855 18.193426 1088.381592	0.002 0.000 0.001
ent_jm_carepackage_spawn	-250.594254 -70.745102 1088.453491	0.057 0.036 -0.011
ent_jm_carepackage_spawn	-290.174194 -58.960415 1088.349121	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-306.920532 18.819080 1088.385742	0.006 0.021 -0.005
ent_jm_carepackage_spawn	-326.632202 -31.549955 1088.379517	-0.022 0.008 -0.014
ent_jm_carepackage_spawn	-183.197235 139.116379 1054.313354	-1.336 -3.593 -20.505
ent_jm_carepackage_spawn	-276.495087 122.280479 1060.617554	-1.337 -3.603 -20.503
ent_jm_carepackage_spawn	-276.820221 236.285110 1017.889160	-1.337 -3.590 -20.507
ent_jm_carepackage_spawn	-193.942719 300.017731 993.967834	-1.338 -3.603 -20.503
ent_jm_carepackage_spawn	-278.012726 375.008972 970.198853	0.014 0.038 -6.855
ent_jm_carepackage_spawn	-200.208344 497.839142 968.374146	0.002 0.000 0.000
ent_jm_carepackage_spawn	-240.195953 605.741699 968.388489	0.003 0.000 0.001
ent_jm_carepackage_spawn	-343.420471 578.704529 968.377930	0.002 0.000 0.001
ent_jm_carepackage_spawn	-342.099365 487.493744 968.429871	0.024 -0.000 0.023
ent_jm_carepackage_spawn	-513.833252 508.894684 968.398193	0.004 0.000 0.003
ent_jm_carepackage_spawn	-566.304260 559.149902 968.445068	0.074 -0.000 0.074
ent_jm_carepackage_spawn	-632.509460 606.578308 968.480103	0.075 0.013 -0.000
ent_jm_carepackage_spawn	-507.054626 691.467896 968.420349	0.012 -0.000 0.011
ent_jm_carepackage_spawn	-498.425659 804.947998 968.339783	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-592.000427 738.578064 968.355835	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-793.279053 816.854492 968.360107	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-822.368774 586.444580 968.342163	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-714.554688 742.304626 968.419128	0.011 -0.000 0.010
ent_jm_carepackage_spawn	-726.854797 593.173035 968.360107	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-808.167908 485.771118 968.332336	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-1008.573608 559.250732 968.342163	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-1036.930542 814.821106 968.372253	0.002 0.000 0.000
ent_jm_carepackage_spawn	-1285.394531 884.427612 968.346863	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1372.732422 823.152100 992.438232	-0.008 -10.260 179.758
ent_jm_carepackage_spawn	-1394.362671 909.445068 1032.690308	0.022 -0.000 0.033
ent_jm_carepackage_spawn	-1223.134155 564.093994 968.377930	0.002 0.000 0.001
ent_jm_carepackage_spawn	-1390.036621 460.496796 968.370789	-0.014 -0.017 0.017
ent_jm_carepackage_spawn	-1318.465454 644.839050 968.355835	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1238.258179 737.658508 968.393494	0.003 0.000 0.002
ent_jm_carepackage_spawn	-1350.242798 720.434998 968.379761	0.002 0.000 0.001
ent_jm_carepackage_spawn	-1522.442505 586.807068 968.363281	-0.027 0.010 -0.014
ent_jm_carepackage_spawn	-1596.392944 575.824463 968.355835	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1599.992798 392.743805 908.813293	-5.735 11.545 26.032
ent_jm_carepackage_spawn	-1542.108887 152.551254 840.463684	-0.000 -0.068 0.138
ent_jm_carepackage_spawn	-1302.210205 139.917023 840.342163	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-1322.061279 -60.824734 840.358032	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1133.996094 -43.754772 840.355835	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1051.264893 -35.950413 840.381531	0.002 0.000 0.001
ent_jm_carepackage_spawn	-1018.366394 158.948471 840.344543	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1052.543335 72.255318 840.421570	0.013 -0.000 0.013
ent_jm_carepackage_spawn	-1263.781860 28.559315 840.366333	0.001 0.000 0.000
ent_jm_carepackage_spawn	-950.330505 259.104919 840.452148	-0.000 0.151 -0.161
ent_jm_carepackage_spawn	-740.522217 339.660706 840.334839	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-742.595886 89.046783 840.339783	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-953.861816 -65.115593 968.446472	-0.160 -0.074 -0.058
ent_jm_carepackage_spawn	-846.553467 -20.776730 968.337341	-0.007 0.027 -0.037
ent_jm_carepackage_spawn	-756.800293 40.203793 968.385803	-0.066 0.020 -0.183
ent_jm_carepackage_spawn	-1265.967285 -40.711864 968.355286	-0.011 -0.008 0.010
ent_jm_carepackage_spawn	-1225.285889 -44.641827 968.361511	-0.021 0.012 -0.018
ent_jm_carepackage_spawn	-1258.046753 -139.533539 968.339783	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-1149.750610 -197.960892 968.363464	-0.011 -0.009 0.009
ent_jm_carepackage_spawn	-1028.558960 -171.022858 968.342163	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-810.264038 -289.566559 968.415283	0.009 -0.000 0.008
ent_jm_carepackage_spawn	-745.893494 -336.823608 968.391846	0.003 0.000 0.002
ent_jm_carepackage_spawn	-666.965759 -295.615448 968.370300	0.002 0.000 0.000
ent_jm_carepackage_spawn	-601.692627 -305.792358 944.700439	0.142 0.024 -0.009
ent_jm_carepackage_spawn	-554.623047 -343.460785 880.845093	0.012 -0.008 -0.532
ent_jm_carepackage_spawn	-494.006104 -344.063477 840.374146	0.002 0.000 0.000
ent_jm_carepackage_spawn	-556.332581 -238.523392 840.480774	-0.010 -0.390 -0.054
ent_jm_carepackage_spawn	-374.271606 -191.069244 840.364319	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-472.295959 -183.945267 840.321899	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-382.962067 -51.652142 968.444092	0.070 -0.000 0.069
ent_jm_carepackage_spawn	-392.568085 44.759758 968.313416	-0.026 0.018 -0.051
ent_jm_carepackage_spawn	-390.882935 144.034744 968.391846	0.003 0.000 0.002
ent_jm_carepackage_spawn	-492.682770 106.046608 968.502747	0.303 0.069 0.301
ent_jm_carepackage_spawn	-624.538879 86.665642 968.368347	0.002 0.000 0.000
ent_jm_carepackage_spawn	-641.648560 198.568878 968.381531	0.002 0.000 0.001
ent_jm_carepackage_spawn	-708.506470 82.978745 968.357300	-0.024 0.003 0.003
ent_jm_carepackage_spawn	-690.631104 165.739899 1008.471924	0.129 -0.151 -0.026
ent_jm_carepackage_spawn	-575.818481 130.891861 1009.007324	0.441 0.005 0.105
ent_jm_carepackage_spawn	-568.942017 186.291199 1032.736572	-0.016 0.025 -0.022
ent_jm_carepackage_spawn	-460.870453 170.199051 1032.699585	-0.006 0.000 0.007
ent_jm_carepackage_spawn	-507.583038 214.513611 1072.772705	-0.049 0.053 -0.093
ent_jm_carepackage_spawn	-376.208740 315.463135 1097.846558	-0.002 0.000 0.003
ent_jm_carepackage_spawn	-471.052185 299.781586 1097.848633	-0.002 0.000 0.003
ent_jm_carepackage_spawn	-583.953674 326.961639 1097.882568	0.001 0.000 0.005
ent_jm_carepackage_spawn	-597.086609 262.074005 1097.825562	-0.003 0.000 0.003
ent_jm_carepackage_spawn	-718.489868 342.028839 1097.921509	0.089 0.023 -0.026
ent_jm_carepackage_spawn	-822.274109 334.476837 1122.143555	15.022 1.179 0.260
ent_jm_carepackage_spawn	-881.301880 308.987518 1138.301758	15.183 1.181 0.296
ent_jm_carepackage_spawn	-948.513062 305.409424 1156.582031	15.049 1.181 0.267
ent_jm_carepackage_spawn	-1028.832642 313.503174 1178.482666	15.036 1.182 0.264
ent_jm_carepackage_spawn	-1111.735718 339.177734 1201.101807	15.061 1.182 0.270
ent_jm_carepackage_spawn	-1215.054810 330.644104 1216.425171	0.017 -0.000 0.016
ent_jm_carepackage_spawn	-1290.264893 306.926544 1216.353638	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1265.926514 230.565613 1216.408569	0.006 0.000 0.005
ent_jm_carepackage_spawn	-1229.442749 157.944656 1216.427490	0.020 -0.000 0.019
ent_jm_carepackage_spawn	-1247.270752 90.578735 1216.342163	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-1225.446533 -23.789206 1280.714111	-0.013 0.018 -0.012
ent_jm_carepackage_spawn	-1276.743896 21.703590 1216.370361	0.002 0.000 0.000
ent_jm_carepackage_spawn	-1332.954712 -34.604996 1216.396606	0.004 0.000 0.002
ent_jm_carepackage_spawn	-1486.287476 -34.257862 1172.427124	-19.122 -2.808 0.941
ent_jm_carepackage_spawn	-1615.471313 -16.135035 1127.352783	-19.138 -2.806 0.938
ent_jm_carepackage_spawn	-1786.793945 -22.164459 1067.589722	-19.334 -0.084 0.147
ent_jm_carepackage_spawn	-2059.676270 -0.302770 972.326782	-19.079 2.760 -0.917
ent_jm_carepackage_spawn	-2325.383301 -8.329148 879.588623	-19.304 -3.203 1.036
ent_jm_carepackage_spawn	-2173.142090 -11.122503 932.703491	-19.303 -2.240 0.726
ent_jm_carepackage_spawn	-2524.828125 -15.408117 810.023071	-19.131 -2.807 0.939
ent_jm_carepackage_spawn	-2648.321777 -11.734259 766.928467	-19.130 -2.807 0.940
ent_jm_carepackage_spawn	-2666.503418 -527.902588 720.366333	0.001 0.000 0.000
ent_jm_carepackage_spawn	-2679.304932 -434.900452 720.398193	0.004 0.000 0.003
ent_jm_carepackage_spawn	-2831.381104 -520.424072 720.382690	-0.043 -0.038 0.182
ent_jm_carepackage_spawn	-2891.755615 -485.246552 720.421570	0.013 -0.000 0.012
ent_jm_carepackage_spawn	-2916.520996 -354.314728 720.353638	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-2828.567383 -356.690216 720.386902	0.058 -0.147 -0.169
ent_jm_carepackage_spawn	-2810.474609 -199.047119 720.430969	0.026 -0.000 0.025
ent_jm_carepackage_spawn	-2803.148682 -41.785847 720.396667	0.004 0.000 0.002
ent_jm_carepackage_spawn	-2812.788086 71.753334 720.327148	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-2812.134766 189.569107 720.374146	0.002 0.000 0.000
ent_jm_carepackage_spawn	-2817.517578 239.789780 720.392944	-0.148 0.014 -0.021
ent_jm_carepackage_spawn	-2937.615234 327.430481 720.346863	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-2726.108643 309.595032 720.456421	0.174 -0.082 0.117
ent_jm_carepackage_spawn	-2705.693359 455.802551 720.400024	-0.008 -0.018 -0.007
ent_jm_carepackage_spawn	-2927.532471 477.166565 720.362183	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-3091.955322 -2.744703 712.386841	0.002 0.000 0.001
ent_jm_carepackage_spawn	-3144.871338 -21.419018 712.351440	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-3145.655518 -114.163612 712.393494	0.003 0.000 0.002
ent_jm_carepackage_spawn	-3330.226074 -45.317268 712.404358	-0.004 -0.021 0.217
ent_jm_carepackage_spawn	-3327.274658 8.832161 712.403320	0.027 -0.012 0.011
ent_jm_carepackage_spawn	-2566.693115 1005.391418 613.173645	-25.383 -18.112 7.999
ent_jm_carepackage_spawn	-2426.073730 1013.392578 683.509766	-25.536 -17.838 7.997
ent_jm_carepackage_spawn	-2269.602539 1153.399780 712.329773	0.001 0.000 -0.001
ent_jm_carepackage_spawn	-2270.285400 922.839783 712.353638	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-2203.959961 945.437012 712.358032	0.001 0.000 -0.000
