# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_station
# Exported by: Josh
setting:	replacespawns 0
weapon_jm_primary_sniper	1168.458252 -152.021744 419.401978	3.611 13.250 64.997
weapon_jm_primary_shotgun	1652.696899 4574.270508 101.710197	-0.488 -9.619 -88.812
weapon_jm_primary_shotgun	261.698395 3285.083252 101.726746	-0.494 -9.616 -88.945
weapon_jm_primary_shotgun	1803.772461 2263.447266 101.780739	-0.510 -9.604 -89.378
weapon_jm_primary_shotgun	260.363190 1057.075928 101.689339	-0.450 -9.887 -88.757
weapon_jm_primary_shotgun	1524.239990 993.443970 101.734299	-0.496 -9.614 -89.005
weapon_jm_primary_shotgun	259.309814 35.158791 101.762695	-0.386 -9.889 -89.655
weapon_jm_grenade_frag	235.078430 1000.045288 102.447762	-36.828 -55.652 -91.685
weapon_jm_grenade_frag	1526.466553 1049.575684 102.363457	-35.539 -56.915 -89.696
weapon_jm_grenade_frag	1179.799438 3493.750488 422.405762	-36.191 -56.304 -90.687
weapon_jm_grenade_frag	878.435913 -160.391525 422.360138	-35.493 -56.962 -89.626
weapon_jm_grenade_health	1691.632202 4577.668945 100.691292	-0.066 -0.000 -0.029
weapon_jm_grenade_health	408.971100 4577.372559 100.704300	-0.055 -0.000 -0.033
weapon_jm_grenade_health	1818.475708 3292.804199 100.648712	-0.095 0.000 -0.037
weapon_jm_grenade_health	237.745758 30.037432 100.670929	-0.081 0.000 -0.031
ent_jm_carepackage_spawn	390.327728 4496.227539 64.337296	0.001 0.000 -0.001
ent_jm_carepackage_spawn	1018.648926 4453.511719 64.432076	0.028 -0.000 0.027
ent_jm_carepackage_spawn	1664.108032 4491.964844 64.342133	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1463.285156 3735.616943 64.411247	0.007 0.000 0.006
ent_jm_carepackage_spawn	577.590454 3753.406006 64.379723	0.002 0.000 0.001
ent_jm_carepackage_spawn	1157.950195 3396.593262 384.353638	0.001 0.000 -0.000
ent_jm_carepackage_spawn	889.259460 3386.743164 384.385071	0.002 0.000 0.001
ent_jm_carepackage_spawn	584.637817 3499.765381 64.351387	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1481.320557 3486.754395 64.355812	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1243.149780 3133.174561 64.391907	0.003 0.000 0.002
ent_jm_carepackage_spawn	1932.998901 3122.670410 64.362305	0.001 0.000 0.000
ent_jm_carepackage_spawn	767.750305 3105.340088 64.393532	0.003 0.000 0.002
ent_jm_carepackage_spawn	114.638504 3129.794189 64.383400	0.002 0.000 0.001
ent_jm_carepackage_spawn	1920.656982 2500.030518 64.404274	0.005 0.000 0.004
ent_jm_carepackage_spawn	1053.258301 2578.656006 64.391907	0.003 0.000 0.002
ent_jm_carepackage_spawn	129.670898 2497.104980 64.366402	0.001 0.000 0.000
ent_jm_carepackage_spawn	1019.865540 2031.246826 64.342262	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1937.809082 2186.097168 64.368408	0.001 0.000 0.000
ent_jm_carepackage_spawn	114.197243 2195.727783 64.393532	0.003 0.000 0.002
ent_jm_carepackage_spawn	1080.869263 2019.223267 305.375000	0.011 -0.009 0.008
ent_jm_carepackage_spawn	1080.298340 1310.436646 305.423401	0.006 -0.009 0.005
ent_jm_carepackage_spawn	1900.174927 1169.114014 64.417908	0.011 -0.000 0.010
ent_jm_carepackage_spawn	1041.265747 1302.297852 64.366409	0.001 0.000 0.000
ent_jm_carepackage_spawn	126.921043 1240.344116 64.339859	0.001 0.000 -0.000
ent_jm_carepackage_spawn	142.248108 849.690002 64.351501	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1019.268921 752.536438 64.415321	0.009 -0.000 0.009
ent_jm_carepackage_spawn	1929.113770 865.831299 64.355927	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1083.319824 1016.846008 64.331383	-0.019 0.013 -0.030
ent_jm_carepackage_spawn	1918.910278 184.139313 64.346954	0.001 0.000 -0.000
ent_jm_carepackage_spawn	876.202942 157.211487 64.381622	0.002 0.000 0.001
ent_jm_carepackage_spawn	134.469757 224.547913 64.376129	0.002 0.000 0.001
ent_jm_carepackage_spawn	1586.698364 -1155.661011 64.365898	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1346.114502 -938.930603 64.357544	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1012.881042 -1128.775269 64.443718	0.066 -0.000 0.065
ent_jm_carepackage_spawn	459.900360 -1134.733521 64.373764	0.002 0.000 -0.000
ent_jm_carepackage_spawn	649.489868 -914.634460 64.381172	0.003 0.000 0.000
ent_jm_carepackage_spawn	1026.561401 -864.460266 64.365898	0.002 0.000 -0.001
ent_jm_carepackage_spawn	917.514709 -82.044266 384.348694	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1159.137817 -69.844391 384.406799	0.006 0.000 0.004
ent_jm_carepackage_spawn	2002.075073 25.678108 384.364380	0.001 0.000 0.000
ent_jm_carepackage_spawn	36.838501 24.026707 384.408569	0.006 0.000 0.005
ent_jm_carepackage_spawn	39.498802 3285.988525 384.385162	0.002 0.000 0.001
ent_jm_carepackage_spawn	2009.558838 3302.856445 384.346954	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1765.711914 2296.962891 384.377197	-0.014 0.015 -0.022
ent_jm_carepackage_spawn	382.375122 2315.511475 384.403381	0.017 -0.008 -0.012
ent_jm_carepackage_spawn	484.073761 1052.520874 384.337433	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1753.810181 1060.008301 384.434387	0.034 -0.000 0.033
