# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_traitor_express
# Exported by: Josh Mate
setting:	replacespawns 0
ent_jm_carepackage_spawn	79.302002 -1087.119385 0.358089	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-84.372887 -712.891724 0.415320	0.009 -0.000 0.008
ent_jm_carepackage_spawn	-12.474620 -801.166443 0.390261	0.003 0.000 0.002
ent_jm_carepackage_spawn	93.231133 -671.122742 0.407163	0.006 0.000 0.005
ent_jm_carepackage_spawn	0.296108 -897.964417 0.421940	-0.092 0.104 0.026
ent_jm_carepackage_spawn	100.647385 -503.436615 0.399806	0.004 0.000 0.003
ent_jm_carepackage_spawn	20.436960 -508.805145 40.814770	0.009 0.000 0.012
ent_jm_carepackage_spawn	-91.644478 -375.153687 0.383405	0.002 0.000 0.001
ent_jm_carepackage_spawn	-80.738510 -232.615860 0.390260	0.003 0.000 0.002
ent_jm_carepackage_spawn	100.288750 -195.132965 0.360219	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1.643873 -87.197014 0.496348	0.152 -0.017 0.151
ent_jm_carepackage_spawn	0.388327 -17.113552 0.363319	-0.011 -0.008 0.010
ent_jm_carepackage_spawn	69.769829 86.719757 0.379365	0.003 0.000 -0.000
ent_jm_carepackage_spawn	-55.730415 255.856262 0.389837	0.003 0.000 0.001
ent_jm_carepackage_spawn	51.509739 439.068573 0.394735	0.004 0.000 0.002
ent_jm_carepackage_spawn	-25.017521 620.003174 0.389836	0.003 0.000 0.001
ent_jm_carepackage_spawn	6.234786 529.055603 160.407166	0.006 0.000 0.005
ent_jm_carepackage_spawn	3.976425 106.206337 160.404037	-0.009 0.018 -0.012
ent_jm_carepackage_spawn	-20.008125 249.083374 160.412338	-0.015 0.007 -0.004
ent_jm_carepackage_spawn	-2.265372 466.351837 160.339874	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-15.905960 942.944336 160.351517	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-8.238911 1035.240967 160.319305	0.001 0.000 -0.001
ent_jm_carepackage_spawn	2.098494 1316.584961 160.427597	0.020 -0.000 0.020
ent_jm_carepackage_spawn	1.204253 1424.883789 160.464478	0.281 0.000 0.281
ent_jm_carepackage_spawn	-38.075253 769.350708 0.377113	-0.086 -0.004 -0.029
ent_jm_carepackage_spawn	27.829597 769.360962 0.373293	-0.089 -0.003 -0.029
ent_jm_carepackage_spawn	3.642542 1471.576172 0.381176	0.003 0.000 0.000
ent_jm_carepackage_spawn	-49.511684 1303.787598 0.429559	0.023 -0.000 0.021
ent_jm_carepackage_spawn	65.855980 1117.842285 0.405362	0.006 0.000 0.004
ent_jm_carepackage_spawn	-3.940228 934.958984 0.365901	0.002 0.000 -0.001
ent_jm_carepackage_spawn	6.585490 1749.347412 0.398275	0.004 0.000 0.003
ent_jm_carepackage_spawn	-96.510689 2006.488281 0.422857	0.015 -0.000 0.014
ent_jm_carepackage_spawn	95.404373 2022.294434 0.351511	0.001 0.000 -0.000
ent_jm_carepackage_spawn	71.970757 2290.238281 0.449517	0.105 -0.000 0.105
ent_jm_carepackage_spawn	-71.846756 2284.306885 0.455233	0.158 -0.000 0.157
ent_jm_carepackage_spawn	36.807964 2187.858887 136.409958	0.007 0.000 0.006
ent_jm_carepackage_spawn	-38.116093 1864.653198 136.381638	0.002 0.000 0.001
ent_jm_carepackage_spawn	0.023228 2479.504639 0.427742	-0.011 0.146 -0.253
ent_jm_carepackage_spawn	40.381340 2573.547119 0.437301	0.041 -0.000 0.039
ent_jm_carepackage_spawn	-46.008095 2748.784180 0.379364	0.003 0.000 -0.000
ent_jm_carepackage_spawn	52.624840 2923.554932 0.402435	0.005 0.000 0.003
ent_jm_carepackage_spawn	-35.856129 3088.278076 0.369893	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1.804204 3263.690918 0.410554	0.116 -0.059 0.010
ent_jm_carepackage_spawn	89.772644 3487.492676 64.349251	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-86.960136 3489.511963 64.420410	0.013 -0.000 0.012
ent_jm_carepackage_spawn	23.226696 3651.377441 106.424507	14.551 1.069 0.258
ent_jm_carepackage_spawn	-25.357679 3647.740234 105.874763	-14.564 -1.069 0.260
ent_jm_carepackage_spawn	23.531872 1961.805176 136.426346	-0.103 0.362 -0.170
ent_jm_carepackage_spawn	-30.358379 2061.508789 136.320023	-0.017 -0.017 0.023
