# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_nightclub
# Exported by: Josh Mate
setting:	replacespawns 0
ent_jm_carepackage_spawn	1427.253418 -29.377693 64.337280	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1684.011108 -131.646469 64.426437	-0.024 -0.101 0.086
ent_jm_carepackage_spawn	1497.500610 -176.988388 192.364365	0.001 0.000 0.000
ent_jm_carepackage_spawn	1799.151978 23.677658 200.319351	-0.050 0.020 -0.024
ent_jm_carepackage_spawn	1798.377319 161.753677 200.355530	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1654.094116 322.403351 200.393234	0.003 0.000 0.002
ent_jm_carepackage_spawn	1418.119507 326.206482 200.393234	0.003 0.000 0.002
ent_jm_carepackage_spawn	1437.087524 342.592529 64.337280	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1618.990967 378.844849 64.405510	-0.034 -0.104 0.087
ent_jm_carepackage_spawn	1808.264282 322.652130 64.386780	0.002 0.000 0.001
ent_jm_carepackage_spawn	1818.280029 128.328781 64.339722	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1320.571045 60.293468 384.355927	0.001 0.000 0.000
ent_jm_carepackage_spawn	1308.875732 -162.390945 320.366425	0.001 0.000 0.000
ent_jm_carepackage_spawn	1133.944336 -208.911636 320.334320	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1008.179443 -469.281799 320.336792	0.002 0.000 -0.001
ent_jm_carepackage_spawn	990.075684 -15.173004 320.423767	0.016 -0.000 0.015
ent_jm_carepackage_spawn	1082.994507 113.126640 320.348663	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1222.294434 -771.731812 320.355377	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1221.591187 -556.115234 320.334320	0.002 0.000 -0.001
ent_jm_carepackage_spawn	469.716919 -769.868591 64.397873	0.004 0.000 0.002
ent_jm_carepackage_spawn	459.413818 -595.001465 64.321564	-0.016 0.017 -0.023
ent_jm_carepackage_spawn	541.066223 -426.411926 64.386436	0.003 0.000 0.001
ent_jm_carepackage_spawn	784.749146 -397.550598 64.408203	0.007 0.000 0.005
ent_jm_carepackage_spawn	995.418274 -238.373550 64.361771	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1048.458862 87.138657 64.321312	0.002 0.000 -0.001
ent_jm_carepackage_spawn	906.408875 10.357661 64.396309	0.004 0.000 0.002
ent_jm_carepackage_spawn	1237.933472 -379.420959 64.357529	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1042.146484 -604.091370 64.329224	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1172.486328 269.970886 64.348656	0.002 0.000 -0.001
ent_jm_carepackage_spawn	977.591553 500.159149 64.375648	0.002 0.000 0.000
ent_jm_carepackage_spawn	1197.059204 815.738586 128.367889	0.002 0.000 -0.000
ent_jm_carepackage_spawn	598.518188 833.098389 192.355362	0.002 0.000 -0.001
ent_jm_carepackage_spawn	444.110779 778.622803 192.371826	0.002 0.000 -0.000
ent_jm_carepackage_spawn	324.585114 676.727173 192.396317	0.004 0.000 0.002
ent_jm_carepackage_spawn	178.371216 784.616577 192.350937	0.002 0.000 -0.001
ent_jm_carepackage_spawn	24.989510 806.406494 192.391479	0.003 0.000 0.001
ent_jm_carepackage_spawn	-492.629059 813.931458 128.341644	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-532.731628 392.924713 64.363838	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-424.964325 168.666672 64.373749	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-370.559662 -16.349571 64.388145	0.003 0.000 0.001
ent_jm_carepackage_spawn	-236.472931 -13.544205 64.388145	0.003 0.000 0.001
ent_jm_carepackage_spawn	-374.526398 -186.473938 64.345345	-0.020 -0.018 0.041
ent_jm_carepackage_spawn	-217.858292 -302.585663 64.402420	0.005 0.000 0.003
ent_jm_carepackage_spawn	118.538208 -437.550018 64.373749	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-48.290455 -288.236664 64.382942	0.003 0.000 0.000
ent_jm_carepackage_spawn	644.188782 -275.918976 64.391479	0.003 0.000 0.001
ent_jm_carepackage_spawn	315.996277 -399.415955 64.386436	0.003 0.000 0.001
ent_jm_carepackage_spawn	200.915329 -776.318970 64.359665	0.002 0.000 -0.001
ent_jm_carepackage_spawn	186.443283 -533.807251 64.346352	0.002 0.000 -0.001
ent_jm_carepackage_spawn	4.547484 -622.708679 64.398506	-0.087 -0.000 0.092
ent_jm_carepackage_spawn	-378.177185 -604.234253 64.339233	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-598.293152 -396.080261 64.355362	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-398.951141 -401.260162 64.424934	0.017 -0.000 0.016
ent_jm_carepackage_spawn	-506.826263 0.699262 64.418831	0.012 -0.000 0.010
ent_jm_carepackage_spawn	-759.190857 -19.776903 64.342369	0.001 0.000 0.000
ent_jm_carepackage_spawn	-797.895691 -174.723343 64.362404	0.001 0.000 0.000
ent_jm_carepackage_spawn	-824.189636 -400.368530 64.429947	0.024 -0.000 0.024
ent_jm_carepackage_spawn	-943.544373 -422.321533 64.404587	-0.008 0.008 -0.007
ent_jm_carepackage_spawn	-1006.756042 -259.705750 64.404343	0.005 0.000 0.004
ent_jm_carepackage_spawn	-1381.575195 -284.498199 64.351608	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1204.517090 -254.948715 64.374329	0.001 0.000 0.001
ent_jm_carepackage_spawn	-1190.228516 -452.193512 76.832764	0.060 -0.001 -0.065
ent_jm_carepackage_spawn	-1413.158325 353.238556 64.345406	-0.048 0.022 -0.022
ent_jm_carepackage_spawn	-1193.874390 438.273102 78.157646	-0.075 0.024 0.007
ent_jm_carepackage_spawn	-1150.460205 299.137665 64.362404	0.001 0.000 0.000
ent_jm_carepackage_spawn	-913.782227 277.466766 64.433304	0.031 -0.000 0.031
ent_jm_carepackage_spawn	-836.212402 424.188080 64.481880	-0.431 0.002 -0.431
ent_jm_carepackage_spawn	-957.418091 427.450500 64.393608	0.003 0.000 0.002
ent_jm_carepackage_spawn	318.546539 899.297974 440.417511	0.012 -0.023 0.022
ent_jm_carepackage_spawn	319.812744 703.670471 440.359528	0.024 0.024 -0.070
ent_jm_carepackage_spawn	121.046051 676.665283 440.411316	0.007 0.000 0.007
ent_jm_carepackage_spawn	544.202148 653.486755 440.425720	-0.001 -0.005 0.012
ent_jm_carepackage_spawn	-604.653564 598.617249 424.351501	0.001 0.000 0.000
ent_jm_carepackage_spawn	1219.768311 611.729065 424.364349	0.001 0.000 0.000
ent_jm_carepackage_spawn	1246.549683 312.263794 320.386444	-0.152 -0.022 -0.029
ent_jm_carepackage_spawn	-621.320007 315.297241 320.384857	-0.016 0.002 0.020
ent_jm_carepackage_spawn	-488.727661 28.582029 320.329254	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-336.501007 -225.593384 320.363861	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-498.001617 -464.977844 320.418854	0.012 -0.000 0.010
ent_jm_carepackage_spawn	-751.076233 -455.733612 328.368378	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1004.293823 -434.666077 328.401306	0.004 0.000 0.004
ent_jm_carepackage_spawn	-584.187378 -765.259888 320.416748	0.016 -0.007 -0.011
ent_jm_carepackage_spawn	-576.943176 -567.564331 320.348663	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1030.076538 276.256775 64.430740	0.026 -0.000 0.025
ent_jm_carepackage_spawn	521.748230 603.325073 0.355361	0.002 0.000 -0.001
ent_jm_carepackage_spawn	740.892395 619.612915 0.386435	0.003 0.000 0.001
ent_jm_carepackage_spawn	315.397217 546.859680 0.445873	0.079 -0.000 0.078
ent_jm_carepackage_spawn	757.568298 384.275116 0.329224	0.002 0.000 -0.001
ent_jm_carepackage_spawn	734.644897 165.799271 0.418828	0.012 -0.000 0.010
ent_jm_carepackage_spawn	754.203735 -19.143095 0.466430	0.305 0.000 0.304
ent_jm_carepackage_spawn	647.743774 -88.436066 0.317268	-0.038 0.007 -0.020
ent_jm_carepackage_spawn	477.892639 -127.824188 0.363842	0.002 0.000 -0.001
ent_jm_carepackage_spawn	321.108276 -155.931274 0.403898	0.005 0.000 0.004
ent_jm_carepackage_spawn	118.124557 -137.628571 0.399411	0.004 0.000 0.003
ent_jm_carepackage_spawn	-37.769257 -146.002686 0.355361	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-111.541504 -0.262969 0.404113	0.018 0.029 -0.050
ent_jm_carepackage_spawn	-135.003906 181.795670 0.323988	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-129.005585 398.788452 0.373750	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-127.001122 563.146484 0.344016	0.002 0.000 -0.001
ent_jm_carepackage_spawn	81.611771 572.502075 0.336788	0.002 0.000 -0.001
ent_jm_carepackage_spawn	96.407188 404.325073 48.362404	0.001 0.000 0.000
ent_jm_carepackage_spawn	270.530273 434.059387 48.353832	0.001 0.000 0.000
ent_jm_carepackage_spawn	501.145538 440.102081 48.379902	0.002 0.000 0.001
ent_jm_carepackage_spawn	574.061462 315.476898 48.417965	0.011 -0.000 0.011
ent_jm_carepackage_spawn	533.670837 152.742432 48.353828	0.001 0.000 0.000
ent_jm_carepackage_spawn	490.282166 57.765274 48.362404	0.001 0.000 0.000
ent_jm_carepackage_spawn	394.495056 147.442322 48.356022	0.001 0.000 0.000
ent_jm_carepackage_spawn	483.268280 270.119507 48.353832	0.001 0.000 0.000
ent_jm_carepackage_spawn	377.599030 355.919006 48.419220	0.011 -0.000 0.011
ent_jm_carepackage_spawn	232.358505 287.328033 48.372414	0.001 0.000 0.001
ent_jm_carepackage_spawn	125.786659 320.955841 48.431061	0.026 -0.000 0.025
ent_jm_carepackage_spawn	93.201599 213.462555 48.362404	0.001 0.000 0.000
ent_jm_carepackage_spawn	107.899780 92.722374 48.339970	0.001 0.000 0.000
ent_jm_carepackage_spawn	205.834488 137.937744 48.412739	0.008 0.000 0.008
ent_jm_carepackage_spawn	250.709564 209.832214 48.349350	0.001 0.000 0.000
ent_jm_carepackage_spawn	330.744263 75.995613 48.436588	0.039 -0.000 0.039
ent_jm_carepackage_spawn	390.312805 218.843643 48.376217	0.001 0.000 0.001
ent_jm_carepackage_spawn	397.658173 293.538025 48.402878	0.005 0.000 0.004
ent_jm_carepackage_spawn	328.195465 255.061249 48.349350	0.001 0.000 0.000
ent_jm_carepackage_spawn	320.320068 -145.498291 320.341858	0.001 0.000 -0.001
ent_jm_carepackage_spawn	543.420349 -161.208878 256.368042	0.002 0.000 -0.000
ent_jm_carepackage_spawn	93.234856 -157.959915 256.386566	0.003 0.000 0.001
ent_jm_carepackage_spawn	-165.975708 -95.248001 256.420197	0.013 -0.000 0.011
ent_jm_carepackage_spawn	802.039856 -95.701080 256.361938	0.002 0.000 -0.000
ent_jm_carepackage_spawn	1615.501587 193.538361 -319.500214	-0.000 -1.081 0.000
ent_jm_carepackage_spawn	1450.474365 184.928558 -319.612396	0.264 -1.077 -0.304
ent_jm_carepackage_spawn	1247.578491 204.053391 -319.615723	0.320 -1.050 -0.386
ent_jm_carepackage_spawn	1057.248047 197.115082 -319.624908	0.190 -1.083 -0.235
ent_jm_carepackage_spawn	736.381104 178.354233 -319.500183	-0.000 -1.086 0.000
ent_jm_carepackage_spawn	691.123535 326.547333 -319.634705	0.131 -1.085 -0.180
ent_jm_carepackage_spawn	543.080139 373.030823 -319.500183	-0.000 -1.080 0.000
ent_jm_carepackage_spawn	459.603516 177.798157 -319.619354	0.222 -1.082 -0.265
ent_jm_carepackage_spawn	450.713257 392.013519 -319.621185	0.213 -1.083 -0.257
ent_jm_carepackage_spawn	501.648193 608.022400 -319.607361	0.305 -1.082 -0.344
ent_jm_carepackage_spawn	524.612000 886.871338 -319.585571	0.463 -1.082 -0.494
ent_jm_carepackage_spawn	317.639648 882.262146 -319.574158	-0.093 -0.190 0.014
ent_jm_carepackage_spawn	316.724335 1023.051819 -319.598755	0.031 -1.072 0.147
ent_jm_carepackage_spawn	149.732513 878.335510 -319.500183	-0.000 -1.073 0.000
ent_jm_carepackage_spawn	102.016159 610.738953 -319.596588	0.382 -1.082 -0.417
ent_jm_carepackage_spawn	172.439774 339.382813 -319.632690	0.143 -1.085 -0.191
ent_jm_carepackage_spawn	262.961426 120.194275 -319.601074	0.347 -1.081 -0.384
ent_jm_carepackage_spawn	-641.667542 256.027618 -319.334503	-0.133 -1.079 0.113
ent_jm_carepackage_spawn	-265.683411 249.150345 -319.583038	0.485 -1.082 -0.515
ent_jm_carepackage_spawn	-74.619743 248.750549 -319.572449	0.565 -1.082 -0.591
ent_jm_carepackage_spawn	-1335.310669 250.260239 -319.601349	0.470 -1.124 -0.371
ent_jm_carepackage_spawn	-851.981506 247.819702 -319.621185	0.211 -1.083 -0.254
