# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_pool
# Exported by: Josh Mate
setting:	replacespawns 0
ent_jm_carepackage_spawn	-1414.533203 509.241974 387.168243	-0.000 0.000 0.004
ent_jm_carepackage_spawn	-1304.778198 1180.830688 656.396790	0.003 0.000 0.003
ent_jm_carepackage_spawn	-1171.513428 1080.607544 711.657349	0.001 -1.670 0.000
ent_jm_carepackage_spawn	-1197.250000 508.259216 520.332458	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1217.756226 -467.284546 512.412720	0.008 0.000 0.007
ent_jm_carepackage_spawn	1605.362061 -473.748230 512.368530	0.001 0.000 0.000
ent_jm_carepackage_spawn	835.558899 -465.025543 512.414063	0.008 0.000 0.008
ent_jm_carepackage_spawn	449.068634 -467.957031 512.374329	0.001 0.000 0.001
ent_jm_carepackage_spawn	455.972900 -909.095337 704.366455	0.001 0.000 0.000
ent_jm_carepackage_spawn	1530.496704 -876.200989 704.348145	0.021 0.007 0.018
ent_jm_carepackage_spawn	1024.735840 -95.531860 128.350357	0.007 0.021 -0.005
ent_jm_carepackage_spawn	1345.823364 1106.585938 128.430786	-0.074 0.000 -0.067
ent_jm_carepackage_spawn	408.181396 1143.412109 128.457596	-0.116 0.083 0.002
ent_jm_carepackage_spawn	-673.399475 -344.479248 128.411392	0.007 0.000 0.007
ent_jm_carepackage_spawn	-333.600281 -963.785034 128.378082	0.002 0.000 0.001
ent_jm_carepackage_spawn	461.045258 -420.277527 128.377518	0.002 0.000 -0.000
ent_jm_carepackage_spawn	1570.421509 -412.185455 128.331802	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1048.572632 -594.930908 128.369888	0.002 0.000 -0.000
ent_jm_carepackage_spawn	1020.178101 -922.242188 128.357544	0.002 0.000 -0.001
ent_jm_carepackage_spawn	1100.320068 -1470.873413 224.383408	0.002 0.000 0.001
ent_jm_carepackage_spawn	947.082520 -1475.618652 224.355927	0.001 0.000 0.000
ent_jm_carepackage_spawn	88.813400 -920.294678 328.344727	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1999.660767 -924.189453 328.344727	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1023.674255 -905.965698 328.386963	0.002 0.000 0.002
ent_jm_carepackage_spawn	1028.756470 -260.006531 128.344025	0.002 0.000 -0.001
ent_jm_carepackage_spawn	56.610798 -895.180664 128.407150	0.006 0.000 0.005
ent_jm_carepackage_spawn	2005.821777 -808.861511 128.414001	0.008 0.000 0.008
ent_jm_carepackage_spawn	-1410.658569 523.407471 128.390335	0.003 0.000 0.002
ent_jm_carepackage_spawn	820.374817 -255.453522 328.388641	0.002 0.000 0.002
ent_jm_carepackage_spawn	1215.566528 -267.315826 328.360291	0.001 0.000 0.000
ent_jm_carepackage_spawn	828.675049 1070.348755 442.721710	9.209 -0.184 -0.037
