# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_space_station
# Exported by: Josh Mate
setting:	replacespawns 0
item_jm_ammo_heavy	563.854065 892.853394 352.380463	-0.063 0.002 0.138
item_jm_ammo_heavy	590.303772 1432.165771 352.395325	-0.952 -0.004 0.843
item_jm_ammo_heavy	591.744629 1414.527100 352.444580	-0.536 -0.007 0.475
item_jm_ammo_heavy	603.042786 1435.177368 352.350433	0.831 0.002 -0.665
item_jm_ammo_heavy	602.834839 1416.042969 352.433502	-0.623 -0.007 0.553
item_jm_ammo_heavy	1071.104736 1427.356323 352.448456	-0.505 -0.007 0.448
item_jm_ammo_heavy	1073.627197 1408.632202 352.442047	-0.593 -0.003 0.458
item_jm_ammo_heavy	1083.235962 1425.615967 352.337982	0.450 0.004 -0.353
item_jm_ammo_heavy	1083.949951 1409.735962 352.440369	-0.569 -0.007 0.505
item_jm_ammo_heavy	1121.782104 868.303345 352.419769	-0.725 -0.005 0.646
item_jm_ammo_heavy	1098.880371 861.340210 352.418762	-0.724 -0.005 0.648
item_jm_ammo_heavy	1080.174805 865.910278 352.350403	0.829 0.002 -0.663
item_jm_ammo_heavy	1051.151733 862.759521 352.416107	0.865 -0.002 0.713
item_jm_ammo_heavy	616.034729 858.297852 352.344147	0.616 0.003 -0.490
item_jm_ammo_heavy	577.974792 858.026978 352.419159	-0.737 -0.006 0.654
item_jm_ammo_heavy	546.965149 861.630493 352.403778	1.066 -0.004 0.842
item_jm_ammo_heavy	599.302246 858.272095 352.412079	-0.781 -0.005 0.698
item_jm_ammo_heavy	-2718.532471 466.860016 320.437439	-0.623 -0.004 0.493
item_jm_ammo_heavy	-2719.450684 449.298981 320.390686	-0.978 0.004 0.869
item_jm_ammo_heavy	901.799316 -410.670532 320.416504	-0.758 -0.007 0.673
item_jm_ammo_heavy	-24.208380 -673.582886 320.394043	-0.947 -0.002 0.842
item_jm_ammo_heavy	-1281.216553 -656.549133 351.448486	0.717 -0.031 -0.775
item_jm_ammo_heavy	-1600.254395 169.188217 448.402496	-0.869 -0.012 0.771
item_jm_ammo_heavy	-1959.628418 1032.610840 320.438507	-0.411 0.124 0.289
item_jm_ammo_heavy	-1427.143921 1660.733643 360.735077	-0.300 -0.087 0.285
item_jm_ammo_heavy	122.027710 1706.489990 320.451904	-0.431 0.104 0.421
weapon_jm_primary_smg	991.543762 889.855957 353.093384	0.313 6.175 -87.281
weapon_jm_primary_smg	917.375122 886.120972 353.095062	0.254 6.166 -87.208
weapon_jm_primary_smg	-1120.852905 1071.865967 353.093079	0.325 6.192 -87.295
weapon_jm_primary_smg	-1180.898804 1077.517944 352.953400	0.104 5.716 -86.409
weapon_jm_grenade_tag	-2720.245605 544.914185 320.171936	-2.120 -1.402 -1.159
weapon_jm_grenade_tag	-1147.159912 1087.262207 352.162537	-2.464 -1.325 -1.348
weapon_jm_grenade_tag	-1144.518799 -56.594727 352.169250	-2.218 -1.361 -1.213
weapon_jm_grenade_tag	-1827.423096 -264.933411 352.174469	-2.026 -1.423 -1.108
weapon_jm_grenade_tag	1047.184082 1442.681152 352.162537	-2.464 -1.325 -1.348
weapon_jm_grenade_tag	628.986267 1441.057861 353.504028	17.608 47.710 -89.065
weapon_jm_grenade_tag	147.631882 -678.467529 320.144592	-0.916 -1.307 -0.534
weapon_jm_grenade_tag	892.710693 -410.799957 320.164703	-2.113 -1.347 -1.520
weapon_jm_grenade_tag	-1175.053589 -648.429749 360.177704	-1.908 -1.428 -1.043
weapon_jm_grenade_tag	-2121.870850 -353.107544 320.175446	-1.764 -1.406 -1.269
weapon_jm_grenade_tag	-2116.890869 1435.830444 320.165680	-2.081 -1.342 -1.498
weapon_jm_grenade_tag	-1416.769409 1657.601196 361.796783	15.996 42.664 -89.876
weapon_jm_grenade_tag	481.121368 1338.604126 320.143311	-2.816 -0.988 -2.028
weapon_jm_grenade_tag	129.413910 1706.994019 320.162201	-1.880 -1.419 -1.780
weapon_jm_primary_lmg	622.997131 1408.469849 349.808441	18.634 -1.441 2.992
weapon_jm_primary_lmg	1041.968628 1405.994263 349.808441	18.634 -0.371 2.992
weapon_jm_primary_lmg	-1856.166382 -265.931824 349.808441	18.634 -0.367 2.992
weapon_jm_primary_lmg	-2710.237793 502.396057 317.808472	18.634 -0.364 2.992
weapon_jm_primary_rifle	742.639832 891.426758 352.865723	0.168 11.252 -87.259
weapon_jm_primary_rifle	678.019897 888.508057 352.859100	0.177 11.252 -87.186
weapon_jm_primary_rifle	167.822311 1072.806396 352.844208	0.197 11.252 -87.022
weapon_jm_primary_rifle	91.572044 1080.026123 352.859100	0.177 11.252 -87.186
weapon_jm_secondary_light	1110.018921 144.766525 320.181732	36.789 0.368 0.044
weapon_jm_secondary_light	297.942688 -672.621704 320.181885	36.267 0.389 0.167
weapon_jm_secondary_light	-1115.282959 -651.348633 360.182129	36.550 0.387 0.045
weapon_jm_secondary_light	-2077.973145 -417.477448 320.182739	36.769 0.367 0.043
weapon_jm_secondary_light	-2147.240479 -71.071121 448.186066	36.701 0.365 0.038
weapon_jm_secondary_light	-1958.549561 1272.079468 320.181213	36.800 0.368 0.045
weapon_jm_secondary_light	-1770.868530 1273.919434 320.191711	36.585 0.359 0.031
weapon_jm_secondary_light	-1246.248047 1308.613281 320.181732	36.789 0.368 0.044
weapon_jm_secondary_light	480.068817 1328.934692 320.193146	36.556 0.358 0.029
weapon_jm_secondary_auto	543.552246 145.625198 321.111877	-0.741 25.435 91.458
weapon_jm_secondary_auto	131.532486 -676.533325 321.109650	-0.782 25.122 91.240
weapon_jm_secondary_auto	-1194.608643 -649.254761 361.111206	-0.711 25.624 91.379
weapon_jm_secondary_auto	-2134.679199 -348.325836 321.109283	-0.589 25.452 91.139
weapon_jm_secondary_auto	-1752.245361 1034.011719 321.110291	-0.648 25.446 91.264
weapon_jm_secondary_auto	-2129.728271 1445.950806 321.109619	-0.608 25.450 91.179
weapon_jm_secondary_auto	-804.839294 1580.093018 321.108582	-0.602 25.425 91.070
weapon_jm_secondary_auto	-221.762680 1328.712158 321.111053	-0.692 25.442 91.356
weapon_jm_primary_sniper	612.545410 904.649841 351.130463	3.589 13.240 65.052
weapon_jm_primary_sniper	541.670105 906.475891 351.193604	4.016 14.261 65.894
weapon_jm_primary_sniper	164.452530 -52.542114 351.181244	3.471 13.203 65.345
weapon_jm_primary_sniper	79.052673 -58.504601 351.128632	3.593 13.241 65.041
weapon_jm_primary_shotgun	1126.239746 894.237183 353.480927	-0.504 -9.500 -89.230
weapon_jm_primary_shotgun	1044.483643 891.679138 353.442169	-0.493 -9.525 -88.919
weapon_jm_primary_shotgun	-1180.873047 -66.632828 353.469971	-0.501 -9.611 -89.142
weapon_jm_primary_shotgun	-1113.604736 -70.102623 353.479004	-0.504 -9.609 -89.214
item_jm_ammo_medium	947.307922 893.411194 352.347595	-0.132 -0.019 -0.040
item_jm_ammo_medium	960.730591 892.235229 352.366821	-0.115 -0.019 -0.035
item_jm_ammo_medium	703.035400 893.454834 352.414886	-0.073 -0.020 -0.022
item_jm_ammo_medium	711.698975 890.747803 352.383575	-0.101 -0.020 -0.030
item_jm_ammo_medium	561.717712 1432.138184 352.419800	-0.069 -0.020 -0.021
item_jm_ammo_medium	573.263489 1431.746338 352.330750	-0.147 -0.018 -0.044
item_jm_ammo_medium	562.764709 1412.836548 352.333252	-0.145 -0.018 -0.044
item_jm_ammo_medium	571.825256 1413.017090 352.352112	-0.128 -0.019 -0.039
item_jm_ammo_medium	1098.752930 1432.095337 352.354309	-0.126 -0.019 -0.038
item_jm_ammo_medium	1108.283081 1430.153320 352.345306	-0.134 -0.019 -0.041
item_jm_ammo_medium	1098.560181 1408.320679 352.359314	0.017 -0.032 -0.006
item_jm_ammo_medium	1107.909546 1411.211182 352.340607	-0.138 -0.019 -0.042
item_jm_ammo_medium	997.909485 868.332092 352.385315	-0.099 -0.020 -0.030
item_jm_ammo_medium	972.972290 865.739441 352.328186	-0.149 -0.018 -0.045
item_jm_ammo_medium	941.975586 863.554810 352.411011	-0.077 -0.020 -0.023
item_jm_ammo_medium	909.588196 867.046204 352.320282	-0.156 -0.017 -0.047
item_jm_ammo_medium	747.218933 858.338501 352.372650	-0.110 -0.020 -0.033
item_jm_ammo_medium	702.850403 857.980103 352.390350	-0.095 -0.020 -0.029
item_jm_ammo_medium	669.395264 861.105286 352.338196	-0.140 -0.019 -0.042
item_jm_ammo_medium	724.898193 858.612671 352.366821	-0.115 -0.019 -0.035
item_jm_ammo_medium	684.235840 856.729553 352.434845	-0.056 -0.020 -0.017
weapon_jm_grenade_frag	-2724.300293 530.115234 322.136017	-36.362 -56.135 -90.953
weapon_jm_grenade_frag	-1155.816284 -55.812092 354.107422	-35.926 -56.559 -90.280
weapon_jm_grenade_frag	-1877.910522 -265.312286 354.195251	-37.267 -55.182 -92.392
weapon_jm_grenade_frag	-1157.024292 1082.520752 354.122375	-36.154 -56.337 -90.631
weapon_jm_grenade_frag	619.027100 1433.263550 354.112579	-36.004 -56.482 -90.400
weapon_jm_grenade_frag	1047.361206 1431.672363 354.129333	-36.260 -56.232 -90.795
ent_jm_carepackage_spawn	-1150.461426 1503.256836 320.340851	0.012 0.000 -0.012
ent_jm_carepackage_spawn	-1852.862671 1152.061401 320.356781	0.010 0.000 -0.011
ent_jm_carepackage_spawn	-2620.729004 515.888000 320.369171	0.009 0.000 -0.010
ent_jm_carepackage_spawn	-1857.838257 -124.620857 320.358948	0.010 0.000 -0.011
ent_jm_carepackage_spawn	-1153.242188 -477.768982 320.387482	0.007 0.000 -0.009
ent_jm_carepackage_spawn	124.600800 -479.215240 320.345825	-0.152 0.001 0.175
ent_jm_carepackage_spawn	828.123169 -130.632263 320.394073	0.006 0.000 -0.009
ent_jm_carepackage_spawn	835.933228 1149.928711 320.397186	0.006 0.000 -0.009
ent_jm_carepackage_spawn	129.698029 1503.110107 320.356781	0.010 0.000 -0.011
