# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_circuit
# Exported by: Josh Mate
setting:	replacespawns 0
weapon_jm_primary_sniper	-1303.966553 -1135.984619 163.440292	3.522 13.213 65.218
weapon_jm_primary_sniper	-1306.354614 -1161.792480 163.497986	3.389 13.210 65.551
weapon_jm_primary_sniper	-2186.837646 1003.662781 163.554214	3.279 13.117 66.079
weapon_jm_primary_sniper	-2153.773682 998.559570 165.328690	0.411 -10.237 -88.257
weapon_jm_primary_shotgun	604.383484 874.312439 165.776962	-0.509 -9.489 -89.350
weapon_jm_primary_shotgun	603.776733 840.761108 165.748306	-0.500 -9.369 -89.120
weapon_jm_primary_shotgun	-2186.475586 -282.982697 165.712784	-0.051 -9.614 -88.644
weapon_jm_primary_shotgun	-2154.833008 -284.285004 166.497696	4.471 -8.678 -88.242
item_jm_ammo_medium	-947.313477 -62.946144 164.700912	-0.067 -0.021 -0.017
item_jm_ammo_medium	-934.751709 -64.877800 164.679657	-0.006 -0.030 0.010
item_jm_ammo_medium	-923.342285 -65.862892 164.650345	-0.008 -0.030 0.013
item_jm_ammo_medium	-651.860840 514.830627 164.662994	-0.100 -0.020 -0.025
item_jm_ammo_medium	-661.550964 509.901062 164.736008	-0.037 -0.021 -0.009
item_jm_ammo_medium	-678.037109 508.449554 164.614487	-0.141 -0.019 -0.035
weapon_jm_grenade_frag	599.331238 228.247406 166.496429	-37.575 -54.840 -92.896
weapon_jm_grenade_frag	596.202820 253.120407 166.400970	-36.117 -56.371 -90.574
weapon_jm_grenade_frag	598.166321 208.577728 166.490524	-37.485 -54.938 -92.747
weapon_jm_grenade_frag	-2180.056885 355.993317 166.436066	-36.654 -59.367 -91.409
weapon_jm_grenade_frag	-2160.589111 354.182617 166.457047	-36.974 -55.494 -91.919
weapon_jm_grenade_frag	-2195.693848 355.018890 166.685959	11.895 -32.733 -96.160
ent_jm_carepackage_spawn	462.210022 864.207397 128.395020	-0.011 0.017 -0.013
ent_jm_carepackage_spawn	468.346802 220.189529 128.385239	0.002 0.000 0.002
ent_jm_carepackage_spawn	414.462646 -412.279266 128.432205	0.029 -0.000 0.028
ent_jm_carepackage_spawn	-48.743748 -1042.688477 128.355362	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-807.065186 -1030.807129 128.394714	0.004 0.000 0.002
ent_jm_carepackage_spawn	-1383.837158 -1100.549683 128.341644	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-2180.429932 -403.164490 128.388657	0.002 0.000 0.002
ent_jm_carepackage_spawn	-2041.607544 172.710632 128.397034	-0.009 -0.018 0.013
ent_jm_carepackage_spawn	-2059.898193 874.710938 128.351608	0.001 0.000 0.000
ent_jm_carepackage_spawn	-1443.158691 1516.364258 128.365875	0.002 0.000 -0.000
ent_jm_carepackage_spawn	-798.178589 1433.507935 128.430725	0.026 -0.000 0.025
ent_jm_carepackage_spawn	-141.290924 1448.650757 128.331787	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-227.153625 119.427177 128.324799	0.000 0.000 -0.000
ent_jm_carepackage_spawn	-910.915100 -357.801605 128.319412	0.000 0.000 -0.000
ent_jm_carepackage_spawn	-1385.355347 332.608673 128.433334	0.031 -0.000 0.031
ent_jm_carepackage_spawn	-677.664917 801.820435 128.344727	0.001 0.000 0.000
ent_jm_carepackage_spawn	-752.955383 170.507126 128.368332	-0.021 -0.013 0.017
ent_jm_carepackage_spawn	-879.361694 294.088623 128.334854	-0.013 -0.017 0.025
ent_jm_carepackage_spawn	-887.656921 144.568985 128.368500	0.001 0.000 0.001
ent_jm_carepackage_spawn	-713.178284 308.590179 128.379898	0.002 0.000 0.001
