# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_breakdown
# Exported by: Josh Mate
setting:	replacespawns 0
weapon_jm_secondary_light	-217.357025 854.329468 40.367142	0.042 25.620 89.031
weapon_jm_secondary_light	7.888764 1049.287354 -247.603439	-0.336 34.044 90.166
weapon_jm_secondary_light	6.689758 994.465576 -247.527527	-0.249 39.383 90.600
weapon_jm_secondary_auto	-218.255844 1137.380127 40.609356	-0.458 25.542 91.105
weapon_jm_secondary_auto	211.357254 1144.120728 40.603836	-0.311 31.681 90.488
weapon_jm_secondary_auto	213.198654 858.690735 40.601215	-0.506 21.125 90.953
weapon_jm_secondary_auto	-218.252014 907.697876 40.611267	-0.534 25.527 91.328
weapon_jm_primary_sniper	194.453217 1221.236450 -425.370697	3.591 12.289 65.045
weapon_jm_primary_shotgun	-192.802338 829.004272 -422.972656	-0.448 -9.039 -89.855
item_jm_ammo_medium	-4.121582 1048.135986 -248.124268	-0.222 -0.027 -0.100
item_jm_ammo_medium	-2.475116 992.362671 -248.057343	-0.051 -0.029 -0.029
item_jm_ammo_medium	42.083752 1106.060913 -728.135925	-0.243 -0.027 -0.110
item_jm_ammo_medium	-41.069317 1106.294189 -728.155518	-0.278 -0.023 -0.126
item_jm_ammo_medium	-41.058712 942.090332 -728.108643	-0.194 -0.028 -0.087
item_jm_ammo_medium	40.334034 941.439453 -728.118835	-0.212 -0.028 -0.096
item_jm_ammo_medium	206.574814 820.408997 -424.129974	-0.223 -0.030 -0.089
item_jm_ammo_medium	-179.420059 1208.952515 -424.129974	-0.223 -0.030 -0.089
weapon_jm_grenade_frag	-195.309555 824.856140 -422.223206	10.286 -41.248 -93.449
weapon_jm_grenade_frag	185.820923 823.602600 -423.041138	32.881 -22.021 -66.582
weapon_jm_grenade_frag	192.212509 1220.230103 -422.435699	16.857 -42.949 -88.491
weapon_jm_grenade_frag	-197.451935 1211.933228 -421.665710	19.794 36.924 105.119
ent_jm_carepackage_spawn	-192.132996 831.869141 -616.136658	0.003 0.000 -0.002
ent_jm_carepackage_spawn	191.825058 831.452209 -616.121094	0.004 0.000 -0.001
ent_jm_carepackage_spawn	192.222580 1216.157593 -616.122925	0.004 0.000 -0.001
ent_jm_carepackage_spawn	-190.640884 1216.067993 -616.094971	0.007 0.000 0.004
ent_jm_carepackage_spawn	-1.919624 1022.571594 -248.036072	0.058 0.028 0.016
ent_jm_carepackage_spawn	-224.472031 1167.645142 41.166393	-4.995 1.147 -0.110
ent_jm_carepackage_spawn	215.402161 1158.921753 41.851719	0.083 0.162 0.948
ent_jm_carepackage_spawn	215.595810 869.953796 41.834888	0.011 -0.351 1.320
ent_jm_carepackage_spawn	-218.176605 868.949829 41.554020	-5.701 0.593 0.550
