# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_lockdown
# Exported by: Josh Mate
setting:	replacespawns 0
item_jm_ammo_light	1115.520996 -494.893829 36.607590	0.437 0.064 0.053
item_jm_ammo_light	1116.146484 -518.065186 36.649845	0.449 0.052 0.037
item_jm_ammo_light	85.461739 -996.712341 -147.380173	0.440 0.060 0.048
item_jm_ammo_light	-85.210571 -1045.678955 -147.401611	0.434 0.068 0.056
item_jm_ammo_light	330.815491 -993.140808 0.321654	0.448 0.068 0.060
item_jm_ammo_light	-325.970581 -1046.597290 0.344416	0.452 0.061 0.050
item_jm_ammo_heavy	-1121.929321 -1832.541138 36.752632	-0.342 -0.004 0.283
item_jm_ammo_heavy	1119.639893 -1875.947632 36.712780	0.689 -0.004 0.560
item_jm_ammo_heavy	-600.933044 -1311.174683 36.657806	-0.588 -0.015 -0.410
item_jm_ammo_heavy	561.237854 -1310.668335 36.774261	0.202 -4.486 0.065
item_jm_ammo_heavy	-137.890335 -731.532349 36.667500	0.285 -0.001 0.295
item_jm_ammo_heavy	-119.691902 -731.233154 36.745312	-1.125 1.545 -0.908
item_jm_ammo_heavy	-134.909225 -747.591309 36.657452	-0.600 -0.015 -0.422
item_jm_ammo_heavy	-118.248329 -749.060059 36.621613	-0.429 -0.004 -0.340
item_jm_ammo_heavy	123.395103 -727.111206 36.671047	0.657 0.004 0.595
item_jm_ammo_heavy	143.219666 -730.433228 36.710915	0.829 0.008 0.690
item_jm_ammo_heavy	124.210640 -745.568115 36.693905	0.990 0.015 0.825
item_jm_ammo_heavy	141.387787 -747.885559 36.685226	1.028 0.008 0.874
weapon_jm_primary_smg	-586.831970 -739.026611 37.375484	0.283 6.176 -87.244
weapon_jm_primary_smg	556.884216 -736.104248 37.374783	0.308 6.177 -87.275
weapon_jm_primary_smg	-339.195740 -1011.578552 1.093962	0.293 6.174 -87.256
weapon_jm_primary_smg	342.336273 -1056.370605 1.094033	0.290 6.175 -87.253
weapon_jm_grenade_tag	-586.011841 -1298.775513 36.434067	-2.822 -1.186 -1.544
weapon_jm_grenade_tag	-564.942383 -741.445923 36.453182	-2.120 -1.402 -1.159
weapon_jm_grenade_tag	577.323914 -737.528870 36.472481	-1.413 -1.484 -0.772
weapon_jm_grenade_tag	573.275574 -1316.722168 36.434059	-2.825 -1.186 -1.542
weapon_jm_grenade_tag	-127.299721 -740.218323 36.435204	-2.780 -1.170 -1.520
weapon_jm_grenade_tag	132.851013 -740.530762 36.415813	-1.341 -0.986 -1.052
weapon_jm_primary_lmg	2.361758 -616.172607 -218.191559	18.634 -0.371 2.992
weapon_jm_primary_rifle	1119.038452 -179.635223 37.122208	0.202 11.252 -86.986
weapon_jm_primary_rifle	-1116.464233 -226.232635 37.176945	0.126 11.253 -87.590
weapon_jm_primary_rifle	86.875168 -1047.456055 -146.796692	0.049 12.366 -87.936
weapon_jm_primary_rifle	-88.273453 -996.656738 -146.876389	0.200 11.252 -87.004
weapon_jm_secondary_light	-1121.153687 -539.088501 37.176922	-0.716 34.054 90.022
weapon_jm_secondary_light	-1122.369385 -471.158417 37.174656	-0.357 34.069 89.651
weapon_jm_secondary_light	1119.620605 -541.738281 37.174168	-0.281 34.071 89.572
weapon_jm_secondary_light	1119.437500 -468.668365 37.173805	-0.224 34.071 89.513
weapon_jm_secondary_light	-95.548103 -1060.008789 -146.824112	-0.589 34.061 89.890
weapon_jm_secondary_light	332.854279 -1013.734131 0.176033	36.633 0.393 0.053
weapon_jm_secondary_light	-319.223785 -1027.180786 0.201534	36.286 0.372 0.019
weapon_jm_secondary_auto	1119.992065 -1518.173828 37.390331	-0.585 25.636 91.119
weapon_jm_secondary_auto	1114.731934 -1560.103027 37.392567	-0.719 25.619 91.396
weapon_jm_secondary_auto	-1120.447876 -1565.062500 37.393124	-0.752 25.617 91.465
weapon_jm_secondary_auto	-1116.019897 -1516.584106 37.394676	-0.648 26.553 91.592
weapon_jm_secondary_auto	93.842995 -1004.498535 -146.606369	-0.797 25.608 91.557
weapon_jm_primary_sniper	-1117.622070 -1842.530518 35.419510	3.571 13.338 65.097
weapon_jm_primary_sniper	1117.344727 -1852.557007 35.420189	3.569 7.258 65.100
weapon_jm_primary_shotgun	-561.902405 -1317.814331 37.746407	-0.500 -9.611 -89.103
weapon_jm_primary_shotgun	593.156799 -1310.231445 37.835342	-0.550 -8.874 -89.830
item_jm_ammo_medium	-553.689636 -738.353271 36.698746	-0.070 -0.021 -0.017
item_jm_ammo_medium	1124.391846 -196.078323 36.694969	-0.073 -0.021 -0.018
item_jm_ammo_medium	-1127.848389 -205.282166 36.678074	-0.087 -0.020 -0.022
item_jm_ammo_medium	587.716919 -733.476868 36.655972	-0.106 -0.020 -0.027
item_jm_ammo_medium	76.157753 -1023.896667 -147.330154	-0.094 -0.020 -0.023
item_jm_ammo_medium	-82.984741 -1016.267639 -147.343887	0.005 0.029 0.013
item_jm_ammo_medium	-340.014374 -1045.803101 0.320290	-0.156 -0.017 -0.047
item_jm_ammo_medium	347.697205 -996.024780 0.388699	-0.096 -0.020 -0.029
weapon_jm_grenade_frag	84.757553 -1020.567383 -145.574661	-36.490 -56.003 -91.152
weapon_jm_grenade_frag	-82.954765 -1029.577148 -145.574707	-36.489 -55.998 -91.151
weapon_jm_grenade_frag	-339.005096 -1022.068970 2.115061	-36.042 -56.443 -90.459
weapon_jm_grenade_frag	348.196869 -1022.295288 2.133793	-36.329 -56.164 -90.901
ent_jm_carepackage_spawn	0.759516 -1026.913818 128.402847	0.005 0.000 0.002
ent_jm_carepackage_spawn	-0.477693 -791.057068 0.394124	0.018 -0.008 -0.013
ent_jm_carepackage_spawn	-137.056808 -787.180481 0.369458	-0.011 0.016 -0.020
ent_jm_carepackage_spawn	135.588242 -787.223816 0.405727	0.005 0.000 0.005
ent_jm_carepackage_spawn	9.815306 -1287.691772 0.420816	-0.011 0.014 -0.012
ent_jm_carepackage_spawn	-297.556610 -1007.551086 0.377983	0.002 0.000 0.001
ent_jm_carepackage_spawn	297.989624 -1026.764038 0.353049	-0.021 0.013 -0.020
ent_jm_carepackage_spawn	1089.280151 -778.220276 0.366399	0.001 0.000 0.000
ent_jm_carepackage_spawn	1086.361084 -1268.528320 0.396711	0.003 0.000 0.003
ent_jm_carepackage_spawn	600.919861 -1258.528931 0.419157	0.012 -0.000 0.011
ent_jm_carepackage_spawn	603.250000 -790.435852 0.346944	0.001 0.000 -0.000
ent_jm_carepackage_spawn	830.946167 -1023.799072 0.358077	0.001 0.000 0.000
ent_jm_carepackage_spawn	898.674866 -1944.728638 0.393527	0.003 0.000 0.002
ent_jm_carepackage_spawn	-920.743835 -1924.548218 0.322561	-0.028 0.001 -0.018
ent_jm_carepackage_spawn	-1081.664917 -768.864990 0.445170	0.076 -0.000 0.076
ent_jm_carepackage_spawn	-1086.644287 -1275.941528 0.342251	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-599.463440 -1250.869385 0.383396	0.002 0.000 0.001
ent_jm_carepackage_spawn	-614.192871 -790.151733 0.366401	0.001 0.000 0.000
ent_jm_carepackage_spawn	-897.164856 -117.954628 0.329880	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-74.688255 -635.050537 -215.637711	0.001 0.000 0.000
ent_jm_carepackage_spawn	85.965569 -638.817627 -215.650772	0.001 0.000 -0.000
ent_jm_carepackage_spawn	154.385513 -1024.610107 -183.431946	-0.114 -0.953 0.118
ent_jm_carepackage_spawn	-157.446228 -1022.768799 -183.499313	-0.001 -0.953 0.001
ent_jm_carepackage_spawn	263.425110 -1380.056274 -215.604874	0.003 0.000 0.003
ent_jm_carepackage_spawn	-238.350693 -1382.144409 -215.620773	-0.018 0.013 -0.016
ent_jm_carepackage_spawn	-830.479553 -1024.547241 0.321994	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-970.688232 -613.380554 0.430977	-0.015 -0.084 0.099
ent_jm_carepackage_spawn	-960.619690 -1412.507446 0.434118	0.018 0.026 0.075
ent_jm_carepackage_spawn	977.855042 -1428.473755 0.393526	0.003 0.000 0.002
ent_jm_carepackage_spawn	971.105713 -623.520020 0.364318	-0.010 0.005 0.005
ent_jm_carepackage_spawn	906.810425 -112.989693 0.386875	0.002 0.000 0.002
