# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_roof_party
# Exported by: Seb
setting:	replacespawns 0
weapon_jm_secondary_light	231.717072 -134.528091 416.015320	-1.909 -34.088 -91.678
weapon_jm_secondary_light	-12.210509 -235.018814 405.618500	-0.030 40.215 89.321
weapon_jm_secondary_light	-59.869926 467.820129 434.973663	-2.093 -32.521 -91.265
weapon_jm_secondary_light	-796.668701 770.933044 384.177795	36.609 0.391 0.051
weapon_jm_secondary_light	487.177124 1310.298706 387.172241	36.560 0.416 0.085
weapon_jm_secondary_light	-448.646637 1809.138306 384.177795	36.609 0.391 0.051
weapon_jm_secondary_light	-507.402802 1772.666504 384.900543	-1.495 -39.241 -90.263
weapon_jm_secondary_light	911.372070 650.726318 192.185135	36.719 0.365 0.039
weapon_jm_secondary_auto	297.604370 -147.852783 416.172150	-0.177 24.806 90.314
weapon_jm_secondary_auto	-46.500431 -235.021652 405.832367	-0.513 24.817 91.169
weapon_jm_secondary_auto	314.686279 487.559052 424.009705	-0.113 25.946 90.150
weapon_jm_secondary_auto	-818.636108 1837.219238 443.104889	-0.644 25.657 91.165
weapon_jm_secondary_auto	752.089966 633.283691 193.107544	-0.488 25.455 90.927
weapon_jm_secondary_auto	-480.146179 1813.491455 385.063934	0.797 3.010 90.233
weapon_jm_secondary_auto	358.485596 216.518494 418.110565	-0.859 25.104 91.363
weapon_jm_secondary_auto	1052.165039 1513.364380 385.111908	-0.771 25.828 91.471
weapon_jm_primary_sniper	110.331558 -157.646912 895.124329	3.353 -0.138 64.807
weapon_jm_primary_sniper	-788.853027 795.768738 383.130493	3.589 13.240 65.051
weapon_jm_primary_sniper	415.396912 1340.911621 588.499084	3.556 12.656 65.257
weapon_jm_primary_shotgun	740.073853 606.552429 193.467728	-0.500 -9.546 -89.124
weapon_jm_primary_shotgun	50.438171 1478.841309 385.488800	-0.428 -9.745 -89.571
item_jm_ammo_medium	-167.839081 -83.350250 384.381836	-0.102 -0.020 -0.031
item_jm_ammo_medium	358.919678 788.082825 426.813385	-0.004 -82.450 0.003
item_jm_ammo_medium	-1032.466309 1239.561646 420.827667	-0.444 0.007 -0.266
item_jm_ammo_medium	-769.812134 1843.620361 445.209930	-89.796 -90.440 23.973
item_jm_ammo_medium	495.530151 1354.301880 387.374542	-0.108 -0.019 -0.033
item_jm_ammo_medium	-362.748474 1490.991333 547.240112	-0.336 0.020 -0.282
item_jm_ammo_medium	1088.645142 1490.201660 384.347626	0.132 0.019 -0.040
item_jm_ammo_medium	934.236816 637.355896 192.328201	-0.149 -0.018 -0.045
weapon_jm_grenade_frag	291.174225 486.163544 425.049347	-37.726 -46.714 -90.596
weapon_jm_grenade_frag	-1033.615967 1221.581299 422.508514	-35.990 -55.740 -90.252
weapon_jm_grenade_frag	742.055054 642.740723 194.083908	13.064 -31.910 -89.653
weapon_jm_grenade_frag	-380.766205 1485.477295 548.959473	-36.155 -56.341 -90.632
weapon_jm_grenade_frag	1103.292358 1495.323242 386.137817	-36.390 -49.609 -90.996
ent_jm_carepackage_spawn	111.186966 -54.081272 898.499878	0.000 -1.215 0.000
ent_jm_carepackage_spawn	-710.978455 1471.233398 552.385010	-0.010 0.016 -0.016
ent_jm_carepackage_spawn	541.428772 1464.805298 554.422791	0.015 -0.000 0.014
ent_jm_carepackage_spawn	838.663635 617.997192 320.384216	-0.008 -0.008 0.009
ent_jm_carepackage_spawn	146.793320 744.024475 552.376099	0.002 0.000 0.001
ent_jm_carepackage_spawn	-796.090149 840.964294 384.372345	0.001 0.000 0.000
ent_jm_carepackage_spawn	511.354675 1596.449219 128.384659	-0.010 0.016 -0.016
ent_jm_carepackage_spawn	1094.397095 1144.526489 384.390167	0.003 0.000 0.002
ent_jm_carepackage_spawn	320.092926 224.422195 417.392181	-0.007 -0.007 0.012
ent_jm_carepackage_spawn	-101.385826 -239.827637 384.364288	0.001 0.000 0.000
ent_jm_carepackage_spawn	-55.958832 578.063721 386.367859	-0.004 -0.010 0.007
ent_jm_carepackage_spawn	297.382751 593.794861 386.397858	0.004 0.000 0.002
ent_jm_carepackage_spawn	111.016609 1050.351196 128.436569	0.040 -0.000 0.039
ent_jm_carepackage_spawn	-660.738953 1494.039795 384.368408	0.001 0.000 0.000
ent_jm_carepackage_spawn	902.945862 1350.947266 644.764160	-0.020 0.432 -0.143
ent_jm_carepackage_spawn	272.724945 -267.255157 384.440247	-0.174 5.651 0.032
ent_jm_carepackage_spawn	118.223763 -65.759224 512.405334	0.006 0.000 0.004
ent_jm_carepackage_spawn	3.068591 250.131729 368.518646	0.079 -0.798 -0.204
