# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_garden
# Exported by: Josh Mate
setting:	replacespawns 0
item_jm_ammo_heavy	-866.532593 211.112762 292.713654	-0.687 -0.005 0.574
item_jm_ammo_heavy	-160.804092 -1438.345947 216.450211	-0.489 -0.006 0.434
item_jm_ammo_heavy	-427.258545 -923.592163 -91.324844	-1.036 -0.002 0.869
item_jm_ammo_heavy	26.089649 -921.852356 -91.275299	-0.526 0.007 0.460
item_jm_ammo_heavy	-364.189209 -59.902973 -831.612122	-1.011 -0.011 0.895
item_jm_ammo_heavy	-870.010071 -179.023056 36.663132	-0.294 0.002 0.313
item_jm_ammo_heavy	-423.142242 253.127182 36.666855	1.303 0.006 1.121
item_jm_ammo_heavy	-425.385498 275.057190 36.725758	0.569 -0.006 0.450
item_jm_ammo_heavy	-407.153839 254.593262 36.722908	0.593 -0.005 0.468
item_jm_ammo_heavy	-409.676605 274.412628 36.721611	0.732 1.643 0.571
item_jm_ammo_heavy	-426.026001 277.203064 164.753464	0.340 -0.010 0.257
item_jm_ammo_heavy	-427.405853 296.822296 164.658157	-0.304 0.002 -0.183
item_jm_ammo_heavy	-414.781616 295.704742 164.708633	0.700 -0.779 0.440
item_jm_ammo_heavy	-411.326172 275.391785 164.618896	-0.436 0.001 -0.365
weapon_jm_primary_smg	343.204498 -1444.890991 -90.625000	0.292 5.060 -87.255
weapon_jm_primary_smg	-859.356689 -1537.091431 -90.624649	0.279 6.176 -87.239
weapon_jm_primary_smg	421.382629 143.117233 37.374592	0.315 6.180 -87.283
weapon_jm_primary_smg	-400.682556 -475.168304 37.374470	0.319 6.183 -87.289
weapon_jm_grenade_tag	-629.375427 869.220154 36.445820	-2.391 -1.323 -1.308
weapon_jm_grenade_tag	-856.924866 -183.985962 36.442749	-2.502 -1.323 -1.368
weapon_jm_grenade_tag	-41.516953 -473.243408 36.465549	-1.667 -1.464 -0.911
weapon_jm_grenade_tag	-376.786621 -469.249939 36.449596	-2.252 -1.362 -1.231
weapon_jm_grenade_tag	415.790253 134.123306 36.442768	-2.502 -1.323 -1.368
weapon_jm_grenade_tag	409.416290 -1478.206177 -91.536095	-1.718 -1.464 -0.939
weapon_jm_grenade_tag	360.524963 -1444.946167 -91.533882	-1.762 -1.083 -0.844
weapon_jm_grenade_tag	-859.588867 -1543.492798 -91.549736	-2.218 -1.361 -1.213
weapon_jm_grenade_tag	14.210320 -926.871948 -90.005806	-47.285 26.522 -62.504
weapon_jm_grenade_tag	-443.471710 -918.536255 -91.548836	-2.185 -1.389 -1.195
weapon_jm_primary_lmg	-224.348541 -69.319748 -834.273804	18.485 0.977 3.109
weapon_jm_primary_lmg	-233.043747 861.092590 21.731224	12.319 0.608 2.608
weapon_jm_primary_rifle	-59.519367 -472.235443 37.182293	0.148 12.117 -87.909
weapon_jm_primary_rifle	413.279572 -1497.859985 -90.806160	0.102 11.255 -87.779
weapon_jm_primary_rifle	-646.273926 870.409119 37.151962	0.161 11.252 -87.314
weapon_jm_secondary_light	-415.785126 -400.653412 37.176865	-0.706 34.055 90.011
weapon_jm_secondary_light	-410.005035 -351.545471 37.176800	-0.695 34.055 90.000
weapon_jm_secondary_light	-302.494843 -243.031372 165.175049	-0.455 34.066 89.752
weapon_jm_secondary_light	-301.992584 -184.399658 165.177109	-0.785 34.052 90.093
weapon_jm_secondary_auto	-82.833397 -53.776569 -830.891296	-0.574 25.860 91.075
weapon_jm_secondary_auto	-149.550491 -185.285065 165.393784	-0.807 25.596 91.576
weapon_jm_secondary_auto	-150.301865 -250.003448 165.393326	-0.779 25.609 91.519
weapon_jm_secondary_auto	-290.324951 159.895538 293.388336	-0.480 25.640 90.902
weapon_jm_secondary_auto	-291.808472 98.614204 293.394806	-0.866 25.578 91.699
weapon_jm_primary_sniper	-128.503983 -272.621307 291.473022	3.447 13.204 65.407
weapon_jm_primary_sniper	-865.525269 233.914307 291.450806	3.498 13.207 65.279
weapon_jm_primary_sniper	-164.650681 -1446.578003 215.123230	3.632 12.271 65.283
weapon_jm_primary_shotgun	-465.800415 -925.769104 -90.213097	-0.512 -9.602 -89.430
weapon_jm_primary_shotgun	-3.699958 -923.673889 -90.340645	0.026 -9.693 -88.538
weapon_jm_primary_shotgun	-863.519897 -208.037079 37.737820	-0.497 -9.613 -89.034
item_jm_ammo_medium	-28.773144 -468.307098 36.699963	-0.068 -0.021 -0.017
item_jm_ammo_medium	312.074982 -1441.532227 -91.312622	0.720 1.387 0.126
item_jm_ammo_medium	-864.048706 -1509.466553 -91.364090	-0.009 -0.029 0.014
item_jm_ammo_medium	415.947784 -1463.976807 -91.360214	-0.120 -0.020 -0.030
item_jm_ammo_medium	-612.665344 867.643799 36.631351	-0.127 -0.020 -0.032
item_jm_ammo_medium	422.507904 116.486412 36.601753	-0.153 -0.018 -0.038
item_jm_ammo_medium	-364.789642 -469.497437 36.663246	-0.100 -0.020 -0.025
weapon_jm_grenade_frag	-82.518547 -72.517807 -829.898743	-35.831 -50.134 -90.136
weapon_jm_grenade_frag	-418.403076 286.147491 165.779068	33.436 -24.299 -69.497
weapon_jm_grenade_frag	-296.242950 -208.253113 167.169571	34.886 -117.349 103.446
weapon_jm_grenade_frag	-152.760849 -209.840256 166.313751	-89.241 -166.947 58.919
weapon_jm_grenade_frag	-418.173462 266.640045 38.825188	16.417 -87.938 -98.326
weapon_jm_grenade_frag	-400.906097 -374.372559 38.462811	13.773 -28.163 -91.073
weapon_jm_grenade_frag	-289.602570 129.474701 294.639130	40.276 -138.386 -91.081
ent_jm_carepackage_spawn	-247.378067 749.590759 0.362191	0.001 0.000 0.000
ent_jm_carepackage_spawn	189.097183 632.571533 0.341646	0.002 0.000 -0.001
ent_jm_carepackage_spawn	249.362213 -138.746704 0.405354	0.006 0.000 0.004
ent_jm_carepackage_spawn	-512.940186 -190.684753 0.355364	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-833.475281 677.714905 0.382952	0.003 0.000 0.000
ent_jm_carepackage_spawn	-788.810242 259.812683 256.417847	0.011 -0.000 0.010
ent_jm_carepackage_spawn	-233.152924 353.654419 256.407074	0.006 0.000 0.005
ent_jm_carepackage_spawn	-292.764069 -339.476959 256.370270	0.001 0.000 0.000
ent_jm_carepackage_spawn	-135.890045 81.281204 408.344757	0.001 0.000 0.000
ent_jm_carepackage_spawn	212.566406 -691.184021 0.393443	0.003 0.000 0.002
ent_jm_carepackage_spawn	-633.571106 -734.452881 0.349118	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-213.733337 -356.352753 128.399536	0.004 0.000 0.003
ent_jm_carepackage_spawn	-317.490631 -243.892212 0.358183	0.001 0.000 0.000
ent_jm_carepackage_spawn	-243.221436 270.867096 0.394851	0.004 0.000 0.002
ent_jm_carepackage_spawn	-313.895111 313.344604 128.383087	0.002 0.000 0.001
ent_jm_carepackage_spawn	365.998749 815.570313 152.381714	0.002 0.000 0.001
ent_jm_carepackage_spawn	80.365532 285.171570 152.442032	0.061 -0.000 0.060
ent_jm_carepackage_spawn	-571.812256 265.253998 152.372421	0.001 0.000 0.001
ent_jm_carepackage_spawn	-234.869141 -601.878479 0.341640	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-224.949341 -987.090332 80.346291	-0.004 0.017 0.016
ent_jm_carepackage_spawn	-302.808380 -969.986450 -127.587570	0.008 0.000 0.007
ent_jm_carepackage_spawn	-827.941956 -1650.791382 -127.642296	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-843.279236 -1993.093872 -127.655975	0.002 0.000 -0.001
ent_jm_carepackage_spawn	400.327545 -1991.435181 -127.663208	0.002 0.000 -0.001
ent_jm_carepackage_spawn	276.260864 -1547.233154 -127.644463	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-231.454071 -1984.979248 24.345669	0.003 -0.007 0.004
ent_jm_carepackage_spawn	-241.919525 -1503.402466 216.351120	0.002 0.000 -0.001
ent_jm_carepackage_spawn	364.868988 -975.382629 -127.599068	0.005 0.000 0.003
ent_jm_carepackage_spawn	-821.205017 -1002.464172 -127.649071	0.002 0.000 -0.001
ent_jm_carepackage_spawn	-233.341873 -616.690857 -831.636047	0.003 0.000 -0.002
ent_jm_carepackage_spawn	-315.340027 -73.861893 -831.609802	0.003 0.000 0.002
ent_jm_carepackage_spawn	-143.385254 -73.813789 -831.620361	-0.009 -0.017 0.018
ent_jm_carepackage_spawn	-224.421066 442.591583 -831.651184	0.004 0.000 -0.003
