# Trouble in Terrorist Town weapon/ammo placement overrides
# For map: ttt_transit
# Exported by: Josh Mate
setting:	replacespawns 0
weapon_jm_primary_lmg	-774.983643 -143.581009 -250.191559	18.634 -0.366 2.992
weapon_jm_primary_rifle	545.333801 -198.303314 136.914581	0.109 0.394 -87.879
weapon_jm_primary_rifle	541.166809 199.672226 136.879166	0.151 11.848 -87.422
weapon_jm_primary_rifle	-3488.816162 -38.295357 -255.113708	0.141 11.848 -87.499
weapon_jm_primary_rifle	-2841.201904 225.970596 0.863731	0.173 11.848 -87.255
weapon_jm_primary_rifle	2200.856445 -99.959900 136.893570	0.130 11.848 -87.578
weapon_jm_primary_rifle	-2717.378174 -73.657089 0.907696	0.110 11.849 -87.731
weapon_jm_primary_rifle	-2328.657959 677.638855 128.880219	0.149 11.848 -87.433
weapon_jm_secondary_light	22.532843 338.709106 0.172912	36.553 0.415 0.084
weapon_jm_secondary_light	31.194445 -356.179260 0.163615	36.653 0.426 0.103
weapon_jm_secondary_light	1234.552124 648.088135 0.171598	36.568 0.416 0.087
weapon_jm_secondary_light	2142.108154 -108.782188 0.178919	36.489 0.408 0.072
weapon_jm_secondary_light	-3500.158203 -66.570091 -255.834076	36.629 0.423 0.098
weapon_jm_secondary_light	-3107.419922 -607.431641 -255.838806	36.679 0.428 0.107
weapon_jm_secondary_light	1742.981079 -113.855003 0.178920	36.489 0.408 0.072
weapon_jm_secondary_light	-773.181641 -118.434113 -247.829071	36.703 0.397 0.060
weapon_jm_secondary_light	-2730.590088 367.613739 128.168854	36.597 0.419 0.092
weapon_jm_secondary_auto	548.116455 219.295486 137.107269	-0.485 25.863 90.896
weapon_jm_secondary_auto	541.796814 -219.303070 137.109207	-0.604 25.858 91.136
weapon_jm_secondary_auto	235.733871 -347.499146 137.112488	-0.807 25.827 91.545
weapon_jm_secondary_auto	240.444717 356.966125 137.113113	-0.846 25.813 91.623
weapon_jm_secondary_auto	1305.109131 -634.895386 1.110078	-0.659 25.851 91.245
weapon_jm_secondary_auto	2142.976318 108.485741 1.112327	-0.798 25.827 91.526
weapon_jm_secondary_auto	-1680.541138 -486.833405 9.112948	-0.836 25.813 91.603
weapon_jm_secondary_auto	-2763.515625 -329.723328 -254.889069	-0.712 25.846 91.352
weapon_jm_secondary_auto	-3104.085938 254.431595 1.108821	-0.723 25.496 91.136
weapon_jm_secondary_auto	-2797.128418 252.027374 1.111198	-0.728 25.839 91.385
weapon_jm_secondary_auto	-2940.048340 -20.290478 -254.886551	-0.867 25.794 91.665
weapon_jm_secondary_auto	1278.771240 104.482445 1.111605	-0.753 25.838 91.436
weapon_jm_secondary_auto	2146.518555 -106.513428 137.112030	-0.780 25.828 91.489
weapon_jm_secondary_auto	1745.463013 113.522583 1.107809	-0.519 25.862 90.964
weapon_jm_secondary_auto	-784.075012 128.979828 -246.889206	-0.688 25.625 91.331
weapon_jm_secondary_auto	-2710.978271 -52.421307 137.111603	-0.753 25.838 91.436
weapon_jm_secondary_auto	-2768.371338 -375.662201 -54.886551	-0.867 25.794 91.665
weapon_jm_primary_sniper	1047.508057 8.319948 218.073776	27.966 61.398 103.078
weapon_jm_primary_sniper	2154.963623 100.379578 135.142471	3.610 12.628 65.629
weapon_jm_primary_sniper	-771.142029 152.885895 -248.873230	3.597 13.241 65.030
weapon_jm_primary_sniper	-2713.485352 -59.384682 135.150543	3.587 12.619 65.627
weapon_jm_primary_shotgun	291.613098 351.240631 1.076170	-0.308 -8.461 -83.940
weapon_jm_primary_shotgun	313.087006 -348.910980 1.084772	-0.325 -8.460 -84.021
weapon_jm_primary_shotgun	-1689.654663 -462.393860 9.000141	-0.155 -8.469 -83.224
weapon_jm_primary_shotgun	-2772.317139 -353.105927 -254.973129	-0.362 -15.266 -83.479
item_jm_ammo_medium	558.695190 -213.701263 136.413620	-0.074 -0.020 -0.022
item_jm_ammo_medium	554.924194 187.318451 136.401230	-0.085 -0.020 -0.026
item_jm_ammo_medium	1274.790771 642.647034 0.427731	-0.062 -0.020 -0.019
item_jm_ammo_medium	1277.809448 -644.356934 0.398234	-0.088 -0.020 -0.027
item_jm_ammo_medium	-1844.371948 475.640503 8.376425	-0.107 -0.019 -0.032
item_jm_ammo_medium	-3501.868652 -13.138082 -255.643524	-0.124 -0.019 -0.038
item_jm_ammo_medium	-3079.763916 -609.862976 -255.637222	-0.119 -0.019 -0.036
item_jm_ammo_medium	-3012.425537 243.208694 0.364819	-0.117 -0.019 -0.035
item_jm_ammo_medium	-2817.613525 234.570267 0.381844	-0.102 -0.020 -0.031
item_jm_ammo_medium	1264.219238 107.509323 0.408319	-0.079 -0.020 -0.024
item_jm_ammo_medium	2167.633789 -104.236130 136.390869	0.113 -0.058 -0.096
item_jm_ammo_medium	-2727.461182 -53.305641 0.356474	-0.124 -0.019 -0.038
item_jm_ammo_medium	-2672.666016 539.777344 128.378250	-0.105 -0.020 -0.032
item_jm_ammo_medium	-2356.023926 683.305420 128.358612	-0.122 -0.019 -0.037
weapon_jm_grenade_frag	246.973068 365.257324 136.160583	-1.480 -1.456 -1.507
weapon_jm_grenade_frag	238.771133 -368.220490 136.141739	-1.882 -1.286 -1.918
weapon_jm_grenade_frag	1337.018555 -91.046844 0.170251	-1.274 -1.504 -1.296
weapon_jm_grenade_frag	-3513.030273 221.859558 -255.860962	-1.940 -1.274 -1.977
weapon_jm_grenade_frag	1893.298584 0.044727 0.160580	-1.480 -1.456 -1.507
weapon_jm_grenade_frag	-2738.012695 370.856293 0.154024	-1.625 -1.419 -1.646
weapon_jm_grenade_frag	-770.641052 139.495361 -245.849762	-36.580 -55.906 -91.293
weapon_jm_grenade_frag	-2719.665771 -61.576283 1.376842	10.064 -33.540 -73.823
weapon_jm_grenade_frag	-2313.847412 678.146118 130.166977	-36.836 -49.155 -91.698
ent_jm_carepackage_spawn	-3439.234619 224.644012 -255.587402	0.008 0.000 0.007
ent_jm_carepackage_spawn	-2780.875488 -296.762756 -55.504986	-0.140 0.002 -0.140
ent_jm_carepackage_spawn	-3167.428711 -612.340881 -255.616684	0.002 0.000 0.001
ent_jm_carepackage_spawn	-2816.644531 35.180820 0.400040	-0.009 -0.017 0.013
ent_jm_carepackage_spawn	-1823.726440 -483.796265 8.377896	0.002 0.000 0.001
ent_jm_carepackage_spawn	-2333.908936 421.194183 128.355820	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-1688.712769 488.110718 8.374146	0.002 0.000 0.000
ent_jm_carepackage_spawn	-2110.707764 8.637115 -247.509872	-0.194 0.002 -0.195
ent_jm_carepackage_spawn	-2716.900879 -138.049973 0.362202	0.001 0.000 -0.000
ent_jm_carepackage_spawn	-2558.596924 227.047623 0.336127	-0.028 -0.002 0.021
ent_jm_carepackage_spawn	-1495.634155 1.276501 -247.597198	0.005 0.000 0.004
ent_jm_carepackage_spawn	-788.798340 3.111603 -255.593948	-0.003 -0.000 -0.010
ent_jm_carepackage_spawn	-181.976913 6.288446 -247.633591	0.001 0.000 0.000
ent_jm_carepackage_spawn	554.265137 2.648775 -247.608093	0.003 0.000 0.002
ent_jm_carepackage_spawn	489.583618 331.472290 136.409882	0.007 0.000 0.006
ent_jm_carepackage_spawn	149.679016 352.573029 0.370431	-0.009 -0.008 0.009
ent_jm_carepackage_spawn	163.762619 -356.516510 0.342140	0.001 0.000 -0.001
ent_jm_carepackage_spawn	524.727905 -339.098480 136.372208	-0.029 0.014 -0.006
ent_jm_carepackage_spawn	1066.126465 -352.022095 0.349131	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1069.737427 339.618805 0.437514	0.041 -0.000 0.040
ent_jm_carepackage_spawn	1532.485962 641.382751 0.353620	0.001 0.000 -0.000
ent_jm_carepackage_spawn	1791.354858 5.477433 0.395054	0.003 0.000 0.002
ent_jm_carepackage_spawn	1367.394531 96.595573 0.324543	0.001 0.000 -0.001
ent_jm_carepackage_spawn	1565.592529 -618.514038 0.324539	0.001 0.000 -0.001
ent_jm_carepackage_spawn	1075.644165 -21.045523 214.383804	-36.486 0.193 -0.144
ent_jm_carepackage_spawn	858.303284 -3.969193 0.466774	0.310 0.000 0.310
ent_jm_carepackage_spawn	623.978394 330.564789 94.865234	0.005 0.000 0.013
ent_jm_carepackage_spawn	626.484192 -327.193756 94.821388	-0.005 0.000 0.007
ent_jm_carepackage_spawn	-2600.618164 -29.885921 136.366302	0.001 0.000 0.000
